Name,Ingredients,Instructions
Pan-Fried Steak and Parsnip Salad,"['250 g sirloin steaks, fat trimmed', '2 parsnips, peeled and coarsely grated', '4 dates, stoned and quartered lengthways', '150 g ready mixed salad greens', '2 tablespoons mint leaves', '3 tablespoons low-fat creme fraiche', '2 teaspoons horseradish sauce', '1 -2 teaspoon lemon juice']","['Heat griddle pan until very hot, season the steak and fry 1 1/2-2 1/2 minutes on each side (will give you rare steak, fry for longer if you like your steak more well done).', 'Remove from pan and leave to rest 5 minutes, then slice thinly.', 'For dressing, whisk together creme fraiche, horseradish sauce and lemon juice in a large bowl.', 'Add parsnip and dates and toss.', 'Season to taste.', 'Divide salad leaves between two plates and lay parsnip-date mixture on top.', 'Garnish with mint leaves.']"
Barbecue and Blue Cheese Bison Burger,"['2 lbs ground buffalo meat (buffalo)', '2 tablespoons finely chopped fresh sage', '1 12 teaspoons salt', '2 teaspoons black pepper', '12 onion, finely chopped', '2 tablespoons vegetable oil', '6 pieces butter lettuce', '1 12 cups barbecue sauce', '6 tomatoes', '1 12 cups crumbled blue cheese', '1 cup mayonnaise', '6 kaiser rolls', '12 cup butter']","['Saute the onions in the olive oil over medium-high heat until translucent.', 'Turn off the heat and let it cool.', '2 When the onions are cool enough to touch, use your (clean) hands to gently mix them in with the bison burger meat, and add everything else.', 'Do not overwork the meat, it will result in a tough burger.', 'Just gently fold it until the onions, sage, salt and pepper are well mixed inches.', '3 Form patties with the meat, using about 1/4 to 1/3 of a pound of meat per patty.', ""Here's a tip on making the patty: if you press a slight indentation in the center of each patty it will help keep the burgers in a nice disk shape when cooking."", 'Otherwise the burger will start to get a little egg-shaped as the edges contract from cooking.', '4 Grill or fry the burgers on medium heat, about 6-7 minutes per side, less or more depending on the thickness of the burger and the heat of the pan/grill, or until the internal temperature is 140F for medium rare, or 160F for well done.', 'A note on internal temperature.', 'If you are getting the ground meat from a source you trust (we got ours from Whole Foods) that does their own grinding on site, or you grind your own meat, you can safely cook the burgers rare or medium rare.', ""Otherwise you'll want to cook the burgers until well done."", 'Dont press on your burgers while cooking, and keep the flipping to a minimum.', 'Let the burgers rest about 5 minutes before serving.', 'Spread butter on each bun and place in in a hot skillet butter side down for a couple seconds until toasted.', 'Mix bleu cheese in mayo and spread on bun.', 'add barbecue sauce, lettuce and tomato.']"
Middle Eastern Lamb Stew,"['1 lb lamb', '2 sweet potatoes, peeled and cubed', '1 large Spanish onion, diced', '1 shallot, diced (optional)', '1 head celery, chopped', '1 (8 ounce) package baby carrots', '14 cup red wine', '1 cinnamon stick', '1 dash allspice', '1 dash cumin', '3 bay leaves', 'black pepper', '14 cup slivered almonds (optional)', '14 cup dried cherries (optional)', 'oil', 'water']","['Brown the lamb in oil and remove from pan.', 'Saute the onion, shallot (if using), and celery until soft and starting to brown.', 'Add the wine, browned meat, carrots, sweet potatoes, and the cinnamon stick.', 'Bring to a simmer, adding water if necessary.', 'After about 20 minutes, remove the cinnamon stick and add spices, bay leaves, and if using, the almonds and cherries.', 'Simmer until meat is tender and sweet potatoes are soft.']"
Spicy Tomato Sauce,"['3 tablespoons olive oil', '1 medium onion, finely chopped', '6 garlic cloves, minced', '1 12 teaspoons oregano', '2 teaspoons basil (I always use extra basil)', '1 teaspoon marjoram', '1 teaspoon crushed red pepper flakes ((or more)', '1 teaspoon sage', '2 (28 ounce) cans diced tomatoes', '1 cup tomato puree', '12 cup dry red wine']","['Heat oil in a heavy sauce pan over medium heat.', 'Add onion and cook until translucent.', 'Then add remaining ingredients and simmer until thickened.', 'About one hour and 15 minutes.', 'Season with salt and pepper to taste.']"
Naan Bread Recipe,"['1 (1/4 ounce) package active dry yeast', '1 cup warm water', '14 cup white sugar', '3 tablespoons milk', '1 egg, beaten', '2 teaspoons salt', '4 12 cups bread flour', '2 teaspoons minced garlic (optional)', '14 cup butter, melted']","['1.', 'In a large bowl, dissolve yeast in warm water.', 'Let stand about 10 minutes, until frothy.', 'Stir in sugar, milk, egg, salt, and enough flour to make a soft dough.', 'Knead for 6 to 8 minutes on a lightly floured surface, or until smooth.', 'Place dough in a well oiled bowl, cover with a damp cloth, and set aside to rise.', '2.', 'Let it rise 1 hour, until the dough has doubled in volume.', '3.', 'Punch down dough, and knead in garlic.', 'Pinch off small handfuls of dough about the size of a golf ball.', '4.', 'Roll into balls, and place on a tray.', 'Cover with a towel, and allow to rise until doubled in size, about 30 minutes.', '5.', 'During the second rising, preheat grill to high heat.', '6.', 'At grill side, roll one ball of dough out into a thin circle.', 'Lightly oil grill.', 'Place dough on grill, and cook for 2 to 3 minutes, or until puffy and lightly browned.', 'Brush uncooked side with butter, and turn over.', 'Brush cooked side with butter, and cook until browned, another 2 to 4 minutes.', 'Remove from grill, and continue the process until all the naan has been prepared.']"
Mediterranean Vegetable Soup,"['1/2 small green or Savoy cabbage, slivered', '3 or 4 large leaves of red or white Swiss chard, slivered', '1 tablespoon finely minced bacon or pancetta (Italian unsmoked bacon)', '1 garlic clove, minced', '1/4 cup chopped flat-leaf parsley', '1/4 cup finely chopped onion', '2 tablespoons extra-virgin olive oil', '2 celery ribs, sliced', '2 medium carrots, peeled and diced', '1 large potato, peeled and diced', '1 large or 2 small zucchini, diced', '1/2 pound ripe tomatoes, peeled and chopped, or about 6 canned whole tomatoes, drained and chopped', 'Other vegetables as desired', '1/2 cup rice', '6 cups meat or vegetable stock or water', '1 cup cooked, drained white beans, like cannellini or Great Northern (see note below)', 'Salt and freshly ground black pepper to taste', '6 to 8 tablespoons freshly grated cheese, preferably Parmigiano reggiano']","['Rinse the slivered cabbage and chard.', 'Steam for about 15 minutes in the water clinging to the leaves, adding a few tablespoons if necessary to keep the vegetables from scorching.', 'When they are tender but not falling apart, set aside.', 'Meanwhile, combine bacon or pancetta, garlic, parsley and onion, and saute gently in the oil in a heavy stockpot or soup kettle large enough to hold all the vegetables and stock until tender but not brown -- about 10 to 15 minutes.', 'Add remaining vegetables to the pot along with the broth.', 'Bring to a simmer, cover, and cook gently for 20 to 30 minutes, just until vegetables are tender.', 'Add cabbage and chard with the beans.', 'Stir and bring to a simmer.', 'Taste and add salt and pepper if you wish.', 'Stir in the rice and continue cooking for 15 minutes, or until rice is done.', 'Remove from heat and serve with a spoonful of grated cheese on top.']"
Arugula with Lemon and Olive Oil,"['3 ounces baby arugula (6 cups)', '1 teaspoon fresh lemon juice', '18 teaspoon salt', '2 tablespoons olive oil']","['Toss together arugula, lemon juice, and salt in a bowl.', 'Drizzle with oil and toss to combine well.']"
Old Fashioned Brownies,"['1 cup walnut pieces', '4 extra-large eggs', '1 12 cups sugar', '10 tablespoons unsalted butter, melted (1 1/4 sticks)', '12 teaspoon vanilla extract', '1 cup all-purpose flour, plus', '2 tablespoons all-purpose flour', '34 cup unsweetened cocoa powder']","['Preheat oven to 325; grease and line a 9-inch square pan with parchment paper (leave an overhang so you can easily remove brownies to cooling rack).', 'Put the walnut pieces in an ovenproof dish and lightly toast in the preheated oven for about 10 minutes.', ""Remove from the oven and leave to cool; dont' turn off the oven."", 'Meanwhile, break the eggs into a mixing bowl.', 'Use a hand-held mixer to beat them until frothy; then beat in the sugar.', 'Beat for a minute then, still beating constantly, add the melted butter in a steady stream.', 'Beat for 1 minute more, then add the vanilla extract.', 'Sift the flour and cocoa directly into the bowl and stir in with a wooden spoon.', 'When thoroughly combined stir in the toasted walnuts.', 'Transfer the mixture to the prepared pan, spread evenly, and level the surface.', 'Bake in the preheated oven for about 25 minutes, until a pick comes out just clean.', 'Remove the pan from the oven.', 'Leave the brownie to cool completely in the pan before removing and cutting into 16 pieces.', 'Store in an airtight container.']"
Sweet and Sour Chicken and Broccoli,"['3 slices bacon', '1 lb chicken breast, sliced into 1/4 inch stripes', '2 heads broccoli, cut into florets', '12 medium onion, chopped', '2 garlic cloves, crushed', '14 cup hoisin sauce', '3 tablespoons cider vinegar', '2 tablespoons soy sauce', '1 teaspoon sugar or 1 teaspoon Splenda sugar substitute', '1 tablespoon cornstarch', '1 teaspoon garlic powder', '12 teaspoon ginger powder', '1 teaspoon red pepper flakes, to taste', 'salt and pepper']","['Stir together all of the sauce ingredients and set aside.', 'In a large wok or skillet, over medium-high heat, brown the bacon and then remove from the pan.', 'Add the rest of the stir fry ingredients to the pan and stir fry for 3 minutes.', 'Add then sauce and stir fry for about 2-3 minutes; crumble in the bacon.', 'Serve with white or fried rice, or just as it is.', 'ENJOY!']"
Honey Oat Prune Bars,"['6 ounces pitted prunes (about 1 cup)', '23 cup orange juice', '12 cup nuts, chopped', '34 cup butter or 34 cup margarine, softened', '34 cup brown sugar, packed', '14 cup honey', '1 12 teaspoons orange zest', '2 eggs', '1 12 cups oats', '14 cup wheat germ', '2 14 teaspoons cinnamon', '1 teaspoon baking soda', '12 teaspoon salt']","['Preheat oven to 350F.', 'In a blender, blend prunes and orange juice until almost smooth, turning on and off and scraping sides as needed.', 'Stir in nuts.', 'Cook over medium heat, stirring until mixture boils and becomes very thick (5-8 minutes); set aside.', 'In large bowl, cream butter, sugar, honey, and orange zest.', 'Beat in eggs.', 'Mix in flour, oats, wheat germ, cinnamon, baking soda, and salt, blending for 2 minutes.', 'Evenly spread half of the flour mixture on bottom of greased 9x13-inch baking pan.', 'Cover evenly with prune mixture to within 1/2-inch from edges.', 'Crumble the remaining flour mixture over top to cover prune mixture.', 'Pat down gently.', 'Bake until browned and springy to the touch (30-35 minutes).', 'Cool on wire rack; cut into 1x2-inch bars.']"
Vegetable Oven Omelet,"['3 eggs', '1 cup soymilk (or milk of your choice)', '1/2 cup baking mix (gluten-free/regular)', '1/2 tsp salt', '2 cup mushrooms, sliced', '2 cup shredded cheddar cheese']","['Heat oven to 350F.', 'Place mushrooms in bottom of greased baking dish.', 'In a bowl, mix eggs, milk, baking mix, & salt.', 'Pour over mushrooms.', 'Top with cheese.', 'Bake for 45-55 minutes, or until egg mixture is set.']"
Potato and Pea Salad with Chive Aioli,"['3 pounds small red-skinned new potatoes, unpeeled', '3 tablespoons white wine vinegar', '3 celery stalks, thinly sliced', '1 1/2 cups frozen green peas, thawed', '1 cup mayonnaise', '6 tablespoons chopped fresh chives', '1 tablespoon Dijon mustard', '2 garlic cloves, pressed', '1/4 teaspoon cayenne pepper']","['Cook potatoes in large pot of boiling salted water until just tender, about 25 minutes.', 'Drain; cool.', 'Cut potatoes into quarters.', 'Transfer to large bowl; add vinegar and toss to coat.', 'Mix in celery and peas.', 'Whisk mayonnaise, 5 tablespoons chives, mustard, garlic, and cayenne pepper in small bowl to blend.', 'Add to potato mixture and toss.', 'Season generously with salt and pepper.', 'Cover and chill at least 1 hour to allow flavors to blend.', '(Can be made 1 day ahead.', 'Keep refrigerated.)', 'Sprinkle with remaining 1 tablespoon chives and serve.']"
Not Your Mama's Sloppy Joes,"['1 12 lbs ground turkey', '1 large green bell pepper', '12 large white onion, diced', '14-12 jalapeno, diced', '2 -3 large garlic cloves, minced', '1 12 cups ketchup', '12 cup tomato sauce (preferably salt free)', '1 tablespoon packed brown sugar', '3 -5 teaspoons chili powder', '2 teaspoons dry mustard', '12-1 12 red pepper flakes, your preference', '1 teaspoon paprika', '1 12 teaspoons cumin', '1 -2 teaspoon cayenne, to taste', '1 dash hot sauce, such as tobasco', '3 dashes Worcestershire sauce', 'salt and pepper', 'kaiser roll', '2 tablespoons butter, room temperature']","['Start by browning the ground turkey with salt, pepper, and half of the jalepeno, onion, and garlic mixture over medium-high heat.', 'Drain off any fat.', 'Return to heat and add the the rest of the jalepeno, onion, and garlic mixture and the bell peppers.', 'Add the brown sugar, chili powder, paprika, cumin, red pepper flakes, dry mustard, and cayenne.', 'Add the ketchup, tomato sauce, and worcestershire sauce and combine well.', 'Season to taste with dry seasoning, then cover and simmer over medium-low heat, about 20 minutes.', 'To serve, butter rolls with the butter and brown on a griddle or in a skillet.', 'Spoon with a good amount of meat on bottom roll and top with other half.']"
"Cajun-Spiced, Open-Faced Red Pepper Frittata Sandwiches","['2 tablespoons extra-virgin olive oil. plus more for brushing', '1 medium onion, very finely diced', '1/2 teaspoon crushed red pepper', '1/4 teaspoon garlic powder', '1/4 teaspoon sweet paprika', '1/8 teaspoon chili powder', 'Salt', '1 red bell pepper, cut into 1/4-inch dice', '1 teaspoon chopped thyme, plus 1 teaspoon thyme leaves for garnish', '1/2 teaspoon coarsely chopped oregano leaves', '1/2 teaspoon finely grated lemon zest', '6 large eggs', '1/2 cup whole milk', '2 1/2 ounces aged Asiago cheese, coarsely shredded on a box grater (3/4 cup)', 'Freshly ground black pepper', '1 whole wheat baguetteends trimmed, loaf halved lengthwise and crosswise']","['In a 10-inch, ovenproof nonstick skillet, heat 1 tablespoon of the olive oil.', 'Add the diced onion, crushed red pepper, garlic powder, paprika, chili powder and a large pinch of salt and cook over moderately low heat, stirring a few times, until the onion is browned, about 10 minutes.', 'Add the remaining 1 tablespoon of olive oil to the skillet along with the diced red bell pepper and cook until the pepper is softened, about 5 minutes.', 'Remove the skillet from the heat and stir the chopped thyme, oregano and lemon zest into the onion and pepper mixture.', 'Preheat the broiler.', 'In a medium bowl, whisk the eggs well.', 'Whisk in the whole milk and 1/4 teaspoon of salt.', 'Return the skillet to moderately low heat and stir in the shredded Asiago cheese.', 'Pour in the beaten eggs and stir lightly to mix the vegetables and eggs.', 'Season with black pepper, cover the skillet and cook until the eggs pull away from the side of the skillet, about 8 minutes.', 'Meanwhile, brush the cut sides of the baguette with olive oil and arrange on a cookie sheet, cut sides up.', 'Broil the bread 6 inches from the heat for about 3 minutes, or until toasted.', 'Uncover the frittata and place under the broiler until just set and lightly browned, about 2 minutes.', 'Carefully slide the frittata onto a work surface and using a sharp knife, cut it into 4 pieces, each about same size as the bread slices (there will be some leftovers).', 'Set the warm frittata pieces on the baguette toasts, sprinkle with the thyme leaves and serve.']"
