Name,Ingredients,Instructions
Mini Blueberry & Maple Cheesecakes,"['2 cups sweet biscuit crumbs', '100 g butter, melted', '375 g PHILADELPHIA Cream Cheese, softened', '1/2 cup caster sugar', '3 eggs', '1/2 cup sour cream', '1/4 cup pure maple syrup', '150 g blueberries, fresh or frozen', 'icing sugar, for dusting', 'Extra blueberries, to serve']","['COMBINE biscuit crumbs and butter.', 'Press into the base of 12 x 1/3 cup capacity greased and base lined muffin pans.', 'Chill.', 'BEAT the PHILLY and sugar using an electric mixer until smooth.', 'Add the eggs, sour cream and maple syrup and beat until well combined.', 'POUR the mixture into prepared pans and sprinkle over blueberries.', 'Bake in a moderately slow oven 160C for 35 minutes.', 'Allow to cool in pans before removing.', 'Place onto serving plates, dust with icing sugar and serve with extra berries.', 'Serve immediately.', 'HANDY TIP: These little cheesecakes are delicious served warm with a dollop of cream.']"
Herb Cheese and Spinach Sauce With Pasta,"['1 lb pasta, cooked', '2 tablespoons extra virgin olive oil', '1 lb fresh spinach (stemmed and washed but not dried, and torn into pieces)', '6 ounces cream cheese with garlic and herbs']","['Heat olive oil in medium-size skillet over medium-high heat.', 'Add wet spinach; cover pan; cook until spinach is wilted, 1 to 2 minutes.', 'Stir in cream cheese and salt and pepper to taste until cheese is melted.', '(You can also add a couple of tablespoons of water or milk if desired).', 'To serve, spoon over 1 pound of pasta, cooked.']"
Lemon Bread (Johnny Cash's Mother's Recipe),"['12 cup butter, cut up', '12 cup sugar', '1 lemon, rind of, grated', '2 eggs', '2 cups all-purpose flour', '12 cup lemon juice (about 2 lemons)']","['Place butter and sugar in bowl; beat with electric mixer until creamy.', 'Add lemon rind, then eggs (one at a time), beating hard after each addition.', 'Stir in lemon juice.', 'Sift about 1/3 of the flour into the lemon mixture and beat well.', 'Add remaining flour and beat well.', 'Pour into greased, floured pan and bake at 350 degrees for 50-60 minutes.', 'Turn out to cool.']"
Bay Scallops with Smoked Salmon and Balsamic Vinegar Sauce,"['6 bay scallops in the shell, shucked, shells removed', '2 tablespoons plus 1 teaspoon extra-virgin olive oil', '2 teaspoons balsamic vinegar', 'Salt and pepper', '1 thin slice of smoked salmon (about 1 ounce), cut into very thin 1-inch shreds', '1 teaspoon finely chopped fresh chopped chives']","['In a small bowl, combine 2 tablespoons of the olive oil with the vinegar, a little salt and pepper, and the salmon.', 'Just before serving, put the shells on a baking sheet covered with crumpled aluminum foil so the shells stay flat.', 'Preheat the broiler.', 'Arrange the scallops in their shells and spoon on the smoked salmon mixture.', 'Season lightly with salt and pepper and slide under the broiler for about 3 minutes, until the tops of the scallops turn opaque.', 'Decorate each scallop with a tiny pinch of chives.', 'Serve immediately.']"
Strawberry-Fruit Protein Shake,"['1 ounce vanilla protein powder', '1 12 cups skim milk', '12 cup strawberry']",['Combine all ingredients in a blender and blend until smooth.']
Spicy Cheese Wafers,"['4 ounces mascarpone cheese (125 grams)', '2 cups cheddar cheese, coarsely grated', '12 cup parmesan cheese, grated', '1 egg white', '1 cup whole wheat flour', '1 cup Rice Krispies (sugarless, puffed rice cereal)', '12 cup graham cracker crumbs, very finely ground', '14 teaspoon cayenne pepper', '14 teaspoon chili powder']","['Place all ingredients into a large bowl.', 'Initially, work through the ingredients with your fingers to distribute evenly, then start working with the heel of your hand, incorporating dry ingredients into mascarpone/egg white to bind.', ""This will take nearly 5 minutes - so don't give up!"", ""And don't worry about keeping the rice krispies whole, just smush right down on those babies and work the dough!"", 'Separate the dough into 2 pieces and shape each piece into a firm, 6-inch log.', 'Roll up tightly in plastic cling film and refrigerate a minimum of 4 hours before proceeding with recipe.', 'Preheat oven to 400F Line a baking sheet with parchment paper.', 'Remove first roll of dough.', 'With a sharp knife, cut the dough log into 1/4-inch-thick slices (no thicker!).', 'Place slices on baking sheet and bake in the middle rack of the preheated oven for 18-20 minutes.', 'Repeat with second pan, if necessary.', 'When done baking, place both pans in oven, staggering one up, the other low down, and leave in hot, turned-off oven for another 40 minutes.', 'This will ensure you have a nice, dry, crisp wafer, with a rich, brown colour.', 'Remove and allow to cool completely.', 'Store in an airtight container.']"
Apricot Glazed Pork Kabobs Recipe,"['1 lb boneless pork loin cut 1"" cubes', '1 jar apricot preserves - (10 ounce)', '4 Tbsp. orange liqueur (or possibly orange juice)', '2 Tbsp. butter']","['Stir together apricot preserves, orange liqueur and butter, simmer in a small saucepan till butter is melted.', '(Or possibly combine ingredients in a 2-c. glass measure: microwave on High 1 minute).', 'Place pork cubes in heavy plastic bag, pour 3/4 c. apricot mix over to coat.', 'Marinate at least 30 min.', 'Thread pork onto 4 to 6 skewers (if using bamboo skewers, soak in water for 20 to 30 min before using).', 'Grill over warm coals 10 to 12 min, turning occasionally.', 'Baste often with the marinade.', 'Hot remaining apricot sauce to boiling and serve alongside kabobs, if you like.', 'This recipe yields 4 servings.']"
Green Beans with Toasted Pine Nuts,"['2 tablespoons unsalted butter', '1 tablespoon olive oil', '3 shallots, minced', '1 tablespoon minced garlic', ""1 cup Meyer's dark rum"", '5 cups chicken stock', '2 tablespoons ancho puree', '2 tablespoons molasses', 'Salt and pepper, to taste', '1 (5 pound) beef tenderloin', 'Salt and pepper, to taste', '4 tablespoons unsalted butter', '4 tablespoons unsalted butter', '3 tablespoons olive oil', '1/2 pound shiitake mushrooms, stems removed and caps cut 1/4-inch thick', '2 large portobello mushrooms, stems removed and caps cut 1/4-inch thick', '1/2 pound oyster mushrooms, stems removed and caps cut 1/4-inch thick', 'Salt and pepper, to taste', '1 Spanish onion, finely chopped', '3 cups converted rice', '7 cups chicken stock', '1 teaspoon salt', '1/4 cup porcini mushroom powder']","['Melt the butter and olive oil in a medium saucepan over medium high heat.', 'Add the shallot and garlic and cook until soft.', 'Add the rum and reduce to 1/4 cup.', 'Add the stock, bring to a boil and reduce the heat.', 'Whisk in the remaining ingredients and simmer until reduced to 2 cups.', 'Preheat oven to 450 degrees F. Season tenderloin with salt and pepper on both sides.', 'Place a large ovenproof skillet over high heat, melt the butter and sear tenderloin on all sides.', 'Place in oven and cook to desired doneness or for about 10 to 15 minutes or until a thermometer inserted registers 125 degrees for medium rare.', 'Heat 3 tablespoons butter and 2 tablespoons oil in a large saute pan over high heat.', 'Add the mushrooms, season with salt and pepper to taste and saute until golden brown.', 'In a medium saucepan heat remaining oil and butter over medium heat, add the onions and cook until soft.', 'Add the rice and stir to coat with the butter and oil.', 'Add 6 cups of the stock, 1 teaspoon of salt and the porcini powder, bring to a boil, cover, lower the heat and cook until all the liquid is absorbed.', 'Fold in the mushroom mixture, more stock if needed and season with salt and pepper to taste, cook to heat through, 5 minutes.']"
Sauteed Chard with Pancetta,"['2 bunches Swiss chard (about 3/4 pound)', '1 ounce pancetta, diced (about 1/4 cup)', '2 garlic cloves, minced', '1/4 teaspoon crushed red pepper', '2 tablespoons grated fresh Parmigiano-Reggiano cheese']","['1.', 'Rinse and drain chard; pat dry with paper towels.', 'Trim stalks from chard leaves, reserving stalks and leaves.', 'Coarsely chop stalks to equal 1 cup; discard remaining stalks.', 'Chop leaves.2.', 'Heat a large nonstick skillet over medium-high heat.', 'Add pancetta to pan; saute 2 minutes or until lightly browned, stirring frequently.', 'Add garlic and chard stalks to pan; saute 2 minutes or until tender, stirring frequently.', 'Add half of chard leaves to pan; saute 1 minute or until leaves wilt, stirring frequently.', 'Add remaining chard leaves and pepper to pan; saute 1 minute or until leaves wilt, stirring frequently.', 'Sprinkle with cheese.']"
Gourmet Sun-Dried Tomato Butter,"['1 cup Land O Lakes Butter, softened', '1 tablespoon finely chopped green onion', '1 teaspoon finely chopped fresh garlic', '2 tablespoons finely chopped sun-dried tomatoes, soaked, drained']","['Melt 1 tablespoon butter in 8-inch skillet; stir in onion and garlic.', 'Cook over medium heat, stirring constantly, until onion is softened.', 'Remove from heat; cool 5 minutes.', 'Beat remaining butter in bowl at medium speed until creamy.', 'Add onion, garlic and sun-dried tomatoes; beat at low speed until well mixed.', 'Cover; refrigerate at least 1 hour to enhance flavors.', 'Store in airtight container up to 2 weeks.']"
Healthy Black Bean Salad,"['1 (540 ml) can black beans', '1 (398 ml) canniblet corn', '1 red pepper', '1 yellow pepper', '14 chopped purple onion', '12 cup dried cranberries', '14 cup sunflower seeds', '14 cup chopped fresh cilantro (optional)', '14 cup cucumber, finely chopped', '4 tablespoons balsamic vinegar', '2 tablespoons hot red pepper jelly', '2 tablespoons Dijon mustard', '13 cup olive oil']","['Drain beans and corn, mix together with peppers, onion, cranberries, sunflower seeds, cilantro and cucumber.', 'Just before serving whisk together vinegar, jelly, mustard and oil and mix into salad.', 'This is delicious the first day and for several days after!']"
Blueberry French Toast,"['20 ounces blueberry preserves', '1 tablespoon ground cinnamon', '1 small loaf French bread', '4 eggs', '12 cup milk', '1 teaspoon vanilla extract', '12 teaspoon baking powder', '12 cup softened butter (approximately)', '1 12 cups shredded cheddar cheese', 'fresh blueberries', 'cinnamon sugar', 'maple syrup']","['In a bowl combine the blueberry preserves with 1 tablespoons cinnamon.', 'Spread on the bottom of a 9x13 pan.', 'Slice the french bread into 1/2 inch slices, butter both sides and place in a single layer ontop of the blueberry mixture.', 'Mix together the 4 eggs, 1/2 cup milk, 1 teaspoon vanilla extract and the 1/2 teaspoon baking powder together.', 'Pour mixture over the bread.', 'Sprinkle with 1 1/2 cups shredded cheddar cheese.', ""Cover and bake 350' for 30 minutes."", 'Uncover and bake an additional 10 minutes, or until done.', 'If desired sprinkle with cinnamon sugar and garnish with fresh blueberries.', 'Serve with maple syrup.']"
Tropical Coconut Tilapia,"['3 tsp vegetable oil', '1/2 sweet onion', '1/4 tsp red pepper flakes', '1 tsp turmeric', '1 tsp ground ginger', '1 1/2 tsp lemon juice', '2 tsp lime juice', '1/4 cup chopped fresh pineapple', '1/4 cup sweetened shredded coconut', '8 oz sweetened condensed milk', '1/2 tsp salt', '2 pinch granulated sugar', '1 1/2 lb Tilapia', '1 tbsp lime juice', '3 tbsp butter', '1/4 tsp Mediterranean Sea salt', '1/4 tsp freshly cracked peppercorns', '8 stick cilantro', '2 tbsp dry white wine']","['Heat grill to about 450F.', 'Lay out a sheet of foil and curl the ends to prevent spilling.', 'Add the Tilapia to the foil and top with pieces of butter, salt, pepper, lime juice, wine, and cilantro.', 'Grill until the fish is an opaque white and flakes easily.', 'Heat oil in sauce pan.', 'Dice the onion and saute until soft and translucent.', 'Add the red pepper, tumeric, ginger, lemon and lime juices and stir until fragrant.', 'Add the pineapple chunks with the coconut and stir to incorporate.', 'Add the rest of the sauce ingredients and simmer mover low heat, stirring often.', 'Remove the Tilapia from the grill and plate.', 'Top the fish with the sauce and serve with any sides you have prepared.']"
Mango Chutney (Nepali Spiced Chutney with Ripe Mango),"['3 cups ripe mangoes, cut into small chunks', '3 tablespoons tamarind paste', '1 cup brown sugar', '5 fresh red chilies, minced', '1 tablespoon garlic, minced', '1 tablespoon ginger, minced', '1 teaspoon cumin seed', '1 teaspoon szechwan pepper (timur)', '14 teaspoon asafetida powder', '1 tablespoon cooking oil', 'salt']","['In a sauce pan, heat oil; splitter cumin seeds until dark brown.', 'Add chilies, garlic, ginger, timur, asafetida, and salt.', 'Fry for a minute or so.', 'Add mango chunks, tamarind paste and brown sugar.', 'Mix all ingredients well and allow simmering in low heat for about 30 minutes, or until mango chunks are tender.', 'Remove from heat and let rest to cool.', 'Puree the mango mixture into a smooth paste-like mixture.', 'Put in a sterilized, air tight jar and refrigerate.']"
"Sarasota's Easy Leftover Turkey, Leek and Potato Tart","['1 (10 ounce) canrefrigerated pizza dough, like Pillsbury', '1 12 cups turkey, fine chopped', '3 cups leeks, chopped (about 4 large)', '3 scallions, diced fine (green and white parts)', '34 cup Fontina cheese, grated (1/4 cup potatoes, 1/2 cup topping)', ""2 cups mashed potatoes, you can easily used fresh mashed potatoes too if you don't have leftovers (do not use leftover potatoes if they have sour cream in them, they just don't work as well)"", '2 teaspoons fresh chives, chopped fine', '1 egg, beaten well with a whisk', '3 teaspoons garlic, minced (2 for the leeks, 1 for the potatoes)', '2 tablespoons butter to saute the leeks', 'pepper', 'salt', 'cranberry sauce (you could also use cranberry)']","['Leeks -- In a small sauce pan on medium high heat, add the butter and melt.', ""Then add the garlic, leeks and cook on medium (you don't want to brown them) for about 5 minutes until tender."", 'Then add in the scallions and diced turkey and cook another minute.', ""Don't forget to salt and pepper well."", 'Crust -- As the leeks saute, make your crust.', 'Now I prefer to use a tart pan, but not everyone has one.', 'You can make a rough or rustic tart and just lightly crimp the sides up around the tart which is fine.', 'But you want something around 10-12"" round.', 'A pizza pan also works for this and you can also make this on a pizza stone.', ""If making it on a pizza stone or a pizza pan I line with parchment paper, so it doesn't stick (not necessary, just something I liked to do)."", 'If using a tart pan, spray with non stick spray.', 'Unroll the pizza dough and roll on a floured surface into a circle.', 'About 14-16"", thin but you don\'t want it falling apart.', 'Then in the tart pan, pat on the bottom and then pat up the sides.', ""If using a pizza stone, pan, etc., don't crimp up the edges until you fill the crust with the fillings."", 'Potatoes -- To your leftover potatoes, add in the chives, egg, garlic, and 1/4 cup cheese.', 'Mix the potatoes well and then spread the potato mixture on to the pizza dough.', 'Note: If using fresh homemade mashed potatoes vs leftovers, just make a basic recipe with butter and cream and then add in the chives, egg, garlic and cheese liked stated above.', 'Tart -- For the tart pan, fill the bottom of the pan.', 'If using a pizza stone or pizza pan, spread the potatoes on the pizza dough leaving 2"" around the edge so you can fold them over form a crust.', ""Just don't fill it all the way to the edge."", 'Leeks and Turkey -- Spread the leeks, scallion, garlic and turkey mixture over the potato and top with the remaining cheese.', 'Bake -- In a 375 degree oven, bake for 20 minutes until golden brown.', ""If using a pizza stone, don't forget to heat up the stone first."", 'After the cheese is melted and the crust is golden brown, remove and let set just 5 minutes before serving.', 'Serving -- Cut in slices like a pizza and serve with a scoop of cranberry sauce on the top.', 'Serve with balsamic green beans and a pumpkin parfait.', 'Leftovers are great!']"
Donuts- Simply Ez & Great,"['1 (10 count) packageof pre-made biscuits (10 quantity)', '12 cup powdered sugar', '12 cup granulated sugar', '1 teaspoon cinnamon']","['Can use plain,or buttermilk, or Flaky are very good.', 'Use a 2 Liter bottlecap to cut donutholes in each bisquit.', 'Place 3 or 4 @ a time in a Fry Daddy with hot Crisco .', 'Fry each side to a golden brown.', 'Remove and drain on a paper towel.', 'As you fry the 2nd batch, place the 1st batch in a baggy with powdered sugar or another baggy with granulated and cinnamon.', 'Shake lightly.', ""Don't forget to fry the holes also."", 'Enjoy.']"
Blackberry Vodka Cordial Recipe,"['1 1/2 pt Red Blackberries', '2 1/2 c. Vodka', '1 c. Sugar', '1/2 c. Water', '1/2 tsp Glycerin (found in drugstores)']","['Put the Blackberries into a large, shallow dish and mash with a fork or possibly potato masher.', 'Transfer the fruit and its juice to a 1-qt Mason jar and cover with the vodka.', 'Seal the jar, shake to mix, and set it aside in a cold, dark place for 6 weeks.', 'Strain the contents of the jar through a fine sieve into a 4-c. glass measuring c..', 'Throw away the fruit; rinse the sieve and the Mason jar thoroughly.', 'Fit the sieve with a damp coffee filter and strain the flavored vodka back into the jar.', 'Combine the sugar and water in a small saucepan.', 'Bring to a boil over medium heat, stirring till the sugar dissolves.', 'Reduce the heat to low and simmer for 5 min, or possibly till a clear syrup forms.', 'Remove the pan from the heat and cold to room temperature.', 'Add in the cooled syrup and the glycerin to the liqueur.', 'Reseal the jar and shake gently to blend.', 'Using a funnel, divide the liqueur between two 10-ounce decanters.', 'The Blackberry Vodka Cordial should be ready to drink in 2 or possibly 3 days and has a shelf life of 2 to 3 months.', 'YIELD: 20-ounce (2 1/2 c.)']"
Grandpa Mitchell's Zucchini Jelly,"['6 cups shredded zucchini (raw)', '4 cups sugar (or less)', '12 cup lemon juice', '12 bottle Certo (1 box)', '14 ounces crushed pineapple', '1 (3 ounce) box orange Jell-O', '1 (3 ounce) box apricot gelatin (or another orange will do)']","['Cook zuchini in own juice, 6 minutes.', 'Add sugar, certo, lemon juice.', 'Boil 6 minutes more.', 'Remove from heat.', 'Add Jello.', 'Stir for 5 minutes.', 'Put into jars.']"
Amelia Bedelia's Sweet And Sour Carrots Recipe,"['1/2 c. Sugar', '4 1/2 tsp Cornstarch', '1/4 c. Vinegar', '1/4 c. Margarine', '4 c. Cooked carrot slices, liquid removed']","['Place carrots in buttered casserole.', 'Mix sugar, vinegar and margarine.', 'Heat till it begins to boil.', 'Dissolve cornstarch in water and stir into the first mix.', 'Pour this sauce over the carrots in the casserole dish.', 'Bake at 400 degrees for 20 to 25 min.', 'Serves 4 to 6.']"
Sublime Baked Manila Clams with Garlic Butter,"[""4 to 5 x the number of people you're serving Manila clams"", '1 Garlic (finely chopped)', '1 Parsley (finely chopped)', '1 Butter (4 mm squares x the number of clams)']","['Microwave a pack of Manila clams for 2 minutes at 600 W and they will open up.', 'Remove the half shells without the meat on it, and arrange the clams on a heatproof plate.', 'Put a cube of butter on each.', '(Refer tofor a method of storing butter).', 'Top with garlic and parsley.', ""Bake in an oven or oven for 11 minutes (the clams are cooked already so they're done when the garlic is cooked.)"", 'This is off topic, but after washing parsley, take the leaves off the stems carefully.', 'Pat dry with paper towels.', 'Put the leaves in a plastic bag and freeze.', 'Just squeeze the bag and leaves will crumble up finely.', 'If you freeze parsley this way, you can have it ready to go without using a knife.', 'Garlic is one of the top cancer-preventing foods.', 'We use garlic in lots in cooking.', 'Try mixing the butter with garlic and parsley to make escargot butter and have it ready to go.', ""It's very handy.""]"
Latchstring Restaurant Pan Fried Rainbow Trout,"['1 (10-ounce) boned Rainbow trout fillet', '1 teaspoon salt', '3/4 teaspoon celery salt', '1/2 teaspoon cracked black pepper', '1/2 cup white flour', '3/4 cup yellow cornmeal', 'Vegetable oil, for frying']","['Mix all of the above ingredients (except the trout).', 'Press mixture into both sides of the trout.', 'Pan fry in one half to three fourths of an inch of pure vegetable oil, heated to 375 degrees for 1 1/2 to 2 minutes.']"
Pan Fried Fish Fillets,"['4 white fish fillets, any white fish will do nicely', '12 cup flour', '12 cup cornmeal', '1 tablespoon salt', '12 teaspoon white pepper', '14 teaspoon cayenne', '14 teaspoon lemon pepper', '1 pinch mustard powder', '12 teaspoon celery salt', '1 teaspoon onion powder', '1 dash mace', '1 cup milk or 1 cup buttermilk']","['Dust the fish, oysters, or shrimp in the mixture and shake off the excess.', 'Dunk it in a cup of milk or buttermilk and dip it again.', 'Fry immediately in a small amount of canola oil with about one pat of butter.']"
Vanilla Spice Oatmeal,"['3 12 cups water', '14 teaspoon salt (optional)', '2 cups old fashioned oats', '12 cup raisins', '12 cup walnuts, coarsely chopped (optional)', '14 teaspoon vanilla extract', '1 pinch nutmeg', '2 tablespoons dark brown sugar, plus more, to taste', '1 cup low-fat milk, divided', '18 teaspoon ground cinnamon']","['In a medium saucepan, bring the water and salt to a boil.', 'Stir in the oats and raisins, reduce the heat to low and simmer, stirring occasionally, uncovered, for 5 minutes.', 'In the meantime, place nuts, if using, in a dry skillet over a medium-high flame, and toast, stirring frequently, until golden and fragrant, about 5 minutes.', 'Set aside.', 'When the oats are cooked remove pan from the flame and stir in the vanilla and nutmeg.', 'Swirl in the brown sugar and place the oatmeal in serving bowls.', 'Pour 1/4 cup of milk on top of each bowl, and top with toasted nuts and a sprinkle of cinnamon.', 'Note: For a quicker version using quick cooking or plain instant oatmeal: Cook the oatmeal according to the directions on the package.', 'Stir raisins, brown sugar, and nutmeg into the cooked oatmeal.', 'Top with milk, nuts (toasted or un-toasted) and cinnamon.']"
