Name,Ingredients,Instructions
Refried Beans Lasagna,"['1 (16 ounce) can refried beans', '2 (14 ounce) cans stewed tomatoes', '12 ounces taco sauce', '1 cup cottage cheese', '1 cup frozen corn', '12 lasagna noodles (do not cook)', '14 cup black olives (optional)']","['Mix beans with juice from one can of tomatoes and 2 tablespoons taco sauce.', 'Mix remaining taco sauce with remaining tomato juice and set aside.', 'Spread 1/4 of taco sauce mixture in bottom of a 9x13 pan.', 'Continue layering starting with noodles and ending with beans on top.', 'Noodles should be completely covered.', 'You will have a sloppy mess.', 'Cover with foil and bake at 350 for 45 minutes or until the noodles are tender.', 'Sprinkle with olives and bake uncovered for a 5 minutes.', 'Let stand 5 minutes.']"
Coconut Lime Dessert Shots,"['1 whole Graham Cracker Sheet, Finely Ground', '3/4 cups Prepared Instant Vanilla Pudding', '3/4 teaspoons Coconut Extract', '3/4 teaspoons Lime Zest', 'Whipping Cream From The Spray Can', 'Optional Garnish: Toasted Coconut And Lime Wedges']","['Grind graham cracker into crumbs (in a food processor or similar) and divide evenly between 4 shot glasses.', 'In a small bowl, stir pudding with coconut extract and lime zest.', 'Spoon evenly between the shot glasses.', 'The pudding should almost reach the top.', 'Refrigerate at this point if you arent ready to serve.', 'Once you are ready to serve, top with whipped cream, toasted coconut and a lime wedge.', 'Serve immediately.']"
Pesto Cream Cheese Dip,"['1 (8 ounce) containerphiladelphia soft cream cheese spread', '13 cup prepared pesto sauce', '2 tablespoons grated parmesan cheese', '1 tablespoon chopped pitted ripe olives', '1 tablespoon diced pimento']","['Mix cream cheese, pesto and Parmesan cheese.', 'Add olives and pimento.', 'Refrigerate at least one hour.']"
Holiday Gingerbread,"['1 12 cups all-purpose flour', '12 cup brown sugar', '1 14 teaspoons baking soda', '1 teaspoon ground cinnamon', '2 teaspoons ground ginger', '12 teaspoon ground cloves', '12 teaspoon ground nutmeg', '18 teaspoon salt', '12 cup molasses', '12 cup fresh orange juice, strained', '4 egg whites or 12 cup Egg Beaters egg substitute', '3 tablespoons canola oil', '1 12 tablespoons finely grated fresh gingerroot', '2 tablespoons finely chopped crystallized ginger', '2 teaspoons vanilla']","['Preheat oven to 350F.', 'Spray a 9"" square baking pan with cooking oil and set aside.', 'Whisk dry ingredients (flour through salt) with a metal whisk until thoroughly blended.', 'Add the wet ingredients (molasses through vanilla) to the dry with a few swift strokes of a wooden spoon.', 'Pour batter into prepared pan and bake for 30-40 minutes, or until a toothpick or cake tester inserted into the center of the gingerbread comes out clean.', 'Cool on rack.']"
Triple Berry Meringue Bars,"['Crisco Original No-Stick Cooking Spray', '6 tablespoons butter, softened', '12 cup powdered sugar', '34 cup Pillsbury BEST All Purpose Flour', ""12 cup Smucker's Orchard's Finest Northwest Triple Berry Preserves"", '2 egg whites', '14 cup sugar', '13 cup sweetened flaked coconut', '12 cup sliced almonds']","['HEAT oven to 350F Line 8-inch square pan with foil, extending foil over edge of pan.', 'Coat with no-stick cooking spray.', 'COMBINE butter, powdered sugar and flour in medium bowl.', 'Stir with fork until evenly moistened and mixture comes together to form a ball of dough.', 'Press evenly in prepared pan.', 'BAKE 15 to 18 minutes or until just beginning to brown.', 'Spread preserves over crust.', 'Beat egg whites until soft peaks form.', 'Add sugar gradually.', 'Beat until stiff peaks form.', 'Fold in coconut.', 'Spread over preserves.', 'Sprinkle with almonds.', 'BAKE 22 to 25 minutes or until golden brown.', 'Cool completely.', 'Remove from pan lifting with edges of foil.']"
Good Venison Chili,"['2 lbs ground venison', '2 green bell peppers', '2 (15 ounce) cans tomato sauce', '2 (15 ounce) cans kidney beans', '2 (15 ounce) cans pinto beans', '1 large onion', '3 tablespoons chili powder', '1 tablespoon minced garlic', '1 (12 fluid ounce) bottleyour favorite beer', '1 (15 ounce) can diced tomatoes', '2 teaspoons cumin', '1 beef bouillon cube', '1 12 teaspoons black pepper', '2 teaspoons salt', '12 teaspoon dried chipotle powder', '12 teaspoon paprika', '1 tablespoon brown sugar']","['Brown Venison in a large pot.', ""Once it's browned drain off excess grease."", 'Remove the seeds and core from the peppers and chop with onion.', 'Add the remaining ingredients to the pot including the liquid from beans.', 'Bring to a boil and simmer for an hour and a half.', 'Serve with cheese and sour cream.']"
Cheesy Salsa Mashed Potatoes,"['2 lb. baking potatoes (about 6), peeled, cut into 1-inch chunks Safeway 2 pkg For $5.00 thru 02/09', '6 oz. VELVEETA, cut into 1/2-inch cubes', '1/4 cup TACO BELL Thick & Chunky Salsa']","['Cook potatoes in boiling water in large saucepan 15 min.', 'or until tender; drain.', 'Return potatoes to pan; mash to desired consistency.', 'Add VELVEETA and salsa; cook and stir 3 to 5 min.', 'or until heated through.']"
Rustic Apple Tart,"['2 tablespoons unsalted butter', '1/4 cup packed brown sugar', '2 tablespoons granulated sugar', '4 1/2 cups sliced peeled Golden Delicious apple (about 1 1/2 pounds)', '4 1/2 cups sliced peeled Granny Smith apple (about 1 1/2 pounds)', '2 teaspoons fresh lemon juice', '1 teaspoon ground cinnamon', '1/4 teaspoon ground nutmeg', '1/2 (15-ounce) package refrigerated pie dough (such as Pillsbury)', '1 teaspoon ice water', '1 teaspoon granulated sugar', '1 tablespoon apricot preserves', '1 teaspoon water']","['1.', 'Melt butter in a large skillet over medium-high heat.', 'Add brown sugar and 2 tablespoons granulated sugar; cook 2 minutes or until sugars dissolve.', 'Stir in apples and next 3 ingredients (through nutmeg).', 'Cover, reduce heat, and cook 20 minutes or until apples are tender, stirring occasionally.', 'Remove from heat; cool to room temperature.2.', 'Preheat oven to 400.', 'Set oven rack to lowest third of oven.3.', 'Place the dough on a piece of parchment paper.', 'Roll dough into a 14-inch circle.', 'Place dough and parchment paper on a baking sheet.', 'Arrange cooled apples in center of dough, leaving a 2-inch border.', 'Fold the edges of dough toward center, pressing gently to seal (dough will only partially cover the apple mixture).', 'Brush dough with 1 teaspoon ice water, and sprinkle evenly with 1 teaspoon granulated sugar.', 'Bake the tart at 400 for 45 minutes or until golden brown.4.', 'Place the preserves and 1 teaspoon water in a small microwave-safe bowl.', 'Microwave at HIGH for 30 seconds or until bubbly.', 'Brush the mixture over warm tart.', 'Cut into wedges, and serve warm or at room temperature.']"
Basic Bruschetta Recipe,"['1 x Round loaf country bread, not too dense', '6 x Cloves of garlic, peeled and cut in half', '1/2 c. Extra virgin extra virgin olive oil']","['Prepare a medium-warm charcoal fire.', 'Cut the middle portion of the round loaf into 6 long slices, each one almost an inch thick.', 'Cut these slices in half, making half-slices which are roughly 3x3x1 inches.', 'When fire is ready, place the 12 slices over it in a single layer.', 'Cook, turning once, till the outsides of the bread are golden (with grill marks, if possible).', ""This should take about 2 min per side-but check frequently to make sure the bread isn't burning."", 'When the bread slices are done, rub the edges of each one, on both sides, with a cut clove of garlic-lightly or possibly heavily, depending on your garlic preference.', 'Place the slices on a large platter in a single layer.', 'Sprinkle each slice with 2 tsp.', 'of extra virgin olive oil, breaking the surface of the bread lightly with a spoon to let the oil soak in.', 'Season with salt and pepper.', 'Turn the slices over and repeat the procedure.', 'Let the slices sit in the extra virgin olive oil for 10-15 min.', 'Serve as is for simple bruschetta.']"
Sausage and Spinach Soup,"['Vegetable cooking spray', '1/2 lb. sweet Italian pork sausage', '4 c. Swanson Chicken Broth', '1/2 tsp. dried oregano leaves', '1 medium onion', '1 medium carrot', '2 c. coarsely chopped fresh spinach leaves']","['Spray a 4-quart saucepot with the cooking spray and heat over medium-high heat for 1 minute.', ""Add the sausage and cook until it's well browned, stirring often."", 'Pour off any fat.', 'Stir the broth, oregano, onion and carrot in the saucepan.', 'Heat to a boil.', 'Reduce the heat to low.', 'Cover and cook for 10 minutes or until the sausage is cooked through.', 'Stir the spinach in the saucepan and cook for 1 minute.Using Swanson Natural GoodnessTM Chicken Broth: Calories 109, Total Fat 6g, Saturated Fat 2g, Cholesterol 13mg, Sodium 738mg, Total Carbohydrate 6g, Dietary Fiber 1g, Protein 7g, Vitamin A 52%DV, Vitamin C 9%DV, Calcium 3%DV, Iron 4%DV']"
Dilly Ricotta Zucchini Muffins Recipe magnolia,"['1 1/2 cups unbleached all-purpose flour', '2 tablespoons sugar', '3 teaspoons baking powder', '1/2 teaspoon salt', '3/4 teaspoon dried dill weed', '1/4 cup milk', '1/2 cup butter, melted', '2 large eggs', '2/3 cup ricotta cheese', '1/2 cup shredded zucchini']","['In a large bowl, combine the flour, sugar, baking powder, salt, and dill.', 'In a medium bowl, combine the milk, melted butter, and eggs.', 'Stir in ricotta cheeseand shredded zucchini.', 'Mix well.', 'Add the wet ingredients to the dry ingredients, stirring just until moistened.', '(The batter will be stiff.)', 'Fill 12 greased muffins cups 2/3 full.', 'Bake at 400 degrees for 20 to 25 minutes, until golden brown.', 'Immediately remove from pan and serve.']"
NY Strip Steak with Red Wine-Rosemary Butter,"['1 cup dry red wine', '1 sprig fresh rosemary, plus 2 teaspoons chopped', '2 sticks unsalted butter, at room temperature', '1 teaspoon kosher salt', '3 tablespoons olive oil, plus more for drizzling', '1 tablespoon finely chopped fresh rosemary', '1 tablespoon kosher salt', '2 cloves garlic, minced', 'Four 6-ounce boneless NY strip steaks', '2 lemons, halved']","['For the red wine-rosemary butter: Place the wine and the rosemary sprig in a small saucepan over medium heat.', 'Bring to a boil, then lower the heat and simmer until the wine has reduced to a syrup and measures approximately 2 tablespoons, about 20 minutes.', 'Let cool to room temperature before removing and discarding the rosemary sprig.', 'Place the butter, the chopped rosemary and the salt in a food processor and pulse to combine.', 'Add the wine syrup and process until fully integrated, about 1 minute.', 'Set aside.', 'For the strip steak: Preheat a grill or grill pan to high heat.', 'In a small bowl, combine the olive oil, rosemary, salt and garlic, and rub the mixture all over the steaks.', 'Place the steaks on the grill and sear for 4 minutes without moving to form a golden brown crust.', 'Flip the steaks and sear on the reverse side until crusty on the outside and medium-rare at the center, another 3 minutes.', 'Remove the steaks to a plate and let rest for 10 minutes.', 'Meanwhile, drizzle about 1 teaspoon olive oil over the lemon halves and place them, cut side down, on the grill.', 'Grill until charred and fragrant, 3 minutes.', 'To serve: Transfer each steak to a plate and top with a dollop of red wine butter and a squeeze of the charred lemon.']"
Pineapple Sauce,"['1 1/2 ounces oil', '1/2 cup chopped green onions', '35 grams salt', '1 teaspoon pepper', '1 cup pineapple jelly', '1 cup plum sauce', '1/2 cup Sriracha', '1 pineapple, cubed (about 2 pounds)', '20 ounces pineapple juice']","['In the pan heat the oil over high heat and add the green onions.', 'Cook for 5 minutes, then add the salt and pepper and stir for a few seconds.', 'Add the pineapple jelly and plum sauce cook for a couple of minutes and stir in the Sriracha.', 'Stir and slowly drop all but 1 cup of the pineapple chunks (be careful of the splash-- it burns) into the pan.', 'Cook for 5 minutes then remove the pan from the heat and let cool.', 'Remove the cooked pineapple from the pan and put into a blender with the pineapple juice and 8 cups water, and grind until the pineapple chunks disappear.', 'Pour the pineapple mixture and the sauce from the pan into a bowl and mix well.', 'Thinly slice the reserved pineapple and mix into the bowl.', 'Use this sauce on pork or as a marinade for grilled shrimp.']"
Easy Crepes Suzette,"['2 oranges Safeway 1 lb For $0.79 thru 02/09', '1 pkg (250 g) Philadelphia Brick Cream Cheese (Regular or Light), softened', '2/3 cup Kraft Pure Orange Marmalade', '1/2 tsp. almond extract', '2 Tbsp. orange liqueur or orange juice', '16 prepared crepes (use your favorite recipe or store bought)']","['GRATE rind from oranges and measure 1 Tbsp (15 mL).', 'Section oranges.', 'COMBINE cream cheese, 2 Tbsp (30 mL) of the marmalade, orange rind and extract.', 'Spread 1 Tbsp (15 mL) of the cream cheese mixture on one half of the crepe.', 'Fold crepe in quarters.', 'Repeat with remaining crepes and arrange on platter or individual serving plates.', 'HEAT remaining marmalade with liqueur over low heat.', 'Stir in orange sections.', 'Pour sauce over crepes.', 'If desired, garnish with additional orange slices or sections.']"
Barbecue Pizza,"['1 lb ready-made pizza dough, at room temperature', '2 tablespoons olive oil', '12 lb cooked sausage, cut into 1/2 inch pieces', '1 cup assorted grilled vegetables (peppers, onions, zucchini, mushrooms)', '6 ounces shredded colby-monterey jack cheese', '1 teaspoon basil', '14 teaspoon dry red pepper flakes']","['Preheat grill to medium light heat.', 'Oil grill rack.', 'Roll dough to a 12x15-inch rectangle.', 'Brush top with olive oil.', 'Place dough, oil sides down, on grill rack.', 'Cover and grill about 3 minutes, or until bottom is lightly browned.', 'Punch down any air bubbles, if needed.', 'Brush top with oil and turn over.', 'Immediately top evenly with remaining ingredients.', 'Cover and cook 3 minutes or until cheese is melted.']"
Light As a Cloud Gnocchi,"['5 large idaho potatoes', '2 eggs', '34 cup grated parmigiano', '2 -3 cups all-purpose flour (this will range depending on the humidity)', 'kosher salt']","['Preheat the oven to 375 or 400 degrees F.', 'Bake the potatoes until they are fork tender, about 45 minutes to 1 hour.', 'Check them!', 'While the potatoes are still hot peel and pass them through a food mill or ricer.', '(I find that the food mill works just as well as a ricer and is much easier to handle) onto a sheet tray lined with parchment paper.', 'When doing this pay careful attention to keep the potatoes as light and fluffy as possible.', 'This will aid in keeping the gnocchi light.', 'Refrigerate the potatoes on the sheet tray until cold.', 'This is also a very important step.', 'If the potatoes are warm while adding flour they will require more flour which will result in a much heavier finished product.', 'When the potatoes are absolutely cold, transfer to a clean work surface.', 'Beat together the eggs and cheese and pour onto the potatoes.', 'Season with salt.', 'Cover generously with flour.', 'It should look like snow on the mountains.', 'Crumble the potato flour mixture between your fingers.', 'Begin to knead the dough until it is a dry homogeneous mixture.', 'The dough should feel slightly moist, but not tacky.', 'If too tacky, repeat the snow on the mountains stage.', 'Form the dough into a large log.', 'Cut slices off the log and begin to roll into long ropes that are about 1-inch in thickness.', 'Cut the ropes into 1/2-inch lengths.', 'Cover generously with flour.', 'Place the gnocchi in a single layer on a sheet tray dusted with flour.', 'DO NOT PILE ON TOP OF EACH OTHER!', 'Use or freeze the gnocchi immediately.', 'If freezing, place tray directly into the freezer.', 'Once frozen, the gnocchi can be stored in plastic bags, in the freezer, indefinitely.', 'When cooking gnocchi they can go directly from the freezer into salted boiling water.', 'Note: It is a general practice to take gnocchi out of the water when they float.', 'This is a big mistake.', 'Gnocchi need to be cooked in boiling water until they float and get nice and puffy.', 'Not cooking gnocchi long enough will also result in heavy gnocchi.']"
Simply Potatoes Bistro Dinner #5FIX,"['1 (20 ounce) package Simply Potatoes Shredded Hash Browns', '4 tablespoons butter, divided', '1 teaspoon seasoning salt', '8 large eggs', '1 cup shredded parmesan cheese']","['Heat two large skillets over medium heat and preheat the broiler of your oven.', '(Leave your oven rack in the middle setting.', ').', 'Melt 2 tablespoons of butter in one pan and 1 tablespoon of butter in the second pan.', 'Remove the pan with less butter from the heat.', 'To the other pan, add the hash browns and spread to evenly distribute in a single layer.', 'Use the back of a metal spatula to press down on the hashbrowns to compress them.', 'Sprinkle with about 1/2 teaspoons of seasoned salt and cook undisturbed for about 2-3 minutes until the bottom achieves a beautiful, golden brown crust.', 'Place a large rimless baking sheet (or large plate) on top of the skillet and invert it to flip the hashbrowns browned side up.', 'Place the skillet back on the heat and melt the remaining tablespoon of butter.', 'Immediately slide the hashbrowns back into the hot pan.', '(This maneuver is a little tricky, but if the hashbrown cake falls apart, it will still taste just as yummy!)', 'Sprinkle the cake with 1/2 of the shredded parmesan.', 'Leave it to cook undisturbed for another 2-3 minutes.', '(If your cheese is not melted at the end of this time, just cover the skillet for a few seconds after you remove it from the heat.', 'The residual heat will do the trick!', ').', 'While the second side is browning, return the second skillet to the heat.', 'Crack your eggs carefully into the hot pan, trying not to break the yolks.', 'Sprinkle with 1/4 teaspoons of seasoned salt.', 'As soon as the bottoms have turned opaque (after just a few seconds), place the skillet under the broiler.', 'Watch for the top of your egg whites to set.', 'Depending on the heat of your broiler, this will likely take 1-2 minutes.', 'Remove when the whites are set and the yolks are still very loose.', 'To serve, remove the hashbrown cake from the hot skillet.', 'Cut into four wedges.', 'Top each wedge with two eggs and a sprinkle of cheese.', ""(It's important to put the eggs on TOP, so that the runny yolks will dress the hashbrown cake when you cut into them--bistro-style!"", ').']"
Potato Skin-Style Crackers Recipe DrunkenMaster2,"['3 Tbsp bacon bits', '3 Ritz crackers', 'One Slice of american cheese']","['Sprinkle bacon bits onto crackers', 'Cut cheese slice into quarters and place on top of cracker.', 'Microwave for 30 seconds on high.']"
Black Bean and Brown Rice Salad,"['6 cups long-grain brown rice, cooked, cooled', '3 qt. canned black beans, rinsed', '8-1/2 cups red peppers, cut into thin strips', ""3 cups Kraft Rancher's Choice Fat Free Dressing"", '3 cups scallions, sliced', '3/4 cup fresh cilantro, chopped', '2 Tbsp. ground cumin']",['Combine all ingredients.']
Curried Lentil Salad Recipe,"['2 c. lentils', '1 bay leaf', '1/2 c. oil', '2-3 garlic', 'Thyme', 'Basil', 'Rosemary', 'Salt', 'Pe pper', '1/2 c. vinegar', '1 tbsp. mustard', '1 can chunks pineapple, liquid removed', '6-8 tomatoes, cut up', '1 onion, cut up']","['Cook lentils in water with bay leaf and salt if you like till tender.', 'Saute/fry garlic and spices in oil.', 'Add in vinegar and mustard.', 'Mix with lentils.', 'Refrigerateovernight.', 'Add in pineapple, tomatoes, and onion.']"
