Name,Ingredients,Instructions
Mary's Swiss Steak,"['6 tablespoons margarine', '2 cups sliced onions', '2 lbs round steaks, cut into 1/2 in. thick strips', '12 cup flour, unsifted', '1 tablespoon salt', '1 teaspoon pepper', '1 teaspoon paprika', '1 cup water', '12 cup sour cream']","['Melt 4 TBSP margarine in a large skillet, then saute onions.', 'Remove from the skillet.', 'Coat the steak with the flour.', 'Season with salt and pepper.', 'Melt remaining margarine in the skillet and brown the meat well on both sides.', 'Mix with steak the onions, water, sour cream until blended.', 'Cover and cook over medium heat till meat is tender (30-45 min).', 'Uncover and cook until the sauce thickens (10 min).', 'Serve over hot cooked rice or noodles.']"
Three-Alarm Cruncher,"['4 half-smokes', '1 habanero pepper, thinly sliced', '4 slices bacon', 'Oil, for frying', '4 hot dog buns, toasted', '4 tablespoons Three-Alarm Relish, recipe follows', '12 sport peppers', '4 teaspoons Sriracha', '1 cup crushed jalapeno-flavored potato chips', '1 can chipotle peppers, chopped until smooth', '5 Thai chile peppers, thinly sliced', '2 cherry peppers, minced', '2 jalapeno peppers, minced', '1 tablespoon minced habanero peppers', '1 tablespoon cayenne pepper', '1 tablespoon crushed red chile flakes', '1 tablespoon hot sauce, such as Tabasco']","['Cut a 1/2-inch slit lengthwise down the center of each half-smoke.', 'Insert sliced habaneros into the slits.', 'Wrap 1 piece of bacon around each half-smoke, tucking the ends of the bacon in so it stays secure when frying (you can also secure with toothpicks).', 'Heat enough oil for deep-frying in a deep, heavy-bottomed saucepot.', 'When the oil is hot (add a pinch of flour, and if it fries then the oil is ready, or use a deep-fry thermometer to check that the oil is at 350 degrees F), carefully add the bacon-wrapped half-smokes.', 'Fry until the bacon is crispy, 2 to 3 minutes.', '(If you choose not to fry the half-smokes, you can cook them in a 400 degree F oven until the bacon is crispy, or in a saute pan with a dash of cooking oil.)', 'Remove from the oil using tongs and place on a paper-towel-lined-plate to remove any excess grease.', 'Split the hot dog buns open and place the half-smokes inside.', 'Top each hot dog with 1 tablespoon Three-Alarm Relish.', 'Tuck 3 sport peppers between the bun and dog for each hot dog.', 'Drizzle 1 teaspoon Sriracha onto each hot dog.', 'Finish by sprinkling crushed jalapeno chips over all the hot dogs and serve.', ""Cook's Note: When handling habaneros, or any chile for that matter, use caution."", 'Never touch skin after directly touching chiles.', 'Wear a glove when handling or repeatedly wash hands with soap and warm water when done touching them before touching face or other body part.', 'This recipe was provided by a chef, restaurant or culinary professional and may have been scaled down from a bulk recipe.', 'The Food Network Kitchens chefs have not tested this recipe, in the proportions indicated, and therefore, we cannot make any representation as to the results.', 'Place the chipotles, Thai chiles, cherry peppers, jalapeno peppers, habanero peppers, cayenne, red chile flakes and hot sauce in a mixing bowl and combine using a spoon (do not use your hands, chiles are hot).', 'When combined, set aside until ready to use.', 'Makes 2 cups.']"
Le Chocolat Suisse,"['2 tablespoons ovaltine, chocolate powder mix (Rich Chocolate is my favorite)', '8 ounces low-fat milk (cold or hot)', '1 ounce peppermint schnapps']","['Mix all ingredients together and serve in a tall glass.', 'Be sure to use a hot beverage mug if you prefer hot milk.']"
Baked Parmesan Dip,"['3 ounces, weight Package Cream Cheese', '1 package (about 10 Oz.) Frozen Chopped Spinach, Thawed And Drained', '1 cup Mayonnaise', '1 whole Onion, Minced', '1 whole Garlic Clove, Minced', '1 cup Plus 2 Tablespoons Grated Parmesan Cheese', '18 teaspoons Ground Pepper', '1/2 teaspoons Paprika', '1 whole Artisan Baguette, Cut Into Slices']","['Mix all ingredients together with a hand mixer, reserving the paprika and extra 2 tablespoons of Parmesan for the top.', 'Place into an ovenproof dish and add the extra Parmesan and sprinkle paprika over the top.', 'Bake at 350 degrees till hot and bubbly, approximately 25 to 30 minutes.', 'Serve hot to spread on baguette slices.']"
Cambodian Summer Rolls,"['1 lb medium shrimp (cleaned and deveined)', '6 ounces uncooked rice noodles', '12 (8 inch) round sheets rice paper', '14 cup hoisin sauce', '3 cups shredded-thin red leaf lettuce', '14 cup thinly sliced fresh basil', '14 cup thinly sliced of fresh mint', '13 cup low sodium soy sauce (I use Low-Tamari)', '14 cup water', '2 tablespoons sugar', '2 tablespoons chopped fresh cilantro', '2 tablespoons fresh lime juice', '1 teaspoon minced peeled fresh ginger', '1 teaspoon thai chili paste with garlic', '1 garlic clove, minced']","['PREPARE THE ROLLS:.', 'Just chill the shrimp until using.', 'Place rice noodles in a large bowl; cover with boiling water.', 'Let stand 8 minutes; drain.', 'Add cold water to a large, shallow dish to a depth of 1 inch.', 'Place 1 rice paper sheet in water.', 'Let stand 2 minutes or until soft.', 'Place rice paper sheet on a flat surface.', 'Spread 1 teaspoon hoisin sauce in the center of sheet; top with 2 to 3 shrimp, 1/4 cup lettuce, about 1/4 cup rice noodles, 1 teaspoon basil, and 1 teaspoon mint.', 'Fold sides of sheet over filling, roll up jelly-roll fashion, and gently press seam to seal.', 'Place roll, seam side down, on a serving platter; cover to keep from drying.', 'Repeat procedure with remaining rice paper, hoisin sauce, shrimp, lettuce, rice noodles, basil, and mint.', 'DIPPING SAUCE:.', 'Combine soy sauce and remaining ingredients in a small bowl; stir with a whisk.']"
Oven Macaroni,"['11 ounces tomato bisque soup, preferably Campbells', '13 cup water', '1 12 cups cheddar cheese, shredded', '2 tablespoons parmesan cheese, grated', '1 teaspoon oregano leaves, crushed', '18 teaspoon garlic salt', '2 cups macaroni, cooked, spiral shaped', '1 green pepper (optional)']","['In a 1 quart casserole dish blend together soup, water, cheese, and seasoning.', 'Gently stir in cooked macaroni.', 'Bake in a 400 degree oven for 25 minutes or until hot.', 'Stir mixture and garnish with green pepper rings if desired.', 'Serve immediately.']"
Peach Charlotte,"['13 cup sugar', '2 tablespoons cornstarch', '1 14 cups milk', '3 large egg yolks', '12 teaspoon almond extract', '1.5 (3 ounce) packages ladyfingers, each split in half (the soft type)', '2 (15 ounce) cans peach halves in juice, drained, patted dry', '3 tablespoons peach schnapps', '1 (1/4 ounce) package unflavored gelatin', '1 12 cups heavy cream', '14 cup sugar', '1 12 teaspoons vanilla extract']","['Filling:.', 'In saucepan, stir sugar and cornstarch.', 'Gradually whisk in milk.', 'Heat over medium-high heat, slowly stirring, until mixture comes to boiling, 3 minutes; boil until very thick, 1 minute.', 'In bowl, lightly beat yolks.', 'Stir 1/3 cup of hot milk mixture into yolks.', 'Stir yolk mixture into milk mixture in pan; cook over medium-low heat, stirring, until instant-read thermometer registers 160, about 4 minutes.', 'Scrape into bowl.', 'Stir in almond extract.', 'Place plastic wrap directly on surface; let cool.', 'Refrigerate until very thick, 45 minute.', 'Charlotte:.', 'Line bottom of 9in springform pan with foil.', 'Coat foil and sides of pan with cooking spray.', 'Stand landyfinger halves upright around side of pan.', 'Line bottom with halves, tearing into pieces to fit.', 'Thinly slice 2 peach halves for garnish and reserve.', 'Place remaining halves, cut side down, in bottom of pan on top of fingers.', 'Spoon filling over peaches.', 'Pour schnapps into small saucepan.', 'Sprinkle gelatin over top.', 'Let stand 5 minutes to soften.', 'Gently heat over low heat until gelatin dissolves completely.', 'Let cool.', 'In large bowl, beat the cream until foamy.', 'Gradually beat in sugar until very soft peaks form.', 'Beat in vanilla and gelatin mixture and continue to beat until stiff peaks form.', 'Spoon whipped cream over filling in pan.', 'Arange reserved peach slices around edge.', 'Cover and refrigerate for 4 hours or overnight.']"
Easy Beef and Broccoli,"['3/4 cups Beef Broth', '2 Tablespoons Hoisin Sauce', '2 Tablespoons Soy Sauce', '2 teaspoons Cornstarch', '1 Tablespoon Minced Ginger', '3 cloves Garlic, Minced', '1 Tablespoon Sesame Oil', '1 pound Flank Steak, Sliced Thinly Across The Grain', '4 cups Broccoli Florets', '1 cup Shredded Carrots']","['In a small bowl, whisk together beef broth, hoisin sauce, soy sauce, cornstarch, ginger and garlic.', 'Set aside.', 'In a large wok or non-stick skillet, heat sesame oil over medium heat.', 'Add sliced steak to the pan and cook for 34 minutes, flipping once, until browned all over.', 'Add the prepared sauce and broccoli and stir to coat everything.', 'Continue to cook for another 34 minutes until broccoli is tender and sauce has thickened slightly.', 'If you have a lid, you can cover it and just leave it for about 3 minutes and it will be done.', 'Stir in the grated carrots and heat for about 30 seconds.', 'Serve over hot rice.']"
Shrimp Luncheon Sandwiches - Pretty and Pink!,"['1 (3 ounce) package cream cheese', '2 tablespoons mayonnaise', '1 tablespoon catsup', '1 teaspoon mustard', '1 dash garlic powder', '1 cup chopped canned shrimp (even tho i live in New Orleans and can readily get fresh shrimp at good prices, i still make this wi)', '14 cup chopped celery', '1 teaspoon chopped onion']","['Combine all in food processor-process til very smooth.', 'spread on crustless, buttered bread triangles.']"
Stuffed Turkey Tenderloins,"['16 ounces turkey breast tenderloins', '2 cups chopped spinach leaves', '3 ounces semi-soft goat cheese (chevre) or 3 ounces feta cheese, crumbled (about 3/4 cup)', '12 teaspoon black pepper', '1 tablespoon olive oil', '1 teaspoon paprika', '12 teaspoon salt', '18-14 teaspoon ground red pepper']","['Make a pocket in each tenderloin by cutting lengthwise from one side almost to, but no through, the other side; set aside.', 'In a bowl, combine spinach, cheese, and black pepper.', 'Spoon the mixture into the pockets and tie kitchen string around each tenderloin in 3 or 4 places.', 'In a small bowl, combine oil, paprika, salt, and ground red pepper; brush evenly over tenderloins.', 'Grill on lightly-greased rack of an uncovered grill directly over medium heat for 1620 minutes or until turkey is no longer pink in the center, turning once.', 'Remove strings and slice crosswise.']"
Egg Biscuits,"['1 container (16 Oz. Size) Refrigerated Buttermilk Biscuits (Grands)', '4 Tablespoons Cream Cheese', '18 cups Chopped Frozen Spinach (squeezed Dry)', '2 slices American Cheese, Unwrapped And Cut Into Quarters', '8 whole Eggs']","['Put biscuits onto a greased or foil-lined baking sheet.', 'Bake biscuits according to package instructions.', 'When you are done, remove the pan from the oven but keep the oven on.', 'Once they are out of the oven, cut the top off the biscuits and scoop out the inside.', 'It should look like a biscuit bowl.', 'Put 1/2 tablespoon of the cream cheese, some spinach and one of the cheese quarters into each bowl.', 'Crack an egg into each bowl.', 'Return biscuits to the oven for 20 minutes.', 'I leave the cut off biscuit tops out of the oven to avoid burning them.', 'Just add them to the top when the 20 minutes are up.']"
Cousa Mashi - Arabic Stuffed Zucchini,"['2 cups short-grain rice', '12 lb ground beef (or ground lamb)', '3 teaspoons salt', '1 teaspoon pepper', '1 teaspoon allspice', '1 teaspoon turmeric', '14 cup olive oil', '1 pinch saffron, if desired', '15 zucchini', '5 eggplants, small', '2 green peppers, small', '6 large tomatoes', 'water', '2 tablespoons tomato paste', '2 teaspoons salt', '4 garlic cloves, crushed', '1 tablespoon dried mint, crushed']","['Soak the rice in warm water for at least 1/2 an hour.', 'Drain rice and mix together with ground meat, spices and olive oil.', 'Cut the tops off of the cousa and eggplant.', 'Discard.', 'Core cousa and eggplant scraping out the insides so 1/4 inch is left all around.', '(Insides of cousa can be saved for making cousa mutabbal.', 'See end of recipe).', 'Carefully cut tops of off green peppers so they can be replaced after stuffing.', 'Clean insides of green peppers.', 'Stuff vegetables with rice mixture leaving some room for the rice to expand when cooked.', 'Fill large pot with vegetables.', 'Cut tomatoes to fill blender.', 'Add 2/3 blender with water.', 'Add tomato paste and salt.', 'Mix in blender until smooth.', 'Pour tomato sauce over vegetables.', 'Add more water if necessary to cover vegatables.', 'Cook, uncovered, at a simmer for one and a half hours or until vegetables are soft and rice is done.', 'As long as the sauce is there, you can cook slowly for a longer period for a tastier dish.', 'Occasionally cover with additional water to keep sauce from drying out.', 'Add crushed garlic and mint to pot for a few minutes.', 'Serve stuffed vegetables on a tray.', 'Put sauce in a serving bowl to be added if desired.', 'Note: Do not put a lid on the vegetables until they are completely cool or they may burst open.', 'Cousa Mutabbal, a salad served like hummus, can be made by simmering the contents of the cousa in a small saucepan until cooked.', 'Add a little tahini, yogurt, salt and pepper.', 'Serve with olive oil and crushed dried mint on top.', 'Eat with pita bread.', 'Fettat Cousa, a dish served in a 9x13 pan, can be served alongside as well, by tearing up small pieces of bread, generally pita, covered by the tomato sauce from the cousa mashi.', 'Then cover with a sauce of yogurt, garlic, and salt.', 'Top with pinenuts fried in olive oil (along with the oil).']"
Country (Chicken-Fried) Steak,"['2 lbs steak', '2 cups flour', '3 teaspoons salt', '3 teaspoons black pepper', '2 -3 teaspoons cayenne pepper', '1 cup milk', '3 eggs', '2 teaspoons hot sauce', '2 cups half-and-half', '1 cup heavy cream', '2 -3 tablespoons flour', '12 lb bacon', '14 cup onion (finely diced)', '2 teaspoons Worcestershire sauce', '1 teaspoon salt', '1 teaspoon black pepper', '1 teaspoon cayenne pepper']","['Cut round steak up into portions, removing all fat, following natural fat lines in the steak.', 'Pieces should be about palm and no bigger than hand size.', 'They will be much bigger after pounding.', 'Cover each piece with plastic wrap and pound flat to 1/4-inch thick.', 'I start in the center and work my way out.', 'Try to not make the outer edges too thin.', 'If making appetizers, cut pounded steaks into 4x1-inch strips.', 'Put half the flour on two plates and season one portion with 3 tsp each of salt, black pepper, and cayenne pepper.', 'Mix 3 eggs and 1 cup of milk and hot sauce in a shallow bowl.', 'Cover each piece of steak with unseasoned flour, dredge in egg/milk mixture, then cover with seasoned flour.', 'Fry steaks/strips in batches in a deep fryer, or pan fry portion size pieces in a frying pan with 1/2 inch of oil until golden brown.', 'Keep warm in a 200 F oven until ready to serve.', 'Fry the bacon until crisp and remove (save for later) leaving 2-3 tbs spoons of grease in the pan.', 'Mix the half-and-half, heavy cream and 2-3 tbs of flour in a bowl--amount of flour should equal the amount of bacon grease in the pan.', 'Saute the onion in reserved bacon grease until opaque, then add cream/flour mixture.', 'Add black pepper, salt, cayenne, and Worcestershire sauce.', 'Stir constantly until thick and bubbly.', ""Once bubbling, that will be as thick as it's going to get."", 'Lower heat and keep warm.', 'Chop reserved bacon and add to sauce/gravy.', 'Serve steaks with gravy on top and your favorite sides (I like crispy French fries and fresh green beans.', 'For appetizers: Serve strips on a platter and provide small cups or bowls of gravy dipping.']"
Toasted Marshmallow Creme Brulee,"['50 marshmallows (from two 10-ounce bags)', '1 3/4 cups heavy cream', '3/4 cup whole milk', '1 1/2 teaspoons vanilla extract', 'Pinch of salt', '2 large eggs, plus 5 egg yolks']","['Thread 24 marshmallows onto skewers and toast over an open flame until golden and charred in spots.', '(Alternatively, place the marshmallows on a baking sheet and broil, turning with a spoon, until toasted all over.)', 'Put the toasted marshmallows, cream, milk, vanilla and salt in a saucepan and cook, stirring constantly, over medium heat until the marshmallows melt.', '(Some charred bits may remain.)', 'Let cool 20 minutes.', 'Preheat the oven to 325 degrees F. Whisk the eggs and egg yolks in a bowl.', 'Slowly whisk in 1 cup of the cooled marshmallow mixture, then whisk in the remaining mixture, being careful to not beat in too much air.', 'Pour through a fine-mesh sieve into a large liquid measuring cup.', 'Arrange six 4-ounce ramekins in a roasting pan.', 'Divide the custard among the ramekins.', 'Transfer the roasting pan to the oven and add enough hot water to reach halfway up the sides of the ramekins.', 'Bake until the custards are set but wobbly in the center, 30 to 35 minutes.', 'Remove from the oven and let sit in the water bath until cool enough to handle.', 'Remove the custards from the water bath and let cool to room temperature, then cover with plastic wrap and refrigerate until firm, at least 2 hours or overnight.', 'Preheat the broiler.', 'Transfer the custards to the freezer to chill, 15 to 30 minutes.', 'Meanwhile, pulse the remaining marshmallows and 3 tablespoons hot water in a food processor until creamy, about 1 minute.', 'Top each custard with 1 to 2 tablespoons of the marshmallow topping and gently spread to the edges with damp fingertips.', 'Broil until the tops are bubbly and dark brown.', 'Transfer the creme brulees to the refrigerator to chill, about 1 hour.', 'Serve cold.', 'Photograph by Levi Brown']"
Potetboller,"['1 cup water boiling', '1 cup potatoes mashed, instant', '8 each anchovy fillets minced', '1 tablespoon flour, all-purpose', '1 tablespoon parsley leaves chopped', '1/2 teaspoon salt', '1/2 teaspoon dry mustard', '1/4 teaspoon black pepper', '18 teaspoon mace', '1 each egg yolks', '1 cup bread crumbs']","['Add boiling water to instant mashed potatoes.', 'Add finely minced anchovy fillets, flour, parsley, salt, mustard, pepper and mace; mix well.', 'Form into walnut-sized balls, coat with beaten egg yolk, then bread crumbs, and deep fry in hot oil a few at a time until golden brown.']"
Cajun Butter Beans Recipe,"['1 lb Fresh butter beans', '1/2 lb Salt meat, parboiled and diced', '1 Tbsp. All-purpose flour', '3 Tbsp. Oil', '1 lrg Onion, minced', '2 x Cloves garlic, minced fine', '2 tsp Sugar Salt and pepper to taste Water']","['Make a roux with oil and flour.', 'Add in meat and onions; Saute/fry till onions and meat are lightly browned.', 'Add in butter beans, garlic and sugar; cook for 15 min, stirring.', 'Lower heat; add in water to beans.', 'Cover and cook for 1 hour, approximately.']"
Crab Bisque with Crab Toasts,"['3/4 cup bleached all-purpose flour', '3/4 cup vegetable oil', '1 1/2 cups chopped yellow onions', '1/2 cup seeded and chopped green bell peppers', '1/2 cup chopped celery', '1/2 cup chopped carrots', '4 bay leaves', '2 1/2 teaspoons salt', '1/2 teaspoon cayenne', '6 gumbo crabs, each cut in 1/2', '1 cup peeled, seeded, and chopped fresh or canned tomatoes', '1/2 cup brandy', '8 cups water', ""1 teaspoon liquid crab boil (recommended: Zatarain's Concentrated Liquid Shrimp and Crab Boil), optional"", '1/2 cup chopped green onions, green parts only', '1/4 cup finely chopped fresh parsley leaves', '1/4 cup heavy cream', '1 pound lump crabmeat, picked over for shells and cartilage', 'Crab Toasts, recipe follows']","['Combine the flour and oil in a large nonstick saucepan and whisk until smooth.', 'Over medium heat, stir constantly until the mixture is the color of peanut butter, about 10 minutes.', 'Add the onions, bell peppers, celery, carrots, bay leaves, salt, and cayenne.', 'Cook, stirring often, until the vegetables are soft, about 10 minutes.', 'Add the crabs and tomatoes and stir to mix.', 'Cook for 10 minutes.', 'Add the brandy, water, and crab boil.', 'Bring to a boil.', 'Reduce the heat to medium-low and simmer, uncovered, for 1 hour and 45 minutes.', 'Add the green onions and parsley.', 'Remove the bay leaves.', 'Remove from the heat and add the cream.', 'Mix to blend.', 'Ladle into individual serving bowls and sprinkle each with 1/4 cup crabmeat.', 'Top each with a half crab and a crab toast.', '1/2 pound lump crabmeat, picked over for shells and cartilage', '1 large egg', '1 large egg white', '2 tablespoons minced green onions', '1 tablespoon minced fresh parsley leaves', '1 teaspoon minced garlic', '1/2 teaspoon salt', '1/8 teaspoon freshly ground white pepper', '3 ounces cream cheese, cut into pieces', '2 tablespoons heavy cream', '8 slices brioche, or home-style white bread', '3 tablespoons vegetable oil', 'Combine the crabmeat, egg, egg white, green onions, parsley, garlic, salt and white pepper in a food processor and pulse until blended but still chunky.', 'Add the cream cheese and pulse until smooth and thick.', 'Add the cream and pulse until just blended, being careful not to over process.', 'Spread 1/4 of the crabmeat mixture on each of 4 slices of bread, spreading it to the edges and smoothing the top.', 'Place another slice of brioche on top and press down to make a sandwich.', 'Heat the vegetable oil over medium-high heat in a large skillet.', 'Add the crab toasts to the hot oil, in batches if needed, and cook until golden on the first side, about 3 minutes.', 'Turn and cook until golden on the second side, about 2 minutes.', 'Drain on paper towels if needed.', 'To serve, cut each toast diagonally into halves or quarters.', 'Serve alongside the Crab Bisque.', 'Yield: 8 servings']"
Cabbage and Noodles,"['1 lb egg noodles', '12 lb margarine', '3 lbs heads of cabbage', '2 teaspoons salt', 'pepper, to taste', '1 medium onion']","['Boil noodles, set aside.', 'Melt butter in a pan, brown the onion and the cabbage.', 'Season to taste.', 'Combine the noodles, cabbage, and onions.']"
