Name,Ingredients,Instructions
Irish Cream,"['8 ounces rye whiskey', '3 tablespoons chocolate syrup', '1 teaspoon coconut extract', '1 (12 ounce) can sweetened condensed milk']","['Mix in blender.', 'Store in fridge.', 'Makes an excellent after dinner drink!']"
Day Before Casserole,"['7 ounces macaroni (uncooked)', '1 can celery soup', '1 can mushroom soup', '1 jar pimiento (optional)', '4 ounces mushroom pieces', '1 small onion, chopped', '2 cups milk', '12 lb Velveeta cheese, diced', '14 cup green pepper, diced', '2 cups ham, chicken or 2 cups turkey, cooked and chopped', '1 can water chestnut, sliced']","['Combine all ingredients.', 'Place in buttered 3 quart or 9x13 inch pan.', 'Refrigerate overnight or freeze.', '(Can break this down into individual serving sizes) Remove from freezer 1 hour before baking.', 'If frozen, thaw before baking.', 'Preheat oven to 350.', 'Bake one hour.']"
Delicious Curried Sausages,"['1 onion, Chopped', '2 garlic cloves', '1 teaspoon ginger', '2 teaspoons curry powder', '1 teaspoon chili powder', '1 12 teaspoons paprika', '3 teaspoons poppy seeds', '2 tablespoons oil', '1 14 kg medium sized beef sausages', '6 peeled tomatoes, Quartered', '2 tablespoons mango chutney', '420 ml coconut milk']","['Place onion, garlic, ginger, curry powder, chili powder, paprika and poppy seeds in a food processor, and process until smooth.', 'Heat 1 tbsp oil in a saucepan and cook sausages over a medium heat until browned.', 'Remove sausages and wipe out pan.', 'Leave sausages to cool for 15 minutes then slice into 2cm thick pieces.', 'Heat remaining oil in the pan.', 'Add spice paste and cook, stirring for 2 minutes.', 'Mix in tomato, mango chutney and coconut milk.', 'Add sausages and simmer covered for 20 minutes, stirring occasionally.']"
Peanut and Jelly Oat Bars,"['1 cup dark brown sugar, firmly packed', '12 cup jif creamy peanut butter', '34 cup crisco butter shortening stick', '2 cups all-purpose flour (plus 2 Tbsp.)', '1 teaspoon salt', '12 teaspoon baking soda', '1 12 cups quick-cooking oats', '13 cup water', ""1 cup smucker's strawberry preserves""]","['Preheat oven to 400F Grease 13x9x2-inch pan with shortening.', 'Combine brown sugar, shortening and peanut butter in large bowl.', 'Beat on medium speed of electric mixer until well blended.', 'Combine flour, salt and baking soda.', 'Add gradually to creamed mixture at low speed.', 'Beat until well blended.', 'Stir in oats with spoon, Mix until well blended.', 'Stir in water 1 tablespoons at a time.', 'Press half of the dough in to the bottom of greased pan and spread preserves over it.', 'Flatten small amounts of remaining dough between hands.', 'Place on preserves and arrange so dough sections are touching, Fill any spaces with dough so preserves are completely covered.', 'Bake for 25-30 minutes or until golden brown and edges are slightly brown, do not overbake, Cut into 2 1/2 x 2-inch bars.']"
Cauliflower with Ginger and Mustard Seeds,"['3 tablespoons vegetable oil', '2 teaspoons black mustard seeds (available at East Indian markets and some specialty foods shops) or yellow mustard seeds', '2 teaspoons grated peeled fresh gingerroot', '1/2 teaspoon turmeric', '1 large head of cauliflower (about 1 3/4 to 2 pounds), cut into in small flowerets about 1 inch in diameter', '1 1/2 teaspoons fresh lemon juice, or to taste', '3 tablespoons chopped fresh coriander if desired']","['In a large skillet heat the oil over moderate heat until it is hot but not smoking and in it cook the mustard seeds, covered, stirring occasionally, until the popping subsides.', 'Add the gingerroot and the turmeric and cook the mixture, stirring, for 30 seconds.', 'Add the cauliflower, stirring to coat it with the oil, and 1/2 cup water and steam the mixture, covered, adding more water a few tablespoons at a time if it evaporates, for 6 to 10 minutes, or until the cauliflower is just tender.', 'Season the cauliflower mixture with the lemon juice and salt and pepper and stir in the coriander.']"
Back-To-School Raspberry Granola Bars,"['1 cup pecans, coarsely chopped', '1 12 cups all-purpose flour', '1 14 cups old fashioned oats', '13 cup granulated sugar', '13 cup packed dark brown sugar', '1 teaspoon kosher salt', '12 teaspoon baking soda', '34 cup unsalted butter, melted, plus more for greasing the pan', '1 cup raspberry preserves']","['Preheat the oven to 350.', 'Butter an 8-inch square baking pan and line the bottom and sides with parchment paper.', 'Spread the chopped pecans in a pie plate and toast for about 5 minutes, until lightly browned and fragrant.', 'Let cool.', 'In a large bowl, whisk the flour with the rolled oats, granulated sugar, brown sugar, salt, baking soda and pecans.', 'Using a wooden spoon, stir in the melted butter until the oat mixture is thoroughly combined.', 'Press two-thirds of the oat mixture in an even layer on the bottom of the prepared baking pan and top with the raspberry preserves.', 'Sprinkle the preserves with the remaining oat mixture.', 'Bake the bars for about 45 minutes, rotating the pan halfway through baking, until the top is golden brown.', 'Transfer the pan to a wire rack and let the granola bars cool completely, about 3 hours.', 'Cut into squares and serve.', 'Make Ahead The bars can be kept in an airtight container for up to 1 week.']"
Cinnamon and Oatmeal Cookie Ice Cream,"['2 cups Whole Milk', '1 cup Sugar', '1/4 teaspoons Salt', '1- 1/2 cup Half-and-half', '1 Tablespoon Vanilla', '2 teaspoons Cinnamon', '2 cups Whipping Cream', '8 Oatmeal Cookies, Crushed']","['Mix together all the ingredients except for the cookies and put into an ice cream freezer.', 'Once it has thickened, stir in the crushed cookies.', 'Put into an airtight container and place in the freezer to harden.', 'Makes about 2 quarts.']"
Salmon Hash With Potatoes & Dill,"['2 tablespoons vegetable or olive oil', '1 large onion, cut into 1/2-inch dice', '1 pound Boneless, skinless salmon fillet, cut into 1/2-inch dice', '1 1/2 pounds starchy potatoes (such as Idaho), cut into 1/2-inch dice', '2 tablespoons vegetable or olive oil', '2 tablespoons ketchup', '1 tablespoon Dijon mustard', '2 tablespoons chopped fresh dill', '2 tablespoons water', '1 pinch Salt and freshly ground black pepper']","['Heat 2 Tbs.', ""oil over low heat in a 12-inch non-stick skillet (so potatoes don't stick)."", 'While skillet heats, prepare onion and salmon as directed above.', 'A few minutes before cooking, increase heat to medium-high.', 'When oil starts to send up wisps of smoke, add onion and salmon; cook, stirring often, until golden brown.', 'Meanwhile, dice potatoes and toss with remaining oil.', 'Transfer salmon mixture to a bowl and reserve.', 'Add potatoes to empty skillet; cook, stirring only occasionally so they form a golden-brown crust, about 10 minutes.', 'As potatoes cook, mix ketchup, mustard, fresh dill and 2 Tbs.', 'of water.', '(Recipe can be prepared to this point up to 2 hours ahead.', 'Spread hot potatoes on a large lipped cookie sheet; cover when cool.', 'Return skillet to medium-high; add potatoes and re-crisp.)', 'Return reserved salmon mixture to skillet; stir in ketchup mixture, then season with salt and pepper.', 'Cook, stirring frequently, until hash has nicely browned, about 5 minutes longer.']"
Ramen Noodle Salad,"['16 oz bag of coleslaw mix', '2 packages oriental flavor ramen noodles', '1/2 cup sugar', '2 tsp soy sauce', '1/3 cup sesame oil', '2 packages seasoning flavor packets from noodles', '2 tbsp white vinegar']","['Break up raw noodles and mix with coleslaw', 'Mix all the other ingredients in a separate bowl', 'Pour the liquid mixture onto the noodle coleslaw mixture', 'Noodles will soften the longer they sit in the juice']"
S'mores Bars,"['12 cup butter, softened', '34 cup sugar', '1 egg', '1 teaspoon vanilla extract', '1 13 cups flour', '34 cup graham cracker crumbs', '1 teaspoon baking powder', '14 teaspoon salt', ""4 (1 5/8 ounce) milk chocolate candy bars (I use Hershey's)"", '3 cups miniature marshmallows']","['Heat oven to 350 degrees F. Grease an 8 inch square baking pan.', 'Beat butter and sugar together until well blended in a large bowl.', 'Add egg and vanilla; beat well.', 'In another bowl stir together flour, graham cracker crumbs, baking powder, and salt.', 'Add to butter mixture, beating until blended.', 'Press half the dough into the prepared pan.', 'Bake 15 minutes.', 'Unwrap chocolate bars; arrange over baked layer.', 'They may not quite all fit, you may be forced to eat a couple pieces.', 'Sprinkle with marshmallows.', 'Scatter remaining dough over the marshmallows, forming a top layer.', 'Bake 10- 15 minutes or until just lightly browned.', 'Cool compleletly before cutting.']"
"Sausage, Potato, and Kale Soup","['2 bunches Kale, Picked Over, Cleaned, And Torn Into Bite Sized Pieces', '12 whole Red Potatoes, Sliced Thin', '1 whole Onion, Chopped', '1- 1/2 pound Italian Sausage', '1/2 teaspoons Red Pepper Flakes (more To Taste)', '2 cups Low Sodium Chicken Broth', '2 cups Whole Milk', '4 cups Half-and-half', 'Splash Of Heavy Cream', 'Fresh Or Dried Oregano', 'Black Pepper To Taste']","['Prepare the kale and set it aside.', 'In a medium pot.', 'boil sliced potatoes until tender.', 'Drain and set aside.', 'In a large pot, crumble and brown the Italian sausage.', 'Drain as much as the fat as you can.', 'Stir in the red pepper flakes, oregano, chicken broth, milk, and half-and-half.', 'Simmer for 30 minutes.', 'Give it a taste and adjust seasonings as needed.', 'Add the potatoes, a splash of heavy cream for richness, then stir in the kale.', 'Simmer an additional 10-15 minutes, then serve.']"
Sesame Chicken Drumettes,"['1/4 cup plus 2 tablespoons Sherry', '3 tablespoons soy sauce', '2 tablespoons honey', '1 1/2 tablespoons minced peeled fresh ginger', '3 garlic cloves, minced', '1 1/2 teaspoons oriental sesame oil', '14 chicken wing drumettes', '2 teaspoons sesame seeds, toasted']","['Combine first 6 ingredients in heavy medium ovenproof skillet.', 'Add chicken and turn to coat.', 'Cover skillet and refrigerate chicken, turning occasionally, 6 hours or overnight.', 'Preheat oven to 350 F. Bake chicken in oven in skillet 20 minutes.', 'Turn chicken over and continue baking until chicken is cooked through, about 20 minutes longer.', 'Using tongs, transfer chicken to plate.', 'Boil liquid in skillet over medium-high heat until reduced to glaze, about two minutes.', 'Pour glaze over chicken.', 'Sprinkle chicken with sesame seeds.']"
Harvey Wallbanger Cake,"['1 (18.25 ounce) package yellow cake mix', '1 (3.5 ounce) package instant vanilla pudding mix', '4 eggs', '1/2 cup vegetable oil', '5 fluid ounces Galliano liqueur', '2 fluid ounces vodka', '1/2 cup orange juice', ""1 cup confectioners' sugar""]","['Preheat oven to 350 degrees F (175 degrees C).', 'Grease and flour one 10 inch tube pan.', 'Combine cake mix and pudding mix in a large bowl.', 'Blend in eggs, vegetable oil, 4 ounces Galliano, 1 ounce vodka, and 4 ounces orange juice.', 'Mix batter until smooth and thick and pour into prepared pan.', 'Bake at 350 degrees for 45 minutes.', 'Let cake cool in pan for 10 minutes then remove and place on cooling rack.', 'Spoon glaze over cake while it is still warm.', ""To Make Glaze: Combine the remaining 1 ounce Galliano, 1 ounce vodka, and 1ounce orange juice with the confectioner's sugar and blend until smooth."", 'Spoon glaze over warm cake.']"
Creamy Lemon Squares,"['20 Reduced Fat NILLA Wafers, finely crushed', '1/2 cup flour', '1/4 cup firmly packed brown sugar', '1/4 cup cold margarine', '1 (8 ounce) package PHILADELPHIA Neufchatel Cheese, softened', '1 cup granulated sugar', '2 eggs', '2 tablespoons flour', '3 tablespoons grated lemon peel, divided', '1/4 cup fresh lemon juice', '1/4 teaspoon CALUMET Baking Powder', '2 teaspoons powdered sugar']","['Preheat oven to 350 degrees F. Line 8-inch square baking pan with foil, with ends of foil extending over sides of pan.', 'Combine wafer crumbs, 1/2 cup flour and the brown sugar in bowl.', 'Cut in margarine with pastry blender or two knives until mixture resembles coarse crumbs; press firmly onto bottom of prepared pan.', 'Bake 15 min.', 'Meanwhile, beat Neufchatel cheese and granulated sugar with electric mixer on medium speed until well blended.', 'Add eggs and 2 Tbsp.', 'flour; mix well.', 'Blend in 1 Tbsp.', 'lemon peel, the lemon juice and baking powder; pour over crust.', 'Bake 25 to 28 min.', 'or until center is set.', 'Cool completely.', 'Cover and refrigerate at least 2 hours or overnight.', 'Sprinkle with powdered sugar and remaining 2 Tbsp.', 'lemon peel just before serving.']"
country style pork ribs,"['2 1/2 lb boneless pork ribs', '1 each bottle bbq sauce', '1 each salt', '1 each pepper', '1 each Memphis dry rub']","['Preheat oven to 350', 'Fill large pot halfway with water and place pork ribs in water', 'Add a little salt to water and bring to a boil', 'Boil ribs for 30 minutes.', 'This helps remove excess fat', 'Once done boiling let cool until able to handle and trim any fat off each rib.', 'Sprinkle each rib with salt and pepper or use any favorite dry rub on each rib', 'Pour bbq sauce in bowl and place ribs to coat on all sides', 'Place ribs on broiler pan.', 'I cover drip pan with foil to ease with clean up', 'Bake ribs for 30 minutes then turn over coat with more sauce and bake additional 20 minutes', 'For a crispier rib broil on each side in 5 minute intervals until desired doneness is reached.']"
Egg Enchiladas,"['2 tablespoons salad oil', '1 medium onion, chopped', '1 green pepper, seeded and chopped', '3 (8 ounce) cans tomato sauce', '2 teaspoons chili powder', '8 eggs', '14 cup half-and-half or 14 cup milk', '2 tablespoons chopped canned california green chilies', 'salt and pepper', '2 tablespoons butter or 2 tablespoons margarine', '6 corn tortillas', '1 cup shredded cheddar cheese (about 4 ounces)']","['Heat oil in a wide frying pan over medium heat and saute onion and green pepper until limp; add tomato sauce and chili powder.', 'Simmer, uncovered, for about 10 minutes.', 'Beat eggs lightly with half and half; add chiles, and salt and pepper to taste.', 'In another frying over medium-low heat, melt butter, add eggs and cook until set to your liking.', 'Dip each tortilla in hot tomato sauce until soft and spoon 1/6 of the scrambled eggs down the center.', 'Roll up and place seem side down in a shallow baking dish.', 'Reheat remaining sauce to boiling, pour over top, and sprinkle with cheese.', 'Place under broiler, 4 inches from heat until cheese melts (about 3 minutes).']"
Jamaican Jerk Seasoning Paste Recipe,"['4 large garlic cloves, peeled', '4 scallions (white and tender green parts), cut into 1-inch pieces', '1 tablespoon fresh thyme leaves', '1 Scotch bonnet chile, seeded', 'One 1-inch piece fresh ginger, peeled and coarsely chopped', '2 tablespoons distilled white vinegar', '1 tablespoon water', '1 tablespoon firmly packed dark brown sugar', '1/2 teaspoon ground allspice', '1/4 teaspoon freshly grated nutmeg', 'Salt']","['Combine the garlic, scallions, thyme, chile, ginger, vinegar, water, brown sugar, allspice, and nutmeg in a blender or food processor and pulse into a fine paste.', 'Season with salt.']"
Chunky Gazpacho,"['6 cups coarsely chopped tomato (about 3 pounds)', '1 (32-ounce) bottle low-sodium tomato juice', '2 cups coarsely chopped peeled cucumber (about 2 medium)', '1 1/2 cups chopped green bell pepper', '1 1/4 cups finely chopped Vidalia or other sweet onion', '1 cup finely chopped celery', '1 tablespoon olive oil', '1 tablespoon balsamic vinegar', '1 tablespoon basil-flavored vinegar', '1 tablespoon rice vinegar', '3/4 teaspoon salt', '1/2 teaspoon pepper', '1/2 teaspoon hot sauce', '3 garlic cloves, minced']","['Combine all ingredients in a large bowl; stir well.', 'Cover and chill.']"
Parmesan Custard Tart with Butternut Squash,"['1 1/4 cups all-purpose flour', '2 1/2 teaspoons finely chopped fresh sage', 'Rounded 1/4 teaspoon salt', '3/4 stick (6 tablespoons) cold unsalted butter, cut into cubes', '2 tablespoons cold vegetable shortening, cut into pieces', '2 to 4 tablespoons ice water', '1 large egg white (yolk reserved for filling), lightly beaten', '2 ounces finely grated Parmigiano-Reggiano (1 cup)', '1 cup heavy cream', '1 1/2 tablespoons olive oil', '3/4 pound piece butternut squash, peeled, seeded, and cut into 1/2-inch pieces (2 cups)', '3/8 teaspoon salt', '1/4 teaspoon coarsely ground black pepper', '1 whole large egg', '1 large egg yolk', 'Special equipment: a pastry or bench scraper; a 13 1/2- by 4-inch rectangular* or 8 1/2-inch round fluted tart pan with a removable bottom; pie weights or raw rice', 'Garnish: fried sage leaves']","['Combine flour, sage, and salt in a food processor, then add butter and shortening and pulse until mixture resembles coarse meal with some small (roughly pea-size) butter lumps.', 'Drizzle with 2 tablespoons ice water and pulse until just incorporated.', ""Squeeze a small handful of dough: If it doesn't hold together, add more ice water, 1 tablespoon at a time, pulsing until just incorporated, then test again."", '(Do not overwork, or pastry will be tough.)', 'Turn out dough onto a lightly floured surface and divide into 4 portions.', 'With heel of your hand, smear each portion once or twice in a forward motion to help distribute fat.', 'Gather dough into a ball with scraper, then flatten into a 5-inch square.', 'Chill dough, wrapped in plastic wrap, until firm, at least 1 hour.', 'Put oven rack in middle position and preheat oven to 375F.', 'Roll out dough on a lightly floured surface with a floured rolling pin into a 17- by 8-inch rectangle and fit into tart pan.', 'Trim excess dough, leaving a 1/2-inch overhang, then fold overhang inward and press against side of pan to reinforce edge.', 'Lightly prick bottom and sides of shell all over with a fork.', 'Chill until firm, about 30 minutes.', 'Line pastry shell with foil and fill with pie weights.', 'Bake until sides are set and edges are pale golden, 18 to 20 minutes.', 'Carefully remove foil and weights and bake shell until bottom is pale golden, 10 to 15 minutes more.', 'Lightly brush bottom and sides of shell with egg white and continue to bake until dry and shiny, about 5 minutes.', 'Cool completely in pan on a rack, about 15 minutes.', 'Reduce oven temperature to 325F.', 'Bring cheese and cream just to a boil in a small heavy saucepan over moderate heat, stirring occasionally.', 'Remove from heat and steep, covered, 30 minutes.', 'Pour steeped cream through a fine-mesh sieve into a bowl, pressing hard on cheese solids and then discarding them.', 'While cream steeps, heat oil in a 10-inch heavy nonstick skillet over moderately high heat until hot but not smoking, then saute squash with 1/8 teaspoon salt and 1/8 teaspoon pepper, turning, until lightly browned on all sides, 8 to 10 minutes.', 'Transfer with a slotted spoon to paper towels to drain and cool slightly.', 'Whisk together whole egg, yolk, and remaining 1/4 teaspoon salt and 1/8 teaspoon pepper in a bowl until combined.', 'Add steeped cream, whisking until smooth.', 'Scatter squash evenly in tart shell and pour custard over.', 'Bake until custard is just set and golden in patches, 30 to 35 minutes.', 'Cool tart in pan on rack at least 20 minutes.', 'Halve tart crosswise, then cut in half lengthwise and cut each quarter into 8 pieces.', 'Serve warm or at room temperature.', ""*Available at some cookware shops and Fante's Kitchen Wares Shop (fantes.com).""]"
