Name,Ingredients,Instructions
Brunch Cornbread,"['1 cup flour', '3/4 cup cornmeal (not coarse)', '2 tablespoons light brown sugar', '2 teaspoons baking powder', '1/2 teaspoon salt', '2 eggs', '3/4 cup milk', '3 tablespoons butter, melted, plus extra for greasing', '1/2 cup unsweetened applesauce', '2 tablespoons maple syrup', 'Maple Lime Butter, recipe follows', 'Special Equipment: 9-by-9-inch baking dish', '1/2 stick butter, softened', '1 teaspoon maple syrup', '1 teaspoon lime zest', 'Salt']","['Preheat the oven to 400 degrees F. Grease a 9 by 9-inch baking dish with butter.', 'In a medium bowl, whisk together the flour, cornmeal, sugar, baking powder, and salt.', 'In another medium bowl, whisk together very well the eggs, milk, butter, applesauce, and maple syrup.', 'Pour the wet ingredients into the dry ingredients and stir to incorporate (do not overmix).', 'Pour into the prepared dish and bake until a toothpick inserted into the center comes out clean, about 25 minutes.', 'Serve with Maple Lime Butter.', 'In a small bowl, mix the ingredients together until well incorporated.', 'Refrigerate for at least 10 minutes to firm up slightly before serving.']"
Cheesy Potato and Ham Squares,"['8 medium russet potatoes, peeled and cubed', '13 cup butter, melted', '2 tablespoons chopped fresh parsley', 'salt and pepper', '2 cups swiss cheese', '1 cup cubed cooked ham (or more)', '1 small onion, grated', '1 teaspoon garlic powder', '3 eggs', '12 cup half-and-half or 12 cup whole milk']","['set oven to 375 degrees.', 'butter a 8-in square baking dish.', 'in a saucepan, boil potatoes for 20-25 minutes until very tender; drain well.', 'mash potatoes with butter, parsley, salt and pepper.', 'spread about 4 cups of the potato mixture on the bottom and up the sides of a greased 8-in square baking dish.', 'combine cheese, ham, onion and garlic powder; spoon into potato shell.', 'combine eggs and milk; pour over all.', 'top with remaining potato mixture.', 'sprinkle with paprika.', 'bake uncovered for 45-50 minutes, or until golden brown.', 'let stand 5 minutes before serving.']"
"Asian-Style Baked Onions, Potatoes & Sweet Potatoes","['1 teaspoon coriander seed', '1 teaspoon sichuan pepper (or dry green or black peppercorns)', '1 teaspoon kalonji (black onion seeds , aka nigella)', '2 star anise', '12 teaspoon sea salt', '2 large Spanish onions, peeled', '3 large potatoes, such as Desiree, unpeeled', '2 large sweet potatoes, peeled', '1 tablespoon peanut oil or 1 tablespoon vegetable oil', '2 tablespoons tamari or 2 tablespoons light soy sauce', '1 tablespoon peanut oil or 1 tablespoon vegetable oil', 'fresh lime juice (optional) or lemon juice, to serve (optional)']","['Preheat the oven to 220C/Gas 7/fan oven 200C', 'Combine all the spices and salt in a small, electric spice or coffee grinder (or use a pestle and mortar), and pulverise them to a powder - ignore the bigger bits of coriander husk.', 'Tip the ground spices into a very large mixing bowl.', 'Cut the onions into sixths, leaving a little root attached to hold the layers together.', 'Cut the ordinary potatoes into six segments, length ways.', ""If the sweet potatoes are slender (they normally are) cut them into quarters, length ways; if they're bulky round the middle, cut them into sixths."", 'Put all the vegetables into the mixing bowl.', 'add the oil and toss thoroughly, using clean hands.', 'Lightly oil the large tray which comes with your oven (or 1 or 2 baking trays)', 'Spread the vegetables out in a single layer and bake them for 25 minutes.', 'Meanwhile, combine the glaze ingredients in a small jug with 4 tablespoons cold water.', ""Remove the oven tray; brush the vegetables with the glaze and continue to bake for about 20-30 minutes, or until they're slightly charred and tender."", 'A little squeeze of lime or lemon juice adds vivacity, but the vegetables are very nice with or without it.']"
Lynns Perfect Brownies,"['1-13 cup Unsalted Butter', '2 cups White Sugar', '5 whole Eggs', '1 teaspoon Vanilla', '1 cup All-purpose Flour', '1 cup Oats', '2 teaspoons Baking Powder', '8 Tablespoons Unsweetened Cocoa', '1 cup Pecan Or Walnut Pieces', '8 ounces, weight Cream Cheese, Softened', '2 Tablespoons Butter', '1 teaspoon Vanilla', '2 cups Confectioners Sugar (possibly More Or Less)']","['Cream together the butter, sugar and eggs, one at a time, beating well after each addition.', 'Add vanilla and combine until smooth.', 'Add the flour, oats, baking powder, and cocoa.', 'Mix well on low to medium speed with your electric mixer until batter is smooth.', 'Add nuts if youre going to use them.', 'Pour into an 8x10 greased and floured (I use Bakers Joy) pan and bake at 350 degrees for 30 minutes.', 'Do not over bake .', 'Its a good idea to keep an eye on them during the last 5 minutes of baking, depending on your oven.', 'Let them cool and then prepare the frosting:', 'Mix softened butter, cream cheese and vanilla together until creamy.', 'Then add sifted confectioners sugar, mixing as you add until it reaches the consistency you like.', '(It might take a tad more or less, depending on your preference in consistency.)', 'You might want to add a drop or two of cream, but not too much or your icing will slide right off those yummy brownies!', 'Smear the schmear of cream cheese goodness over the top of the brownies and cut them into nice little squares.', 'And watch them disappear!']"
Date Loaves (21 Day Wonder Diet: Day 7),"['cooking spray', '1 egg white', '2 teaspoons vegetable oil', '12 cup self-rising flour', '13 cup skim milk', '1 tablespoon dried dates, finely chopped', '1 tablespoon brown sugar', '1 tablespoon low-fat ricotta cheese']","['Preheat oven to 180C/160C fan-forced.', 'Spray 2 holes of a half-cup rectangle or round muffin pan with cooking oil.', 'Whisk egg white with a fork in medium bowl; stir in oil, flour, milk, dates, and sugar, do not overmix.', 'Divide mixture between pan holes.', 'Bake for 20 minutes.', 'Serve warm loaves with cheese.']"
Eggplant a La Tammy Wynette,"['1 medium eggplant', '14 cup flour', '2 tablespoons butter', '1 small onion, chopped', '14 12 ounces crushed tomatoes', '12 teaspoon oregano', '12 teaspoon salt', '14 teaspoon pepper', '3 tablespoons cheddar cheese, grated', '1 dash nutmeg']","['Peel and dice the eggplant.', 'Dip in flour.', 'In a medium size skillet, saute eggplant in the butter, when browned slightly, remove.', 'In same pan, saute onions, do not allow to brown.', 'Place eggplant in a 1 1/2 quart casserole dish.', 'Add tomatoes, oregano, salt and pepper.', 'Mix carefully to blend ingredients.', 'Top with cheese and a sprinkle of nutmeg.', 'Bake 325 degrees F. for 20 minutes, until hot & bubbly.']"
Stuffed Mushroom Caps Deluxe,"['12 large fresh mushrooms, stems removed', '1 (6 ounce) packagechicken flavored seasoned stuffing mix', '1 (8 ounce) package cream cheese, softened', '12 lb crabmeat, flaked (You can use imitation)', '2 cups butter', '2 garlic cloves, peeled, and minced', 'salt and pepper, to taste', 'garlic powder, to taste', 'crushed red pepper flakes, to taste']","['Chop and reserve mushroom stems.', 'Arrange mushroom caps on a medium baking sheet, bottoms up.', 'Prepare chicken flavored dry stuffing mix according to package.', 'directions.', 'Preheat oven to 350.', 'In a medium saucepan, over medium heat, melt butter.', 'Mix in garlic and.cook until tender, about 5 minutes.', 'In a medium bowl, mix together reserved mushroom stems, prepared dry.', 'stuffing mix, cream cheese and crabmeat.', 'Liberally stuff mushrooms with the mixture.', 'Drizzle with the butter and garlic.', 'Season with salt, pepper, garlic powder and crushed red pepper.', 'Bake uncovered in the preheated oven 10-12 minutes, or until stuffing is.', 'lightly browned.']"
Pressure Cooker Pot Roast,"['1 tbsp veg. oil', '2 lb beef rump roast', '1 cup sliced onion', '1/2 cup chopped celery', '4 cup unpeeled raw potato chuncks', '1 cup sliced carrots', '1 tsp minced garlic', '1 tsp parsley flakes', '1/4 tsp black pepper', '1 can (14oz) beef broth']","['Heat oil in container and brown roast on all sides about 8-10 min.', 'Evenly layer every thing over roast.', 'Sprinkle seasoning over vegetables.', 'Pour broth over top.', 'Cover; cook for 30 min.']"
Spinach Dip in a Bread Bowl,"['1 12 cups sour cream', '1 cup mayonnaise', '1 (8 ounce) package cream cheese', '1 (1 ounce) package dry vegetable soup mix', '1 (300 g) package frozen spinach', '12 cup ranch dressing', '3 tablespoons milk']","['1. make sure your spinach is thawed.Press it into a strainer to get all the liquid out.Chop the spinach so it is no longer stringy.Set it aside.', '2. with an electric mixer beat sour cream,mayo,cream cheese,ranch dressing,milk and vegetable soup mix.', '3.Add the spinach and keep on beating until everythings well blended.', '4.Buy a round loaf of bread, i prefer pumpernickle,and cut out the inside so it looks like a bowl.', 'Do not throw the inside of the bread away,use it for dipping.', '5.put your dip into the bread bowl and let the dip marinade in the fridge for at least 4 hours.Its even better if you make it the night before.', 'serve with cracker and bread for dipping.']"
Banana Smoothie,"['1 pkt. cinnamon brown sugar-flavored creamy wheat instant hot cereal', '2/3 cup boiling water', '1 large banana', '1 cup ice cubes', '1 tsp. honey (optional)']","['Place cereal and boiling water in electric blender container; cover.', 'Blend on low speed 1 minute.', 'Add banana; blend an additional 30 seconds.', 'Add ice and honey; cover.', 'Blend on high speed until smooth.', 'Serve immediately.']"
Classic Fish and Chips,"['4 potatoes', 'corn or peanut oil', '1 lb cod or 1 lb other lean fish fillet', '23 cup all-purpose flour', '12 teaspoon salt', '12 teaspoon baking soda', '1 tablespoon vinegar', '23 cup water']","['Cut potatoes lengthwise into 1/2-inch strips.', 'Heat oil (2 to 3 inches or enough to cover) in deep fryer or Dutch oven to 375 degrees.', 'Fill basket one-fourth full with potatoes.', ""(I don't have a basket - I use a Fry Daddy and it works fine."", ""Just be sure and put the chips in one at a time so they don't stick to each other.)"", ""Skip the next step if you're not using a basket."", 'Slowly lower basket into hot oil.', '(If oil bubbles excessively, raise and lower basket several times.)', 'Use a long-handled fork to keep potatoes separated.', 'Fry potatoes 5 to 7 minutes or until golden brown; drain on paper towels.', 'Place potatoes in single layer on cookie sheet and keep warm.', 'Repeat with remaining potatoes.', 'Cut fish filets into 2 x 1/-1/2-inch pieces.', 'Pat dry with paper towels.', 'Mix flour and salt.', 'Mix baking soda and vinegar.', 'Stir vinegar mixture and water into flour mixture; beat until smooth.', 'Dip fish into batter, allowing excess batter to drip into bowl.', 'Fry 4 or 5 fish pieces at a time (do not use basket) about 3 minutes, turning fish once, until brown.', 'Drain on paper towels.', 'Set oven control to broil.', 'Broil potatoes 6 inches from heat 2 to 3 minutes or until crisp.']"
BANGKOK BEEF & BASIL Recipe,"['1-1/2', 'pounds beef round sirloin tip center steaks, cut 1 inch thick or beef shoulder top blade steaks (flat iron)', '3/4', 'cup regular or low-sodium teriyaki sauce, divided', '3', 'tablespoons fresh lime juice', '2', 'teaspoons red curry powder', '1', 'package (7 ounces) dried rice noodles', '1', 'cup thinly sliced red bell pepper strips', '1', 'cup thinly sliced fresh basil', '1', 'cup thinly sliced green onion strips (3 x 1/8-inch strips)', 'Black pepper']","['1.', 'Cut beef steak crosswise into 1/4-inch thick strips.', 'Place in shallow glass dish.', 'Add 1/4 cup teriyaki sauce; toss to coat.', 'Cover and marinate in refrigerator 15 minutes.', '2.', 'Combine remaining 1/2 cup teriyaki sauce, lime juice and curry powder in small bowl.', 'Set aside.', '3.', 'Prepare rice noodles according to package directions for stir-fry; drain and rinse with cold water.', 'Set aside.', '4.', 'Meanwhile spray nonstick wok or large skillet with nonstick cooking spray.', 'Heat over medium-high heat until hot.', 'Add 1/2 of beef; stir-fry 1 to 2 minutes or until outside surface of beef is no longer pink.', 'Remove from wok.', 'Repeat with remaining beef.', 'If necessary, re-spray skillet with cooking spray.', 'Add bell pepper to wok; stir-fry 30 to 60 seconds or until crisp-tender.', 'Remove from wok.', '5.', 'Add teriyaki sauce mixture to wok; bring to a boil.', 'Add rice noodles, basil, 1/2 of green onions, bell pepper and beef; cook and carefully stir until heated through.', 'Season with black pepper, as desired.', 'Garnish with remaining green onions.']"
Weight Watchers Mushroom in Cream Sauce!!!,"['1 cup chopped mushroom', '2 tablespoons light sour cream', '14 cup water', '2 (3/4 ounce) wedges Laughing Cow cheese']","['Saute mushrooms till soft, add remaining ingredients and heat through until cheese is melted.', 'Makes two servings at 1 point!']"
Marty's Creamy Pineapple Sorbet,"['1 12 cups pineapple chunks', '13 cup fat free artificially sweetened pina colada yogurt, coconut yogurt or 13 cup vanilla yogurt', '1 teaspoon lemon juice, preferably fresh squeezed', '1 -2 teaspoon sugar substitute, to taste (opt, 1-2 packets)']","['Place the pineapple in the bowl of a food processor fitted with a chopping blade.', 'Pulse, scraping down the sides of the bowl as needed, until finely chopped.', 'Add the yogurt and lemon juice.', 'Process, scraping down the sides of the bowl again, until very smooth.', 'Stir in the sugar substitute, if desired.', 'Spoon into 2 martini glasses or dessert bowls.', 'Serve immediately.']"
Angel Food Cake with a Fresh Lemon Curd,"['10 large egg whites, at room temperature', '1 cup sugar', '1 teaspoon cream of tartar', '1/4 teaspoon salt', '1 teaspoon pure vanilla extract', '1 cup all-purpose flour, sifted', 'Lemon Curd, recipe follows', 'Boiled Icing, recipe follows', 'Sweetened Berries, recipe follows', '2 cups sugar', '1 cup water', '3 egg whites, at room temperature', 'Pinch salt', '1/8 teaspoon cream of tartar', '1 teaspoon pure vanilla extract', '4 to 6 medium fresh lemons', '6 large egg yolks', '1 1/4 cups sugar', '6 tablespoons butter, cold', '2 pints assorted berries(such as strawberries, raspberries, blueberries, and blackberries), rinsed and hulled', '1/2 cup sugar', '1/4 cup chiffonaded fresh mint']","['Preheat the oven to 375 degrees F.', 'Using an electric mixer beat the egg whites on medium speed with the cream of tartar and the salt until soft peaks form, about 2 minutes.', 'Add the sugar and vanilla and beat until stiff peaks form, about 2 minutes.', 'Add the flour and beat for 2 minutes, scraping down the sides of the bowl as needed.', 'Pour the batter into an ungreased angel food cake pan.', 'Bake until golden brown and springy when touched, 30 to 35 minutes.', '(The top of the cake may crack a little.)', 'Remove the pan from the oven and turn it upside down over the neck of a bottle.', 'Let cool completely.', 'Remove the cake from the pan slice horizontally into three layers.', 'Place the bottom layer on a serving plate.', 'Spoon half of the curd over the cake.', 'Lay the middle layer on top of the curd.', 'Repeat with the remaining curd and top with the last layer of cake.', 'Set aside.', 'Ice the entire cake with the Boiled Icing.', 'At this point you can eat as is, or lightly brown the boiled icing, carefully with a propane torch*.', 'Slice the cake into individual slices and place on serving plates.', 'Spoon some of the berries over the cake.', 'In a saucepan, over medium heat, combine the sugar and water.', 'Bring to a boil and cook for 3 minutes.', 'Bring the sugar to 240 degrees F. If crystals appear on the side of a the pan, take a damp pastry brush and brush the sides down.', 'Meanwhile, combine the whites, salt, and tartar in the bowl of an electric mixer, fitted with wire whip.', 'Beat on low speed until soft peaks form.', 'Increase the speed to medium-high and beat until stiff peaks form.', 'In a steady stream, add the sugar syrup to the whites and continue whipping until the icing is spreadable.', 'Whip in the vanilla.', 'Yield: about 2 cups', 'Zest all of the lemons and set aside.', 'Juice the zested lemons and strain the juice, you should get about 3/4 cups of juice.', 'In a small mixing bowl, whisk the yolks and sugar until smooth.', 'Stir in the lemon juice.', 'Pour the mixture into a non-reactive saucepan.', 'Over medium heat, bring to a simmer.', 'Reduce the heat to low and continue to cook, stirring constantly with a wooden spoon, until the mixture thickens and coats the back of a spoon.', 'Remove from the heat and pour into a glass bowl.', 'Stir in the butter, one tablespoon at a time.', 'Cool to room temperature.', 'Yields: about 2 1/2 cups', 'Combine in a mixing bowl and mix well.', 'Cover and refrigerate for at least 1 hour.', 'Just before serving, stir in the mint.', 'Yields: about 2 cups', '*Propane Gas Torch Warning', 'Propane gas torches are highly flammable and should be kept away from heat or flame, and should not be exposed to prolonged sunlight.', 'Propane gas torches should only be used in well-ventilated areas.', 'When lighting a propane gas torch, place the torch on a flat, steady surface, facing away from you.', 'Light the match or lighter and then open the gas valve.', 'Light the gas jet, and blow out the match.', 'Always turn off the burner valve to ""finger tight"" when finished using the torch.', 'Children should never use a propane gas torch without adult supervision.']"
Life of the Party Hummus,"['2 cans Garbanzo Beans, Drained, Reserve The Juice', '1/2 cups Tahini (ground Sesame Paste)', '5 cloves Garlic', '1/4 cups Olive Oil, Plus Extra For Drizzling', '1 whole Lemon, Juiced', '1 whole Lime, Juiced', '2 Tablespoons Ground Cumin', '1- 1/2 teaspoon Kosher Salt', '1- 1/2 teaspoon Freshly Ground Black Pepper', '1/2 teaspoons Oregano', '13 cups Pine Nuts, Toasted', '2 pinches Parsley Flakes', '1 pinch Paprika']","['Toast pine nuts in a small pan on medium heat until golden brown.', 'Remove from heat and let them cool.', 'Set aside.', 'Place garbanzo beans into your food processor.', 'Add 1/3 cup of the reserved bean juice, tahini, garlic, olive oil, lemon and lime juice, cumin, salt, pepper and oregano.', 'Process until smooth.', 'Taste for seasoning.', 'Pour into bowl.', 'Top with pine nuts, paprika, parsley flakes, and finally drizzle with olive oil.', 'Oooh-pa!', 'P.S.', 'Tahini hides out in the supermarket and doesnt like to be found.', 'I normally find it by the Greek olives, in the condiment aisle.', 'Beware of its pricey price!', 'If youd rather save a few bucks, you can just buy 2 spice-sized containers of sesame seeds and blend them with a little olive oil.', 'Its never quite as smooth as the pre-made paste, but it gets the job done.', 'Two containers will net you about 1/2 cup of tahini paste.']"
Pork Porterhouse With Kumquat Chutney,"['2 cups cider vinegar', '1 cup sugar', 'coarse salt to taste', 'pinch of crushed red pepper flakes', '2 cups kumquats, thinly sliced, seeds removed', '1/2 gallon water', '1/2 cup coarse salt', '1/4 cup sugar', '5 sprigs thyme', '3 whole cloves', '1/2 teaspoon black peppercorns', '1/2 teaspoon fennel seeds', '1/2 tablespoon coriander seeds', '1/2 tablespoon whole allspice', 'zest of 1 orange', '3 fresh or 1 dry bay leaves', '3 cloves garlic, smashed', '6 (20-ounce 1-inch-thick) porterhouse pork chops, also called center-cut pork chops', 'canola oil for searing']","['Combine the vinegar, sugar, salt and red pepper flakes in a small saucepan.', 'Whisk together until the sugar is dissolved and simmer over medium-high heat until the liquid is reduced and syrupy, 8-12 minutes.', 'Add the kumquats and simmer until the mixture is thick and syrupy and coats the back of a spoon, about 20 minutes.']"
Cal's Nutri-Bomb Green Smoothie,"['3 ounces kale', '2 ounces spinach', '1 apple (cored)', '2 bananas', '12 ounce fresh gingerroot (grated)', '2 tablespoons fresh basil (chopped)', '2 garlic cloves', '12 ounce fresh turmeric (grated)', '2 tablespoons flax seeds (ground)', '1 tablespoon hemp seeds', '1 tablespoon chia seeds', '2 tablespoons tomato paste', '32 ounces water (or to fill blender to 64 oz)']","['Combine all ingredients in a large blender and process until smooth and serve immediately.', 'Note: Bananas and apples may be frozen in advance.', 'Ice may be substituted for a portion of the water.']"
