Name,Ingredients,Instructions
Breakfast Tortillas,"['2 cups spinach, firmly packed,washed & chopped', '2 cups cooked brown rice', '1 cup frozen corn kernels', '12 cup salsa', '6 whole wheat tortillas or 6 corn tortillas']","['Place the spinach in a saucepan with only the water you washed it in still clinging to the leaves.', '(If you washed the spinach the night before, place the spinach in the sacuepan and sprinkle a little water over the leaves.)', 'Cook, stirring, until just wilted, about 2 minutes.', 'Remove from the saucepan and drain well.', 'Place the brown rice, corn, and salsa in the saucepan.', 'Cook, stirring, until heated through.', 'Stir in the spinach.', 'Spoon a line of the mixture down the center of each tortilla and roll.']"
Red Coconut Chutney,"['1 dried red chile, stemmed', '1/2 cup water', '1/2 cup plus 2 tablespoons finely grated dried unsweetened coconut', '1 tablespoon minced shallot', '1 tablespoon plain yogurt', '1/2 teaspoon minced serrano or Thai chile', '1/2 teaspoon minced fresh ginger', '1/2 teaspoon fresh lemon juice', '1/2 teaspoon salt', '1 tablespoon vegetable oil', '1/4 teaspoon mustard seeds', '4 curry leaves or 1 bay leaf']","['In a small saucepan, combine the dried red chile with the water and bring to a boil.', 'Remove from the heat and let stand for 10 minutes.', 'Drain the chile, reserving the liquid.', 'In a blender, combine the red chile with the coconut, shallot, yogurt, serrano chile, ginger, lemon juice, salt and enough of the reserved soaking liquid to make the mixture thick but pourable.', 'In a large skillet, heat the oil.', 'Add the mustard seeds and curry leaves, cover and cook over moderately high heat until the mustard seeds begin to pop.', 'Stir in the coconut mixture and remove from the heat.', 'Transfer to a serving bowl and serve at room temperature.']"
Pork Loin in Pasilla and Peanut Sauce,"['1/4 cup KRAFT Zesty Italian Dressing', '1 cup chicken broth', '1 oz. dried pasilla chiles (about 5), stemmed, seeded and hydrated', '1/2 cup PLANTERS Dry Roasted Peanuts, divided Rite Aid Buy 1 Get 1 Free thru 02/06', '1 boneless pork loin roast (2 lbs.)', '3 cups hot cooked long-grain white rice']","['Heat oven to 350F.', 'Blend dressing, chicken broth, chiles and 1/4 cup nuts in blender until smooth.', 'Place meat in roasting pan or shallow pan; top with sauce.', 'Cover.', 'Bake 50 min.', 'or until done (145F), basting with sauce every 20 min.', 'Let stand 10 min.', 'before slicing to serve.', 'Meanwhile, chop remaining nuts.', 'Slice meat; place on platter.', 'Top with sauce from bottom of pan; sprinkle with nuts.', 'Serve with rice.']"
Cream of Cauliflower Soup (Creme Du Barry),"['1 cup cream', '1 cup sour cream', '2 (10 ounce) packages frozen cauliflower, defrosted', '2 onions, chopped', '2 shallots, minced (about 3 tablespoons)', '2 garlic cloves, minced', '2 tablespoons lemon juice', '14 cup butter', '3 (10 1/2 ounce) cans chicken broth', 'salt and white pepper', '1 tablespoon parsley, minced', '2 tablespoons chives, minced', '14 teaspoon dill weed']","['In a glass bowl, stir together the cram and sour cream and set aside.', 'In a dutch oven, saute together cauliflower, onion, shallots and garlic in lemon juice and butter until onions and cauliflower are soft.', 'Do not allow the vegetables to brown.', 'In a food processor or in a blender (in batches) puree the cauliflower mixture with some of the broth.', 'Pour blended soup back into the dutch oven and add the remaining chicken broth, seasonings, parsley and some of the and chives.', 'Simmer soup for a few minutes.', 'Add the cream mixture and stir until it is blended.', 'Heat through and serve with a sprinkling of chives and dill.']"
Fortifying Beverage,"['3 cups unsweetened pineapple juice', '2 cups finely chopped fresh parsley', '1 tablespoon oil']",['Place everything in blender and process until smooth (2-5 minutes).']
Cheesy Broccoli Rice & Sausage,"['1-1/2 cups small broccoli florets', '1-1/2 cups water', '1-1/2 cups MINUTE White Rice, uncooked', '1/2 lb. (8 oz.) VELVEETA, cut up', '1 pkg. (14 oz.) OSCAR MAYER Turkey Smoked Sausage or Turkey Polska Kielbasa']","['Bring broccoli and water to full boil in medium saucepan; cover.', 'Cook 5 minutes.', 'Stir in rice; cover.', 'Remove from heat.', 'Let stand 5 minutes.', 'Stir in process cheese spread; cover.', 'Let stand 5 minutes.', 'Stir until process cheese spread is melted.', 'Meanwhile, cook turkey sausage as directed on package.', 'Slice turkey sausage into 1/2-inch pieces; stir into rice mixture.', 'Spoon onto platter.', 'Variation: Prepare as directed, substituting frozen broccoli flowerets for fresh broccoli and decreasing water to 1-1/4 cups.', 'Tip: Grill turkey sausage until thoroughly heated, if desired.']"
Baked Tahong (Baked Mussels),"['30 whole New Zealand Green Mussels, Frozen On The Half Shell', '13 cups Butter, Melted', '1- 1/2 Tablespoon Garlic, Minced', '1/2 cups Bread Crumbs', '3/4 cups Colby Jack Cheese']","['Preheat the oven to 375 degrees F. Place the mussels shell side down on a parchment-lined baking sheet.', 'Baste each mussel with some of the melted butter.', 'Add a few pieces of garlic to each mussel and then sprinkle with bread crumbs and Colby Jack.', 'Bake the mussels for 15 to 20 minutes, until cheese is melted and mussels are heated through.', 'Serve immediately.']"
BBQ Fish & Stuffing,"['1 lb butter', '2 medium white onions (or large) or 2 medium purple onions (or large)', '1 head garlic', ""salt & pepper (Tony Chachere's Creole Seasoning is best)"", 'Tabasco sauce', 'Lea & Perrins Worcestershire Sauce (Soy sauce in a pinch)', '2 -3 lemons', '2 green peppers', '4 stalks celery', '12 lb cocktail-size shrimp', '12 lb crabmeat', '14 lb saltine crackers']","['Put the following on low heat and let simmer for 30 or so minutes:.', '1 pound of BUTTER.', '1 med.', 'onion diced.', '3-6 cloves of crushed Garlic (whole head-even better).', 'Salt & Pepper (Tony Chacheres Creole Seasoning is best)', 'Tabasco to taste ( put in a minimum of 6 drops ) this is important and you will never know that it is there but you will know if it isnt.', '4-6 squirts of Lea & Perrins.', 'juice of 2 or 3 lemons ( I usually slice one and add it also ).', 'Get out the ol mixing bowl---put in the following:.', '2 Green Peppers diced.', '4 stalks of Celery chopped.', '3 cans of drained cocktail shrimp (the real small ones).', '3 cans of drained crab meatyep the real stuff not the imitation.', 'More Tabasco (6 drop minimum).', 'More Lea & Perrins another 4 to 6 squirts.', 'Salt & Pepper Heavy pepper, light salt (the crab & shrimp both have salt) or Tonys.', '3 cloves of crushed Garlic.', '1 large Onion diced.', 'One tube of saltine crackers, 1/4 pound crushed or about a half a loaf of shredded bread.', 'Pour in about half the lemon butter mix', 'Work the mixture until it is fairly uniform.', 'Thin slice 1 lemon and 1 small onion.', 'Place half the lemon and onion on a large double layer of heavy duty aluminum foil, place the fish on top, rub fish inside and outside with seasoning salt (Tonys) stuff the body cavity with the mix.', 'Form the foil into a tray, the rest of the lemon and onion on top the fish, then try to seal it up.', 'Place on BBQ, close lid, about 10 to 15 minutes a side (less for smaller fish), open topside of foil for last ten minutes to add a little smoke taste.', 'Wrap the smaller fish individually.', 'Fish should be firm but flake to a fork once the skin is pulled back.', 'You can test it when you open it up for the smoke part.', 'Cooking time depends on size, thickness of fish.']"
Chipotle's Barbacoa Copycat Recipe,"['13 cup apple cider vinegar', '4 teaspoons minced garlic cloves', '4 teaspoons cumin', '2 teaspoons oregano', '1 teaspoon ground black pepper', '1 teaspoon salt', '12 teaspoon ground cloves', '2 tablespoons vegetable oil', '34 cup chicken broth', '3 bay leaves', '3 tablespoons lime juice', '3 -4 chipotle chiles in adobo', '4 -5 lbs chuck roast']","['To make the adobo sauce combine vinegar, limejuice, chipotles, garlic, cumin, oregano, black pepper, salt and cloves in a blender or processor on high speed until smooth.', 'Remove most of the fat from the roast and then cut into large chunks (approximately 6).', 'Pour oil into a frying pan and sear all sides of roast on medium-high heat until browned.', 'Place meat into Crockpot and pour adobo sauce over meat.', 'Pour in the chicken broth and add bay leaves.', 'Cook on high heat 6 hours or on low all day.', 'While still in the Crockpot, shred the meat with two forks and turn the heat to warm.', 'Serve with hard or soft tortilla shells when ready.', 'Typical sides include tortillas, rice, black or pinto beans, cheese, pico de gallo, guacamole, and sour cream.', 'Dont forget to make my 5 Minute Guacamole to go with it.']"
Caramel Nut Candy Bars Recipe,"['8 ounce (about 30) caramels', '3 Tbsp. Lowfat milk', '3 Tbsp. Margarine or possibly butter', '1 c. Powdered sugar', '2 1/2 c. Peanuts']","['Lightly grease 8 inch square pan.', 'In top of double boiler, combine caramels and lowfat milk.', 'Cook over warm water till caramels are melted, stirring occasionally.', 'Remove from heat.', 'Add in margarine; mix well.', 'Stir in powdered sugar; beat by h and till smooth.', 'Stir in peanuts.', 'With buttered fingers, press mix into greased pan.', 'Chill 1 to 2 hrs or possibly till hard; cut into bars.', 'Store in refrigerator.', 'Makes 18 bars.']"
Lobster Dip Recipe,"['1 pt. lowfat sour cream', '1 teaspoon mayonnaise', '1 can lobster, clams or possibly crab, well liquid removed', '1/4 teaspoon salt', '1/4 teaspoon Worcestershire sauce', '2 teaspoon grated onion', '2 teaspoon minced parsley', '1 1/2 teaspoon lemon juice', '3 drops Tabasco sauce']","['Mix all ingredients.', 'Chill.', 'Better to do a day ahead.']"
Cannellini Alla Catania,"['19 ounces white kidney beans, canned prefer cannellini', '6 cups water', '2 each hot italian sausages diced', '1 large onions chopped', '1 large garlic cloves minced', '2 large tomatoes ripe, peeled, chopped', '1 each bay leaves crumbled', '1/2 teaspoon thyme crumbled', '1/2 teaspoon basil crumbled', '3 strips orange zest', '1 teaspoon salt', '1/4 teaspoon black pepper', '1 teaspoon beef stock instant']","['Pick over bans and rinse.', 'Cover beans with water in a large kettle; bring to boiling; cover; cook 2 minutes; remove from heat; let stand 1 hour.', 'Pour into an electric slow cooker.', 'Brown sausages in a small skillet; push to one side; saute onion and garlic in same pan until soft; stir in tomato, bay leaf, thyme, basil, orange strips, saltand pepper and instant beef broth; brint to boiling, stir into beans; cover.', 'Cook on low for 10 hours or on high for 5 hours or unti beans']"
Hummus,"['15 ounces, weight Garbanzo Beans (Chickpeas), Drained', '3 cloves Garlic, Minced', '13 cups Tahini', '1/4 cups Lemon Juice', '1/4 cups Water', '3/4 teaspoons Salt']","['Process everything in a food processer or blender.', 'Serve chilled.']"
Yummy Peanut Butter Cookies-Diabetic,"['13 cup flour, all-purpose', '1/4 teaspoon baking soda', '1/4 teaspoon baking powder', '1/4 cup margarine', '4 tablespoons peanut butter', '1 tablespoon brown sugar replacement', '1/2 cup sugar replacement, granulated', '1 each eggs well beaten']","['Preheat oven to 375F (190C).', 'Grease cookie sheet lightly.', 'Sift flour, baking soda, and baking powder.', 'Work margarine and peanut butter with spoon until creamy; gradually add brown sugar replacement, continue working until light.', 'Add granulated sugar replacement and egg; beat well.', 'Mix in dry ingredients thoroughly.', 'Drop by teaspoonfuls onto cookie sheet; flatten with tines of fork in a criss-cross pattern.', 'Bake until done, 8 to 10 minutes.']"
Dessert Apple Rings,"['1 whole Large Egg White', '1 cup Water', '1 Tablespoon Vanilla', '1 cup All-purpose Flour', '1/4 teaspoons Salt', '6 whole Large Granny Smith Apples', '2 cups Canola Oil, For Frying Rings', '2 Tablespoons Cinnamon Sugar For Garnishing', '1 cup Sugar', '1/2 cups Corn Syrup', '1/2 teaspoons Cinnamon', '1/2 cups Evaporated Milk']","['Whisk egg white until frothy and then whisk in water and vanilla.', 'Whisk in flour and salt and let sit while slicing apples.', 'Slice peeled apples into 1/2 inch thick slices across the apples diameter (you will get about 4 slices per apple).', 'Using varying sized biscuit cutters, cut rings out of the centers of the apple slices so that the rings are a little thicker than 1/4 inch each, discarding the smallest circle that contains the core.', 'Heat oil to 350 degrees F. (Caution: Dont let oil get too hot your rings will burn quickly.', 'If rings are cooking too quickly, lower the heat of the oil a bit.)', 'Dip apple rings into batter, letting excess drip off.', 'Cook apples in oil in small batches, turning frequently to monitor browning.', 'When the rings turn golden brown, remove them to a plate and while still hot sprinkle generously with cinnamon sugar.', 'Repeat with remaining apples.', 'Serve immediately with warm drizzled cinnamon cream syrup.', 'Makes 16 apple rings serves 4 to 6.', 'CINNAMON CREAM SYRUP', 'In a small saucepan, combine 1 cup sugar, 1/2 cup corn syrup and 1/2 teaspoon cinnamon.', 'Bring to a boil, stirring for 3 minutes.', 'Remove from heat and cool for 5 minutes.', 'Stir in 1/2 cup evaporated milk.', 'Serve warm.']"
Easy Peach Pie,"['6 ounces cream cheese', '3/4 cup powdered sugar sifted', '1/4 teaspoon almond extract', '3/4 cup heavy whipping cream whipped', '1 cup peaches, canned sliced, drained', '1 each graham cracker pie crust 9 inch']","['Combine first 3 ingredients.', 'Beat until smooth.', 'Fold in whipped cream and gently stir in peaches.', 'Pour filling into graham cracker crust.', 'Chill well.']"
Sweet Chunk Pickles,"['1 quart dill pickle', '2 cups sugar', '12 cup cider vinegar', '2 tablespoons pickling spices', '3 garlic cloves']","['Drain pickles and cut into chunks or thick slices.', 'Combine sugar, vinegar and spices in small saucepan.', 'Bring to a boil, stirring until sugar dissolves.', 'Put pickles and garlic in jar and add sugar mixture.', 'Cover, cool and refrigerate.', 'Flavor develops over a week, but they get better and better after a couple of hours cooling time.']"
Vermicelli (Sotanghon) With Chicken and Wood Ear Mushrooms,"['120 g dry vermicelli', '34 kg boneless chicken, thinly sliced', '100 g green onions, leaves chopped', '1 carrot, julienned', '14 cup chopped fresh cilantro', '3 tablespoons minced garlic', '2 onions, diced', 'fresh ground pepper', '1 bay leaf', '1 cup dried wood ear mushrooms, soaked in hot water for 20 minutes (dried oyster mushrooms are good substitute)', '18 cup annatto seeds', '2 -5 cups chicken stock', '3 tablespoons cooking oil', '2 tablespoons soy sauce', '1 tablespoon oyster sauce', 'salt']","['Heat a wide heavy skillet.', 'Add cooking oil.', 'When oil starts to smoke, add annato seeds.', 'Saute until oil turns bright red.', 'Remove annato seeds with a slotted spoon.', 'Saute garlic until golden brown.', 'Add onions and cook until transparent.', 'Add chicken, soy sauce and oyster sauce, season with salt and pepper and lightly brown.', 'Add carrots and other vegetables if using stir-fry for 15 seconds.', 'Remove and set aside.', 'Pour in 1 cup of stock and bring to a soft boil.', 'Add vermicelli noodles, pressing them into the liquid.', 'Lower heat, cover skillet and simmer for 5 minutes.', 'When dry, add another cup of broth.', 'Stir chicken meat and carrot mixture and wood ear mushrooms into the noodles.', 'Cover and simmer for another 5 minutes.', 'Test noodles for doneness.', 'Add more stock and simmer longer, if necessary.', 'When sotanghon is tender and all the stock is absorbed, add green onion leaves and cilantro, adjust seasoning with salt and pepper.', 'Stir for a few minutes until the green onion leaves are slightly wilted.', 'Serve hot.']"
White Whole Wheat Bread,"['1 14 cups water', '2 tablespoons oil (olive or veggie)', '14 cup artificial sweetener (honey or maple syrup or sugar)', '1 12 teaspoons salt', '3 cups white whole wheat flour (may take up to 3 1/2 cups)', '1 tablespoon vital wheat gluten', '1 12 teaspoons instant yeast']","['Put all ingredients in bread pan.', 'May add an optional 1/4 c of seeds (such as sesame, sunflower, or flax, or a combination).', 'Sometimes I also add 1/4 c of wheat germ, oat bran or wheat bran instead of flax seeds.', 'Program for basic white bread.', 'Press start.', '3 hours cooking time is based on a 1 1/2 pound white loaf with a light crust in my bread machine.', 'Baking time will vary according to settings you choose on your machine.']"
Almond Hershey's Torte,"['1 (12 ounce) box vanilla wafers', '1 (2 5/8 ounce) king size chocolate bars with almonds', '16 large marshmallows', '12 cup milk', '1 pint heavy cream', '12 cup toasted almond']","['Crush vanilla wafers and sprinkle half in a 9 x 13 inch pan.', 'Melt candy bar and marshmallows in milk in a double boiler- stirring constantly.', 'Cool.', 'In large bowl whip the cream till stiff and fold in chocolate mixture.', 'Spread over crumbs and sprinkle remaining crumbs on top.', 'Sprinkle almonds on top and refrigerate.']"
Best Sugar Cookies Recipe,"['3 1/4 c. flour', '1 tsp baking soda', '1/2 tsp salt', '1/2 c. butter or possibly margarine', '1 c. sugar', '1 x egg, unbeaten', '1 1/2 tsp vanilla', '1 c. lowfat sour cream']","['Sift dry ingredients together; set aside.', 'Combine margarine, sugar and egg with vanilla in a second bowl.', 'Cream on high speed.', 'Add in lowfat sour cream and half of flour mix, blend on medium speed 1 minute.', 'Add in remaining flour mix, mixing by hand.', 'Divide dough in half; roll on floured surface to 1/4 inch thick.', 'Cut out cookies.', 'Bake at 350 degrees for 8-10 min on greased sheet.', 'Cookies may be iced with favorite frosting.']"
Rolled Chicken Tacos with Baked Mac & Cheese Balls,"['Mac & Cheese Balls', '1-3/4 qt. KRAFT Frozen Macaroni & Cheese Dinners, thawed', '3-1/2 cups cauliflower florets, baked, pureed Safeway 1 lb For $1.99 thru 02/09', '7/8 cup tofu, small dice', '14 each eggs, beaten', '4-1/2 cups panko bread crumbs', '7/8 cup DI GIORNO Shredded Asiago Cheese', 'Chicken Tacos', '1/2 cup PHILADELPHIA Original Cream Cheese, softened', '7/8 cup sweet potatoes, baked, peeled and pureed', '14 each whole wheat tortillas (8 inch)', 'boneless skinless chicken breasts, baked, thinly sliced', '1-3/4 cups KRAFT Original Barbecue Sauce']","['Mac & Cheese Balls: Combine macaroni and cheese, cauliflower and tofu.', 'Shape into 42 balls (or into 3 balls for trial recipe), using about 1/4 cup for each.', 'Freeze until slightly firm.', 'Mix bread crumbs and shredded cheese.', 'Roll each mac and cheese ball in egg, then in crumb mixture until evenly coated.', 'Place in single layer in sheet pans.', 'Bake in 350 degrees F standard oven 10 to 12 min.', 'or until heated through.', 'Chicken Tacos: Mix cream cheese and potatoes; spread onto tortillas.', 'Top with chicken; roll tortilla up tightly.', 'Place, seam-sides down, in sheet pans.', 'Bake in 350 degrees F standard oven 8 min.', 'or until heated through.', 'For each serving: Cut 1 Chicken Taco in half; place on serving plate.', 'Add 3 Mac & Cheese Balls.', 'Serve with 2 Tbsp.', '(1 oz.)', 'barbecue sauce.']"
