Name,Ingredients,Instructions
Raspberry Custard Pie,"['1 (9 inch) pastry dough, for single crust pie', '3 eggs', '2 cups sugar', '12 cup flour', '13 cup evaporated milk', '2 teaspoons vanilla extract', '1 dash salt', '5 12 cups fresh raspberries or 5 12 cups frozen raspberries', '12 cup flour', '14 cup packed brown sugar', '14 cup cold butter']","['Line a 9 inch pie plane with pastry; trim to 1/2 inches beyond edge of plate.', 'Flute edges; set aside.', 'In a large mixing bowl, beat eggs.', 'Add the sugar, flour, milk, vanilla and salt; mix well.', 'Gently fold in raspberries; pour into crust.', 'For topping, combine flour and brown sugar in a small bowl; cut in butter until crumbly; sprinkle over filling.', 'Bake at 400 for 10 minutes.', 'Reduce heat to 350, bake 45-50 minutes longer or until a knife inserted near the center comes out clean.', 'Cool on a wire rack.', 'Refrigerate leftovers.']"
Pungent Cucumber Salad with Black Sesame and Ginger,"['1 lb. cucumbers, thinly sliced (3 cucumbers)', '13 tsp. salt', '4 Tbs. rice wine vinegar', '1 Tbs. low-sodium soy sauce', '2 tsp. mirin or 1/2 Tbs. sugar', '2 tsp. grated fresh ginger', '1/4 1/2 tsp. red pepper flakes', '1 tsp. toasted black sesame seeds']","['Sprinkle cucumbers with salt; let drain in colander over bowl at least 10 minutes.', 'Mix together vinegar, soy sauce, mirin, ginger, and red pepper flakes.', 'Give cucumbers final gentle squeeze to remove more water, dress with vinegar mixture, and toss together with sesame seeds.', 'Chill before serving.']"
Purple and Yellow Cows,"['1 3/4 cups milk', '3/4 cup heavy (whipping) cream', '2/3 cup water', '1 cup sugar', '1/3 cup light corn syrup', '1/8 teaspoon kosher salt', '1 1/2 pints (3 cups) fresh blackberries', '3 tablespoons creme de cassis', '1 teaspoon freshly squeezed lemon juice', '2 small fresh pineapples', '6 tablespoons sugar, plus more as needed', 'Large pinch of kosher salt', '3 cups cold seltzer water', '2 cups ice cubes']","['In a bowl, whisk together the milk, cream, water, sugar, corn syrup, and salt in a medium heavy saucepan.', 'Cook over medium heat, stirring occasionally, until almost simmering.', 'Transfer the mixture to a bowl and cool over an ice bath until room temperature.', 'Puree the blackberries in a food processor.', 'Strain the puree through a medium-mesh, then a fine-mesh sieve, discarding the seeds.', 'There should be 3/4 cup pure.', 'Stir the puree, cassis, and lemon juice into the cream.', 'Refrigerate for 4 hours, or up to overnight.', ""Churn in an ice cream machine according to the manufacturer's instructions."", 'Freeze the sherbet until scoopable, about 4 hours, depending on your freezer.', 'Remove the rind from the pineapples.', 'From the top, cut the pineapples into quarters.', 'Remove and discard the core.', 'Cut the pineapple flesh into 1-inch pieces.', 'Puree in a food processor until smooth.', 'Strain through a medium-mesh sieve, discarding the pulp.', 'There should be about 4 cups pure.', 'Refrigerate the pure for at least 30 minutes or up to 24 hours.', 'Put the pineapple puree in a large pitcher.', 'Stir in the 6 tablespoons sugar and the salt.', 'Taste for sweetness, adding a little more sugar if necessary.', 'Stir in the seltzer water.', 'Grind the ice in a food processor until it has the consistency of shaved ice.', 'Divide the ice among eight 12-ounce glasses.', 'Fill with pineapple soda.', 'Put several scoops of cassis-berry sherbet in each glass.', 'Serve immediately, with straws and long spoons.', 'The pineapple puree can be made a day ahead and refrigerated.', 'Mix it with the seltzer just before serving.']"
Ww Grilled Margherita Portabella Mushrooms,"['12 cup shredded kraft low-moisture part-skim mozzarella cheese', '14 teaspoon garlic powder', '8 leaves fresh basil', '1 teaspoon dried oregano', '2 medium plum tomatoes, sliced into 1/4 inch thick slices', 'olive oil flavored cooking spray', '4 portabella mushrooms, medium-sized, stems removed, wiped clean with a damp paper towel']","['Heat a grill or grill pan to medium-high heat.', 'Place mushrooms on a tray and lightly coat with cooking spray.', 'Place mushrooms on grill, underside (gill) down, and cook, covered, 4 minutes.', 'Uncover and using tongs, flip mushrooms; cook for 4 minutes more.', 'Meanwhile, in a small bowl, combine cheese, garlic powder and oregano.', 'After mushrooms have cooked for 8 minutes, remove them to a tray and reduce grill heat to medium-low.', 'Fill each mushroom cap with about 2 tablespoons of seasoned cheese.', 'Place mushrooms back on grill and cook, covered, until cheese melts, about 2 minutes.', 'Remove mushrooms to a serving plate and top each with 4 slices of tomato and 2 basil leaves.', 'Yields 1 mushroom per serving.']"
Chili-Roasted Game Hens with Jalapeno-Orange Sauce,"['2 Cornish game hens, halved lengthwise', '8 cilantro sprigs plus 2 tablespoons chopped fresh cilantro', '3/4 teaspoon chili powder (preferably chipotle)', '1/2 cup hot red jalapeno jelly', '2 tablespoons orange juice', '2 teaspoons grated orange peel', '1/2 cup bottled red salsa']","['Preheat oven to 450F.', 'Slide fingertips under game hen skin to loosen from meat.', 'Insert cilantro sprigs under skin.', 'Sprinkle hens with chipotle chili powder; season with salt.', 'Place hens, skin side up, on rimmed baking sheet.', 'Roast 15 minutes.', 'Meanwhile, stir jelly, orange juice, and orange peel in small saucepan over medium heat until jelly melts, about 2 minutes.', 'Brush hens with some jelly mixture; continue to roast until cooked through and brown, brushing once more with mixture, about 15 minutes longer.', 'Bring remaining jelly mixture to simmer.', 'Stir in chopped cilantro and salsa.', 'Spoon sauce over hens and serve.']"
Manila Clams With Sofrito And Sherry,"['5 tablespoons extra virgin olive oil', '2 thick slices smoked bacon, about 2 ounces', '2 red bell peppers, cored, seeded and coarsely diced', '1 medium onion, coarsely diced', 'Salt and fresh-ground black pepper to taste', '4 sprigs fresh thyme', '3 large cloves garlic, 2 of them sliced', '2 pounds Manila or mahogany clams or cockles, scrubbed', '13 cup oloroso sherry', '3/4 cup clam juice', '1 tablespoon sherry vinegar', '2 tablespoons cilantro leaves', '4 slices grilled country bread']","['Heat 2 tablespoons oil in large saute pan.', 'Add bacon, and fry until almost crisp.', 'Add peppers, onion, salt and pepper.', 'Strip thyme leaves from stems, and add.', 'Cover, and cook over medium-low heat until peppers are tender, about 15 minutes.', 'Transfer to food processor, and pulse until coarsely pureed.', 'Heat 2 tablespoons oil in saute pan.', 'Add sliced garlic, and saute until it starts to brown.', 'Add clams, and cook, stirring, one minute.', 'Stir in sherry.', 'Add clam juice and pepper mixture, and cook, stirring, until clams have opened, about 5 minutes.', 'Stir in remaining olive oil and vinegar, and season to taste with salt and pepper.', 'Sprinkle with cilantro.', 'Rub bread with remaining garlic, and serve alongside.']"
Easy Greek Yogurt Cucumber Sauce,"['1 cup plain yogurt', '1 cup sour cream', '1 teaspoon white vinegar', '1/2 teaspoon lemon juice', '1 small cucumber - peeled, seeded, and finely chopped', '1 green onion', '1 garlic clove, minced', '1/4 cup crumbled feta cheese', '1/2 teaspoon oregano', '1/4 teaspoon lemon zest', 'salt and pepper to taste']","['Stir together the yogurt, sour cream, vinegar, lemon juice, cucumber, green onion, garlic, feta cheese, oregano, lemon zest, salt, and pepper in a bowl; cover and chill 8 hours or overnight before serving.']"
Egg Free Butter Cookies,"['12 cup butter', '4 tablespoons honey', '1 tablespoon vanilla extract', '1 cup flour', '1 13 cups finely chopped walnuts or 1 13 cups pecans', '1 cup icing sugar (powdered sugar)', '2 cups icing sugar (extra)']","['Cream the butter and honey until soft and fluffy.', 'Add the flour and vanilla.', 'Stir in the nuts.', 'Roll in a ball, cover and refrigerate for atleast an hour.', ""Roll into a small cherry size (too big and they won't bake properly), place into a prepared cookie sheet with baking paper (allow some spreading room, about and inch)."", 'Bake in a 300oF oven for 40 minutes.', 'Remove from the oven and let sit for 5 minutes.', 'Roll in icing sugar while still warm.', 'Let cool and store in an airtight container with extra icing sugar.']"
Really Chocolate Milkshake,"[""3 -4 ounces somebody's mother's chocolate syrup"", '3 ounces godiva chocolate liqueur', '3 scoops chocolate ice cream', '1 cup 2% low-fat milk', '2 teaspoons ground nutmeg', '1 cup ice']","['In a blender mix the first four ingredients together.', 'Pour mixture into a glass and sprinkle with nutmeg.', 'Enjoy!']"
Goulash,"['1 (7 1/4 ounce) box Kraft macaroni and cheese', '1 medium onion, Chopped', '1 lb hamburger', '2 (15 ounce) cans tomato sauce', 'cayenne pepper', 'parsley', 'garlic powder', 'salt & pepper']","['Cook macaroni as directed; do not add cheese.', 'In an 8-inch skillet, add hamburger, cheese and onion.', 'Cook until meat is well done.', 'Stir in tomato sauce and seasonings; simmer for 3 minutes.', 'In a serving bowl, add tomato mixture to macaroni.']"
Italian Salsa Verde,"['4 (3 1/2 x 3 1/2-inch) slices white sandwich bread, crusts removed', '2 tablespoons white wine vinegar', '4 cups (packed) fresh Italian parsley leaves (from about 2 large bunches)', '1 1/2 cups extra-virgin olive oil', '15 cornichons* (scant 1/2 cup)', '5 anchovy fillets', '1/4 cup drained capers', 'Fine sea salt', '*Tiny, brine-packed French pickles; available at some supermarkets and at specialty foods stores.']","['Place bread slices in medium bowl.', 'Pour vinegar over and let stand until bread softens, about 15 minutes.', 'Transfer bread mixture to processor; add next 5 ingredients and process until almost smooth.', 'Transfer salsa to medium bowl.', 'Season with sea salt and freshly ground black pepper.', 'DO AHEAD Can be made 1 day ahead.', 'Cover; refrigerate.', 'Let stand at room temperature 1 hour; rewhisk before using.']"
Spicy Chicken Rolls,"['400 grams whole wheat flour', '1 chicken sausages/salami', '1 capsicum (cut into small thin strips)', '1 large onion (cut into thin strips)', '2 inch piece of ginger cut into thin strips', '2 tbsp olive oil', '1/2 tsp black pepper', '1/4 garam masala', '1 tsp Green chilli sauce', '1 tsp Red chilli sauce', '1 salt to taste', '1 water for dough']","['Make a soft dough with whole wheat flour and water.', 'Heat oil in a pan and add onion strips .cook till light pink', 'Add ginger and capsicum to the pan.', 'Cook for 5 to 7 minutes.', 'Add spices and sauce ...add salt.', 'Mix well', 'Chop salami/sausages coarsely and add to the pan...mix and cook for 5min .', 'Roll out the dough and cook slightly on a pan ..now add the filling .roll it up ..cook with little olive oil.']"
Italian Seafood Boil,"['1 bay leaf', '1 large fresh rosemary sprig', '1 tablespoon fennel seeds, coarsely crushed', '3 tablespoons olive oil', '1 fennel bulb, chopped', '3 large shallots, chopped', '1 (28-ounce) can diced tomatoes in juice', '1 1/4 cups dry white wine', '3 cups fish broth or bottled clam juice', '1/4 cup tomato paste', '8 small littleneck clams, scrubbed', '1 pound mussels, scrubbed, debearded', '1 russet potato, about 8 ounces, peeled, cut into 3/4-inch cubes', '1 1/2 pounds assorted firm-fleshed fish filets such as halibut, salmon, or tuna, cut into 1 1/4 inch chunks', '1 pound uncooked large shrimp, peeled, deveined', '2 corn cobs, quartered crosswise', '2 tablespoons chopped fresh Italian parsley leaves', 'Garlic Toasts with Red Pepper Aioli, recipe follows', '2 tablespoons olive oil', '12 (1/2-inch thick) slices ciabatta bread', 'Salt and freshly ground black pepper', '2 garlic cloves', '2 garlic cloves', '1/2 cup roasted red bell peppers, drained, patted dry', '1/3 cup mayonnaise', '2 tablespoons olive oil', 'Salt and freshly ground black pepper']","['Wrap the bay leaf, rosemary, and fennel seeds in a cheesecloth bag.', 'Set the sachet aside.', 'Heat the oil in a very large pot over medium heat.', 'Add the chopped fennel and shallots and saute until the fennel is tender, about 6 minutes.', 'Season with salt and pepper.', 'Add the tomatoes with their juices, the wine and fish broth.', 'Stir in the tomato paste.', 'Add the sachet.', 'Bring to a boil.', 'Reduce the heat to medium-low.', 'Cover and simmer until the flavors blend, about 10 minutes.', 'Add the clams to the cooking liquid.', 'Cover and cook until the clams open, about 6-8 minutes (discard any clams that do not open).', 'Using tongs, transfer the clams to a bowl.', 'Repeat with the mussels.', 'Add the potatoes to the cooking liquid and simmer until they are almost tender, about 10 minutes.', 'Add the fish, shrimp, and corn.', 'Simmer until the fish and shrimp are just cooked through, and the corn is heated through, about 5 minutes.', 'Return the clams and mussels to the soup.', 'Stir in the parsley.', 'Season the soup to taste with salt and pepper.', 'Ladle the soup into bowls and serve with the Garlic Toasts with Red Pepper Aioli.', 'To make the garlic bread: Preheat the oven to 400 degrees F.', 'Drizzle the oil over the bread slices.', 'Arrange the bread on a baking sheet.', 'Sprinkle with salt and pepper.', 'Bake until the bread is crisp and golden, about 5 minutes.', 'Immediately rub the garlic cloves over the hot toasts.', 'To make the aioli: Finely chop the garlic in the food processor.', 'Add the peppers and blend until almost smooth.', 'Blend in the mayonnaise.', 'With the machine running, blend in the oil.', 'Season the aioli, to taste, with salt and pepper.', 'Transfer the aioli to a small bowl.', '(The aioli can be made 2 days ahead.', 'Cover and refrigerate.)', 'Spread the aioli over the toasts and serve.', 'Yield: 6 servings', 'Prep Time: 20 minutes', 'Cooking Time: 5 minutes']"
Bicyclette,"['Ice', '2 ounces Campari', '1 1/2 ounces dry white wine', '1 ounce chilled club soda', '1 lemon wheel']","['Fill a pint glass with ice.', 'Add all of the remaining ingredients except the lemon wheel and stir well.', 'Strain into an ice-filled white wine glass and garnish with the lemon wheel.']"
Pollo Fundido,"['12 large flour tortillas', 'cooking oil', '12 slices cheddar cheese', '1 green pepper, chopped', '1 medium white onion, chopped', '2 stalks celery, chopped', '2 tomatoes, peeled and crushed', '1 (7 lb) whole chickens, white and dark', '4 garlic cloves, chopped', '14 teaspoon salt and pepper', 'chicken broth, from boiling the chicken', '1 lb cream cheese', '12 cup half-and-half', '12 ounce fresh jalapeno, diced', '12 ounce chicken broth']","['For the Guisado: Fill up large pot with water.', 'Add salt.', 'Boil the whole chicken until it is fully cooked and falling off the bones.', 'Remove the chicken from pot, let it cool off and then remove the skin and bones.', 'Save the chicken broth, but skim the top of it.', 'Pick apart the meat, shred it and put aside.', 'In a different pot, fill it with enough chicken broth to cover the bottom of the pan.', 'Chop the green pepper, onion and celery.', 'Add your chopped vegetables to the pot and simmer over medium heat until softened, about 30 minutes (you may want to add more broth as it evaporates).', 'Crush the tomatoes and add to the cooked vegetables, along with the garlic and pepper.', 'Add the cooked chicken and simmer over medium heat for 15-20 minutes.', 'Remove from stove and drain any excess juice.', 'For the cream cheese mixture: Soften cream cheese and place in mixing bowl along with the half and half, jalapenos, and chicken broth.', 'Blend evenly and set aside.', 'To make the chicken burritos: Place a few spoonfuls of the chicken meat mixture in center of a large soft flour tortilla.', 'Roll the tortilla halfway, then fold both ends up (like folding a cloth diaper), and then completing the rolling process.', 'If needed, use a toothpick to hold tortilla in place.', 'In a large skillet, heat the oil over med-high heat and fry the burritos until golden brown.', 'You may have to fry in batches depending on how many burritos you can fry in your pan.', 'Set aside on paper towels and soak up any excess oil (a few minutes).', 'Cut each burrito into thirds and place in a baking dish.', 'Place one-half ounce of cream cheese mixture, along with a cheddar cheese slice, on top of each burrito.', 'Preheat over to 350F.', 'Bake until cheese melts, about one minute.', 'Serve with rice and beans.']"
Championship Cookies,"['23 cup shortening', '1 14 cups packed brown sugar', '1 egg', '1 teaspoon vanilla extract', '1 12 cups all-purpose flour', '1 teaspoon baking powder', '1 teaspoon baking soda', '12 teaspoon ground cinnamon', '14 teaspoon salt', '2 (2 1/8 ounce) Snickers candy bars, chopped', '12 cup quick-cooking oats']","['In a mixing bowl, cream shrtening and brown sugar.', 'Beat in egg and vanilla.', 'combine the flour, baking powder, baking soda, cinnamon and salt; gradually add to the cramed mixture.', 'Stir in chopped candy bars and oats.', 'Drop by rounded Tablespoonfuls 2 inches apart onto greased or parchment-lined baking sheets.', 'Bake at 350 degrees for 10-12 minutes or until lightly browned.', 'Remove to wire racks to cool.']"
Lymonade Fizz,"['3-3/4 qt. prepared CRYSTAL LIGHT Lemonade Flavor Drink Mix (double strength)', '1 qt. gin', '1-1/2 cups fresh lime juice', '50 each fresh tarragon sprigs, divided', '1 gal. ice cubes', '1 qt. champagne']","['For each serving: Add 5 oz.', 'prepared CRYSTAL LIGHT, 1-1/2 oz.', 'gin, 1/2 oz.', 'lime juice, 1 of the tarragon sprigs and 1 cup ice cubes to cocktail shaker; cover with lid.', 'Shake until blended.', 'Strain and pour over additional ice into glass.', 'Add 1-1/2 oz.', 'champagne.', 'Garnish with 1 remaining tarragon sprig.']"
