Name,Ingredients,Instructions
Indian Ground Chicken With Peas,"['3 tablespoons vegetable oil', '1 cinnamon stick, 1-inch', '4 cardamom pods', '2 bay leaves', '1 small onion, diced', '3 garlic cloves, finely chopped', '2 teaspoons ginger, grated', '1 14 lbs ground chicken', '6 -7 ounces fresh peas or 6 -7 ounces frozen peas, lightly cooked', '14 teaspoon turmeric, ground', '1 teaspoon garam masala', '14 teaspoon cayenne pepper', '12-34 teaspoon salt', '2 tablespoons lemon juice', 'black pepper, freshly ground']","['put oil in wide pan and set over medium-high heat.', 'when oil is hot, add cinnamon, cardamom, and bay leaves.', 'stir for a few seconds.', 'add in onion.', 'stir and fry until onion browns at edges.', 'add garlic and stir for a few seconds.', 'add ginger and stir for a few more seconds.', 'now add chicken.', 'stir and fry until all lumps are broken up.', 'add remaining ingredients.', 'stir and cook for another 2-3 minutes.']"
Stuff,"['1 lb ground beef (I use 80/20)', '2 (7 1/2 ounce) boxesany brand macaroni and cheese mix', '2 large onions, chopped', '14 cup soy sauce (more or less to taste)', '14 cup butter, melted']","['Crumble ground beef in a skillet add onions.', 'Cover mixture with soy sauce and cook until onions are cooked through and no pink remains in the beef.', 'Keep warm and set aside.', 'DO not drain!', 'Cook Macaroni according to package directions, drain and place in large mixing bowl.', 'Once macaroni is cooked mix in the melted butter and coat macaroni.', 'Mix in one packet of cheese sauce and stir to combine.', 'Add the beef an onion mixture on top of macaroni.', 'Spread out evenly.', 'Add second packet of cheese sauce on top of beef mixture.', 'Mix together the beef, onions and cheese sauce until the dry cheese is completely mixed inches.', 'Serve hot.']"
Chocolate and Blackberry Shortbread,"['12 cup unsalted butter, set it out of the fridge 10 minutes before', '1 12 cups plain flour', '14 cup cocoa powder', '2 tablespoons cornflour', '3 tablespoons icing sugar', '1 teaspoon vanilla extract', '14 ounces condensed milk', '2 large egg yolks', '2 cups fresh blackberries, pureed', '1 pinch salt', '2 tablespoons plain flour']","['Preheat oven to 325F and grease and line an 8x8 inch square pan.', 'Make the shortbread first: Place the butter, flour, cocoa powder, cornflour, icing sugar and vanilla into a large bowl, or the bowl of your stand mixer and mix until you have moist crumbs, about 2 minutes on medium speed.', 'Tip the shortbread crumbs into your prepared pan and press into the tin until flat and level.', 'Place in the oven for 15-20 minutes until slightly crisp on top - it will also look slightly lighter than before baking.', 'Whilst the shortbread layer is baking, place the condensed milk, egg yolks, pureed blackberries, salt and flour into a large bowl and beat on medium speed until light and smooth, about 1 minute.', 'When the shortbread is done, pour the blackberry mixture on top and place in the oven for 25-30 minutes until lightly golden around the edges and an inserted skewer comes out with just a tiny amount of mixture on - the middle will still wobble ever so slightly.', 'Leave to cool completely in the tin, then slice into 12-16 bars.', 'Garnish with a fresh blackberry and a dusting of icing sugar, if desired.', 'Bars will keep in an airtight container, at room temperature for 2 days.']"
Chewy Coconut-Macadamia Nut Cookies,"['1 cup butter, softened', '34 cup sugar', '34 cup firmly packed brown sugar', '1 teaspoon vanilla', '2 eggs', '2 14 cups all-purpose flour', '1 teaspoon baking soda', '1 teaspoon cinnamon', '12 teaspoon salt', '1 cup old fashioned oats', '12 cup shredded coconut', '12 cup coarsely chopped macadamia nuts']","['Heat oven to 375.', 'In large bowl, combine butter, sugar and brown sugar; beat until light and fluffy.', 'Add vanilla and eggs; beat until smooth.', 'Lightly spoon flour into measuring cup; level off.', 'Add flour, baking soda, cinnamon and salt; mix well.', 'Add oats, coconut and nuts; blend well.', 'Drop dough by rounded teaspoonfuls 2 inches apart onto ungreased cookie sheets.', 'Bake at 375 for 8 to 10 minutes or until golden brown.', 'Cool 2 minutes.', 'Remove from cookie sheets.']"
Oreo -Red Velvet Poke Cake,"['1 (15 1/4 ounce) box red velvet cake mix', '2 (4 ounce) boxes cheesecake flavor instant pudding and pie filling mix', '1 (8 ounce) whipped topping, thawed', '4 cups milk', '10 Oreo cookies']","['Bake cake according to directions.', 'poke holes all over the top of cake while it is war with a wooden spoon handle poke it all the way to the bottom of cake.', 'Wish dry pudding mix with 4 cups of milk.', 'poor pudding over the cake make sure it fills the holes evenly.', 'put the cake into the fridge for 2 hours to set.', 'Crush the Oreo cookies as much as you like.', 'After the cake has completely cooled spread on the whipped topping.', 'sprinkle crushed Oreos over the whipped topping.']"
The Shady Lady,"['1 cup Roughly Chopped Rhubarb', '1/4 cups Water', '1/4 cups Sugar', '2 ounces, fluid Vodka', '1 ounce, fluid Fresh Grapefruit Juice', '1/2 ounces, fluid Rhubarb Syrup', '1 ounce, fluid Club Soda', 'Ice, To Fill Cocktail Shaker']","['For the rhubarb syrup: Combine the rhubarb, water and sugar in a small saucepan over medium-high heat.', 'Bring to a boil, then reduce the heat to low and simmer for 20 minutes.', 'Pour the syrup into a bowl through a fine mesh strainer and press against the solids to extract as much flavor as possible.', 'Let the syrup cool completely.', 'For the cocktails: Combine the vodka, grapefruit juice and rhubarb syrup in a cocktail shaker filled with ice.', 'Put the lid on and shake for about 30 seconds, until cold.', 'Strain into a chilled glass, top off with club soda, and serve.']"
Tony's Tiger Bites,"['1 (10 ounce) packageregular marshmallows (40 pieces) or 4 cups mini marshmallows (I use Kraft Jet-Puffed)', '14 cup butter', '13 cup peanut butter (I use Skippy)', '7 12 cups kelloggs frosted flakes (you can use generic brands if you want)']","['In a large saucepan, melt the marshmallows and butter on low or medium heat, stirring frequently.', 'Stir in the peanut butter until the mixture is smooth.', 'Add the frosted flakes cereal, stirring until well coated (You must do this fast!)', 'Using a spatula (buttered if you want), or waxed paper, press the mixture into a 13x9x2 inch pan (a standard cake pan works fine) coated with cooking spray.', 'Cut into bars when cool.', 'Enjoy!']"
Spring Spinach Salad,"['3 cups baby spinach leaves, washed and spun dry', '14 cup crumbled feta cheese', '14 cup pine nuts, lightly toasted', '2 boneless skinless chicken breasts, cooked and cubed', '1 ripe but firm pear, thinly sliced', '12 cup raspberries', '2 tablespoons minced red onions', '2 tablespoons sugar', '14 teaspoon mustard powder', '12 teaspoon salt', '3 tablespoons red wine vinegar', '13 cup vegetable oil or 13 cup olive oil']","['Place spinach, feta, and cooled pine nuts, chicken in a large salad bowl.', 'Add half of the dressing, and gently toss to mix.', 'Arrange the pear or apple slices and raspberries on top and pour the remaining dressing over all.', 'Serve without tossing again.', 'Dressing:', 'Combine all the ingredients in a pint jar and shake to mix.', 'Use right away or refrigerate for up to 2 weeks.']"
Tomatoes and Leeks With Fresh Sage,"['2 small leeks, thinly sliced (remove green tops)', '1 -2 garlic clove, minced', '1 tablespoon olive oil', '2 beefsteak tomatoes, firm but fresh (about 1 pound)', '1 tablespoon fresh sage, minced', '14 teaspoon salt', '18 teaspoon fresh ground black pepper']","['Heat up the olive oil in a large saute pan over medium heat.', 'Saute the leeks in the oil until golden.', 'Add the garlic the last minute and saute.', 'Cut up the tomatoes into wedges.', 'Add them to the pan along with the sage, salt and black pepper.', 'Cook the tomatoes about 3-4 minutes until the tomatoes start to soften, but do not turn to mush.', 'Serve warm.']"
Golden Sweet Cornbread,"['1 cup flour', '1 cup cornmeal, yellow', '23 cup sugar, white', '1 teaspoon salt', '3 12 teaspoons baking powder', '1 egg', '1 cup milk (1% is ok)', '13 cup oil, vegetable']","['Preheat oven to 400 degrees.', 'Spray or lightly grease a 9-inch round or square cake pan.', 'In a large bowl, combine flour, cornmeal, sugar, salt and baking powder.', 'Stir in egg, milk and vegetable oil until well combined.', 'Pour batter into prepared pan.', 'Bake in preheated oven for 20 to 25 minutes or until a toothpick inserted into the center of the loaf comes out clean.']"
Moroccan Beef Meatball Tagine,"['1 1/2 pounds ground beef (20% fat)', '1/3 cup coarsely grated onion', '1/3 cup panko (Japanese breadcrumbs)*', '1/4 cup chopped fresh cilantro', '1 large egg, beaten to blend', '2 garlic cloves, minced', '1 teaspoon turmeric', '1/2 teaspoon cayenne pepper', '1/2 teaspoon ground cinnamon', '1/2 teaspoon ground nutmeg', '1/2 teaspoon freshly ground black pepper', '1/2 teaspoon coarse kosher salt', '1/4 teaspoon ground ginger', '1 tablespoon olive oil', '3 1/2 cups chopped onions', '4 garlic cloves, minced', '2 cinnamon sticks', '1 teaspoon turmeric', '1/8 teaspoon saffron threads, crumbled', '2 cups beef broth', '1 14.5-ounce can diced tomatoes in juice', '1/4 cup golden raisins', '2 cups 1/2-inch-thick carrot slices (cut on diagonal)', '1/4 cup chopped fresh cilantro plus additional for garnish', '1 5-ounce package baby spinach leaves', 'Couscous with Fresh Cilantro and Lemon Juice', 'Lemon wedges (for garnish)']","['Line large rimmed baking sheet with plastic wrap.', 'Gently mix all ingredients in large bowl.', 'Using moistened hands and scant 2 tablespoonfuls for each, roll meat mixture into 1 1/2-inch meatballs.', 'Arrange meatballs on sheet.', 'Heat oil in heavy large ovenproof pot over medium heat.', 'Add onions; saute about 15 minutes.', 'Add garlic, cinnamon, turmeric, and saffron; stir 2 minutes.', 'Add broth, tomatoes with juice, and raisins.', 'Preheat oven to 350F.', 'Bring stew to simmer.', 'Stir in carrots.', 'Carefully add meatballs to stew; gently press into liquid to submerge.', 'Sprinkle 1/4 cup cilantro over.', 'Cover pot; place in oven.', 'Bake until meatballs are cooked through and carrots are tender, about 35 minutes.', 'Sprinkle spinach over stew.', 'Cover and bake until spinach wilts, about 5 minutes longer.', 'Gently stir to mix in spinach, being careful not to break meatballs.', 'Remove cinnamon sticks.', 'Season tagine with salt and pepper.', 'Spoon couscous into bowls; top with tagine.', 'Garnish with cilantro and lemons.', 'Available in the Asian foods section of some supermarkets and at Asian markets.']"
Warm Mushroom Greek Salad,"['1 medium portobello mushroom, gills removed, thinly sliced', '1 cup sliced button mushrooms', '1/2 cup sliced red onions', '1/3 cup Kraft Calorie-Wise Greek with Feta & Oregano Dressing & Marinade, divided', '6 cups torn mixed spring greens', '1 cup grape tomatoes Safeway 1 lb For $1.29 thru 02/09']","['Cook and stir mushrooms and onions in half of the dressing in skillet on medium-high heat 5 min.', 'Cover large serving platter with greens and tomatoes; top with the mushroom mixture.', 'Drizzle with remaining dressing.', 'Serve immediately.']"
No Cook Tomato Soup,"['2 each medium tomatoes cut in 4 pieces', '1/2 each sweet pepper', '1 green onion', '1 clove garlic (or less, optional)', '1/2 tsp *your favourite antioxidant oil', '1 hot pepper to taste (optional)', '1 salt (optional)', '1 raw sesame seeds', '1 green onion, parsley']","['Load all ingredients into your powerful blender.', 'Blend', 'Garnish', 'Enjoy!']"
no bake pumpkin pie,"['15 oz container of vanilla frosting', '8 oz container of sour cream', '1 small canned solid pumpkin', '1 tsp mc cormick ground cinnamon', '1 tsp allspice', '8 oz cool whip', '2 graham cracker pie crust']","['in large bowl combine frosting, sour cream, canned pumpkin, cinnamon, allspice.', 'beat with electric mixer on medium for 2minutes.fold in cool whip then pour into pie crusts let it chill in refrigerator at least 4hours']"
Lunch Box Oatmeal Cookies,"['1 cup firmly packed brown sugar', '1/2 cup Land O Lakes Butter, softened', '1 Land O Lakes Egg', '1 teaspoon vanilla', '1 3/4 cups uncooked old-fashioned or quick-cooking oats', '1 cup all-purpose flour', '1/2 teaspoon baking soda', '1/4 teaspoon salt', '1 cup candy-coated chocolate pieces']","['Heat oven to 375F.', 'Combine sugar, butter, egg and vanilla in bowl.', 'Beat at medium speed, scraping bowl often, until creamy.', 'Add oats, flour, baking soda and salt; beat at low speed until well mixed.', 'Stir in chocolate pieces.', 'Drop dough by heaping teaspoonfuls, 2 inches apart, onto lightly greased cookie sheets.', 'Bake 9-11 minutes or until edges are lightly browned.', 'Let stand 1 minute on cookie sheets; remove to cooling rack.']"
