Name,Ingredients,Instructions
Drunken Strawberry Shortcake Trifle,"['16 ounces, weight Fresh Strawberries, Large', ""2 cups Rum Cream (I Use Sangster's, Divided Use)"", '16 ounces, weight Cool Whip Or Whipped Topping', '6 ounces, weight Sweetened, Condensed Milk', '2 Tablespoons Nestle Qwik Strawberry Syrup', '1 whole Angel Food Cake (I Use Store Bought)', '2 sprigs Fresh Mint', '1/2 cups Slivered Toasted Almonds (unsalted)']","['Remove tops from strawberries and slice.', 'Place in a gallon-sized zip top bag and pour just enough rum cream into the bag to cover the strawberries.', 'Squeeze as much air out of the bag as possible and place into refrigerator overnight to marinate, i.e.', 'get the strawberries drunk.', 'The next day, mix Cool Whip with 1/2 can sweetened consensed milk and the strawberry syrup until smooth.', 'Crumble 1/2 of the angel food cake into the bottom of a trifle bowl.', 'Pour in half of the strawberry mixture, and top with half of the remaining rum cream.', 'Then pour 1/2 the strawberry Cool Whip mixture over the top and cover with 1/2 the slivered almonds.', 'Repeat layering with the remaining ingredients- first angel food cake, then strawberries (save a few for garnish), then rum cream, then strawberry Cool Whip.', 'Top with slivered almonds and garnish with strawberry slices and a couple of sprigs of mint.', 'Keep refrigerated until serving.']"
Hot Bean Dip,"['1 (8 ounce) package cream cheese', '0.5 (1 1/4 ounce) envelope taco seasoning mix', '1 (16 ounce) can refried beans', '1 (8 ounce) carton sour cream', '20 drops Tabasco sauce', '1 cup shredded monterey jack cheese', '1 cup shredded cheddar cheese']","['Mix together first five ingredients with mixer.', 'Pour half into a casserole dish and add halh of the cheese.', 'Pour remaining mixture on top of cheese.', 'Sprinkle rest of cheese on top.', 'Bake at 350 for 30 minutes.', 'Serve with tortilla chips.']"
Rocking Orange,"['Ice', '2 ounces fresh orange juice', '2 ounces fresh mandarin orange juice or orange juice', '1/2 ounce fresh lemon juice', '1/2 ounce orange syrup', '2 ounces chilled club soda', 'Thin strips of orange zest and 1 orange twist, for garnish']","['Fill a cocktail shaker with ice.', 'Add all of the remaining ingredients except the club soda and garnishes and shake well.', 'Strain into an ice-filled highball glass, then stir in the club soda.', 'Garnish with the orange zest strips and the twist.']"
Grilled Calf's Liver: Fegatelli di Vitello,"['1/2 pound caul fat', ""1 pound fresh young calf's liver"", 'Salt and pepper', '1 orange sliced thinly into slices, reserving 1 slice for garnish', 'Bay leaves', '2 tablespoons extra-virgin olive oil', '2 cloves garlic, thinly sliced', '2 bunches dandelion, rinsed and dried, cut into 2-inch strips down to the root end', 'Red wine vinegar']","['Soak caul fat in tepid water for 10 minutes, to make it pliable.', 'Peel the thin outer membrane from the liver and cut into chunky rectangles about 1 by 2 inches, discarding veined sections.', 'Sprinkle each chunk of liver with a light dusting of salt and pepper.', 'Drain the caul fat and carefully unfold.', 'Cut pieces of caul fat large enough to wrap around each chunk of liver in a single layer.', 'Surround the liver in orange slices, tucking a little piece of bay leaf inside each packet, then wrap with caul fat.', 'Sprinkle more salt and pepper on the outside and thread the chunks on skewers, separating each chunk with half a bay leaf.', 'Preheat the grill or broiler to medium heat.', 'Grill the skewers for about 3 to 5 minutes per side, until the outside of each chunk is nicely browned and the inside is still pink.', 'Meanwhile, in a large saute pan, heat the extra-virgin olive oil.', 'Saute the garlic until fragrant and add the dandelion greens.', 'Toss the greens in the oil until wilted and soft.', 'Season with salt and pepper.', 'Remove from the heat and drizzle with some red wine vinegar.', 'Plate greens on a platter.', 'Put the liver on the greens and squeeze the juice from the remaining orange slice on top.', 'Serve with crusty bread.']"
Salmon With Orange Miso Glaze,"['2 tablespoons yellow miso', '14 cup orange juice', '2 teaspoons low sodium soy sauce', '2 teaspoons sesame oil', '5 teaspoons brown sugar', '12 teaspoon grated orange zest', '4 (4 ounce) skinless salmon fillets', '2 teaspoons sesame seeds', '3 tablespoons diced green onions', '2 tablespoons chopped fresh cilantro']","['Preheat oven to 425F Spray a baking sheet with cooking oil.', 'To make the glaze, combine the miso, orange juice, soy sauce, oil, sugar and orange zest in a small bowl.', 'Remove 2 tbsp of the glaze and brush lightly over the slamon.', 'Sprinkle with the sesame seeds.', 'Place salmon on prepared baking sheet, and bake for 10 minutes (per inch of fish) or until the fish flakes when pierced with a fork.', 'Serve with the remaining sauce on the side.', 'Garnish each fish with a sprinkling of green onions and cilantro.']"
Bacon Curry Eggs & Cheese Hotdogs,"['1 Hotdogs', '1 Bacon', '1 Eggs', '1 Shredded Cheese', '1 Hotdog Buns', '1 curry powder']","['Dont use same meat type.', '(Ex: If hotdogs is pork then bacon should be turkey but if bacon pork then hotdogs should be turkey, chicken or beef) !', 'Cook each the way you love it', 'Cook eggs last so they can be hot.', '(Add curry powder & shredded cheese)', 'Place Shredded cheese in bottom of hot dog bun then put cooked hotdog on cheese & bacon on each side of hotdog.', 'Put eggs on top & heat the whole sandwich in microwave for 25 seconds to bring it all together', 'Enjoy with jelly or ketchup & hot sauce!', 'Oregano or any italian seasoning!']"
A Stir Fry With Lots Of Onion,"['2 to 2 1/2 Onions', '100 grams Ground meat', '1 piece Ginger', '3 tbsp Soy sauce', '2 tbsp Mirin', '1 tsp Sugar']","['Slice the onions into 2 cm wide wedges.', 'Finely chop the ginger.', 'Stir fry the ground meat and ginger in oil, then add the onions and continue stir frying.', ""When the onion changes color add the ingredients, and stir fry until there's no moisture left in the pan."", 'Done!']"
Colonnade Restaurant - Redneck Sushi,"['1 tablespoon vegetable oil', '1 tablespoon apple cider vinegar', '1/2 cup garlic powder', '1/2 cup onion powder', '1/2 cup paprika', 'Salt and freshly ground black pepper', '1 small (2-pound) pork Boston butt', '1 cup mustard-based BBQ sauce', '1 cup Japanese sushi rice', '1 3/4 cups water', '1 teaspoon sugar', '1 tablespoon rice wine vinegar', '4 sheets seaweed (sushi paper)', '4 scallions', '1 egg yolk', '1 cup all-purpose flour', '1 cup soda water', 'Ice cubes, for batter', '1 cup cornstarch', '1 tablespoon pickled ginger', '3 pieces pickled okra (homemade preferred)', 'Chipotle aioli, recipe follows', 'Special equipment: 1 sushi rolling mat', '4 egg yolks*', '4 cups salad oil', 'Freshly squeezed lemon Juice', 'Salt and freshly ground black pepper', '1 clove garlic', '1 to 2 chipotle peppers', 'Freshly squeezed lime juice']","['Preheat oven to 250 degrees F, preheat grill to low heat (less than 250 degrees F), and preheat fryer to 350 degrees F.', 'In a small bowl, combine oil, apple cider vinegar, garlic powder, onion powder, paprika, salt, and pepper until a thick paste has formed.', 'Rub this paste onto the pork.', 'Using mesquite wood chips, smoke the pork for 45 minutes at a low temperature-less than 250 degrees F. To set up a smoker, turn on grill and once the coals are covered in white ash, place in wood chips that have been soaking in water for 30 minutes.', 'Do not spread the fire out as you would normally do when grilling.', 'Leave the coals piled up on 1 side and put meat on the other side of fire, on top of grate.', 'Remove the pork and wrap it several times very tightly with plastic wrap, then wrap several times with aluminum foil, making sure that there is no plastic wrap showing.', 'Place the wrapped pork in the oven and cook for 5 hours.', 'Remove from the oven and let rest for 45 minutes.', 'Unwrap the pork and pull it apart with your hands, being careful as the meat will be hot.', 'Place the shredded meat into a stainless steel bowl.', 'Add BBQ sauce, stir, and set aside.', 'In a medium saucepan, combine the rice and water and cook over low heat until all of the water is absorbed, but the rice is still a little moist.', 'Place rice into a stainless steel bowl and allow to cool for 15 minutes.', 'Once cooled, with a rubber spatula, fold in the sugar and rice wine vinegar.', 'Allow to sit for 10 more minutes.', 'Place a Bamboo sushi mat flat onto a cutting board.', 'Place 1 piece of seaweed paper on top of the mat.', 'Wet your hands with water so the rice will not stick.', 'Using 1/4 of the rice, spread an even layer of rice covering the bottom half of the sushi paper entirely.', 'On top of the rice, place 2 ounces of the pulled pork in a horizontal line, shaping the line into a tube-like cylindrical shape.', 'Cut 1 scallion to the same width of the sushi paper and place it next to the pork.', 'To roll the sushi, take the bottom of the mat (side closest to you), and gently lift it and start to fold it towards the top of the mat (side furthest away from your body).', 'The mat should serve as a guide to roll the sushi into a cigar-like shape.', 'As you fold the mat, the paper will fold over and start to form a tube about 1 to 1 1/2 inches in diameter.', 'Make sure that you apply enough pressure so that this tube keeps its shape as you continue to move the bottom of the mat towards the top of the mat.', 'The end result should be a nice cylindrical roll with the seaweed paper around the outside, and the rice, pork, and scallion in the center.', 'Repeat 3 more times and set aside.', 'In a large mixing bowl, whisk together the egg yolk and flour.', 'Add soda water until a pancake consistency batter forms.', 'Add 2 or 3 ice cubes and whisk again.', 'Roll the entire sushi roll in the cornstarch, and then dip it into the batter, coating evenly.', 'Place the roll in 350 degree F oil and fry for 2 minutes or until golden brown.', 'Remove from the oil, drain, and cut into evenly-sized pieces.', 'Arrange neatly on a plate and garnish with pickled ginger, and pickled okra.', 'Drizzle with Chipotle Aioli, and enjoy!', '!', 'In an electric mixer with a whip attachment, make mayonnaise base for aioli.', 'Whip egg yolks until they have doubled in volume and turn pale yellow.', 'Very slowly, add oil until an emulsion has formed.', 'Continue adding oil at a slightly faster pace until all the oil has been incorporated.', 'Add a dash of lemon juice and season with salt and pepper.', 'In a blender, place mayonnaise, garlic, chipotle peppers, and a dash of lime juice and puree until smooth.', 'Drizzle over sushi and serve.']"
Sea Scallops Grenobloise,"['2 pounds sea scallops', '2 tablespoons water', '2 tablespoons olive oil', '1 teaspoon garlic, chopped (2 cloves)', '2 small zucchini, cut into 1/4-inch dice (2 cups)', '1 large red pepper, cut into 1/2-inch dice (about 1 1/2 cups)', '1/2 teaspoon freshly ground black pepper', '1/4 teaspoon salt', '1 large lemon, skin removed, cut into 1/2-inch dice (1/3 cup)', '4 slices bread, cut into 1/2-inch dice and browned in the oven', '2 tablespoons chives, chopped']","['Place the scallops in a skillet with the water.', 'Bring to a boil, cover and cook one minute, until firm but still somewhat raw in the center.', 'Remove the scallops and juices from the pan and keep them warm.', 'Heat the olive oil in a skillet.', 'When it is hot, add the garlic and saute for five to six seconds.', 'Then add the zucchini and red pepper and saute for two to three minutes.', 'Add the drained scallops to the vegetables and season with the pepper and salt.', 'Toss the ingredients together to warm them and add the lemon.', 'Just before serving, add the croutons and sprinkle with the chives.']"
Scotch Shortbread Cookies,"['1 pound Butter, Softened', '1 cup Sugar', '5 cups Flour']","['Cream the butter thoroughly and slowly add the sugar.', 'Beat again until very creamy and light, about 4 minutes.', 'This is what makes the shortbread so delicate.', 'Gradually add the flour.', 'When the dough leaves the side of the bowl and does not stick to your fingers, stop adding the flour (even if the 5 cups are not all used).', 'Pat dough into an ungreased cookie sheet and prick with a fork at half-inch intervals.', 'Put into a cold oven and turn the heat to 275 degrees.', 'Bake for 60-70 minutes or until light golden brown.', 'Remove from the oven and cut into 1 inch squares immediately.']"
Breakfast Sausage Fried Rice,"['14 lb bulk pork sausage', '1 egg, lightly beaten', '34 cup cold cooked long grain rice', '4 teaspoons soy sauce', '14 teaspoon minced garlic', 'pepper']","['Crumble sausage into a skillet;', 'cook over medium heat until no longer pink.', 'Remove with a slotted spoon and set aside.', 'In same skillet, cook and stir egg over medium heat until completely set.', 'Stir in the rice, sausage, soy sauce, garlic and pepper.', 'Cook until heated through.']"
Quick and Easy Peas & Water Chestnuts,"['1 (16 ounce) package frozen sweet peas', '2 tablespoons water', '1 tablespoon minced onion', '1 tablespoon butter or 1 tablespoon margarine', '1 (8 ounce) can water chestnuts, drained', '1 teaspoon chicken bouillon granule', 'black pepper, to taste']","['In a 2 quart dish, combine peas and water; cover and microwave on HIGH for 7 minutes.', 'Stir in remaining ingredients.', 'Cover and microwave again on HIGH for 3 minutes or until heated through.', 'Add salt to taste, if necessary.']"
Clean the Garden Soup,"['6 cups vegetable broth, canned or your own', '3 cups water', '1 cup cucumber, peeled,seeded & chopped', '2 cups fresh greens or 2 cups spinach or 2 cups lettuce or 2 cups cabbage, finely chopped', '10 cherry tomatoes, quartered or 1 large tomatoes, coarsely chopped', '2 anaheim chilies or 2 other bell peppers, seeded,membranes removed & chopped', '1 medium onion, chopped', '2 stalks celery, chopped', 'salt & pepper', '1 teaspoon thyme', '1 teaspoon rosemary', '2 cloves garlic, smashed (optional)', '1 teaspoon chili flakes (optional)']","['Simple- put everything in a large pot, bring to a boil.', 'Simmer 10 minutes and serve.']"
"Tomato, Mozzarella & Basil Vinaigrette Recipe","['3 lg. ripe tomatoes, sliced', '1 pound mozzarella, sliced', '1/2 c. extra virgin olive oil', '2 tbsp. wine vinegar', '2 tbsp. finely minced fresh basil', 'Salt & pepper to taste']","['In a large serving dish, alternate slices of tomatoes and mozzarella cheese.', 'Sprinkle with oil, vinegar and basil.', 'Season with salt and pepper.', 'Serves 6 people.']"
Faye's Zucchini Relish,"['6 cups zucchini, Grated', '3 cups yellow onions, Grated', '1 sweet red pepper, grated,seeded', '3 tablespoons coarse salt', '1 14 cups white vinegar', '3 cups sugar', '12 teaspoon dry mustard', '12 teaspoon mustard, Ground', '12 teaspoon turmeric, Ground', '1 teaspoon celery seed', '12 teaspoon fresh ground pepper']","['Place grated vegetables in non aluminium bowl.', 'Sprinkle on salt.', 'Mix well, cover and let stand for 12 hours.', 'Rinse well by running cold water over vegetable mixture in colander.', 'Drain thoroughly.', 'Place vinegar, sugar, and spices in heavy saucepan over medium heat.', 'Bring to a boil.', 'Lower heat and cook for about 15 minutes, or until mixture begins to thicken.', 'Immediately add vegetable mixture and cook for 30 minutes.', 'Remove from heat.', 'Pour into hot sterilized jars.', 'Vacuum seal.']"
Peachy Keen Cobbler,"['cooking spray', '3 large peaches, cut into 1/2 inch slices', '1 cup soymilk (vanilla flavored)', '3 large eggs (or egg subsitute per directions)', '12 cup flour', '12 cup sugar', '12 teaspoon baking powder', '14 teaspoon salt', '1 teaspoon lemons, zest of or 1 teaspoon orange zest']","['preheat oven to 425*F.', 'Spray bottom of 10 in.', 'tart pan with cooking spray.', 'Line pan with fruit.', 'In a food processor, blend soymilk and eggs until smooth.', 'Add flour, sugar, baking powder, and salt, processing until smooth.', 'Add zest and stir (mixture will be runny).', 'Pour batter over peaches, covering them evenly.', 'bake for 15 minutes at 425, then reduce heat to 350.', 'bake for an additional 30 minutes, or until a knife inserted in center comes out clean.', 'top with frozen yogurt or whipped topping!']"
French Pink Macaroons,"['3 egg whites', '2 tablespoons caster sugar (Aussie tablespoon is 4 teaspoons)', 'pink food coloring, a few drops', '1 14 cups icing sugar (do not use icing sugar mixture)', '1 cup almond meal (ground almonds)', '2 tablespoons icing sugar, extra', '100 g white eating chocolate, chopped coarsely', '2 tablespoons thickened cream']","['To make the white chocolate ganache- stir the chocolate and the thickened cream in a saucepan over a low heat until smooth.', 'Transfer the mixture to a small bowl.', 'Cover and refrigerate until the mixture is spreadable.', 'For the macaroon cookies- Preheat oven to 150C or 130C if using a fan-forced oven.', 'Grease oven trays and line them with baking paper.', 'Ensure mixing bowl is thoroughly clean.', 'Beat egg whites in a small bowl with an electric mixer until soft peaks form.', 'Add the sugar and food colouring, beat until the sugar dissolves.', 'Transfer the mixture to a large bowl.', 'Fold in the sifted icing sugar and almond meal, in two batches.', 'Spoon the mixture into large piping bag fitted with a 1.5cm plain tube.', 'Pipe 36 x 4cm rounds, 2cm apart, onto the trays.', '(keep the circles as uniform as possible as this will make your macaroons look uniform and make pairing easier).', 'Tap the trays on the bench top to allow macaroons to spread slightly.', 'Dust with sifted icing sugar and allow to stand for 15 minutes.', 'Bake macaroons about 20 minutes.', 'Remove from oven and allow to stand 10 minutes on the trays before transferring to a wire rack to cool.', 'Sandwich macaroons with the ganache.', 'Dust with a little sifted icing sugar to serve.', 'Makes 18.']"
Crispy Salmon With Herb Salad,"['1 12 cups arugula leaves', '34 cup fresh flat leaf parsley', '12 cup fresh cilantro leaves', '12 cup small fresh basil leaf', '14 cup small fresh mint leaves', '1 tablespoon fresh lemon juice', '1 tablespoon extra virgin olive oil', '12 teaspoon salt, divided', '12 teaspoon fresh ground black pepper, divided', '1 garlic clove, minced', 'cooking spray', '6 (6 ounce) salmon fillets, skinned', '6 lemon wedges']","['Combine first 5 ingredients in a large bowl.', 'Cover and refrigerate.', 'Combine juice, oil, 1/4 teaspoon salt, 1/4 teaspoon pepper, and garlic, stirring with a whisk.', 'Heat a large nonstick skillet coated with cooking spray over medium heat.', 'Sprinkle salmon with 1/4 teaspoon salt and 1/4 teaspoon pepper.', 'Add fish to pan; cook 9 minutes or until fish flakes easily when tested with a fork, turning once.', 'Combine arugula mixture and juice mixture; toss well to coat.', 'Place 1/2 cup herb salad on each of 6 plates; top each serving with 1 fillet.', 'Serve with lemon wedges.']"
Marmalade baby carrots,"['1 1/3 cup butter', '1 3/4 bunch bag of baby carrots', '1 1/3 dash ground ginger']","['Steam carrots with the butter, marmalade, and ginger if you like.', 'Chopped walnuts will also go well in this.']"
Oatmeal Pancakes,"['3/4 cups Oat Flour (from 1 Cup Rolled Oats)', '1 cup Whole Wheat Flour', '2 Tablespoons Sugar', '2 teaspoons Baking Powder', '3/4 teaspoons Salt', '3 Tablespoons Butter, Melted, Plus Extra To Cook Pancakes', '1 cup 1% Milk', '2 whole Eggs, Beaten', '1 cup Cooked Oatmeal', '3/4 Tablespoons Molasses']","['First, make your oat flour.', 'Simply pour 1 cup of rolled oats into a food processor and grind until they become a flour-like substance.', '1 cup of oats will make 3/4 cup of oat flour.', 'Next, combine the dry ingredients (oat flour, whole wheat flour, sugar, baking powder and salt) in a large bowl.', 'In a medium sized bowl, mix the wet ingredients (butter, milk, eggs, cooked oatmeal and molasses).', 'Note: to cook the oatmeal, mix 1 cup of rolled oats with 2 cups of water and simmer on the stove for about 5-7 minutes.', 'Finally, fold the wet ingredients into the dry and mix well.', 'Now all you have to do is cook the pancakes!', 'Heat a pan over medium heat with a little butter to keep the batter from sticking.', 'Pour the batter onto the pan and flip when each side is cooked through.', 'This recipe will make about 15 small pancakes or 6-8 large ones.']"
Carnation Famous Fudge,"['2 tbsp. butter', 'margarine', '2/3 cup undiluted Carnation Evaporated Milk', '1-1/2 cup granulated sugar', '1/4 tsp. salt', '2 cups miniature marshmallows', '1-1/2 cup Nestle Toll House Semi-Sweet Chocolate Morsels', '1 tsp. vanilla extract', '1/2 cup pecans', 'walnuts, chopped']","['Butter an 8-inch square pan.', 'In medium saucepan, combine butter, evaporated milk, sugar and salt.', 'Bring to a boil over medium heat, stirring constantly.', 'Boil 4 to 5 minutes, stirring constantly; remove from heat.', 'Stir in marshmallows, morsels, vanilla and nuts.', 'Stir vigorously for 1 minute or until marshmallows melt completely.', 'Pour into pan.', 'Cool and cut into squares.']"
Shepherd's Pie Complete,"['1 (7.6 ounce) package potato flakes', '2 pounds lean ground beef', '1 onion, finely diced', '1 (15 ounce) can whole kernel corn, drained', '1 (15 ounce) can green beans, drained', '4 (10.5 ounce) cans brown gravy', 'salt and pepper to taste', '1/4 pound American cheese slices']","['Preheat oven to 350 degrees F (175 degrees C).', 'Prepare potatoes according to directions on box.', 'Set aside.', 'In a large skillet, saute ground beef over medium heat for 1 minute.', 'Add onion to skillet and continue to cook until beef is no longer pink and onion is beginning to brown.', 'Drain off some of grease if desired.', 'Add corn, green beans, and gravy to skillet.', 'Mix thoroughly.', 'Add salt and pepper to taste.', 'Pour mixture into a 9x13 inch baking dish.', 'Spread potatoes over top.', 'Lay cheese slices over potatoes.', 'Bake in preheated oven for 40 minutes, until cheese turns golden brown.']"
