Name,Ingredients,Instructions
Dreamsicle Cake,"['1 (18 ounce) package yellow cake mix', '3 eggs', '1 cup orange juice', '14 cup oil', '2 (3 ounce) packages orange gelatin, divided', '34 cup boiling water', '1 cup cold water', '1 (3 ounce) package instant vanilla pudding (no cook type)', '1 cup heavy whipping cream', '3 tablespoons powdered sugar']","['Preheat oven to 350F.', 'Prepare cake mix as directed on package, using eggs, orange juice and oil.', 'Spray 13X9"" with baking spray and add cake batter.', 'Bake at 350F for 30-40 minutes, until cake springs back when touched and starts to pull away from sides of pan.', 'Cool cake completely on wire rack.', 'Using a wooden chopstick, or something similar,poke small holes all over the cake, going right to the bottom of pan.', 'In a small bowl, place 1 box orange gelatin.', 'Pour boiling water over gelatin and stir until gelatin is completely dissolved.', 'Add 1 cup cold water and mix well.', 'Slowly pour this mixture over the cake, making sure that the mixture gets into all the holes.', 'Cover and chill for 2-4 hours.', 'In medium bowl, combine 1 box orange gelatin, the pudding mix, milk, and vanilla and beat well.', 'In small bowl, combine heavy cream and the powdered sugar and beat until stiff peaks form.', 'Fold the cream mixture into the gelatin mixture and spread over cake.', 'Cover and refrigerate for 4-8 hours before serving.', 'Note: times posted do not include cooling time.']"
Oat Muffins,"['2 14 cups rolled oats, master mix', '12 cup raisins (optional) or 12 cup other dried fruit (optional) or 12 cup chopped nuts (optional)', '2 tablespoons sugar', '23 cup water', '1 egg, beaten']","['Put ingredients in bowl and stir just to moisten.', 'Spoon into 12 greased 2 1/2-inch muffin cups.', 'Bake in preheated 425 F oven for 20 minutes.']"
Barry's Beef Marinade Recipe,"['1/3 c. low-cal Italian dressing', '3 scallions, sliced', '2 tbsp. soy sauce', '1 tbsp. dry sherry', '1/2 teaspoon grnd ginger', '1/4 teaspoon garlic pwdr']","['Place steak in marinade for several hrs.', 'Put in refrigerator and turn often.']"
Shrimp Stir Fry,"['32 ounces peeled shrimp', '2 tablespoons low sodium soy sauce', '3 teaspoons rice vinegar', '2 cups fat-free chicken broth', '2 teaspoons garlic, minced', '3 cups red onions, diced', '3 cups broccoli florets', '3 cups snow peas, trimmed', '3 12 cups mushrooms, halved', '2 cups yellow bell peppers, cubed', '2 cups canned water chestnuts, drained']","['Heat soy sauce, rice vinegar and 2 tbsps of chicken broth in wok on medium heat.', 'Saute garlic and ginger.', 'Add all vegetables and saute until vegetables are almost tender adding remaining chicken broth.', 'Add shrimp and cook together until shrimp and vegetables are fully cooked.']"
Easter Basket Cake Recipe,"['1 pkg. (2 layer size) yellow or possibly devils food cake mix or possibly pudding-included cake mix', '3 1/2 c. (8 ounce.) frzn non-dairy whipped topping, thawed', '4 c. (about) flaked coconut', 'Green food coloring', 'Yellow food coloring', '3 foot red licorice strip', '3 foot red shoestring licorice']","['Prepare cake mix as directed on package, baking in 10 inch tube or possibly fluted tube pan.', 'Cold.', 'Frost cake with whipped topping.', 'Tint half the coconut with green food coloring; tint remaining coconut with yellow food coloring.', 'Press yellow coconut on sides of cake to resemble woven straw basket.', 'Sprinkle green coconut over top of cake.', 'To make handle, fold licorice strip in half; twist ends.', 'Wrap shoestring licorice around handle and insert ends into top of cake at opposite sides.', 'Garnish with jelly beans and small chocolate Large eggs, if you like.', 'Store frosted cake in refrigerator.']"
Chocolate Chestnut Cake With Hazelnuts and Chestnut Cream Glaze,"['2 eggs', '34 cup sour cream', '34 cup sugar', '12 cup canned sweetened chestnut puree', '12 cup butter, softened', '2 teaspoons vanilla', '12 cup semi-sweet chocolate chips, melted', '2 cups self-rising flour', '1 teaspoon baking powder', '12 cup chopped toasted hazelnuts', '12 cup miniature chocolate chip', ""12 cup sifted powdered sugar (sometimes called icing or confectioners')"", '1 tablespoon cream', '12 teaspoon vanilla', '2 tablespoons chopped toasted hazelnuts', '1 tablespoon canned sweetened chestnut puree']","['FOR THE CAKE: Beat together first 6 ingredients.', 'Beat in the melted chocolate.', 'Combine and add the remaining ingredients and beat until blended.', 'Do not overmix.', 'Spread batter into a buttered and floured 9-inch kugelhopf pan and bake in a 350F oven for 45 to 50 minutes, or until a cake tester, inserted in center, comes out clean.', 'Allow to cool in pan for 15 minutes, and then invert and continue cooling on a rack.', 'When cool, drizzle top decorative.', 'FOR CHESTNUT CREAM GLAZE: Stir together sugar, cream and vanilla until blended.', 'Stir in hazelnuts and chestnut puree until blended.', 'NOTE: -- This can be baked in a 9-inch tube pan, but the kugelhopf pan is far more attractive for this cake.', 'Hazelnuts can be toasted in a 350F oven for 10 to 15 minutes or until skins have loosened.', 'Place between kitchen towels and rub to remove skins.', 'Easiest & Best!', 'Coffee Cakes and Quick Breads.']"
Pecan Glazed Ham Recipe,"['1 1/2 pound boneless ham', '1 c. maple syrup', '1/2 c. pecan halves']","['Place ham on rack in baking pan.', 'Bake for 1 1/2 hrs in 325 degree oven.', 'During the last 30 min of baking, pour 1/3 c. maple syrup over the top of the ham.', 'In a saucepan, heat remaining syrup with pecan halves.', 'Simmer for 5 min.', 'When ham is ready to serve, spread pecan halves on top, then pour remaining syrup over the surface.', 'Makes 6 to 8 servings.', 'Note: A delightful Southern dish to serve with ham is Country Corn Pudding.']"
Turtle Pumpkin Pie,"['14 cup caramel ice cream topping', '2 tablespoons caramel ice cream topping', '1 graham cracker pie crust', '12 cup pecan pieces', '2 tablespoons pecan pieces', '1 cup cold milk', '2 (3 1/2 ounce) packages instant vanilla pudding', '1 cup canned pumpkin', '1 teaspoon ground cinnamon', '12 teaspoon ground nutmeg', '1 (8 ounce) container Cool Whip']","['Pour 1/4 cup caramel topping into crust, sprinkle with 1/2 cup pecans.', 'Beat milk, pudding, pumpkin and spices until blended.', 'Stir in 1 1/2 cups cool whip.', 'Spread into crust.', 'Refrigerate at least 1 hour.', 'Top with remaining cool whip, caramel topping and pecans just before serving.']"
Winter Warm-Up Beef Simmer,"['1 cup onion, chopped', '6 slices bacon, cut into 1/2-inch pieces', '3 lbs chuck roast, trimmed, cut into 2-1/2-inch pieces', '8 medium red potatoes, halved', '3 medium carrots, cut into 1-inch pieces', '3 medium onions, halved', '8 ounces mushrooms, fresh, halved', '12 cup fresh parsley, chopped', '1 cup apple juice', '10 12 ounces beef broth', '6 ounces tomato paste', '12 teaspoon salt', '12 teaspoon pepper', '12 teaspoon thyme leaves', '1 teaspoon garlic, fresh, minced', '2 bay leaves']","['Heat oven to 325F.', 'In dutch oven plce onions, bacon and roast.', 'Cook over med.', 'high heat, stirring occasionally, until bacon and roast are browned (8-10 min).', 'Stir in vegetables.', 'Stir in remaining ingredients and cover.', 'Bake for 1-1/2 hour.', 'Uncover and continue baking stirring occasionally for 2 to 2-1/2 hours or until roast if fork tender.', 'Note> I apologize to the masters of the crockpot cookery, but I\'m at home all the time, and I love to ""play"" with my food, stirring, and tasting, and tweaking along.', 'Please feel free to alter this to fit your lifestyle and preferences.']"
Halloween White Chocolate Peanut Butter Fudge,"['11 ounces, weight White Chocolate Chips', '14 ounces, fluid Canned Sweetened Condensed Milk', '1 cup Creamy Peanut Butter', '4 drops Orange Food Coloring']","['1.', 'Heat the white chocolate, sweetened condensed milk and peanut butter over a double boiler until melted.', '2.', 'Take bowl off the heat and stir in a few drops of orange food coloring until the desired color is reached.', '3.', 'Pour into an 8x8 baking pan lined with parchment paper (make sure the paper hangs over two sides of the pan so you can use it as a handle to remove the fudge once set).', 'Let it set in the fridge for a few hours or overnight.', '4.', 'Remove fudge from pan.', 'Cut out the pumpkin shapes with a cookie cutter.', 'If you are not cutting them in pumpkin shapes you can cut into small squares.', 'Inspired by the holiday, these pumpkin fudge bites are perfect for any Halloween party.', 'As soon as we came across the mini pumpkin cut out, we new we had to make these.', 'Using white chocolate is perfect for this because it allows you to have a nice vibrant orange pumpkin.', 'Enjoy!']"
Jam & Buttercream Sandwich Cookies,"['160 grams Cake flour', '40 grams Almond flour', '100 grams Butter', '70 grams Sugar', '1 Egg yolk', '1 Vanilla essence']","['Sift together the cake flour and almond flour.', 'Put the softened butter and sugar in a bowl and mix.', 'Add the egg yolk to the bowl in Step 2 and mix.', 'Add the dry ingredients from Step 1 to the bowl in Step 3 and mix with a spatula to bring the dough together.', 'Wrap in plastic wrap and rest in the refrigerator for about 2 hours.', 'You can make the dough the day before.', 'Sandwich the dough between two sheets of plastic wrap and use a rolling pin to roll it out to about 2 mm thick.', 'Using cookie cutters, first cut shapes from the center of the cookies, then cut out the edges.', 'If the dough is too soft, dust with flour.', 'Bake for about 15-17 minutes in an oven pre-heated to 355F/180C.', 'The photo shows cookies that I stacked after baking.', 'You can refer to this recipe to make the buttercream.', 'Spread the buttercream on the bottom cookie and then put some of the jam on top.', ""Add another cookie to make a sandwich and it's done...these make cute presents.""]"
Kickin' BBQ Chicken Quesadilla,"['2 ounces chopped roasted chicken breast', '3 tablespoons grated Mexican-blend cheese', '1 tablespoon barbecue sauce', '1 tablespoon diced red onion', '1/4 teaspoon crushed red pepper', '1 tablespoon chopped fresh cilantro', '2 (6-inch) flour tortillas', 'Cooking spray']","['Place first 6 ingredients on 1 tortilla; top with second tortilla.', 'Heat a skillet over medium-high heat.', 'Coat pan with cooking spray.', 'Add quesadilla to pan; cook 1 minute on each side or until golden.']"
Cheesy Burgers With Sauteed Mushrooms,"['4 small plum tomatoes, chopped', '14 cup fresh basil, chopped', '14 cup roasted red pepper, italian with parmesan dressing divided', '1 cup mushroom, chopped', '12 cup part-skim mozzarella cheese, shredded', '1 lb lean ground beef', '4 italian-style hard rolls, split']","['Preheat grill to medium.', 'Toss tomatoes with basil and 2 T of the dressing; set aside.', 'Heat remaining dressing in skillet on medium heat.', 'Add mushrooms, cook and stir 5 minutes or until tender and liquid has evaporated.', 'Stir in 1/2 cup of the tomato mixture and cheese, cool slightly.', 'Mix meat and mushroom mixture.', 'Shape evenly into 4 patties.', 'Grill patties 7-9 minutes on each side or until cooked through (160 degrees F).', 'Cover bottom halves of rolls with burgers.', 'Top with remaining tomato mixture and top halves of rolls.']"
Sausage And Egg Brunch Casserole Recipe,"['6 Large eggs, beaten', '2 c. lowfat milk', '4 slices bread', '1 c. grated Cheddar cheese', '1 teaspoon salt', '1 teaspoon dry mustard', '1 pound link breakfast sausage (can use frzn brown and serve)']","['Brown sausage; drain off fat.', 'Mix together Large eggs, lowfat milk, salt, and mustard.', 'Break up bread, cheese, and sausage.', 'Pour liquid over in buttered 13 x 9 inch glass baking dish and chill overnight.', 'Bake at 350 degrees for 45 min.', 'Great for overnight company.', 'A delicious all-in-one, do it ahead breakfast or possibly addition to a brunch.']"
Crustless Acorn Squash Pie,"['1 large acorn squash or 2 small acorn squash', '1 tablespoon butter', '1 cup evaporated milk', '3 eggs', '1 cup sugar', '1 teaspoon vanilla extract', '1 teaspoon cinnamon', '12 teaspoon nutmeg', '12 teaspoon cardamom', '14 teaspoon clove', '1 pinch salt', '1 granny smith apples or 1 fuji apples or 1 gala apples']","['Preheat your oven to 375 degrees.', 'Cut the acorn squash in half lengthwise and scoop the seeds out with a spoon (I had to cook it for awhile first to be able to cut it)', 'Place in a baking dish and add two cups of water.', 'Bake the squash for one hour, or until it is very tender when you poke it with a fork.', 'Scoop the squash out of its skin into a food processor (I used a Vitamix) Puree until very smooth.', 'Add to the mixer: the squash, eggs, evaporated milk, sugar, vanilla extract, and spices and mix well.', 'Peel and cut the apple into 1/4 inch slices.', 'Arrange them in a circle around the bottom of a well-buttered glass pie dish.', 'Pour the filling over the apples until it almost reaches the top of the pie dish (You can fill it to the brim - it shrinks when baking instead of expanding).', '.', 'Bake for 1 hour or until a knife comes out clean.', 'Let the pie cool for about twenty minutes before serving or chill and serve cold.', 'Serve with fresh whipped cream or ice cream.']"
"Grilled Spam, Tomato, Cheddar Cheese and Sweet Onion Sandwiches","['8 slices whole wheat bread', '8 slices Spam, - 1/4-inch thick (regular or low sodium)', '8 slices cheddar cheese, - 1/8-inch thick', '2 fresh large tomatoes, cut in 1/2-inch thick slices', '1 small sweet onion, cut in 1/8-inch thick slices', 'deli style mustard', 'butter']","['Take two pieces of bread and spread on some spicy Deli mustard.', 'On a piece of bread, make one layer each of sliced onion, SPAM, Cheddar Cheese, and Tomato.', 'Lightly butter the remaining piece of bread and then carefully flip the entire sandwich upside down into a non-stick pan on medium-low heat.', 'Lightly butter the other piece of bread which is now on top.', 'Cook covered with a suitable lid over medium-low heat, flipping once after about six minutes, until bread is browned and cheese is melted.', ""Sandwiches will be HOT when done so it's best to let them cool on a plate for 5 minutes or so to help avoid burning your tongue or roof of mouth."", 'Grab a knife, some paper towels, a little catsup and ENJOY!']"
Puritan's Pride Recipe,"['2 ounces cranberry juice, such as R. W. Knudsen Just Cranberry', '2 ounces Ginger Syrup', 'Crushed ice', '3 ounces nonalcoholic sparkling apple cider']","['Combine the cranberry juice and ginger syrup in a rocks glass.', 'Add crushed ice and stir.', 'Top with cider and serve.']"
Mushroom-Stuffed Pork Chops,"['12 cup fresh mushrooms, coarsely chopped (such as button, chanterelle, or shiitake)', '14 cup onion, chopped', '1 tablespoon butter', '1 teaspoon fresh ginger, grated', '14 teaspoon salt', '14 teaspoon pepper', '1 cup fresh spinach leaves, coarsely chopped', '14 cup white breadcrumb (or soft sourdough)', '4 pork loin chops, cut 1-1/4 inches thick (about 3 lb. total)', 'salt', 'pepper', '14 cup ginger preserves or 14 cup orange marmalade', '12 green onions', '2 teaspoons olive oil']","['In a small bowl, soak 8 wooden picks in water for 10 minutes.', 'Meanwhile for stuffing, in a saucepan, cook mushrooms and onion in hot butter until onion is tender.', 'Remove from heat.', 'Stir in grated ginger, the 1/4 teaspoon salt, and the 1/4 teaspoon pepper.', 'Add spinach and bread crumbs, tossing gently to combine.', 'Make a pocket in each chop by cutting horizontally from the outside edge almost to the bone.', 'Divide stuffing evenly among pockets in chops.', 'Secure openings with water-soaked wooden picks.', 'Sprinkle chops with salt and pepper.', 'To bake stuffed chops, after stuffing and sprinkling chops with salt and pepper, brown in a small amount of oil in a large skillet.', 'Transfer to a baking dish.', 'Bake, uncovered, in a 375F oven for 35 to 45 minutes or until juices run clear (160F), brushing with ginger preserves during the last 5 minutes of baking.', 'Meanwhile, trim roots and tops of the green onions.', 'In a medium skillet, cook green onions in hot oil for 1 to 3 minutes or until slightly softened.', 'Serve green onions with the chops.', 'GRILL DIRECTIONS:.', 'In a grill with a cover arrange medium-hot coals around a drip pan.', 'Test for medium heat above pan.', 'Place chops on grill rack over pan.', 'Cover and grill for 35 to 40 minutes or until juices run clear (160 degree F), turning once and brushing occasionally with ginger preserves during the last 5 minutes of grilling.', 'Remove wooden picks before serving.']"
Frozen Lemonade Squares,"['9 low-fat graham crackers, finely crushed (about 1-1/4 cups)', '1/3 cup margarine or butter, melted', '4 cups frozen vanilla yogurt, softened', '6 oz. (1/2 of 12-oz. can) frozen lemonade concentrate, thawed', '1/2 cup thawed COOL WHIP LITE Whipped Topping']","['Mix graham crumbs and margarine; press onto bottom of 9-inch square pan.', 'Beat yogurt and concentrate with mixer until blended; spread over crust.', 'Freeze 4 hours or until firm.', 'Serve topped with COOL WHIP.']"
Pulled Chicken Minis with Ranch Slaw,"['3 cups shredded cooked chicken', '3/4 cup KRAFT Sweet Brown Sugar Barbecue Sauce', '2-1/2 cups coleslaw blend (cabbage slaw mix)', '1/4 cup KRAFT Classic Ranch Dressing', '1 pkg. (12 oz.) Hawaiian dinner rolls (12 rolls), split']","['Cook chicken and barbecue sauce in saucepan on medium-low heat 10 min.', 'or until heated through, stirring frequently.', 'Combine coleslaw blend and dressing.', 'Fill rolls with chicken mixture and coleslaw just before serving.']"
Onion Bhaji,"['150 g chickpea flour', '1 teaspoon salt', '1 pinch bicarbonate of soda', '1 tablespoon rice flour', '2 teaspoons ground cumin', '2 teaspoons ground coriander', '1 teaspoon chili powder', '2 fresh green chilies, finely chopped', '200 ml water', 'oil (for deep frying)', '1 large onion, halved and finely sliced']","['Sieve the chickpea flour and add the salt, bicarbonate of soda, ground rice flour, cumin, coriander, chili powder and green chilies.', 'Mix well.', 'Gradually add the water and keep mixing until a thick batter is formed.', 'Refrigerate for at least 15 minutes.', 'Loosen the onion half rings and stir into the batter.', 'Heat the oil in a wok to 180 degC.', 'Using tongs, grip a batch of the onions and place into the hot oil.', 'Keep adding more onions but do not overfill the wok.', 'Cook for approximately 8 minutes or until the batter is brown.', 'Cook the remaining onions in the same manner.', 'Serve hot with mint yoghurt, chutney or pickle.']"
Peanut Butter Fudge Brownie Bars,"['1 cup butter or 1 cup margarine, melted', '1 12 cups sugar', '2 eggs', '1 teaspoon vanilla extract', '1 14 cups all-purpose flour', ""23 cup hershey's cocoa"", '14 cup milk', '1 14 cups chopped pecans or 1 14 cups walnuts, divided', '12 cup butter or 12 cup margarine', ""1 23 cups reese's peanut butter chips"", '1 (14 ounce) can sweetened condensed milk (not evaporated milk)', ""14 cup Hershey's semi-sweet chocolate chips, melted*""]","['Heat oven to 350F Grease 13x9x2 baking pan.', 'Combine melted butter, sugar, eggs and vanilla in large bowl; beat well.', 'Add flour, cocoa and milk; beat until blended.', 'Stir in 1 cup nuts.', 'Pour into prepared pan.', 'Bake 25 to 30 minutes or just until edges begin to pull away from sides of pan.', 'Cool completely in pan on wire rack.', 'Melt 1/2 cup butter and peanut butter chips in medium saucepan over low heat, stirring constantly.', 'Add sweetened condensed milk, stirring until smooth; pour over baked layer.', 'Place chocolate chips in small microwave-safe bowl.', 'Microwave at MEDIUM (50%) 45 seconds; stir.', 'If necessary, microwave at MEDIUM an additional 15 seconds at a time, stirring after each heating, just until chips are melted when stirred.', 'Drizzle bars with melted chocolate; sprinkle with remaining 1/4 cup nuts.', 'Refrigerate 1 hour or until firm.', 'Cut into bars.', 'Cover; refrigerate leftover bars.']"
Country Pate,"['14 lb salt pork, diced', '12 lb chicken liver', '12 lb boneless skinless chicken thighs, cubed', '1 lb ground pork', '2 tablespoons cognac or 2 tablespoons brandy', '2 teaspoons herbes de provence', '1 teaspoon fresh thyme leave, chopped', '14 teaspoon ground nutmeg', '1 pinch ground cloves', '12 teaspoon salt', '12 teaspoon pepper', '8 slices prosciutto']","['In food processor, pulse the salt pork, chicken livers and chicken meat until it forms a slightly grainy puree.', 'In a bowl, combine all of the meat, spirits, herbs and spices.', 'Season with salt and pepper.', 'Spray a 9"" X 5"" loaf pan with cooking spray and line the pan with 6 of the prosciutto slices.', 'Spoon the meat mixture into the pan.', 'Cover with the remaining prosciutto slices and press lightly.', 'Cover with aluminum foil.', 'Refrigerate for one hour.', 'With a rack in the middle position, preheat the oven to 350F.', 'Set the loaf pan in a baking dish.', 'Pour boiling water into the dish until it reaches halfway up the side of the loaf pan.', 'Bake until a thermometer inserted into the center reads 165 F, about 1 1/2 hours.', 'Allow the pate to cool in the water.', 'Remove from the water and refrigerate for at least 3 hours, preferably overnight.', 'Served chilled or at room temperature with slices of French bread.']"
