Name,Ingredients,Instructions
Chicken and Artichoke Parmesan Heros,"['3 tablespoons olive oil', '1 small onion, finely chopped', '2 garlic cloves, chopped', '2 (28-ounce) cans whole tomatoes in puree, pureed in a blender until smooth', '1/2 teaspoon salt', '3/4 teaspoon black pepper', '6 pounded, pre-cooked breaded chicken breast halves (from the deli counter)', '4 (12-inch-long) loaves Italian bread, halved lengthwise', '1 (12-ounce) jar marinated artichokes, drained', '1 pound fresh mozzarella, thinly sliced', '1/2 cup finely grated Parmigiano-Reggiano (1 1/2 ounces)']","['Heat olive oil in a 4 to 5-quart heavy saucepan over moderately high heat until hot but not smoking; then cook onion, stirring occasionally, until golden, about 5 minutes.', 'Add garlic and cook, stirring, 1 minute.', 'Add tomato puree, salt, and pepper and simmer, uncovered, stirring occasionally, until slightly thickened, about 30 minutes.', 'Preheat oven to 400 degrees F.', 'Arrange bottom halves of bread loaves on a large baking sheet and tops on another large baking sheet, all with cut sides up.', 'Spread 1/4 cup tomato sauce on each top and bottom.', 'Divide chicken between bottom halves.', 'Top each (open-faced) sandwich with 1/4 cup tomato sauce, 1/4 of the artichokes, 1/4 of the mozzarella, and sprinkle with some of the Parmesan.', 'Bake open-faced sandwiches in lower third of oven until cheese melts, about 3 minutes.', 'When cheese begins to melt, put tops of loaves in upper third of oven and bake until edges are golden, 3 to 4 minutes (watch tops closely; they burn easily).', 'Put tops on bottoms to make sandwiches, then slice into serving pieces.', ""Cooks' note: Tomato sauce can be made 3 days ahead and chilled, covered."", 'Reheat before using.']"
Asparagus With Truffle Oil Vinaigrette,"['1 kg asparagus, washed and trimmed', '2 tablespoons white truffle oil', '1 12 tablespoons extra virgin olive oil', '1 tablespoon white wine vinegar', '14 teaspoon fresh squeezed lemon juice', '12 teaspoon coarse salt or 12 teaspoon sea salt', 'black pepper']","['Vinaigrette:.', 'In a small bowl, whisk together all ingredients; set aside or refrigerate until ready to use.', 'If refrigerating, bring to room temperature before using.', 'Blanch the asparagus in lightly salted boiling water for about 3 minutes or until crisp-tender; do not overcook.', 'Remove from heat and refresh under cold water; drain well.', 'Toss asparagus with enough vinaigrette to lightly coat.', 'Arrange asparagus on serving platter or individual serving plates.']"
Steamed Eggplant with Buttermilk-Thyme Dressing,"['2 to 3 small, elongated, Asian-type eggplants (about 1 pound)', '4 plump, moist cloves garlic, peeled, halved, green germ removed, minced', 'Fine sea salt', '2 tablespoons Buttermilk-Thyme Dressing', 'A steamer']","['Cut the eggplants lengthwisefrom stem end to bottominto very thin slices.', 'Do not peel.', 'Bring 1 quart water to a simmer in the bottom of a steamer.', 'Place the eggplant slicesslightly overlappingon the steaming rack.', 'Place the rack over the simmering water, cover, and steam until the eggplant is soft and cooked through, about 15 minutes.', 'With a slotted spoon, transfer the slices to a large platter.', 'Sprinkle with the garlic, season with salt, and drizzle with the dressing.', 'Toss gently to coat the eggplant.', 'Serve immediately.', 'This dish should be eaten warm.']"
Meatball Strogenoff,"['1 lb ground beef', '12 cup dry breadcrumbs', '14 cup milk', '2 tablespoons onions, minced', '1 teaspoon salt', '12 teaspoon Worcestershire sauce', '1 egg', '1 (10 3/4 ounce) can cream of mushroom soup', '13 cup milk', '18 teaspoon ground nutmeg', '12 cup sour cream']","['Mix the ground beef, bread crumbs, 1/4 cup of milk, onion, salt, Worcestershire sauce and egg in a large mixing bowl.', 'shape the seasoned meat into 20 1 1/2 inch balls.', 'Cook in a large skillet over medium heat, turning occasionally until brown all over, about 20 minutes.', 'Remove the meatballs from the skillet and drain the fat.', 'Stir together in the skillet mushroom soup, milk and nutmeg.', 'Heat to boiling, stirring occasionally then reduce heat and allow to simmer 15 minutes.', 'Stir in sour cream and heat through.', 'Pour the sauce over the meatballs and serve hot.']"
Basic Gingersnap Cookies,"['6 cups all-purpose flour', '1 teaspoon baking soda', '1/2 teaspoon baking powder', '1 1/2 teaspoons salt', '4 teaspoons ground ginger', '4 teaspoons ground cinnamon', '1 1/2 teaspoons ground cloves', '1 teaspoon ground black pepper', '1 cup unsalted butter, softened', '1 cup packed brown sugar', '2 eggs', '1 cup unsulfured molasses']","['Sift together the flour, baking soda, baking powder, salt, ginger, cinnamon, cloves, and black pepper; set aside.', 'In a large bowl, or stand mixer with the paddle attachment, cream together the butter and sugar until smooth.', 'Beat in the eggs one at a time, then stir in the molasses.', 'Gradually mix in the sifted ingredients.', 'Divide the dough into thirds and wrap in plastic wrap.', 'Refrigerate for at least one hour.', 'Preheat oven to 350 degrees F (175 degrees C).', 'On a lightly floured surface, roll the dough out to 1/8 inch in thickness.', 'Cut into desired shapes with cookie cutters.', 'Place cookies 1 1/2 inches apart onto cookie sheets.', 'Bake for 8 to 10 minutes in the preheated oven, until cookies are crisp but not dark.', 'Remove to wire racks to cool completely.', 'Decorate as desired.']"
Pear Gelee,"['1/4 cup (50g) water', '3 teaspoons powdered gelatin (or 13.5g sheet gelatin; see page 276)', '1 cup (300g) Simple Syrup (page 184)', '2/3 cup (150g) pear eau-de-vie, such as Poire William', 'Grated zest of 1 orange']","['Run a 9 x 12-inch rimmed baking sheet under cold water and shake off the excess.', 'Line the damp pan neatly with plastic wrap.', '(The water will help the plastic stick to the pan.)', 'Put the water in a small bowl and sprinkle with the gelatin.', 'Let sit for at least 1 minute.', 'Microwave for 30 seconds or heat gently in a saucepan until melted.', 'Combine the simple syrup and eau-de-vie in a large measuring cup.', 'Add the gelatin and whisk for about 45 seconds.', 'Whisk in the zest.', 'Pour into the baking sheet and refrigerate for at least 2 hours to set.', 'To serve, turn out onto a cutting board and cut into small squares.', 'Or use a whisk to break the gelee up into irregular shapes.']"
Chicken Wing Lollipop Appetizer,"['2 tablespoons stir-fry teriyaki sauce', '2 tablespoons teriyaki marinade, and sauce', '3 tablespoons soy sauce', '1 tablespoon honey', '1 tablespoon white vinegar', '2 teaspoons toasted sesame oil', '1 garlic clove, minced', '14 teaspoon cayenne pepper', '1 12 lbs chicken wings', 'toasted sesame seeds']","['Cut off the tips of the chicken wings, use them for making stock.', 'Halve the wings at the joints.', 'With a small knife, scrape the meat down the bones as far as possible to make a plump drumstick.', 'Remove the thinner bone from the pieces with 2 bones and scrape the meat down the bone.', 'Mix the first 8 ingredients together, marinate and cover the chicken drumsticks overnight in the refrigerator.', 'When ready to bake, place each one on a non-stick baking sheet.', 'Bake at 425 degrees F. for approximately 30 minutes or until the juices run clear.', 'Remove from oven and roll each one in sesame seeds.', 'Cool slightly and place each one in a paper baking cup and serve.']"
Rum Fruit Cake Recipe,"['1 or possibly 2 quarts. rum', '1 c. butter', '1 teaspoon sugar', '2 lg. Large eggs', '1 c. dry fruit', 'Baking pwdr', '1 teaspoon soda', 'Lemon juice', 'Brown sugar', 'Nuts']","[""Before you start, sample the rum to check for quality, good isn't it?"", 'Now go ahead.', 'Select a large mixing bowl, measuring c., etc.', 'Check the rum again, it must be just right.', 'To be sure rum is of the highest quality, pour one level c. of rum into a glass and drink it as fast as you can.', 'Repeat -- with an electric mixer beat 1 c. of butter in a large fluffy bowl.', 'Add in 1 tsp.', 'of thugar and beat again.', 'Meanwhile, make sure which the rum is of the finest quality, try another c.. Open second qt if necessary.', 'Add in 2 large leggs, 2 c. fried druit and beat till high.', 'If druit get stuck in beaters, just pry it loose with a drewscriver.', 'Sampel the rum again, checking for tonscisticity.', ""Next sift 3 c. of pepper or possibly salt (it really doesn't matter)."", 'Sample the rum again.', 'Sift 1/2 pint of lemon juice.', 'Mix in minced butter and strained nuts.', 'Add in 1 babblespoon of brown thugar, or possibly whatever color you can find.', 'Wix mel.', 'Grease oven and turn cake pan to 350 gredees.', 'Now pour the whole mess in the coven and ake.', 'Check the rum agai and bo to ged.']"
Heirloom Tomato Tarts,"['2 cups flour', '2 cups butter', '3 tablespoons stone ground dijon mustard', '1 cup white cheddar cheese, aged, grated', '2 cups caramelized onion', '4 large heirloom tomatoes, sliced and cut into wedges', 'kosher salt, to taste', 'fresh ground pepper, to taste', '3 tablespoons fresh basil, thinly sliced', '1 egg, beaten']","['Make pastry and chill for about 30 minutes.', 'Prepare caramelized onions by slicing thin and frying in 2 - 3 T olive oil on medium to medium low until almost black.', 'Should not be too oily.', 'While onions are cooking, bring out pastry and cut into six inch circles.', 'To assemble the tarts spread the center of the pastry circles to taste with mustard, top with a couple tablespoons of grated cheese, then top that with onions to taste and the add the tomato wedges, about 4 wedges per tart.', 'Pull pastry edges over tomatoes and pinch to form rustic tart.', 'Top each tart with a bit of the basil and fresh ground pepper and kosher salt.', 'Brush pastry with egg wash and bake 375 degrees for 30 to 45 minutes.', 'Cool.', 'Can be served Room temperature.']"
"Leek, Pea and Stilton Soup With Parsnip Crisps","['2 tablespoons butter', '2 leeks, washed, trimmed, and thinly sliced', '250 g potatoes, peeled and cut in chunks', '1 liter vegetable stock', '1 teaspoon dried herbs', '250 g peas', '200 g Stilton cheese, crumbled', '1 large parsnip, peeled and trimmed']","['Heat butter in a large saucepan and add leeks.', 'Cook, stirring often, over a llow heat 12-15 minutes.', 'Add potatoes, stock and herbs, and bring to a boil.', 'Simmer 15-20 minutes until potatoes are tender.', 'Add peas and cook a further 5 minutes.', 'Remove from heat, add Stilton, and season with salt and pepper.', 'Transfer mixture to a food processor and blend until reasonably smooth.', 'Can be kept in the fridge for up to a week.', 'For parsnip crisps, cut parsnips with a vegetable peeler into long thin strips.', 'Deep fry in hot oil for 20-30 seconds until crisp and golden.', 'Drain on paper towels.', 'Once cooled crisps can be stored in an air-tight container for 1 week.']"
Jambalaya,"['2 teaspoons olive oil', '1 lb boneless skinless chicken breast, cut into 1 inch pieces', '1 lb hot smoked sausage, sliced', '1 medium onion, diced', '1 green bell pepper, diced', '12 cup celery, diced', '2 tablespoons garlic, chopped', '14 teaspoon cayenne pepper', '12 teaspoon onion powder', 'salt and pepper', '1 tablespoon cajun seasoning (to taste)', '3 cups white rice, uncooked', '6 cups chicken stock', '1 teaspoon hot pepper sauce', '6 green onions, sliced']","['Heat olive oil in a large pot over medium high heat.', 'Saute chicken and kielbasa until lightly browned, about 5 minutes.', 'Stir in onion, bell pepper, celery and garlic.', 'Season with cayenne, onion powder, salt and pepper, and Cajun seasoning.', 'Cook 5 minutes, or until onion is tender and translucent.', 'Add rice; stir in chicken stock.', 'Bring to a boil; reduce heat; cover; simmer 20 minutes or until rice is tender.', 'Stir in hot pepper sauce.', 'Top with green onion.']"
Fettuccine Carbonara,"['1 lb fettuccine', '14 cup olive oil', '2 garlic cloves, minced', '2.5 (8 ounce) packages frozen artichoke hearts, thawed, quartered', '1 12 cups crumbled gorgonzola (about 6 ounces)', '1 cup whipping cream', '1 cup half-and-half', '1 teaspoon dry crushed red pepper', '1 teaspoon fresh ground black pepper', '12 teaspoon salt', '3 large eggs, beaten to blend', '8 slices cooked bacon, cut into 1-inch pieces', '1 cup grated parmesan cheese (about 3 ounces)', '14 cup chopped fresh parsley']","['Cook pasta in heavy large pot of boiling salted water until tender but still firm to bite.', 'Drain well, reserving 1/2 cup pasta cooking liquid.', 'Meanwhile, heat olive oil in heavy large pot over medium-high heat.', 'Add garlic and saute 2 minutes.', 'Add artichoke hearts; saute 5 minutes.', 'Add 1/2 cup Gorgonzola cheese, cream, half and half, crushed red pepper, black pepper and salt and simmer until sauce thickens, about 5 minutes.', 'Add hot pasta to sauce and toss to coat.', 'Remove from heat.', 'Add eggs to pasta and toss well.', 'Add bacon, 1/2 cup Gorgonzola, 1/2 cup Parmesan cheese and parsley and toss to incorporate.', 'Add reserved pasta cooking liquid to thin sauce, if desired.', 'Sprinkle remaining 1/2 cup Gorgonzola and 1/2 cup Parmesan cheese over pasta and serve.']"
sPlum Fluff lA.B.C.,"['4 medium ripe (cirvela)plums,pitted', '3/4 ice-cold milk', '2 scoops vanilla ice cream']","['Put the plums,milk,and ice cream into a blender and process until smooth and frothy.', 'Pour into glass and serve at once']"
Chocolate and Raspberry Layer Cake,"['175 grams Butter, Softened', '175 grams Sugar', '3 whole Eggs (large)', '30 grams Cocoa Powder', '150 grams Plain Or All Purpose Flour', '2 teaspoons Baking Powder', '3 Tablespoons Milk', '150 grams Butter, Softened', '100 grams Cream Cheese', '30 grams Cocoa', '150 grams Icing (Confectioners) Sugar', 'Fresh Raspberries For Garnish']","['Preheat oven to 180 degrees C. Prepare two 8-inch cake tin and grease, line, or coat with cocoa.', 'Beat butter and sugar together (I used a food processor) and then add one egg at a time until they are fully incorporated.', 'Add cocoa, flour and baking powder and slowly mix using the lowest setting on your processor, just until everything has combined.', 'Add just enough milk for the batter to achieve a dropping consistency (start off with one tablespoon at a time).', 'Divide batter between pans and bake for around 2025 minutes, until an inserted skewer comes out clean and the cakes begin to pull away from the edges of the tins.', 'Remove from the oven and let the cakes sit in their pans for about 10 minutes, then turn out onto a wire rack and allow them to cool completely.', 'For the frosting: Beat butter and cream cheese together until soft and fluffy.', 'Add cocoa powder and just enough icing sugar to make a spreadable, thick frosting consistency.', 'Spread around 1/3 of the frosting on the flat side of one of the cakes and then gently place the raspberries on top.', 'Place the second cake on top (flat side down) and push down gently.', 'Spread the remaining frosting over the top and sides, smoothing with a palette knife.', 'For a finishing touch, add a few raspberries to the top of the cake.', 'Cut into slices and enjoy!']"
Salmon & Spinach Quinoa (Gluten-Free),"['150 grams Salmon fillets', '1 tbsp White wine or sake', '250 ml Quinoa', '1 tbsp Olive oil', '1/4 Onion (large) (minced)', '1 clove Garlic (minced)', '7 Mushrooms (thinly sliced)', '3 bunches Spinach (roughly chopped)', '1 Salt', '1 dash Pepper']","['Salt and pepper the salmon and sprinkle with white wine or sake.', 'Wash all the vegetables and cut.', 'Put the quinoa and 500 ml of water into a pot.', 'Turn on the heat and bring to a boil.', 'Lay the salmon on top of the quinoa, cover and turn down the heat to low.', 'Cook until the liquid is gone, for about 10-15 minutes.', 'While the quinoa is cooking, add olive oil to a frying pan.', 'Heat the oil and add the onion and garlic.', 'Stir-fry for around 2 minutes.', 'Then add the mushrooms and stir-fry.', 'Finally, add the spinach and stir-fry until it wilts.', 'Adjust the seasoning with salt and pepper, and then turn off the heat.', 'When the quinoa is done cooking, remove it from heat.', 'Discard the salmon skin.', 'Flake the salmon flesh with a fork and mix into the quinoa.', 'Add the stir-fried vegetables to the quinoa and mix.', 'Adjust the seasoning with salt and pepper.', 'Serve with love and gratitude!']"
Salmon & Spinach Bake,"['1 (6 ounce) bag Baby Spinach', '1 (8 7/8 ounce) packagefully cooked brown rice', '12 teaspoon salt', '34 cup nonfat yogurt, plain', '14 cup egg substitute', '3 tablespoons grated parmesan cheese', '1 tablespoon Dijon mustard', '14 teaspoon black pepper', '1 lb salmon fillet']","['Place spinach in a glass pie plate along with 3 tablespoons water; cover with plastic wrap and microwave on HIGH power 3 minutes; uncover and drain carefully.', 'Coat a 1-1/2 quart backing dish with nonstick cooking spray.', 'Heat oven to 350 degrees.', 'In a large bowl, stir together the contents of the rice packet, spinach and 1/4 teaspoon of the salt.', 'In a small bowl or measuring cup, whisk together the yogurt, egg substitute, 2 tablespoons of the Parmesan cheese, mustard, remaining 1/4 teaspoon salt, and black pepper.', 'Set aside 2 tablespoons of the sauce; Combine remaining sauce (a generous 3/4 cup) with the rice-spinach mixture; Stir until well-coated.', 'Place salmon, skin side up, on a cutting board; Peel off skin and flip over; Remove any bones with tweezers.', 'Slice salmon crosswise at an angle into 1/2 inch thick slices and fan slices over the rice mixture.', 'Thin reserved sauce with 1/2 teaspoon water and drizzle over salmon slices.', 'Top with remaining tablespoon Parmesan cheese.', 'Bake in 350 degree oven for 25 to 30 minutes, or until casserole registers 150 degrees on an instant-read thermometer.', 'Let stand 5 minutes at room temperature before serving.']"
Ham & Parm Grilled Sandwich,"['2 slices whole wheat bread', '6 slices OSCAR MAYER Deli Fresh Smoked Ham', '2 slices tomato', '1 Tbsp. KRAFT Lite Zesty Italian Dressing', '2 tsp. KRAFT Grated Parmesan Cheese']","['Fill bread slices with ham and tomatoes.', 'Mix dressing and cheese; spread onto outside of sandwich.', 'Cook in skillet sprayed with cooking spray on medium heat 2 to 3 min.', 'on each side or until golden brown on both sides.']"
