Name,Ingredients,Instructions
Hugh Achesons Chilled Avocado Soup With Crab And Yogurt,"['1 tablespoon olive oil', '2 shallots, minced', '1/2 cup husked and chopped tomatillos', '1 teaspoon minced jalapeno', '1 cup chicken stock or vegetable stock', '1/4 cup minced fresh cilantro stems', '1/2 teaspoon grated lime zest', '1 tablespoon plus 1 teaspoon freshly squeezed lime juice', '2 large ripe California Hass avocados', '1 cup plain yogurt', 'kosher salt', '1/2 pound tomatoes, minced', '1/2 pound crabmeat, picked over for cartilage and shells', '2 tablespoons chopped fresh cilantro leaves']","['Place a small saute pan over medium heat and add the olive oil.', 'When the oil is hot, add the minced shallots and cook for 4 minutes, until softened.', 'Put the shallots into a blender and add the tomatillos, half of the jalapeno, the stock, cilantro stems, lime zest, and 1 tablespoon of the lime juice.', 'Puree until smooth.', 'Pit the avocados and scoop out the flesh.', 'Add the avocado flesh and the yogurt to the blender, and puree until very smooth.', 'Season with kosher salt to taste.', 'Keep the soup in the fridge until ready to serve.', 'When you are ready to serve the soup, combine the tomato, the remaining 1 teaspoon of lime juice, the rest of the jalapeno, the crab, the chopped cilantro leaves, and kosher salt to taste in a bowl.', 'Toss gently with a spoon.', 'Divide the soup among individual bowls, and garnish each one with a scoop of the tomato/crab mixture.', 'Eat.']"
Simple Snickerdoodles,"['1/2 cups Butter, Softened', '3/4 cups Sugar', '1 whole Egg', '1/2 teaspoons Soda', '1/4 teaspoons Salt', '1- 1/4 cup Flour', '1 Tablespoon Cinnamon (for Rolling)', '1 Tablespoon Sugar (for Rolling)']","['*Preheat oven to 350 degrees', '* Cream together: Softened butter, Sugar and Egg until smooth.', '* Add Baking Soda and Salt.', 'Stir well.', '* Add Flour and stir.', '* In a separate bowl mix 1 T sugar and 1 T cinnamon.', '* Roll dough into balls and roll into cinnamon/sugar mixture.', '* Place on lightly greased cookie sheet and bake for 10-12 minutes']"
Triple-Flavored Big Batch Cookies,"['3 cups all-purpose flour', '2 cups rolled oats', '3 tablespoons unsweetened cocoa powder', '2 teaspoons baking soda', '12 teaspoon salt', '2 cups butter, softened', '1 cup chunky peanut butter', '1 12 cups granulated sugar', '1 12 cups brown sugar', '3 eggs', '2 teaspoons vanilla', '3 cups semi-sweet chocolate chips']","['In a large bowl, stir together flour, oats, cocoa powder, baking soda and salt; set aside.', 'In a very large mixing bowl, beta butter and peanut butter with an electric mixer on medium speed until smooth.', 'Add sugar and brown sugar.', 'Beat until combined, scraping sides of bowl occasionally.', 'Beat in eggs and vanilla.', 'Beat in as much flour mixture as you can with the mixer.', 'Using a wooden spoon, stir in any remaining flour mixture.', 'Stir in chocolate chips.', 'Drop dough by rounded teaspoonfuls 2 inches apart onto ungreased baking sheets.', 'Bake in a 350 degree oven for 10 to 12 minutes or until edges are lightly browned and set (I like to undercook my cookies by a minute or two myself-just watch).', 'Cool on cookie sheet for 1 minute.', 'Transfer cookies to wire rack and let cool.']"
Glazed Parsley Carrots,"['1 1/4 pounds carrots, trimmed and scraped', 'Salt and freshly ground pepper to taste', '1/2 teaspoon sugar', '1/4 cup water', '1 tablespoon fresh lemon juice', '2 tablespoons butter', '2 tablespoons finely chopped parsley']","['Cut the carrot into very thin slices.', 'There should be about 4 cups.', 'Place in a saucepan.', 'Add salt, pepper, sugar, water, lemon juice and butter.', 'Cover tightly.', 'Cook over moderately high heat, shaking pan occasionally.', 'Cook about 7 minutes until carrots are tender, the liquid has evaporated and the carrots are lightly glazed.', 'Take care they do not burn.', 'Sprinkle with parsley and serve.']"
Tasty Guilt-Free Meatloaf,"['16 ounces extra lean ground beef', '1 cup grated carrot', '1 cup grated onion', '4 tablespoons salsa', '2 teaspoons artificial sweetener', '14 teaspoon salt substitute or 14 teaspoon salt', '3 unsalted soda crackers, crushed']","['Preheat oven to 350F.', 'Combine ground beef, carrot, onion, salsa, artificial sweetener, and salt substitute.', 'Spread in a nonstick loaf pan.', 'Sprinkle soda cracker crumbs on top.', 'Bake uncovered for two hours.']"
Orange Chicken Oregano,"['2 -3 lbs chicken, in pieces', '1 12 teaspoons salt', '12 cup flour', '18 teaspoon black pepper', '14 cup shortening', '1 (6 ounce) frozen orange juice concentrate', '6 ounces water', '2 tablespoons brown sugar', '12 teaspoon oregano', '12 teaspoon nutmeg']","['Sprinkle chicken pieces with 1 t. salt.', 'In large ziploc bag combine flour, remaining 1/2 t. salt and pepper.', 'Coat chicken pieces with the flour mixture.', 'In large frying pan, brown chicken in shortening.', 'While chicken browns, combine remaining ingredients in small bowl.', 'Remove any excess fat from fry pan and pour orange mixture over chicken.', 'Cover and simmer on medium-low heat for 30 minutes, turning 2-3 times, until chicken is tender and cooked through.']"
Pasta With Peas,"['1 (12 ounce) package peas, frozen', '1 onion, diced small', '1 (15 ounce) can chicken broth', '2 garlic cloves, diced', '14 teaspoon garlic salt', '14 teaspoon onion salt', 'pepper', '1 12 tablespoons olive oil', '1 lb pasta, shells, tubes', 'parmesan cheese, grated']","['Thaw peas.', 'Start cooking pasta.', 'Saute onion in olive oil until soft.', 'Add garlic cloves and saute another 2 minutes.', 'Add chicken broth and 1/2 can water, peas, garlic salt, onion salt and pepper.', 'Simmer for 5 minutes.', 'Pasta should be done, drain.', 'Toss all ingredients over pasta and top with parmesan cheese.']"
Armenian Zeppole (Bishi),"['1 (1/4 ounce) package yeast', '34 cup warm water', '1 teaspoon sugar', '2 eggs', '1 cup flour', '12 teaspoon salt', 'vegetable oil']","['Dissolve yeast in warm water with sugar.', 'Whisk in eggs.', 'Add flour and salt to make a batter a little thicker than pancake batter.', 'Allow to rise in a warm spot until double in bulk.', 'Heat oil to 375 degrees.', 'Drop by spoonfuls in hot oil.', 'Keep them rolling around until browned.', 'Drain and serve with powdered sugar or maple syrup.']"
Thai-style Pineapple Snack,"['1/2 a ripe pineapple, peeled and cored', 'Kosher salt', 'Cayenne pepper', '2 tablespoons chopped fresh mint leaves', '2 tablespoons chopped fresh cilantro leaves', 'Lime wedges']","['Cut the pineapple into bite size wedges or slices.', 'Put the salt, cayenne pepper, mint, cilantro, and limes into small bowls.', 'Squeeze a bit of lime juice onto the fruit.', 'Then lightly dip the pineapple into a little salt and as much cayenne as you like and finish with the mint and cilantro.', ""Cook's Note: For true Southeast Asian taste add a little bowl of fish sauce to your options of dippers.""]"
Sweet and Sour Meatballs,"['1 pound Ground Beef', '1/2 cups Dry Bread Crumbs', '1/4 cups Milk', '2 Tablespoons Onion', '1 teaspoon Salt', '1/2 teaspoons Worcestershire Sauce', '1 whole Egg', '1/2 cups Brown Sugar', '1 Tablespoon Cornstarch', '1 can Pineapple Chunks (13 Oz).', '13 cups Vinegar', '1 Tablespoon Soy Sauce', '1 whole Green Pepper, Coarsely Chopped']","['Mix hamburger, bread crumbs, milk, onion, salt, Worcestershire sauce and egg.', 'Make into balls.', 'Brown in pan.', 'Drain fat from meatballs after cooking and remove meatballs.', 'Mix brown sugar and cornstarch; pour in pineapple and juice, vinegar and soy sauce.', 'Heat to boiling to thicken.', 'Add meatballs to sauce and cover and simmer in sauce for 10 minutes.', 'Stir in green pepper; cover and cook until crisp-tender (about 5 minutes).', 'We serve this with sticky rice or really good rolls with a slice of creamy Havarti cheese.']"
Hawaiian Tarts,"['1 3/4 cups all-purpose flour', ""1/2 cup confectioners' sugar"", '2 tablespoons cornstarch', '1 cup butter, softened', '1 teaspoon vanilla extract', '1 cup pineapple preserves', '1/2 cup white sugar', '1 egg', '1 1/2 cups flaked coconut', ""1/3 cup confectioners' sugar for decoration""]","['Preheat oven to 350 degrees F (175 degrees C).', ""In a large bowl, mix together the butter, vanilla and confectioners' sugar until smooth."", 'Sift together the flour and corn starch.', 'Add the flour mixture to the bowl and stir by hand until a dough forms.', 'Roll dough into 1 inch balls and press into miniature muffin cups.', 'Mold dough into the shape of the cup.', 'In each cup, put 1 teaspoon of pineapple preserves.', 'In a small bowl, Mix sugar and egg until well blended.', 'Stir in the flaked coconut and put 1 teaspoonful of the coconut mixture onto each of the pineapple filled tarts.', 'Bake in the preheated oven for 25 to 30 minutes.', 'Cookie crusts should be slightly golden.', 'Cool tarts in the pan for at least 15 minutes before attempting to remove.', 'Lightly tap mini muffin pans on the counter to loosen tarts.', ""Dust lightly with confectioners' sugar before serving.""]"
Fried Green-Tomato BLT,"['12 cup all-purpose flour, divided', '14 cup yellow cornmeal', '14 teaspoon salt, divided', '14 teaspoon ground black pepper, divided', '1 egg', '14 cup buttermilk', '12 cup olive oil', '1 green tomato, sliced into 4 (1/2-inch thick)', '8 slices sourdough bread, toasted', '4 leaves boston lettuce', '12 slices bacon, cooked', '12 cup mayonnaise', '2 tablespoons chopped fresh chives', '2 tablespoons minced chipotle peppers', '1 green onion, minced', '2 teaspoons fresh lime juice', '18 teaspoon salt']","['Spoon 1/4 cup flour into a shallow dish; set aside.', 'Combine remaining 1/4 cup flour, cornmeal, 1/8 teaspoons salt, and 1/8 teaspoons pepper in another shallow dish.', 'In a third shallow dish, whisk egg with buttermilk.', 'In a 10-inch nonstick skillet, heat olive oil over medium-high heat on stovetop.', 'Evenly sprinkle each tomato slice with remaining 1/8 teaspoons salt and remaining 1/8 teaspoons pepper.', 'Dust tomato slices in remaining 1/4 cup flour, then dip in buttermilk mixture, and dredge in cornmeal mixture.', 'Fry tomatoes, in batches, for 3 to 4 minutes per side, or until lightly browned and tender.', 'To assemble sandwiches, evenly spread each slice of toasted bread with Chipotle Mayonnaise; then layer lettuce leaf, 3 slices bacon, and fried tomato.', 'To prepare Chipotle Mayonnaise combine all ingredients in a small bowl, stirring well.', 'Cover and chill.']"
Cinnamon Almond Dark Chocolate Monkey Bread with Cream Cheese Drizzle,"['All-purpose flour, for flouring the work surface', '3 tubes crescent roll dough', 'One 10-ounce can almond filling', '1 cup dark chocolate chips', '2 sticks (1 cup) unsalted butter, melted and slightly cooled', '1 cup granulated sugar', '1 1/2 teaspoons cinnamon', '1/2 teaspoon table salt', 'Cream Cheese Drizzle, recipe follows', '1 cup toasted, salted almonds, crushed', ""1 cup confectioners' sugar"", '4 ounces cream cheese, at room temperature', '1/2 teaspoon almond extract', '2 to 3 tablespoons whole milk']","['Special equipment: a 12-inch Bundt pan', 'Preheat the oven to 350 degrees F.', 'On a floured surface, unroll each tube of dough and separate along the perforations.', 'Mound 1 teaspoon of the almond filling in the center of a dough triangle, top with 2 teaspoons chocolate chips and fold the sides over to make a package.', 'Roll it in your hand to seal.', 'Repeat with the rest of the dough, almond filling and chocolate chips.', 'Brush a liberal amount of butter all over the inside of a 12-inch Bundt pan.', 'Mix together the granulated sugar, cinnamon and salt in a shallow bowl.', 'Dip each dough ball in melted butter, then roll in the cinnamon-sugar mixture.', 'Place in the prepared pan.', 'Cover with foil and bake for 35 minutes.', 'Remove the foil and bake until golden brown, an additional 10 to 15 minutes; let cool slightly.', 'While still warm, take a knife or offset spatula and carefully separate the sides of the cake from the pan.', 'Turn it over and turn out onto a serving dish.', 'Drizzle with the Cream Cheese Drizzle and sprinkle with crushed almonds.', ""Whisk together the confectioners' sugar, cream cheese, almond extract and 2 tablespoons milk in a bowl until very smooth."", 'If the mixture needs to be looser, add an additional 1 tablespoon milk.']"
Blood Orange Chicken,"['1 pound Boneless Skinless Chicken Breast', '3/4 cups Flour', '2 Tablespoons Cornstarch', '1/4 teaspoons Cayenne Pepper', '1/4 teaspoons Salt', '1/4 teaspoons Pepper', '3 Tablespoons Vegetable Oil', '2 whole Blood Oranges', '1/2 whole Lemon', '1 teaspoon Blood Orange Zest', '1/2 cups Rice Wine Vinegar', '1/4 cups Soy Sauce', '2 Tablespoons Honey', '2 Tablespoons Brown Sugar', '1 Tablespoon Sriracha Sauce (optional)', '2 cloves Garlic, Minced', '1 teaspoon Fresh Ginger, Grated', '1/4 cups Green Onions (garnish)']","['In a bowl, whisk together flour, corn starch, cayenne pepper, salt, and pepper.', 'Rinse the chicken pieces in cold water and shake off the excess water.', 'Add the chicken pieces to the dry mixture and toss until thoroughly coated.', 'Heat 3 tablespoons vegetable oil in a non-stick frying pan.', 'Distribute the chicken pieces evenly in the pan and cook until golden brown on all sides.', 'Remove the chicken and set aside on a paper towel lined plate.', 'Juice the two blood oranges and half of a lemon.', 'In a small saucepan, combine the sauce ingredients: citrus juices, rice wine vinegar, soy sauce, honey, sugar, sriracha, garlic, and ginger.', 'Over medium heat, bring the sauce to a gentle boil stirring constantly.', 'Once the sauce is boiling, turn it down to medium-low and cook for about 10 minutes or until the sauce begins to thicken.', 'Stir frequently to avoid burning the sauce.', 'Put the cooked chicken in a pan over medium heat and pour the sauce over the chicken to coat.', 'Cook for a few minutes, until the chicken is warm again.', 'Serve with rice and steamed vegetables.']"
Scout's Honor PB Sandwiches,"['13 cup unsalted butter', '23 cup creamy peanut butter', '13 cup sugar', '23 cup brown sugar', '12 teaspoon baking soda', '14 teaspoon baking powder', '12 teaspoon salt', '1 teaspoon vanilla extract', '1 large egg', '34 cup unbleached all-purpose flour', '1 cup rolled oats', '1 cup creamy peanut butter', '1 tablespoon honey', '14 cup powdered sugar']","['Preheat the oven to 350; lightly grease ( or line with parchment paper) two baking sheets.', 'Make the dough--in a large bowl, cream together the butter, peanut butter, sugars, baking soda, baking powder, salt, and vanilla.', 'Add the egg, beating until light and fluffy.', 'Stir in the flour and oats.', 'Drop the dough by heaping teaspoonful (a teaspoon cookie scoop works well) onto the prepared baking sheets.', 'Use the bottom of a drinking glass, lightly greased, to press each cookie to about 1/4-inch thick.', 'Bake the cookies for 8 minutes, or until they are a very light golden brown.', 'Remove them from the oven and transfer to a rack to cool.', 'Make the filling--in a small bowl, cream together the peanut butter, honey, and powdered sugar until smooth.', 'Assemble--when the cookies are cool, spread half of them with the filling, or if you have a teaspoon cookie scoop, use it to drop the filling into mounds atop half the cookies.', 'Top the filling with the remaining cookies, pressing together gently.']"
Roasted Veggie Tomato Soup,"['4 Carrots', '2 Onions', '2 Bell peppers', '1 Garlic salt', '1/2 cup Sun dried tomatoes', '1 can Diced tomatoes', '2 cup Veggie broth', '8 oz Cream cheese', '1 tbsp Basil']","['Roast carrots, onions, celery and peppers until edges are dark', 'Puree veggies with other ingredients until smooth']"
Zippy Peppered Cranberry Relish,"['2 (12 ounce) bags fresh cranberries', '1 cup fresh lime juice, and all the zest from all the limes. (zest first it is easier)', '3 tablespoons minced shallots', '1 teaspoon salt', '2 bunches cilantro', '3 fresh jalapenos, minced seeds removed', '1 tablespoon fresh minced garlic', '2 12 cups brown sugar', '12 cup cracked black pepper, use large table grind size']","['Regular powdery pepper makes it really hot and too peppery.', '**Do not attempt to crack or grind the pepper yourself**.', 'Combine all of the above in a food processor and pulse until it is the consistency of chunky salsa (probably will have to be done in 2 batches).', 'Blend together in a bowl, cover and refrigerate overnight or for 2 nights.', 'If you serve too soon it will be way too peppery.', 'Serve chilled.']"
7-11 Cherry Slurpee,"['2 cups club soda, chilled', '12 cup sugar', '12 teaspoon kool-aid cherry powdered drink mix', '12 teaspoon maraschino cherry juice', '2 12 cups crushed ice']","['Combine 1 cup of club soda, sugar, cherry powder and the cherry juice in a blender until completely mixed.', 'Add the crushed ice and process until blended smooth.', 'Pour cherry mixture into a pitcher and add the remaining club soda.', 'Stir just to mix then pour into glasses.']"
Bacon Double Cheeseburger Dip,"['12 lb ground beef', '6 slices bacon, cut into 1 inch pieces', '1 small onion, diced', '1 garlic clove, chopped', '4 ounces cream cheese, room temperature', '12 cup sour cream', '14 cup mayonnaise', '12 cup mozzarella cheese, shredded', '12 cup cheddar cheese, shredded', '1 tablespoon Worcestershire sauce', '2 tablespoons ketchup', 'sliced baguette (for serving)', 'shredded lettuce (optional)', 'diced fresh tomato (optional)', 'chopped dill pickle (optional)']","['Cook the ground beef in a pan over medium heat, set it aside and drain the grease from the pan.', 'Cook the bacon in the pan until crispy, about 6-10 minutes, set aside and drain all but a tablespoon of the grease.', 'Add the onion and saute until tender, about 5-7 minutes.', 'Add the garlic and saute until fragrant, about a minute.', 'Mix the ground beef, bacon, onions and garlic, cream cheese, sour cream, mayonnaise, mozzarella, cheddar, Worcestershire sauce and ketchup and pour it into a baking dish.', 'Bake in a preheated 350F oven until the top starts turning a light golden brown and then sides are bubbling, about 20-30 minutes.', 'Serve with baguette slices and shredded lettuce, diced fresh tomatoes and chopped dill pickles (to top it).']"
Ziploc Chicken,"['1 teaspoon garlic salt', '2 tablespoons onion flakes', '1 cup barbecue sauce, I Use KC Masterpiece', '12 ounces beer', '2 12-3 12 lbs boneless skinless chicken breasts, Cut Into Large pieces']","['Combine barbecue sauce, garlic salt, onion flakes, pepper and beer in a gallon size Ziploc freezer bag.', 'Close Ziploc and mix thoroughly.', 'Add chicken to ziplock and make sure all pieces are covered in marinade.', 'Lie bag flat in freezer until frozen solid.', 'Chicken can be frozen up to 4 months.', 'Move chicken to the refrigerator 2-3 days before serving.', 'Chicken will need time to thoroughly defrost and absorb the marinade.', 'Remove and discard marinade.', 'Grill chicken pieces on a low heat until internal temp reaches 165 deg, about 7 min per side or 7 min total on a george forman grill.', 'For smaller portions place desired amount of chicken in quart size freezer bag and add enough marinade to cover chicken.', 'Freeze as above.']"
