Name,Ingredients,Instructions
Brandy Flip,"['Any of the fruit brandies (such as cherry or blackberry); rum, sherry or whiskey may be substituted for the brandy in this recipe.', '3 ounces brandy', '1 whole egg', '1 teaspoon superfine sugar', '2 teaspoons heavy cream (optional)', '1/2 cup crushed ice', 'Nutmeg']","['Combine all ingredients except the nutmeg in a cocktail shaker and shake vigorously.', 'Strain into a 5-ounce stemmed glass, and grate a little nutmeg on top.']"
Beef Tamales Recipe,"['2 lb beef shoulder roast Salt to taste Freshly-grnd black pepper to taste', '2 x onions peeled, sliced', '1 x garlic bulb cloves removed, and peeled', '4 ounce dry New Mexico chilies', '2 ounce ancho chiles', '2 ounce pasilla chiles', '2 Tbsp. cumin seed toasted', '1 Tbsp. salt', '2 bag dry corn husks - (abt 3 dozen)', '4 c. masa mix', '1 Tbsp. baking pwdr', '2 tsp salt', '4 c. reserved beef broth hot', '1 c. vegetable shortening']","['Season the beef shoulder all over with salt and pepper then brown in a large heavy pot over medium heat.', 'Once browned on all sides, add in sufficient water to cover the roast along with the 1 sliced onion and about 6 cloves of garlic.', 'Cook till the meat is fork tender and comes apart with no resistance, about 2 hrs.', 'When done, remove the roast to a platter to cold, reserve the beef broth.', 'Hand shred the meat and set aside.', 'To prepare the sauce, remove the tops of the dry chilies and shake out most of the seeds.', 'Place the chilies in a large stockpot and cover them with water.', 'Add in the cumin, remaining sliced onion and garlic.', 'Boil for 20 min till the chiles are very soft.', 'Transfer the chiles to a blender using tongs and add in a ladle full of the chile water (it is best to do this in batches.)', 'Puree the chiles till smooth.', 'Pass the pureed chiles through a strainer to remove the remaining seeds and skins.', 'Pour the chili sauce into a large bowl and add in salt, stir to incorporate.', 'Taste to check seasonings, add in more if necessary.', 'Add in the shredded beef to the bowl of chili sauce, and mix thoroughly.', 'Chill till ready to use.', 'Go through the dry cornhusks, separate them and throw away the silk, be careful since the husks are fragile when dry.', 'Soak them in a sink filled with hot water for 30 min to soften.', 'In a deep bowl, combine the masa, baking pwdr, and salt.', 'Pour the broth into the masa a little at a time, working it in with your fingers.', 'In a small bowl, beat the vegetable shortening till fluffy.', 'Add in it to the masa and beat till the dough has a spongy texture.', 'Rinse, drain, and dry the corn husks.', 'Set them out on a sheet pan covered by a damp towel along with the bowls of masa dough and beef in chili sauce.', 'Start with the largest husks because they are easier to roll.', 'Lay the husk flat on a plate or possibly in your hand with the smooth side up and the narrow end facing you.', 'Spread a thin, even layer of masa over the surface of the husk with a Tbsp.', 'dipped in water.', ""Don't use too much!"", 'Add in about a Tbsp.', 'of the meat filling in the center of the masa.', 'Fold the narrow end up to the center then fold both sides together to enclose the filling.', 'The sticky masa will form a seal.', 'Healthy pinch the wide top closed.', 'Stand the tamales up in a large steamer or possibly colander with the pinched end up.', 'Load the steamer into a large pot filled with 2-inches of water.', ""The water shouldn't touch the tamales."", 'Lay a damp cloth over the tamales and cover with lid.', ""Keep the water at a low boil, checking periodically to make sure the water doesn't boil away."", 'Steam the tamales for 2 hrs.', 'The tamales are done when the inside pulls away from the husk.', 'The tamale should be soft, hard and not mushy.', 'To serve, unfold the husk and spoon about a Tbsp.', 'of remaining beef filling on top.', 'This recipe yields 3 dozen.', 'Yield: 3 dozen']"
My Illinois Grandmothers Hearty Beef and Vegetable Soup,"['3 tablespoons vegetable oil or 3 tablespoons bacon drippings', '1 12 lbs boneless beef chuck, trimmed of excess fat and cut in 1-inch cubes', '2 large yellow onions, halved lengthwise and each half sliced 1/4 inch thick', '4 medium celery ribs, trimmed and sliced 1/4-inch thick (include some tops)', '4 large garlic cloves, smashed and skins removed', '2 large whole bay leaves (preferably fresh)', '1 quart beef broth or 1 quart vegetable broth or 1 quart chicken broth', '1 (14 1/2 ounce) candiced tomatoes with their liquid', '1 cup cold water (about)', '1 teaspoon salt, to taste', '12 teaspoon fresh ground black pepper, to taste', '4 medium potatoes, peeled and cut into 1/2-inch cubes', '12 lb peeled baby carrots', '2 cups coleslaw mix (packaged mix)', '14 cup coarsely chopped fresh parsley']","['Heat oil in a large Dutch oven over med-high heat until ripples appear on pan bottom, 1 1/2 to 2 minutes.', 'Brown beef in two batches, allowing about 10 minutes per batch and lifting each to a bowl as it browns.', 'Add onions, celery, garlic, and bay leaves to pot and saute, stirring often, until limp, 6-8 minutes.', 'Return beef to pot along with accumulated juices, add broth, tomatoes, water, salt, and pepper, and bring to a boil.', 'Adjust heat so liquid bubbles slowly, cover, and simmer 1 1/2 hours.', 'Add potatoes, carrots, slaw mix, and if liquid seems skimpy, a little more water.', 'Cover and simmer until meat and vegetables are tender, 40-45 minutes.', 'Discard bay leaves, taste for salt and pepper, and adjust as needed.', 'Mix in parsley, ladle into heated large soup plates, and serve with chunks of crusty country bread.']"
Farmhouse Bread,"['2 (1/4 ounce) packets yeast', '1 cup warm water', '2 tablespoons salt', '14 cup sugar', '6 tablespoons shortening', '3 13 cups warm water', '10 -12 cups flour']","['Dissolve yeast and 1 cup warm water in a large mixing bowl.', 'Let rest 10-15 minutes.', 'Add salt, sugar, shortening and 3 1/3 cups warm water.', 'Gradually mix in 10 cups of flour.', 'Add up to 2 more cups until dough is no longer sticky.', 'Knead for 10 minutes.', 'Cover the bowl and let rise for 1 hour until dough doubles in size.', 'Punch down dough, form into 4 loaves, place into loaf pans and let rise again until double in size(about an hour).', 'Place in preheated oven at 375 degrees and bake until golden brown (about 35 Minutes).', 'This recipe also works well halfed.', 'For whole wheat bread, substitute 4 cups of whole wheat flour mixed with 6 to 8 cups of white flour.', 'I cool slice and freeze the extra laoves for later.']"
Colcannon with Scallions and Greens,"['2 pounds small Yukon Gold potatoes, well scrubbed', '3 big bunches (about 1 1/2 pounds) mixed greens, such as kale or cabbage', '12 small scallions, or 3 to 4 larger bulbing spring onions, white and green parts, thinly sliced', '1 to 2 cups whole milk, to taste, heated', '4 tablespoons (1/2 stick) unsalted butter, at room temperature', '3 tablespoons creme fraiche, store-bought or homemade (recipe follows)', 'Kosher salt and freshly ground black pepper']","['Steam the potatoes in a vegetable steamer for about 20 minutes, until tender.', 'Set them aside to cool slightly.', 'Meanwhile, bring a large pot of salted water to a boil.', 'Stem the greens and blanch the leaves in the boiling water until tender, about 3 minutes.', 'Drain, and cool under cold running water.', 'Drain well, wringing out the excess water with your hands.', 'Finely chop the greens.', 'When the potatoes are just cool enough to handle but still warm, peel them and then mash them coarsely in a large bowl.', 'Add the greens and scallions.', 'Stir in the hot milk to the desired consistency.', 'Add the butter and creme fraiche, and season with salt and pepper.', 'In a bowl, whisk together 1 part buttermilk with 8 parts non-ultra-pasteurized (and preferably non-homogenized) heavy cream.', 'Cover with a cloth or plastic wrap, and leave it out on the counter for 24 to 48 hours, until it thickens.', 'Whisk again before storing, tightly covered, in the refrigerator, where it will keep for several weeks; it gets thicker and more delicious as it ages.', 'Creme fraiche has a higher fat content than commercial sour cream and so can be heated without breaking.']"
Bourbon Pate,"['12 cup butter', '1 small onion, coarsely chopped', '1 lb chicken liver', '1 12 cups chicken broth', '2 tablespoons sweet sherry', '12 teaspoon paprika', '12 teaspoon salt', '18 teaspoon white pepper or 18 teaspoon hot pepper sauce', '1 clove garlic, minced', '13 cup Bourbon', '1 envelope unflavored gelatin', '1 cup walnuts, finely chopped', 'allspice']","['Melt butter; add onion and chicken livers and cook 10 minutes, stirring occasionally.', 'Add 3/4 cup broth, sherry, paprika, allspice, garlic, salt& pepper.', 'Cook 5 minutes more; remove from heat and add bourbon.', 'Soften gelatin in remaining 3/4 cups broth; cook over boiling water until dissolved.', 'Place chicken liver mixture in electric blender; blend until smooth.', 'Stir gelatin and walnuts into chicken liver mixture.', 'Turn into a 5 or 6 cup mold or pyrex loaf pan.', 'Chill until firm.', 'Unmold, serve with assorted crackers.']"
Teatotaler's Sangria,"['3 oranges, sliced and seeded', '3 lemons, sliced and seeded', '3 limes, cut into wedges', '12 cup seasonal fruit, sliced or left whole (such as cherries, blackberries, or strawberries)', '3 cups unsweetened brewed green tea, chilled', '4 cups all-natural cranberry-peach juice, chilled', '1 (6 ounce) can pineapple juice', '1 cup sparkling white grape juice, chilled', '1 (16 ounce) packagefrozen peach slices, not thawed']","['In a 21/2 quart glass container, combine the orange and lemon slices, lime wedges and seasonal fruit.', 'Pour the brewed green tea, cranberry-peach juice, and pineapple juice into the container.', 'Just before serving, stir in the grape juice and float the frozen peach slices on top.', 'Try to get some fruit with each serving.']"
Dumplings with Ginger Dipping Sauce,"['1/2 pound lean ground pork', '1 scallion, finely minced', '1 tablespoon reduced-sodium soy sauce', '1 tablespoon Asian sesame oil', '1 teaspoon cornstarch', '1 teaspoon dry sherry', '1 teaspoon grated peeled ginger root', '1 garlic clove, minced', '1 (12-ounce) package (about 48) wonton skins', '1/4 cup red-wine vinegar', '1/4 cup reduced-sodium soy sauce', '2 tablespoons sugar', '1 tablespoon Asian sesame oil', '1 scallion, thinly sliced', '2 teaspoons grated peeled ginger root', '1/4 teaspoon crushed red pepper flakes']","['Bring a large pot of water to a boil.', 'In a small bowl, mix the dipping sauce ingredients, stirring until the sugar dissolves; set aside.', 'In a medium bowl, mix the pork, scallions, soy sauce, sesame oil, cornstarch, sherry, gingerroot and garlic.', 'Place the wonton skins on a work surface and cover them with a damp towel.', ""Remove the wonton skins 1 at a time and place about 1 teaspoon filling in the center; do no overstuff or the wontons won't seal securely."", 'Moisten the edges of the wontons with water.', 'Bring 2 opposite corners to the center, pinching the points to seal, then bring remaining 2 corners to center, pinching the points to seal.', 'Repeat with the remaining wonton skins and filling.', 'Add the wontons in batches (if you add too many at once they may stick together) to the boiling water.', 'Stir gently with a wooden spoon and bring back to a boil; boil 5 minutes.', 'With a slotted spoon, transfer the wontons to a platter.', 'Serve with a dipping sauce.']"
Fusion Fizz,"['2 ounces x-rated fusion liqueur', '3 ounces club soda (or Fresca or 7-Up soda depending on your taste)', 'lots ice']","['Place ice in a tall glass.', 'Add Fusion to ice then pour fizzing beverage on top.', 'Garnish with a lemon, lime or orange slice and a few frozen raspberries or cranberries.', 'Enjoy!', ';).']"
Grilled Shark Steaks,"['12 cup soy sauce', '12 cup orange juice', '14 cup catsup', '14 cup fresh parsley, Chopped', '2 tablespoons lemon juice', '13 tablespoon ground pepper', '2 garlic cloves, minced', '6 shark steaks']","['Combine soy sauce, orange juice, catsup, chopped parsley, lemon juice, pepper, and minced garlic in a ziploc bag.', 'Squish to mix well.', 'Add fish, seal and marinate in refrigerator for 2 hours.', 'Remove fish from marinade, reserving marinade.', 'Pat dry with a paper towel and apply a good layer of vegetable or olive oil to prevent sticking on the grill.', 'Preheat grill so grill rack is screaming hot.', 'Place fish over hot coals or gas accordingly 6 minutes on each side or until fish flakes easily when tested with a fork, basting frequently with marinade.', 'Allow to rest a few minutes before serving.']"
Tuscan Style Braised Pork,"['6 -7 lbs pork shoulder', '1 tablespoon juniper berries', '1 tablespoon clove', '12 tablespoon black peppercorns', '1 tablespoon dried rosemary', '1 teaspoon dried garlic, sliced', '2 tablespoons coarse sea salt', '14 cup gin', '14 cup olive oil', '1 (32 ounce) container chicken broth', '1 cup tomato sauce', '1 tablespoon red wine vinegar', 'water, to cover']","['Cut roast into 2"" chunks, removing excess fat.', 'Process juniper berries, cloves, peppercorns, dried garlic and sea salt in spice grinder until coarse mixture results.', 'Put meat into large plastic container and rub generously with several tablespoons of spice mixture.', '(Reserve remaining spices.)', 'Add gin and olive oil and thoroughly mix together.', 'Seal container and refrigerate for at least 3-4 hours.', 'Turn container a few times during marination process.', 'You can marinate for up to three days if you can wait that long!', 'Preheat oven to 325 deg F. Brown meat pieces in batches on stove top over medium high heat in a large oven safe covered pot or dutch oven.', 'Place browned meat back into pot and add chicken broth, tomato sauce, red wine vinegar and enough water to cover meat.', 'Cover and transfer pot to oven.', 'Braise meat for 3-4 hours or until meat is very tender.', 'Taste sauce and season with reserved spices if desired.', 'Serve over pasta or mashed potatoes.']"
Minted Strawberries and Cream,"['2 lbs strawberries, hulled and sliced in half', '14 cup superfine sugar', '34 cup mint, chiffonade', '2 cups heavy cream, chilled']","['Place the halved strawberries in a large, chilled bowl, add sugar, mix and set aside.', 'Chiffonade the mint by piling the the leaves together and then rolling them into a cigar shape and slicing with a sharp knife from end to end.', 'You should get a pile of mint ribbons called a chiffonade.', 'Add the mint to the bowl of strawberries, stir, and allow to sit for about 20 minutes.', 'Add the chilled cream and gently incorporate.', 'Serve in chilled dessert bowls.']"
Meatball Curry,"['1 pound ground beef', '1 green serrano chile, minced', '2 teaspoons minced fresh ginger', '2 tablespoons minced fresh cilantro', 'Kosher salt', '3 tablespoons coconut oil or canola oil', '1/2 teaspoon brown or black mustard seeds', '4 shallots, thinly sliced (about 1 cup)', '5 cloves garlic, minced', '1 (1-inch piece) ginger, peeled and minced', '2 teaspoons ground coriander', '1 teaspoon ground cumin', '1/2 teaspoon cayenne pepper', '2 medium tomatoes, finely diced', '1 (14-ounce can) full-fat coconut milk', 'Kosher salt', '2 tablespoons minced fresh cilantro', '2 teaspoons lime juice (about half a lime)', 'Serving suggestions: Rice, Indian bread, such as naan or chapatti or spaghetti']","['For the meatballs: In a large bowl, mix the ground beef, chile, ginger, cilantro and 1 teaspoon salt together using your hands until just combined.', ""(Don't mix any more than this or you'll end up with tough meatballs!)"", 'Make 16 balls like this: divide the mixture in half, and then in half again.', 'Take each quarter and divide it into 4 small portions.', 'Roll each portion between your palms until smooth.', 'Set aside and repeat for all 16 meatballs', 'For the curry: In a large skillet over medium-high heat, warm the coconut oil until nearly smoking.', ""Add the mustard seeds, covering the pan with a lid so you don't get popping seeds all over you."", 'When the spluttering subsides, add the shallots, garlic and ginger and cook until golden brown.', 'Then add the ground coriander, cumin and cayenne pepper.', 'Stir, and cook 30 seconds.', 'Add the tomatoes and cook until they soften, about 5 minutes.', 'Add the coconut milk, 1/2 cup of water, 1/2 teaspoon salt and bring to boil.', 'Turn down to a simmer and add the meatballs.', 'Simmer until the meatballs are cooked through, 15 to 20 minutes.', 'To finish, add the cilantro and lime juice.', 'Shake the pan gently to mix them in, and then taste for seasoning.', 'Serve over rice, with Indian bread (naan or chapati) or over spaghetti!']"
Bourbon Chicken.,"['1 12 lbs chicken thigh pieces or 1 12 lbs dark chicken meat, cut into bite sized chunks', '2 tablespoons teriyaki sauce', '12 teaspoon Worcestershire sauce', '12 teaspoon garlic salt', '12 teaspoon ginger powder', '3 tablespoons brown sugar', '1 tablespoon granulated sugar', '1 cup white grape juice', '12 cup Bourbon', '14 cup water']","['Mix teriyaki sauce, Worcestershire sauce, garlic salt, ginger, brown sugar, 1/2 cup white grape juice and bourbon.', 'Stir until thoroughly blended.', 'Pour 1/3 sauce on chicken pieces and mix.', 'Refrigerate for 3 hours, or best overnight.', 'Save remainder sauce and refrigerate.', 'Braise chicken with marinade on medium-low heat until cooked.', 'Remove from frying pan.', 'In a 2-quart sauce pan heat remainder of bourbon sauce and add 1/2 cup of white grape juice and 1 tablespoon of sugar with 1/4 cup water.', 'Bring to a simmer and stir until sugar is devolved.', 'Add chicken to sauce and stir until chicken is coated and its ready to serve.']"
Primavera Pasta Salad,"['1 qt. cherry tomatoes, quartered', '2 qt. cooked medium farfalle (bow-tie pasta)', '1 qt. broccoli florets florets', '1 qt. green peppers, chopped', '2 cups Kraft Peppercorn Ranch Dressing', '1 qt. mushrooms, sliced']","['Place all ingredients in large bowl; mix lightly.', 'Cover.', 'Refrigerate several hours before serving.']"
Mediterranean Chicken Paella,"['3 tablespoons olive oil', '1 medium onion, chopped', '2 tablespoons fresh minced garlic', '1 teaspoon dried chili pepper flakes (optional or to taste)', '1 small red bell pepper, seeded and chopped', '1 cup frozen artichoke heart, thawed (or use canned drained)', '34 cup sliced pitted olive (use green or black)', '1 (14 ounce) can chicken broth', '1 cup water (or use 1 cup chicken broth with the a 14-ounce can)', '1 cup uncooked long-grain white rice', '1 teaspoon salt (or to taste)', '12 teaspoon paprika', '1 pinch saffron thread', 'black pepper', '2 cups cooked chicken, chopped', '34 cup frozen green pea, thawed']","['Heal oil in a large skillet over medium heat.', 'Add in onions, garlic, bell pepper and chili flakes (if using) saute for about 3 minutes.', 'Add in artichokes and olives; cook, stirring for 2 minutes.', 'Add in broth and water; bring to a boil.', 'Add in the uncooked rice, salt and paprika; mix well, then add in saffron; season with black pepper cover and simmer over medium-low heat for about 15 minutes.', 'Add in the cooked chicken or turkey and peas; mix to combine; cover and cook for another 5-7 minutes, or until the liquid is absorbed and the rice is tender and the peas are cooked through.', 'Season with more salt and pepper if desired.', 'Remove from heat; let stand for 5 minutes, then fluff with a fork.']"
Buttercream Icing for Beginners,"['23 cups Crisco (white Shortening)', '13 cups Margarine', '1 pound Powdered Sugar, Sifted', '1/4 teaspoons Vanilla Extract (clear)', '1 teaspoon Almond Extract', '4 Tablespoons Evaporated Milk']","['Cream Crisco and margarine till fluffy.', 'Add powdered sugar gradually at a time, scraping down the icing as you add the sugar and adding the vanilla and almond in between.', 'Add milk, a tablespoon at a time.', 'When all ingredients are fully incorporated, place mixer on high, whipping icing for 15 minutes to make it fluffy.', 'Store unused portions in the refrigerator.']"
Sun and Moon Energy Bites,"['80 g dried apricots', '30 g cashew nuts', '20 g rolled oats', '1 tablespoon unsweetened coconut', '1 tablespoon lime juice', '20 g almonds', '60 g prunes', '10 g dark chocolate (70%)', '20 g rolled oats', '2 tablespoons cocoa powder', '2 -3 tablespoons water']","['Place all dried ingredients from the sun or moon in a food processor.', 'Process until it resembles coarse crumbs.', 'Add the liquid.', 'Mix.', 'Refridgerate overnight (or at least 2 hours).', 'Take the pate out of the fridge.', 'Roll into bite sized balls using your palms.']"
Chicken in Lemon Cream Sauce,"['6 piece chicken breasts', '1 cup flour', '3 tbsp butter', '1 onion, chopped', '1 can mushrooms', '1 cup heavy cream', '1 cup evaporated milk', '1/2 cup chicken broth', '3 tbsp lemon juice', '1 salt and pepper']","['Dredge chicken breasts in flour with salt and pepper.', 'Fry until cooked and set aside.', 'Melt butter and sautee mushrooms and onions.', 'Add chicken broth and chicken breasts to the pan and simmer for 10-15 minutes.', 'Pour cream and milk and simmer for another 5 minutes.', 'Stir to avoid milk from burning.', 'Stir in lemon juice.', 'Add salt and pepper to taste.', 'Serve over rice or noodles.']"
Buttery No-Fail Pie Pastry,"['2 12 cups flour', '1 cup butter, chilled', '1 teaspoon salt', '2 tablespoons sugar', '14-12 cup ice water']","['In food processor, place four, salt and sugar.', 'Pulse a couple of times to mix.', 'Add butter cut into small pieces.', 'Pulse til large coarse crumbs.', 'While running, drizzle in water from the top.', 'Only add enough water til dough forms a ball and pulls away from the sides of the mixer.', 'Divide into 2 flat rounds.', 'Wrap with plastic wrap, and chill or freeze til needed.']"
Ray's Strawberrys & Banana Split Cream,"['1 box strawberrys', '1 box softened cream cheese', '1/2 quart heavy cream', '1/3 cup sugar', '1 sprinkles', '1 banana', '1 box banana pudding', '1 chocolate & caramel drizzle if desired', '1 tbsp vanilla']","['whip softened cream cheese with mixer till soft, set aside', 'add diced banana & all other ingredients to stand up mixer on high beat till almost thickened.', 'Incorporate cream cheese and wisk till thickened.', 'serve in a bowl top with drizzle & sprinkles as desired.']"
