Name,Ingredients,Instructions
Sesame Chicken,"['3 lbs chicken cutlets (cubed)', '1 cinnamon stick (cut in 3 pieces)', '1 inch fresh ginger (crushed)', '1 scallion (cut into 2-inchpcs)', '14 cup light soy sauce', '1 tablespoon dry sherry', 'salt', '1 teaspoon sugar', '1 cup cornstarch', 'oil', '1 garlic clove (chopped)', '12 cup soy sauce', '3 tablespoons red wine vinegar', '4 tablespoons sugar', '2 teaspoons sesame oil', 'salt', 'sesame seeds']","['Mix chicken with next 7 items & let sit for 2 hours or longer.', 'Roll chicken in cornstarch.', 'Fry until crispy.', 'Prepare sauce with remaining items, heat add cornstarch to thicken pour over chicken.', 'Sprinkle with sesame seeds & serve.']"
Pleasin' Peanut Pancakes,"['1 cup whole wheat pancake mix', '1/2 cup coarsely chopped PLANTERS COCKTAIL Peanuts', '1 cup fat-free milk', '1 large egg white', '3/4 cup sliced strawberries Safeway 1 lb For $3.99 thru 02/09', '1/3 cup pure maple syrup, warmed']","['Combine pancake mix, peanuts, milk and egg white, stirring just until dry ingredients are moistened.', 'Heat a nonstick griddle to 375F or a large skillet on medium heat.', 'Spray lightly with cooking spray.', 'Pour 1/4 cup batter for each pancake onto griddle; cook 2 to 3 min.', 'or until bottoms are golden brown.', 'Turn to brown other sides.', 'Serve topped with strawberries and syrup.']"
Rockin' Roast Pork Shoulder with Spanish Rice,"['1 green pepper, minced', '1 onion, minced', '1/2 bunch cilantro, chopped', '1/4 cup olive oil', '1 (5-pound) pork shoulder', '12 whole garlic cloves, slightly smash', '3 envelops (1 1/2 tablespoons) sazon seasoning', '1 tablespoon adobo seasoning', '1/4 cup sofrito, recipe follows', '1/4 cup diced pork', '1/4 cup diced onions', '2 tablespoon butter', '2 envelopes (1 tablespoon) sazon seasoning', '1 tablespoon adobo seasoning', '2 cups long-grain rice', '4 cups water', '2 tablespoons sofrito', '1 (16-ounce) can pigeon peas', '2 tablespoons chopped fresh cilantro leaves, to garnish']","['In a food processor add green pepper, onion, and cilantro.', 'Pour in oil and mix well.', 'Set aside 2 tablespoons for Spanish rice.', ""Cook's Note: Can keep in the refrigerator for up to 10 days."", 'Preheat oven to 300 degrees F.', 'Cut off 2-slices (about 1/4-cup) of pork and set aside for Spanish rice.', 'Make at least 12-slits in pork with the tip of a very sharp knife.', 'Put 1 clove of garlic in each slit.', 'In a small bowl, mix together the sazon and adobo seasonings.', 'Add 1/4-cup sofrito and stir together.', 'Rub over entire pork shoulder.', 'Place pork in large roasting pan, wrap with foil and cook for 3 hours.', 'Remove the foil and crank oven up to 400 degrees F and let cook additional 20 minutes until desired crispness.', 'In large saucepan on high heat, saute onions and reserved pork in the butter until lightly browned.', 'Add sazon, adobo, rice, water and reserved sofrito.', ""* Cook's Note: Do not stir at any point."", 'Cook about 10 minutes on high or until the water begins to evaporate to almost the level of the rice.', 'Add pigeon peas and cilantro.', 'Cover with lid, reduce heat to low and let cook until water is totally evaporated and rice is tender.', 'Remove from heat.']"
Almond-Raisin Biscotti,"['3 large eggs separated', '1 1/2 cups sugar', '13 cup butter melted and cooled', '1 cup almonds toasted and chopped', '1/2 cup raisins, seedless', '2 tablespoons candied orange peel chopped', '3 tablespoons orange zest grated', '3 1/2 cups flour, all-purpose', '1 1/2 teaspoons baking powder']","['Preheat the oven to 325F (160C).', 'Butter a baking sheet or line it with parchment.', 'In a large bowl, beat the egg yolks with 3/4 cup of the sugar until light and the sugar is dissolved.', 'Stir in the melted butter, almonds, raisins and orange peel.', 'In a separate bowl, beat the egg whites until they just begin to form peaks and gradually beat in the remaining 3/4 cup sugar until the whites form stiff peaks.', 'Sift the flour and baking powder together.', 'Fold in 13 of the flour into the yolks; then fold 13 of the egg whites in.', 'Repeat, alternating, until well combined.', 'The dough will be firm and slightly sticky.', 'If the dough is too soft, add more flour.', 'With floured hands, divide the dough into two logs approximately 1 1/2 inches wide.', 'Arrange the logs on the prepared baking sheet and bake for 20 to 25 minutes or until they are lightly brown and firm to the touch.', 'Remove from the oven and set the baking sheet on a rack for 10 minutes.', 'On a cutting board, cut the logs on a diagonal into slices 1/2 inch wide.', 'Return the slices to the baking sheet and bake for 5 to 7 minutes on each side or until the biscotti are very lightly browned and crisp.', 'Cool on racks and store in airtight containers.']"
Winter Borscht,"['8 cups beef broth', '4 large beets, peeled and chopped', '2 large russet potatoes, peeled, cut into 1/2-inch cubes', '2 cups thinly sliced cabbage', '3 tablespoons red wine vinegar', 'Salt and freshly ground black pepper']","['Put the broth, beets and potatoes in a large heavy-bottomed pot and bring it to a boil, then reduce the heat to a simmer.', 'Cover and cook until the vegetables are just tender, about 20 minutes.', 'Uncover and stir in the cabbage and red wine vinegar.', 'Season, to taste, with salt and pepper (taste for sodium levels in the broth before salting).', 'Simmer for another 15 minutes, stirring occasionally.', 'Ladle the soup into serving bowls and serve warm.', 'Enjoy!']"
Cheese Fritters,"['150 g mozzarella cheese, grated', '1 12 cups all-purpose flour', '1 34 cups milk', '12 cup butter or 12 cup margarine', '1 egg, beaten', '2 -3 green chilies, washed and chopped', '1 tablespoon chopped fresh mint leaves', '12 teaspoon red chili powder', 'oil, to deep fry', 'salt']","['Warm the milk in a skillet.', 'Slowly mix in the flour.', 'Add butter or margarine.', 'Keep stirring on low flame until well combined.', 'Remove from heat.', 'Add the cheese, green chillies, beaten egg, mint leaves, red chilli powder and salt.', 'Mix well and allow to cool.', 'Divide the mixture into small marble sized equal balls.', 'Heat oil in a wok.', 'Deep-fry the prepared marble sized balls in the hot oil.', 'Drain on clean paper kitchen napkins.', 'Arrange on a serving platter.', 'Serve with toothpicks stuck into each ball.', 'This goes well with Heinz Tomato Ketchup or a chutney.']"
Vanilla Cream Pie,"['3/4 cup sugar', '1/4 cup cornstarch', '2 teaspoons cornstarch', '18 teaspoon salt', '3 each egg yolks beaten', '3 cups milk', '1 1/2 tablespoons butter or margarine', '1 1/2 teaspoons vanilla extract', '1 each pie shell (9 inch) 9 inch, baked', '3/4 cup heavy whipping cream', '13 cup powdered sugar sifted']","['Combine sugar, cornstarch, and salt in a heavy saucepan; stir well.', 'Combine egg yolks and milk; gradually stir into sugar mixture.', 'Cook over medium heat, stirring constantly, until mixture thickens and boils.', 'Boil 1 minute, stirring constantly.', 'Remove from heat; stir in butter and vanilla.', 'Immediately pour into pastry shell.', 'Cover filling with wax paper.', 'Let cool 30 minutes; then chill until firm.', 'Beat whipping cream until foamy; gradually add powdered sugar, beating until soft peaks form.', 'Spread whipped cream over']"
Jacques Pepin's Favorite Pound Cake,"['2 1/2 sticks unsalted butter, softened', '1 1/4 cups sugar', '1 teaspoon pure vanilla extract', '1/4 teaspoon salt', '6 large eggs', '1/4 cup milk, at room temperature', '2 1/2 cups cake flour']","['Preheat the oven to 325.', 'Butter a 10-by-5-inch loaf pan.', 'Line the bottom with a strip of parchment paper that extends 2 inches past the short ends of the pan.', 'In a bowl, using an electric mixer, beat the butter with the sugar, vanilla and salt at medium speed until fluffy, 3 minutes.', 'Add the eggs, 2 at a time, beating between additions.', 'Beat in the milk.', 'Sift the flour over the batter and whisk it in until smooth.', 'Scrape the batter into the prepared pan and smooth the surface.', 'Bake the cake for 1 1/2 hours, until it is cracked down the center, golden on top, and a toothpick inserted into the center comes out clean.', 'Let the cake cool in the pan on a wire rack for 10 minutes, then unmold the cake and let cool completely.']"
Marinara Fondue,"['1/4 cup Kraft Balsamic Vinaigrette Dressing, divided', '1 onion, finely chopped', '2 cloves garlic, minced', ""1 can (28 fl oz/796 g) diced tomatoes, undrained King Sooper's 1 lb For $0.99 thru 02/09"", '1 pkg. (200 g) Cracker Barrel Mozzarella Cheese, cut into 3/4-inch cubes', '1/3 cup sliced fresh basil']","['Heat 2 Tbsp.', 'of the dressing in large saucepan on medium-high heat.', 'Add onions; cook 2 min.', 'or until crisp-tender, stirring frequently.', 'Add garlic; cook and stir 1 min.', 'Stir in tomatoes and remaining 2 Tbsp.', 'dressing.', 'Bring to boil.', 'Reduce heat to medium; cook 10 min.', 'or until thickened, stirring occasionally.', 'Pour into serving bowl; cool slightly.', 'Add cheese; stir gently to coat.', 'Sprinkle with basil.']"
Pita Bread,"['2 teaspoons active dry yeast, from 1 package', '1 1/4 cups warm water', '1 tablespoon agave syrup', '1 1/2 teaspoons salt', '3 cups all-purpose flour, plus more for dusting', '2 tablespoons grapeseed oil']","['Mix the yeast and the warm water in a large bowl and let sit for 10 minutes.', 'Stir in the agave syrup, salt and flour.', 'Mix until well combined.', 'Add in the oil and mix by hand or in a food processor for 6 to 8 minutes.', 'Cover the bowl and let the dough rise for 90 minutes in a warm, dry place.', 'Dough should double in size.', 'Preheat the oven to 425 degrees F and if possible, use a baking stone.', 'Punch the dough down and divide it into 8 pieces.', 'Roll them into balls, then cover and let rest for 20 minutes to let the dough relax.', 'Dust a clean work surface with flour, then roll each ball out to 1/8-inch thick and approximately 6 inches in diameter.', 'Cook on baking stone until puffed and starting to brown about 6 minutes each side.', 'Spritz the oven with water, during baking, to create nice crisp pitas.']"
Eggplant Sandwiches,"['2 tablespoons vegetable oil', '8 slices (1/2-inch thick) eggplant', '1 egg, lightly beaten', 'Salt and pepper', 'Pesto to taste', '8 slices (1/4-inch thick) fresh mozzarella', '4 whole fresh basil leaves']","['Preheat the oven to 400 degrees.', 'Heat the oil in a nonstick skillet.', 'Dip the eggplant in egg and fry the eggplant for about 3 to 4 minutes a side or until tender.', 'Set the eggplant slices on a baking pan and season each slice with salt and pepper.', 'Spread each slice of eggplant with pesto and top with a slice of mozzarella cheese.', 'Bake for 5 minutes or until the mozzarella melts.', 'Set one eggplant slice on top of the other if you wish, to form more of a towering sandwich and garnish with fresh basil leaves.']"
Lemon Caper Fish,"['12 lb tilapia fillet (or 2 Fillets)', '1 lemon', 'capers']","['Heat nonstick skillet on med.-high heat.', 'Salt and Pepper your fillers.', 'Saute your fish with fat free butter flavored cooking spray.', ""I didn't have that on hand so I used just regular butter flavored cooking spray."", 'Squeeze Lemon juivce over the fish and add capers into the pan.', 'Cook until the fish is fully cooked.']"
George's Crisp Crusted Oven-Fried Chicken by Judy- Jude,"['1 (3 -4 lb) cut up whole chickens', '1 egg', '2 tablespoons milk', '1 cup instant potato flakes', '1 teaspoon garlic salt', '1 teaspoon paprika', '18 teaspoon cayenne pepper', '14 cup grated parmesan cheese', '14 cup shortening or 14 cup butter or 14 cup margarine']","['Preheat oven to 400 degrees.', 'Wash chicken pieces and pat dry, set aside.', 'Beat egg and milk in a bowl.', 'In another bowl, mix potato flakes and the rest of the spices and parmesan cheese.', 'Melt butter in a shallow baking pan (13""x9""x2"").', 'Roll chicken first in egg mixture, then in the potato flake mixture.', 'Next roll coated chicken pieces in the butter as you place them into the pan (skin side up).', 'Bake at 400 degrees for 45 to 50 minutes or until juices from meat run clear when pierced with a fork.', ""Note: If you use garlic powder just be sure to add 1 teaspoon of salt; Judy used seasoned salt per her dad's little crib note on the recipe."", 'I often use more spices to make it taste a little like Kentucky Fried Chicken.', 'This recipe was written up pretty much as I had received it from Judy.', 'Enjoy!']"
"Pork, Ham, Crab and Shrimp Fried Rice","['4 cups rice, cooked', '6 large eggs', '4 tablespoons vegetable oil', '2 each onions minced', '1 each garlic cloves minced', '1/2 cup pork minced', '1/2 cup shrimp popcorn, peeled, cooked', '2 tablespoons soy sauce, tamari', '2 each hot chili peppers sliced', '1/2 cup ham', '1/2 cup crab meat cooked', '1/4 cup celery chopped', '1/2 cup onion flakes dried']","['Cut ham in strips 1x18 inches wide.', 'Beat the eggs.', 'Heat a skillet and grease it with a few drops of oil.', 'Make 4 thin omelets from 4 of the eggs.', 'Put aside to use as garnish.', 'Add 2 tablespoon oil to the skillet and make a thicker omelet from the other 2 eggs, and slice into 1/2 inch squares.', 'Add 2 tablespoon oil and fry onion and garlic for 2 minutes.', 'Add the Pork and stir until Pork is done.', 'Add shrimp, omelet squares, soy sauce, salt, pepper, and rice, then mix together over low heat for about 10 min.', 'Heat one tablespoon oil in a heavy frying pan over medium high heat.', 'Add 1/2 cup dried onion flakes and stir until brown and crisp.', 'Garnish with sliced omelet, chilies, ham, crabmeat, celery, and onion flakes.']"
Mexican Wedding Cake Recipe,"['1 c. butter', '1/2 c. powdered sugar', '2 c. flour', '1/4 teaspoon salt', '1 teaspoon vanilla']","['Cream butter, gradually add in powdered sugar.', 'Cream till smooth.', 'Add in flour, salt, and vanilla; blend.', 'Mix will be stiff.', 'Healthy pinch off small pcs of dough.', 'Place on ungreased cookie sheets.', 'Bake at 400 degrees about 12 min (light brown around edges).', 'Roll cookies in powdered sugar after removing from oven.', 'Makes about 4 dozen ball cookies.', 'An all time favorite.']"
Chicken Vegetable Soup (Like Grandma Made),"['3 -4 lbs skinless chicken', '2 medium onions', '4 large celery', '1 tablespoon ground pepper', '1 tablespoon salt', '2 turnips', '2 parsnips', '12 cup fresh parsley', '1 leek', '3 large carrots']","['Skin the entire chicken and remove any visable fat.', 'Place skinned chicken in a 6 to 8 quart pot and fill with cold water to just cover chicken.', 'Quarter one onion and one turnip, chop two celery stalks with tops, chop one parsnip and place in the pot with chicken.', 'Add 1/2 the chopped parsley, the ground peppercorns and salt and bring to a boil.', 'Cook covered, for 2 1/2 hours at a medium simmer.', 'Turn off, remove lid and let it cool enough to handle the chicken.', '(about 1/2 hr).', 'Carefully remove the chicken from pot to a bowl with large spoon.', 'Strain the juice stock into another large pot or bowl.', 'Throw away the cooked stock vegetables.', 'They will be very wilted and have accomplished their mission.', 'Carefully pull the meat off the chicken bones.', 'You can save the breast meat to make chicken salad if there is too much meat.', 'Place the meat into the chicken stock and return to the stove.', 'Cut up into small pieces the remaining onion, celery, turnip, parsnip plus the leek and carrots.', 'Add remaining parsley.', 'Add other vegetables at this point if you want to.', 'Use a good portion of the green leek tops as well.', 'Add all vegetables to the pot of chicken.', 'If the stock seems low with all the ingredients, add 2-3 cups more water.', 'Bring to a boil and let simmer 20 -30 minutes or until vegetables are tender.', 'Serve with a sprinkle of grated parmesan cheese on top.', 'Delicious!']"
Apple Walnut Streusel Muffins,"['12 cup chopped walnuts', '13 cup all-purpose flour', '3 tablespoons sugar', '2 12 tablespoons butter, room temperature', '34 teaspoon cinnamon', '1 12 cups all-purpose flour', '12 cup granulated sugar', '2 teaspoons baking powder', '1 12 teaspoons cinnamon', '12 teaspoon allspice', '14 teaspoon baking soda', '14 teaspoon salt', '2 large eggs', '1 cup Greek yogurt or 1 cup sour cream', '14 cup butter, melted', '1 cup diced apple, such as granny smith']","['Preheat oven to 375 degrees F.', 'Butter muffin cups or line with muffin liners.', 'Put streusel topping ingredients into a medium-size bowl.', 'Mix with a fork, then crumble with fingers until mixture looks like chopped walnuts.', 'For muffins: thoroughly mix flour, sugar, baking powder, cinnamon, allspice, baking soda, and salt in a large bowl.', 'Break eggs into another bowl.', 'Add yoghurt and melted butter, and whisk until well blended.', 'Stir in diced apple.', 'Pour egg mixture over flour mixture and fold in just until dry ingredients are moistened.', 'Scoop batter into muffin cups.', 'Top each muffin with about 2 teaspoons of the streusel topping.', 'Bake for 25 minutes, or until done.']"
The Best Cafe au Lait,"['4 1/2 cups whole milk', '4 1/2 cups freshly brewed strong coffee or espresso', 'Ground cinnamon', 'Vanilla beans', 'Sugar', 'Unsweetened cocoa powder', 'Honey', 'Strips of orange and lemon zest']","['In medium pan over low heat, heat milk until bubbles form around edges.', 'Whisk to form frothy bubbles.', 'In insulated coffee carafe, combine coffee and milk.', 'Serve with condiments.']"
MAXWELL HOUSE Speedy Iced Coffee,"['2 cups cold water', '2 tsp. MAXWELL HOUSE Iced Coffee Concentrate, any flavor']","['Mix ingredients until blended.', 'Serve over ice.']"
Seasoned Baked Potatoes,"['4 medium baking potatoes (I used red)', '1 tablespoon olive oil', '1 12 teaspoons dried basil', '12 teaspoon onion salt (I sprinkled salt and onion powder)', '12 teaspoon garlic powder']","['Scrub potatoes and cut in half lengthwise; place cut side up on an ungreased baking sheet.', 'Brush with oil.', 'Sprinkle with basil, onion salt and garlic powder.', 'Bake at 400 degrees Fahrenheit for 35 to 40 minutes or until tender.']"
Mexican Night Burritos,"['1 12 tablespoons olive oil', '12 cup chopped onion', '12 cup chopped green bell pepper', '12 cup chopped red bell pepper', '12 lb lean ground turkey or 12 lb ground beef', 'salt (to taste)', 'pepper (to taste)', '2 teaspoons cayenne pepper (or to taste)', '2 cups salsa (or more)', '1 12 cups shredded low-fat cheddar cheese', '2 tablespoons light Italian dressing', '10 corn tortillas', '1 cup sour cream', '12 cup sliced green onion']","['Preheat oven to 400 degrees.', 'Heat olive oil in a large skillet over medium heat.', 'Saute onions and peppers until crisp tender, about 5 minutes.', 'Add ground meat to skillet, season mixture with salt, pepper and cayenne (to taste).', 'Brown meat until no longer pink.', 'Add 1 cup salsa to skillet and stir into the meat mixture.', 'Remove from heat and stir in 1/2 cup cheddar cheese.', 'Spray 9x13 glass baking dish with cooking spray.', 'Wrap stack of 10 tortillas in wet paper towel.', 'Microwave on high for 30 seconds.', 'Holding one tortilla in one hand, brush the tortilla lightly with italian dressing.', 'Scoop the meat mixture into the tortilla.', 'Roll the tortilla up and place seam side down in baking dish.', 'Note: Do not overfill the tortilla, or it will be very difficult to roll.', 'Repeat with remaining tortillas.', 'Spoon remaining salsa and any remaining meat mixture over the burritos in the baking dish.', 'Cover with aluminum foil and bake for 20 minutes.', 'Uncover and spread remaining 1 cup cheese on top and bake an additional 5 minutes.', 'Top with green onions and sour cream, if desired.']"
Snowflakes,"['2 lbs white candy coating', '2 cups thin pretzel sticks, break in halfs', '2 cups salted peanuts (salted cashews are good too)', '2 cups Cheerios toasted oat cereal', '2 cups Wheat Chex', '2 cups Rice Chex', '2 cups Corn Chex']","['Melt the candy coating in the microwave, or a double boiler.', 'While candy is melting, break pretzels in half.', 'Mix remaining ingredients in large bowl or pan.', 'Drizzle the melted candy coating over the dry mixture, stirring to mix.', 'Very quickly drop by tablespoonfuls onto wax paper or parchment.', 'Let the mixture dry for 30 minutes.', 'Store in covered container.']"
Baked Veggie Quesadillas,"['12 flour tortillas', '13 cup chopped olive', '6 green onions, sliced', '1 tomatoes, chopped', '1 12 cups shredded mozzarella cheese', '1 12 cups shredded cheddar cheese']","['Place 6 tortillas on a cookie sheet.', 'Top each one with 1/6 of the olives, onions, tomato, and cheeses, putting the cheese on last.', 'Top with another tortilla.', 'Bake at 250 for 14 minutes, or until the cheese melts.']"
Easy with Rice Cakes Pao De Queijo,"['2 Mochi rice cakes cut into rectangles', '100 grams Cake flour', '1 tsp Baking powder', '1/2 tsp Sugar', '20 grams Grated cheese', '30 grams Pizza cheese', '1/2 Egg', '3 tbsp Milk', '1 dash Water']","['In a silicon container, add the mochi and milk and place it in the microwave for 1 minute and 30 seconds!', 'Knead and make the mochi into paste.', 'Combine the marked ingredients in a bowl and add the egg, pizza cheese and mochi.', 'Combine well to make a ball like bread dough.', 'Adjust the firmness with water.', 'Divide the dough into 16 equal portions and shape them into small balls.', 'Bake at 190C for 20 minutes.']"
