Name,Ingredients,Instructions
Yam and Black Bean Wraps (Louisiana),"['2 yams, shredded (about 2 cups, I prefer not peeling them.)', '1 (15 ounce) can black beans, drained, rinsed', '1 cup red onion, chopped', '4 green onions, sliced', '12 cup sunflower seeds, shelled', '14 cup Italian dressing, lite', '2 teaspoons honey', '6 (10 inch) flour tortillas, warmed to soften']","['In a skillet coated with nonstick cooking spray, saute the shredded yams over medium-high heat for 5 minutes or until crisp tender, then transfer to a bowl.', 'In the same skillet, sprayed again, saute the red onion for 5 minutes or until tender, then add the onion to the shredded yams, along with the black beans, green onions & sunflour seeds, mixing well.', 'In a small bowl, mix together the dressing & honey, before adding this to the yam mixture, tossing to coat.', 'Fill the tortillas & wrap them up.']"
Sweet Potato Pancakes,"['1 14 cups all-purpose flour', '2 tablespoons sugar', '1 14 teaspoons baking powder', '14 teaspoon salt', '2 eggs, slightly beaten', '1 14 cups milk', '12 cup mashed cooked sweet potato', '3 tablespoons butter, melted']","['In a mixing bowl combine flour sugar, baking powder and salt.', 'In another mixing bowl combine eggs, milk, sweet potatoes and butter.', 'Add to flour mixture.', 'Stir just until combined but still lumpy.', 'Heat a lightly greased griddle or skillet over medium heat.', 'For each pancake, pour about 1/4 cup batter onto the hot griddle.', 'Cook over medium heat until pancakes are golden brown, turning to cook second sides when pancake surfaces are bubbly and edges are slightly dry, about 1-2 minutes per side.', 'Serve immediately or keep warm in a loosely covered ovenproof dish in a 300 degree oven.', 'Top with your favorite syrup.']"
"Grilled Chicken, Sausage, and Vegetable Skewers","['4 skinless, boneless chicken thighs, small thighs cut in half, larger ones in thirds or quarters', '1/2 pound sweet or hot Italian sausage, cut into 1- to 2-inch lengths', '1 pound eggplant, zucchini, or baby patty-pan squash, cut into 1-inch pieces', '2 bell peppers, preferably one red and one yellow, cut into 2-inch sections', '1 lemon, cut into eighths', 'Salt and freshly ground black pepper', 'Several fresh rosemary sprigs or 4 large branches']","['Preheat a grill or broiler to moderately hot.', 'If youre using wooden skewers, soak them in water to cover while you prepare the food.', 'Make 4 skewers, alternating the different ingredients but generally surrounding both chicken and sausage with the moister lemon and eggplant.', 'Pack the food fairly tightly together on each skewer and sprinkle with salt and pepper.', 'If you are not using rosemary skewers, tuck some rosemary in among the cubes of food.', 'Grill over moderate heat, covered or not, turning the skewers 3 or 4 times to brown evenly.', 'Total cooking time will be 10 to 15 minutes, depending on the heat of the grill and the distance from the heat source.', 'By the time the chicken and sausage are browned, the eggplant will be tender; do not overcook.', 'Serve, squeezing hot lemon juice from the cooked lemons over all.']"
Daddy's Chile Relleno Casserole (10 Min Prep!),"['1 cup half-and-half', '2 eggs', '13 cup flour', '2 (7 ounce) cansortega whole green chilies', '1 lb Mexican blend cheese, shredded', '1 (8 ounce) can reduced-sodium tomato sauce']","['Preheat oven to 350 degrees.', 'Grease a deep 1 1/2-quart casserole dish.', 'Beat together flour, eggs and milk until smooth.', 'Rinse chilies (split and seed if not already seeded).', 'Drain well on paper towels.', 'Pour cheese onto bottom of dish, reserving 1/2 cup for the topping.', 'Place chilies in a layer on top of cheese.', 'Pour egg mixture over the top.', 'Pour tomato sauce over the casserole and sprinkle with the reserved 1/2 cup of cheese.', 'Bake at 350 degrees for 1 1/4 hours, or until cooked in center.', 'Cool for 10 minutes before serving.']"
Bill's Burgers Recipe,"['3/4 c. Lentils, uncooked', '2 c. Water', '1 med Onion, sliced', '1 pch Cayenne pepper', '1 tsp Basil, dry', '1 tsp Mustard, dijon', '1 Tbsp. Soy sauce', '3 Tbsp. Vinegar, apple cider', '1 can (5.5-ounce) V-8 vegetable juice, low-sodium', '1 c. Cornmeal or possibly corn flour, finely grnd', '2 c. Potatoes, coarsely grated', '4 x Cloves garlic, chopped', '1/4 c. Parsley, finely minced']","['Heat grill or possibly preheat oven to 425 degrees.', 'Place lentils and water in a large saucepan and bring to a boil.', 'Reduce heat, cover and simmer for 15 min.', 'Add in onion, cayenne, black pepper and basil.', 'Continue cooking for 15 min.', 'In a medium size bowl, mix mustard and soy sauce till smooth.', 'Add in vinegar and vegetable juice and mix well.', 'Add in cornmeal and stir to combine.', 'Set aside.', 'Add in potatoes to lentil mix and cook over medium heat for 3 min, stirring constantly.', 'Add in garlic, parsley and cornmeal mix to lentil mix, and cook for 3 min stirring contantly.', 'Remove from heat and set aside till cold sufficient to handle.', 'Form mix into patties and grill over warm coals or possibly bake in oven on a lightly oiled aking sheet for 25 min, turning once.']"
A Simple Posset Recipe,"['570 ml Full Cream Lowfat milk', '250 ml Sweet Sherry', 'Soft Brown Sugar', '1 x Lemon, Sliced', '1 tsp Grnd ginger', '1 tsp Grated nutmeg']","['1.', 'Cut the lemon into slices and coat with sugar.', '2.', 'Boil the lowfat milk and when it froths up add in the sherry.', '3.', 'Strain out the curd and add in the lemon, ginger and nutmeg.']"
Blueberry Liqueur,"['3 cups blueberries fresh or blackberries', '1 each cloves, whole', '1/2 cup simple syrup', '2 cups vodka', '1 each lemon wedge, scraped peel']","['Note: Blueberries can be bought in season(May to Sept).', 'Avoid stained baskets and DO NOT rinse until ready to use.', 'If freezing, do so BEFORE rinsing.', 'Rinse with cold water.', 'Rinse berries and lightly crush.', 'Add vodka, lemon peel, and clove.', 'Pour in DARK bottle and store for 3 to 4 months.', 'Strain through dampened cheesecloth squeezing out as much juice as possible.', 'Add sugar syrup to taste and store another 4 weeks.', 'Liqueur will tend to be on the watery side.', 'Try adding glycerine if a thicker consistency is desired.', 'Good for baking.']"
Sticky Chile Drumettes,"['20 chicken drumettes, skinned', '1/4 cup canola oil', '1/3 cup chopped green onions', '1 tablespoon minced peeled fresh ginger', '3 tablespoons Thai sweet chili sauce (such as Mae Ploy)', '1 1/2 tablespoons Sriracha (hot chile sauce, such as Huy Fong)', '2 teaspoons rice vinegar', '2 teaspoons fish sauce']","['1.', 'Add water to a Dutch oven to a depth of 1 inch; bring to a simmer.', 'Place chicken in a vegetable steamer.', 'Place steamer in pan over water; cover.', 'Reduce heat to medium-low.', 'Steam, covered, 10 minutes.', 'Remove chicken from steamer; cool.', 'Pat dry.2.', 'Heat a large skillet over medium-high heat.', 'Add oil; swirl to coat.', 'Add chicken to pan; saute 5 minutes, turning to brown on all sides.', 'Add green onions and ginger to pan; saute 30 seconds, stirring constantly.', 'Remove pan from heat; transfer chicken mixture to a large bowl using a slotted spoon.3.', 'Combine chili sauce, Sriracha, rice vinegar, and fish sauce, stirring well.', 'Drizzle chili mixture over chicken; toss.']"
Cashew-Banana Millennium Muffins,"['2 cups plus 3 tablespoons sifted all-purpose flour', '1/2 cup wheat germ', '2 1/4 teaspoons double-acting baking powder', '1 teaspoon salt', '2 large eggs', '13 cup safflower oil', '3/4 cup honey', '3/4 cup milk', '1 mashed ripe banana', '1 cup finely chopped cashews']","['Preheat the oven to 400 degrees and grease a 12-cup muffin tin.', 'In a large bowl, whisk together the flour, wheat germ, baking powder and salt.', 'In another large bowl beat together the eggs, oil, honey, milk and banana.', 'Stir the dry ingredients into the wet ingredients, stirring until they are just mixed.', 'Fold in the cashews.', 'Fill the muffin cups 3/4 full with batter and bake until the muffins are lightly browned and a toothpick inserted in the center of a muffin comes out clean, about 15 minutes.', 'Serve with scrambled eggs.']"
Pumpkin Pie Ice Cream Recipe ssharp,"['3 large eggs', '1 3/4 C white sugar', '2 1/2 C pumpkin puree', '2 C heavy cream', '1 C half-and-half cream', '1/2 tsp vanilla extract', '1/4 tsp salt', '1 TB pumkin pie spice + more to taste']","['In a large bowl, mix eggs and sugar until smooth.', 'Add the remaining ingredients.', 'Taste and add more pumpkin pie spice if needed', 'Allow to chill in the refrigerat or 2 hours, or overnight', 'Pour mixture into the canister of an ice cream maker and freeze according to the manufacturers instructions']"
Passion Fruit Pie,"['1 cup vanilla wafer crumbs', '13 cup unsalted butter, room temperature', '14 cup light brown sugar, firmly packed', '14 passion fruit or 34 cup passion fruit puree', '4 eggs, separated, room temperature', '1 cup sugar', '1 tablespoon unflavored gelatin', '12 teaspoon salt', '1 pinch cream of tartar', '12 cup whipping cream, well chilled', '14 cup candied green citron, finely chopped (optional)', 'candied violets or chocolate shavings (to garnish)']","['For crust: Preheat oven to 350 degrees F. Combine crumbs, butter and sugar in medium bowl.', 'Press mixture into bottom and up sides of 9 inch pie pan.', 'Bake until set, about 8 minutes.', 'Cool.', 'Filling: If using fresh passion fruit, cut in half and scoop out pulp.', 'Blend gently in food processor until seeds separate from pulp but do not crush seeds.', 'Strain puree.', 'Put 3/4 cup puree in heavy medium saucepan.', 'Mix in yolks, 1/2 cup sugar, gelatin and salt.', 'Stir constantly over low heat until sugar and gelatin are dissolved and it has thickened so your finger drawn across the back of the spoon leaves a trail, about 3-4 minutes.', 'Do not boil.', 'Strain puree/egg mixture into a medium bowl and cool stirring occasionally.', 'Using electric mixer, beat egg whites and cream of tartar into soft peaks.', 'Add remaining 1/2 cup sugar slowly and continue beating until stiff but not dry.', 'Fold whites into fruit puree.', 'Whip cream in another bowl and fold into fruit mixture.', 'Fold in citron is using.', 'Spoon filling into crust, cover with plastic and freeze at least 4 hours.', '(Can be prepared up to three days ahead).', 'Let pie stand at room temperature 30 minutes before serving.', 'Garnish with candied violets or shaved chocolate, if desired.']"
Spicy Chinese Pork for the Crock Pot,"['3 lbs pork tenderloin, cut in bite sized chunks', '12 ounces fresh button mushrooms, quartered', '1 cup leek, thinly sliced (washed well first, as they can be sandy)', ""2 cups carrots, cut into rounds (I like to cut them on the bias to look pretty & you don't need to peel them)"", '2 (8 ounce) cans water chestnuts, sliced', '1 tablespoon garlic, minced', '12 cup orange marmalade', '12 cup chili sauce', '18 cup hoisin sauce', '14 cup dry sherry', '14 cup soy sauce', '1 teaspoon crushed red pepper flakes', '2 tablespoons cornstarch', '2 tablespoons water']","['Heat 2 tablespoons oil in a large skillet over med/high heat.', 'Saute the tenderloin chunks quickly for about 5 minutes(watching them closely to not burn the outsides of the meat) to get some color on them.', 'This will get rid of a little fat and liquid from the meat as well.', 'With a slotted spoon, scoop out the meat and place in your slow cooker, discard any fat or liquid from the meat cooking.', 'Add the mushrooms, leeks, carrots, water chestnuts, and garlic to your slow cooker also.', 'In a medium sized bowl, whisk together the orange marmalade, chili sauce, hoisin sauce, dry sherry, soy sauce, and crushed red pepper.', 'Pour sauce mixture over the ingredients in the slow cooker, and stir to coat everything well.', 'Cover with lid, put your slow cooker on High and cook for 2 1/2 hours.', 'After 2 1/2 hours, mix the cornstarch and water in a small cup until smooth, and add it to the mixture in your slow cooker.', 'Stir for a couple minutes, until you see the sauce thicken slightly, then close lid again and let cook on High for another 30 minutes.']"
Banana Bars!,"['6 large very ripe bananas', '6 cups rolled oats', 'dried fruit (optional)', 'nuts (optional)']","['1.', 'Mash bananas until, runny like pudding', '2.', 'Mix in the oats,', '3. mix together well', '4.', 'Put mixture in a Greased baking pan so it wont stick.', '5.', 'Bake for 30 Minuets of until lightly browned edges', 'let cool for about 5 minute and Serve!']"
Zucchini Sticks,"['3 large zucchinis (about 1 1/2 pounds)', '1/2 cup Italian seasoned bread crumbs', '1/4 cup finely grated Parmesan', '2 tablespoons dried oregano', '1 tablespoon dried basil', '1/2 teaspoon kosher salt', '1/2 teaspoon freshly cracked black pepper', '2 teaspoons cayenne pepper', '2 egg whites', '2 sprays olive oil cooking spray']","['Preheat oven to 450 degrees F.', 'Cut each zucchini into pieces 3 inches long and then into quarters.', 'Set aside.', 'In a shallow dish, mix together the bread crumbs, Parmesan, oregano, basil, salt, and black and cayenne peppers until well mixed.', 'In the bowl of a mixer, whip egg whites until just frothy and then pour into a separate shallow dish.', 'Coat zucchini sticks with egg white and then roll in bread crumb mixture until completely covered.', 'Place a wire rack on top of a baking sheet.', 'Arrange the coated zucchini on the wire rack, about 1-inch apart from each other.', 'Spray lightly with cooking spray.', 'Bake for 7 minutes or until crispy.', 'Serve immediately.']"
Golden Puffs,"['2 cups flour, sifted', '14 cup sugar', '1 tablespoon baking powder', '1 teaspoon salt', '1 teaspoon nutmeg', '14 cup oil', '34 cup milk', '1 egg, beaten']","['mix all dry ingredients together.', 'add cooking oil, milk and egg, mix well.', 'drop by tsp fulls into hot oil (375 degrees F).', '(too much dough and it will not cook all the way through).', 'fry about 3 minutes or until golden brown.', 'Roll them over as needed to insure even cooking and browning.', 'drain on paper towel, sprinkle with cinnamon and/or powdered sugar.']"
Mom's Chili Cheese Dogs,"['2 (16 ounce) cans chili with beans', '1 (10 ounce) can condensed cheddar cheese soup', '14 cup onion, grated', '10 maple leaf regular hot dogs or 10 beef hot dogs', '10 hot dog buns, split and toasted', 'coarsely crushed corn chips']","['In a large saucepan, combine chili, cheese soup, and onion.', 'Add hot dogs; heat to boiling then simmer for 5 minutes.', 'Place a hot dog on each toasted bun then top with chili cheese sauce and sprinkle with crushed corn chips.']"
