Name,Ingredients,Instructions
Baked Mushroom Rolls Recipe,"['2 x Stale hamburger buns/rolls, (I used wholewheat)', '2 lrg Mushrooms, minced . I used large, brown, flat ones, (I do not know what they are called in America) (up to 3)', '1 sm Onion, minced finely', ""3 x Or possibly 4 fresh basil leaves, minced finely Or possibly 2 or possibly 3 sprigs of minced thyme, (I use a pair of children's paper scissors, with the round blunt ends, roll the leaves into a tight wad, and then chop it up)"", '2 x Cloves crushed garlic', '1/2 c. Soy lowfat milk', ""1/2 tsp Mustard, (I used Coleman's Warm English powdered mustard and mixed it with a little water) Seasoning to taste""]","['This recipe was thrown together with odds and bobs in my fridge while my children were visiting their father.', 'I enjoyed it so much I made it again last night for the children.', 'They loved it and so did a meat-eating friend who teases us about our eating habits!', ""It's relatively quick, very easy, and cheap to make."", '1.', 'Preheat oven to 180 deg C', '2.', 'Slice the top off each roll.', '3.', 'Carefully hollow out each roll.', 'Retain bread crumbs', '4.', 'Saute/fry mushrooms, onion, garlic, and minced herbs in the soy lowfat milk till onions are soft.', '5.', 'Crumble the bread from inside of the rolls into the mushroom mix.', '6.', 'Stir well.', ""You'll find the mix becomes thick and creamy."", '7.', 'Add in mustard and seasoning.', '8.', 'Spoon the mix into the rolls, piling it up above the cut surface.', '9.', 'Pop the cut top back on the piled mix.', '10.', 'Place the rolls on a baking tray and put them in the oven for about 5 min till the rolls are crisp.', '11.', 'Serve with a salad or possibly cooked veggies of your choice.']"
Salade Nicoise,"['1 head romaine lettuce, cut into bite-size pieces', '4 eggs, hard-boiled', '2 (5-ounce) cans good quality light tuna in oil, drained', '2 green onions, chopped', '1 tomato, seeded and chopped', '1/2 pound green beans, blanched', '2 large red potatoes, cubed and boiled', 'Kosher salt and freshly ground black pepper', 'Lemon-Olive Vinaigrette, recipe follows', '1 teaspoon Dijon mustard', '1/2 lemon, juiced', '1/2 teaspoon vinegar (recommended: white wine vinegar)', '1/4 cup olive oil', '1 tablespoon chopped fresh thyme', '1/2 cup briny olives from salad bar, chopped (recommended: nicoise)', 'Kosher salt and freshly ground black pepper']","['On a large platter, place the romaine lettuce and top decoratively with the rest of the ingredients.', 'Season with salt and pepper, to taste.', 'Drizzle with Lemon-Olive Vinaigrette and serve.', 'In a small bowl, whisk together the mustard, lemon juice, and vinegar.', 'Drizzle in the olive oil and whisk to create an emulsion.', 'Add the thyme, olives, and salt and pepper, to taste.', 'Let sit at least 10 minutes to marry the flavors.']"
Grilled Chicken & Vegetables Parmesan,"['4 small boneless skinless chicken breasts (1 lb.)', '4 ears corn on the cob', '1 large onion, cut lengthwise into 8 wedges', '1 red pepper, quartered lengthwise', '1/4 cup KRAFT Lite Zesty Italian Dressing, divided', '2 Tbsp. KRAFT Grated Parmesan Cheese']","['Heat grill to medium heat.', 'Place chicken and vegetables on grill; brush with 2 Tbsp.', 'dressing', 'Grill 12 min., turning chicken after 6 min and turning vegetables frequently.', 'Brush with remaining dressing; grill 1 to 2 min.', 'or until chicken is done (165 degrees F) and vegetables are crisp-tender, turning occasionally.', 'Serve topped with cheese.']"
Potato Dumplings II,"['2 lbs unsalted potatoes (cooked the day before and riced)', '4 eggs (well beaten)', '2 tablespoons salt (scant)', '2 tablespoons onions (finely minced)', '2 tablespoons parsley (finely minced)', '14 teaspoon nutmeg', '14 teaspoon marjoram', '14 teaspoon pepper', '12 cup flour']","['On day one cook and rice potatoes and put in the refrigerator.', 'On the second day mix thoroughly with the remaining ingredients.', 'Mold potato mixture firmly into small balls with croutons as center.', '(4 slices of bread, diced and toasted in butter provide enough croutons.)', 'Molded dumplings are dropped into boiling salt water and cooked for 3 minutes.', 'They are done when they rise to the surface.']"
Strawberries and Romaine with Poppy Seed Dressing,"['1 bunch romaine lettuce, torn', '1 qt. fresh strawberries, sliced', '1 sm. sweet onion, sliced', '1/2 cup mayonnaise', 'salad dressing', '1/3 cup sugar', '2 tbsp. vinegar', '1/4 cup milk', '1 tbsp. poppy seeds']","['Combine lettuce, berries and onion in a large bowl.', 'In a jar with tight-fitting lid, combine remaining ingredients; shake well.', 'Just before serving, pour over salad; toss lightly.']"
sunshines peanut brittle,"['1 1/2 cup sugar', '1/2 cup karo (white)', '1/4 cup water', '2 cup roasted peanuts', '1/4 tsp salt', '1 tsp baking soda']","[""in a large pot, add sugar, karo and water, bring to a hard boil, stir with wooden spoon constantly.add peanuts gradually so you don't lose the boil."", 'keep at a raging boil, until peanuts pops and truns light brown.', 'remove from heat, add salt and baking soda.stir well .becareful not to get burn yourself.', 'its going to rise, stir hard.', 'pour on well greased pan or wax paper.allow room for candy to spread.', 'when it trun cold break into pieces.', 'ready to enjoy.']"
Top Secret Recipes Version of I.H.O.P. Griddle Cakes by Todd Wi,"['1 14 cups all-purpose flour', '1 12 cups buttermilk', '13 cup instant cream of wheat (Farina)', '1 egg', '13 cup sugar', '1 teaspoon baking powder', '1 teaspoon baking soda', '14 cup vegetable oil', '12 teaspoon salt']","['Heat skillet over medium heat and spray with nonstick coating.', 'Combine all ingredients in large bowl with mixer set on high and mix till smooth.', 'Pour batter by 1/3 C portions into hot pan and cook 1-2 minutes per side, till brown.', 'Repeat with remaining batter.', '*thisis not grainy as instant cream of wheat blends into batter unlike 2 1/2 min type.']"
Saveur Cheese Bread,"['1 (7 g) packet active dry yeast', '1 tablespoon sugar', '1 12 tablespoons vegetable oil', '3 ounces goat cheese, finely grated (about 3/4 cup)', '1 12 cups grated gruyere cheese', '5 12 cups flour', '1 tablespoon salt', '4 tablespoons butter, at room temp, cubed', '1 teaspoon Tabasco sauce', '1 egg white, lightly beaten']","['Dissolve yeast and sugar in 1/4 cup warm water; set aside until foamy.', 'Meanwhile, grease two 6-cup loaf pans and a large bowl with oil; set aside.', 'Mix 2 TBSP of the goat cheese and 1/4 cup of the gruyere in small bowl; set aside.', 'Combine 5 cups of the flour and the salt in a large bowl.', 'Stir in yeast mixture, 1 1/2 cups warm water, butter, and tobasco.', 'Turn dough out onto a work surface dusted with remaining flour and knead until almost smooth, 15-20 minutes.', 'Transfer dough to greased bowl; turn to coat.', 'Cover bowl with plastic wrap and set aside in a warm spot to let dough rise until doubled in bulk; about 1 1/2 hours.', 'Knead remaining cheeses into dough on a lightly floured surface.', 'Halve dough, shape into balls, and let rest for 10 minutes.', 'Roll out balls with a rolling pin into 6""x11"" rectangles and let rest for 3 minutes.', 'Starting with a short end of each rectangle, roll up each into a tight cylinder.', 'Transfer doughs, seam side down, to prepared pans and flatten slightly.', 'Cover pans with plastic wrap and set aside in a warm spot to let doughs rise until doubled in bulk, 1 - 1 1/2 hours.', 'Preheat oven to 375F.', 'Bake loaves for 20 minutes.', 'Brush tops with egg white and sprinkle with reserved cheeses.', 'Continue baking until loaves sound hollow when tapped on top and bottom, about 25-30 minutes.', 'Tip loaves out of pans and return them to over for 5-7 minutes to firm crusts.', 'Cool on wire rack before serving.']"
Keep-It-Off Stroganoff (Abs Diet),"['1 12 lbs lean sirloin steaks, cut into 1-inch-long strips 1/4-inch thick', '1 medium onion, sliced', '2 12 tablespoons flour', '1 cup sliced mushrooms', '1 (14 1/2 ounce) can nonfat beef broth', '1 teaspoon Dijon mustard', '1 teaspoon paprika', '1 cup nonfat sour cream', '4 cups cooked egg noodles']","['Brown the beef and onion in a large nonstick skillet.', 'Add the flour to the skillet and stir the beef until coated.', 'Add the mushrooms, broth, mustard, paprika, and sour cream to the mixture, stirring constantly until the sauce develops a creamy consistency.', 'Serve over noodles.']"
Creamy Shrimp Curry,"['2 tablespoons oil', '2 medium onions, finely chopped', '1 tablespoon fresh ginger paste (see Notes)', '1 teaspoon garlic paste', '2 green chilies, finely chopped', '1 or 2 green cardamom pods', '1/2 cup sour cream', '1 pound large shrimp, shelled and de-veined', '1/2 teaspoon turmeric', '1 teaspoon salt', '1 tablespoon chopped cilantro']","['Heat the oil in a wok or skillet and add the onions and cook on medium-low heat for at least 6 to 7 minutes, stirring occasionally.', '(The objective is to let these sweat and turn into a pale golden saucy state.)', 'Add the ginger paste, garlic paste, and chilies and cook for 2 to 3 minutes, until the mixture is cooked and aromatic.', 'Increase the heat to medium and add the cardamom pods, sour cream, shrimp, turmeric, and salt and cook for 2 to 3 minutes, until the mixture begins to bubble.', 'Add 1/2 cup water and cook for 6 minutes, until the mixture is nice and thick and the shrimp are cooked through.', 'Stir in the cilantro.', 'Enjoy over white rice.']"
Tortellini with Salmon & Dill,"['4 oz. (1/2 of 8-oz. pkg.) PHILADELPHIA Cream Cheese, cubed', '1/4 cup milk', '1/2 cup chopped cucumbers', '3 oz. smoked salmon, cut into thin strips', '2 tsp. chopped fresh dill', '1 pkg. (9 oz.) refrigerated three-cheese tortellini, cooked, drained (2-1/2 cups)']","['Place cream cheese and milk in medium saucepan; cook on low heat until cream cheese is completely melted and mixture is well blended, stirring frequently.', 'Add cucumbers, salmon and dill; mix well.', 'Cook until heated through, stirring occasionally.', 'Toss with the hot tortellini.']"
Pork fry rice,"['150 grams of slices pork', '2 eggs beaten', '1 tomato slices', '2 cup of cooking rice', '1/2 onion chopped', '1 tsp of choped garlic', '2 tsp of oyster sauce', '1 tbsp of light soy sauce', '1/2 tsp of sugar', '1 tsp of pork stocks powder', '1/2 tbsp of fish sauce', '2 tbsp of oil']","['Prepared rice by adding all seasoning .Oyster sauce, fish sauce, sugar, soy sauce, pork stocks powder and set aside.', 'Heat the oil add garlic and onion fry till cook add pork cooked through and add in beaten eggs .stir until the eggs is cook .', 'Add prepared rice and tomato slices mixing together everything keep moving the pan flips the rice to prevent the rice from being wet .fry until everything combined .']"
Dried Beef Cracker Dip Recipe,"['1 (8 ounce.) pkg. cream cheese, softened', '1 (5-6 ounce.) pkg. minced dry beef', '1 onion (golf ball size), minced', '3 tbsp. Miracle Whip', '2 tbsp. lowfat milk', '1 drop garlic juice or possibly garlic salt']","['Blend all together.', 'Chill overnight.']"
Rosemary Scalloped Potatoes,"['4 yukon gold potatoes (2 lb/1 kg total)', '2 sweet potatoes (1 lb/500 g total)', '1 small onion, chopped', '12 cup parmesan cheese, grated', '13 cup butter (75 mL)', '13 cup all-purpose flour (75 mL)', '1 teaspoon salt (5 mL)', '34 teaspoon dried rosemary, crumbled (4 mL)', '12 teaspoon pepper (2 mL)', '3 34 cups milk (925 mL)']","['Sauce: In saucepan, melt butter over medium heat; cook flour, salt, rosemary and pepper, stirring, for 1 minute.', 'Gradually whisk in milk; cook, whisking constantly, until boiling and thickened, 12 to 15 minutes.', 'Set aside.', 'Peel and thinly slice Yukon Gold and sweet potatoes.', 'Layer half of the Yukon Gold potatoes in greased 13- x 9-inch (3 L) glass baking dish; spread with half of the onion.', 'Layer with sweet potatoes then remaining onion and Yukon Gold potatoes.', 'Pour sauce over top.', 'Cover with greased foil; bake in 350F (180C) oven for 1 hour.', 'Sprinkle with Parmesan cheese; bake, uncovered, until lightly browned and tender, about 30 minutes.', 'Let stand for 10 minutes before serving.']"
Simple Vegan Blueberry Pancakes,"['1 cup whole wheat flour', '3 teaspoons baking powder', '1 teaspoon cinnamon', '1 cup soymilk', '13 cup blueberries']","['Mix together flour, baking powder and cinnamon.', 'Add soy milk and blueberries and stir gently until ""just mixed"".', 'If the batter is too thick or runny, add more soy milk or flour accordingly.', 'It should be a ""pancakey"" consistency.', 'Pour batter in small amounts to a warm, un-oiled, non-stick frying pan on medium heat.', 'When edges start to pull away from the bottom of the pan and a few bubbles form on the tops, lift up a little and check to see if the pancake is turning a light golden brown.', 'When they are, flip the pancakes over.', 'After a few minutes, carefully make a little slit in one to see if it is cooked all the way through, and check that the second side has become a light golden brown colour.', 'Serve hot and enjoy!']"
Chewy Rice Flour Bread,"['1 Rice Flour Bread Dough', '3 grams x 12 Butter (to finish)', '1 dash Milk (to finish)']","['Make the bread dough and let it rise until doubled in size.', 'After it has risen, divide into 12 portions and knock out the gas.', 'Form into balls and let sit for 15 minutes.', 'Lightly push on the dough to release the gas.', 'Use a rolling pin to roll the dough out into 10 cm circles.', 'Use the thumbs from both hands and fold over the top left and right edges towards the center.', 'Fold towards the bottom.', 'Bring the bottom edge of the dough to meet the top.', 'Seal the seams.', 'Place the sealed edge on the bottom and lightly push with your hand.', '(This will help prevent the dough from collapsing during rising).', 'Let the dough rise a second time (about 30 minutes) until 1.5 x larger.', '(You can use the bread rising function of the oven at 40C.', 'In the summer, keep them at room temperature.)', 'Score the tops, spread milk over the surfaces, and top with thinly sliced butter.', 'Bake for 13-15 minutes in a 180C preheated oven.', 'You can score the breads deep or shallow, both are fine!', 'They will just look different.', 'Fluffy!', 'Springy!', 'The next day you can heat them up in the microwave.', 'Cover them in plastic wrap and microwave for 20 seconds at 500 W.']"
Zupas Summer Chicken Salad,"['4 ounces mixed greens', '2 fresh sliced strawberries', '10 dried cranberries', '5 red grapes', '1 ounce diced cooked chicken breast', '12 ounce chopped cashews', '1 cup red wine vinegar', '1 cup canola oil', '4 strawberries', '12 teaspoon salt', '12 cup sugar']","['In a medium sized bowl toss the mixed greens, dressing, and chicken.', 'Transfer into serving bowl.', 'Top salad with dried cranberries, red grapes, and sliced strawberries.', 'Sprinkle chopped cashews on top to finish.', 'Dressing:.', 'In a medium sized container mix the strawberries, salt, sugar, and vinegar.', 'Blend well in a blender.', 'While blending slowly add in all of the oil, blending until smooth.']"
Creamy Mango-Banana Smoothie,"['2 cups cold milk', '1 cup orange juice', '2 bananas', '1 mango, halved, pitted', '1 pkg. (3.4 oz.) JELL-O Vanilla Flavor Instant Pudding', '1 cup ice cubes']","['Blend all ingredients except ice in blender until smooth.', 'Add ice; blend on high speed until thickened.', 'Serve immediately.']"
Asparagus In Its Own Juices Recipe,"['3/4 lb Asparagus (medium to large)', '2 Tbsp. Unsalted butter', '1/2 tsp Salt Freshly grnd pepper']","['CUT OFF THE TOUGH BOTTOM END of the asparagus and throw away.', 'Peel the stalks with a vegetable peeler.', 'Place asparagus in a skillet or possibly saucepan just large sufficient to hold them lying down and barely cover with cool water.', 'Add in butter and salt and bring to a boil, uncovered, over high heat.', 'Stir the asparagus so it will cook proportionately.', 'The asparagus is done when the water has evaporated, leaving only the concentrated, buttery juice of the asparagus.', 'Grind fresh pepper to taste over the asparagus and arrange on a vegetable platter.']"
Buttermilk Corn Bread,"['1 1/2 cups yellow cornmeal', '1 1/2 cups all purpose flour', '2 1/2 teaspoons baking powder', '3/4 teaspoon salt', '1/2 teaspoon baking soda', '1 cup buttermilk', '1/2 cup vegetable oil', '1/3 cup sugar', '2 large eggs']","['Preheat oven to 400F.', 'Butter 9x9x2-inch baking pan.', 'Mix first 5 ingredients in medium bowl.', 'Whisk buttermilk, oil, sugar and eggs in large bowl to blend.', 'Add dry ingredients, stirring just until blended.', 'Transfer batter to prepared pan.', 'Bake until tester inserted into center comes out clean, about 25 minutes.', 'Cool in pan on rack.', '(Can be made 8 hours ahead.', 'Cover; store at room temperature.)']"
Homestyle Meatloaf,"['1 lb cooked ground beef', '2 large eggs', '1 cup plain breadcrumbs', '14 cup parmesan cheese, grated', '14 cup onion', '1 tablespoon italian seasoning', '14 ounces marinara sauce']","['Heat oven to 350 degrees F.', 'In large bowl, mix all ingredients except marinara sauce.', 'Add 1 cup marinara sauce; mix well.', 'Press mixture into ungreased 8 X 4 inch loaf pan.', 'Bake at 350 F for 40 minutes.', 'Pour remaining marinara sauce over meatloaf.', 'Bake an additional 15 to 20 minutes or until meat is well browned and firm.', 'Let stand 10 minutes before serving.']"
Yum Yum Grilled Shrimp,"['1 cup plain yogurt', '14 cup apricot preserves (or peach jam)', '2 tablespoons oil', '1 tablespoon soy sauce', '1 tablespoon Dijon mustard', '1 garlic clove, minced', '1 tablespoon ginger powder', '1 few dashes hot sauce', '2 lbs jumbo shrimp, peeled, deveined, tail on']","['Combine all ingredients except for shrimp.', 'Place shrimp in a large zip-loc bag and add the marinade and mix well.', 'Place in the refrigerator for several hours, the longer the better.', 'Preheat grill on medium heat.', 'Thread the shrimp on the skewers.', 'Grill over medium heat for about three minutes per side or until shrimp is just pink.']"
