Name,Ingredients,Instructions
Crunchy Vietnamese Cabbage Salad With Pan-Seared Tofu,"['3 1/2 tablespoons soy sauce', '2 teaspoons light brown sugar', '2 teaspoons Asian fish sauce', 'Zest and juice of 1 lime', '1/2 jalapeno, seeded and minced', '1 garlic clove, minced', '4 tablespoons peanut oil', '1/2 pound extra-firm tofu, cut into slabs, 3/4 inch thick', '6 cups shredded cabbage', '1 large carrot, grated', '13 cup coarsely chopped roasted, salted peanuts, plus more to serve', '2 tablespoons chopped cilantro, plus more to serve.']","['To make vinaigrette, whisk together 2 tablespoons soy sauce, brown sugar, 1 1/2 teaspoons fish sauce, lime zest and juice, jalapeno and garlic.', 'Whisk in 3 tablespoons peanut oil.', 'Pat the tofu dry with paper towels.', 'Heat the remaining 1 tablespoon peanut oil in a large skillet, preferably nonstick.', 'When it shimmers, add the tofu.', 'Cook 3 minutes without moving, until golden brown on the bottom.', 'Flip and cook 2 minutes more.', 'Transfer to a paper towel-lined plate.', 'In a small bowl, whisk together the remaining 1 1/2 tablespoons soy sauce and 1/2 teaspoon fish sauce.', 'Move the tofu to a cutting board, and brush both sides of each slice generously with this mixture.', 'Cut tofu into bite-size pieces.', 'In a large bowl, toss together tofu, cabbage, carrot, peanuts, cilantro and vinaigrette.', 'Garnish with more peanuts and cilantro.']"
Dangerous Almond Joy Cocktail,"['1 ounce, fluid Amaretto Liqueur', '1 ounce, fluid Creme De Cacao', '1/2 ounces, fluid Coconut Rum', '2 ounces, fluid Light Cream', '1 dash Cocoa Powder']","['Fill a cocktail shaker halfway with ice.', 'Measure out all the ingredients except the cocoa powder and pour it into the shaker.', 'Grab your martini glass.', 'Cap shaker and shake 10 times.', 'Strain into martini glass.', 'Sprinkle some cocoa powder on your cocktail.', 'Sip.', 'Enjoy.']"
Rack of Lamb with Mustard Crust and Pesto,"['2 pounds lamb', '6 tablespoons dijon mustard', '2 cups bread crumbs', '2 cloves garlic minced', '2 cups beef stock', '1/4 cup butter', '1/4 cup basil pesto']","['Preheat oven to 400F (200C).', 'Heat heavy large ovenproof skillet over high heat.', 'Add lamb to skillet and cook until brown, turning occasionally, about 7 minutes.', 'Remove lamb from skillet; cool slightly.', 'Spread mustard evenly over lamb.', 'Combine breadcrumbs, garlic, rosemary and thyme in bowl.', 'Press breadcrumb mixture onto lamb.', 'Season lamb with salt and pepper.', 'Return to skillet and roast in oven until desired doneness, about 35 minutes for medium-rare.', 'Transfer lamb to cutting board.', 'Pour fat from skillet.', 'Add broth to skillet; bring to boil, scraping up any browned bits.']"
Forest Fizz (Non-Alcoholic),"['14 cup fresh blueberries (handful)', '14 cup fresh blackberries (handful)', '6 -8 fresh raspberries', '13 ounce fresh lemon juice', '1 teaspoon superfine sugar', 'club soda, to serve (blueberry or berry soda suggested)', 'fresh berries, to garnish (optional)', 'of fresh mint, to garnish (optional)']","['Place the berries in a blender with the lemon juice.', 'Sprinkle the sugar over the berries.', 'Blend until smooth.', 'Strain the mixture through a nylon strainer or a fine cheesecloth into a highball glass filled with ice.', 'Top with soda.', 'Stir.', 'Optional: Garnish with a selection of berries on a cocktail stick across the drink, and a sprig of mint on top and in the middle.', 'Serve with a straw.']"
Angel Molasses Cake,"['6 tablespoons shortening', '12 cup sugar', '12 cup molasses', '2 eggs, well beaten', '12 cup sour milk', '2 cups sifted flour', '1 teaspoon baking soda', '1 teaspoon ginger', '12 teaspoon salt']","['Cream shortening, add sugar gradually.', 'beat thoroughly.', 'Blend in molasses, beaten eggs, and milk.', 'Carefully mix in sifted flour, baking soda ginger and salt.', 'Bake in a 8-inch square pan, at 350F for 35 to 45 minutes.', 'Finish with your favorite frosting!']"
Poire William Champagne Cocktail,"['1/4 cup sugar', '1/4 cup plus 4 teaspoons poire William (French pear brandy)', '2 2/3 cups chilled champagne', '1 Seckel or small Bosc pear']","['In a small saucepan heat sugar and 1/4 cup poire William over moderate heat until sugar is dissolved, about 5 minutes.', 'Remove pan from heat and cool syrup.', 'Spoon 1 1/2 tablespoons syrup into each of 4 Champagne glasses and add 1 teaspoon poire William to each glass.', 'Add 2/3 cup Champagne to each glass and stir well.', 'Cut pear lengthwise into thin slices and add 1 slice to each cocktail.']"
Cauliflower-Olive Chopped Salad,"['10 cups cauliflower florets, cut into small pieces', '2 cups green olives (halved or quartered depending on their size)', '2 cups bell peppers, cut into small dice (I used both red and green)', '3 stalks celery, cut into small dice', '1 cup red onion, cut into small dice', ""34 cup crumbled blue cheese (I used Trader Joe's Salem Blue Cheese)"", '12 cup salad oil (I used Canola)', '12 cup cider vinegar', '2 teaspoons white sugar', '12 teaspoon fresh ground black pepper', '1 teaspoon dried oregano, crushed', 'garlic (optional)']","['Place cauliflower florets in a large colander, and pour a pan-ful of boiling water over them.', 'Immediately rinse them with cold water and place on a towel to dry.', 'Add them to a large bowl.', 'Combine the rest of the salad ingredients with the cauliflower, EXCEPT for the blue cheese.', 'Prepare the dressing, mixing ingredients well.', 'Pour dressing over salad.', 'Mix gently and cover with plastic wrap and foil.', 'Leave in frig to meld flavors for at least 4 hours', 'Just before serving, add blue cheese to salad and taste for seasoning.', 'Serve with a large slotted spoon.', 'Cooking time is chilling time.']"
Golden Gate Roll (Sushi),"['12 sheet toasted nori', '13 cup cooked sushi rice', '1 ounce very fresh sashimi-grade tuna', '2 tablespoons tobiko (flying fish roe) (optional)', '2 pieces peeled English cucumbers ((3 inch matchstick pieces)', '2 pieces ripe avocados ((3 inch wedges)', '12 tablespoon toasted sesame seeds', '1 tablespoon mayonnaise', '12 teaspoon nanami togarashi (Japanese chili pepper, may use hot pepper sauce instead)', '1 teaspoon wasabi paste (optional)', '1 tablespoon soy sauce (optional)', '1 tablespoon grated daikon radish (optional)', '1 tablespoon wakame seaweed salad, such as Seaweed Salad', '1 tablespoon pickled ginger (optional)']","['Spread a 6x6-inch piece plastic wrap on rolling mat.', 'Sprinkle plastic with toasted sesame seeds.', 'Layer rice on plastic so it is about the same size as the nori.', 'Cover rice with nori (shiny side down).', 'Mix together mayonnaise with nanami togarashi pepper (adjust pepper amount to your taste).', 'Spread nori with spicy mayo.', 'Place tuna, tobiko, cucumber, and avocado on mayo so that it fits edge to edge.', 'Using rolling mat, roll up rice/nori and peel back the plastic wrap as you go.', 'When you reach the end, firmly press, then slice into serving pieces.', 'Serve with wasabi paste, soy sauce, grated daikon, seaweed salad and pickled ginger as garnishes, if desired.']"
Chocolate Babka,"['3/4 cup warm milk (105115F)', '1/2 cup plus 2 teaspoons sugar', '3 teaspoons active dry yeast (from two 1/4-oz packages)', '3 1/4 cups all-purpose flour plus additional for dusting', '2 whole large eggs', '1 large egg yolk', '1 teaspoon pure vanilla extract', '3/4 teaspoon salt', '1 1/4 sticks (10 tablespoons) unsalted butter, cut into pieces and softened', '1 large egg yolk', '1 tablespoon heavy cream or whole milk', '5 tablespoons unsalted butter, well softened', '2 (3 1/2- to 4-oz) bars fine-quality bittersweet chocolate (no more than 60% cacao if marked), finely chopped', '1/4 cup sugar', 'Special equipment: a stand mixer fitted with paddle attachment; 2 (8 3/4- by 4 1/2- by 2 3/4-inch) loaf pans; parchment paper', '2 8 3/4- by 4 1/2- by 2 3/4-inch loaf pans', '1 parchment paper']","['Stir together warm milk and 2 teaspoons sugar in bowl of mixer.', 'Sprinkle yeast over mixture and let stand until foamy, about 5 minutes.', ""(If yeast doesn't foam, discard and start over with new yeast.)"", 'Add 1/2 cup flour to yeast mixture and beat at medium speed until combined.', 'Add whole eggs, yolk, vanilla, salt, and remaining 1/2 cup sugar and beat until combined.', 'Reduce speed to low, then mix in remaining 2 3/4 cups flour, about 1/2 cup at a time.', 'Increase speed to medium, then beat in butter, a few pieces at a time, and continue to beat until dough is shiny and forms strands from paddle to bowl, about 4 minutes.', '(Dough will be very soft and sticky.)', 'Scrape dough into a lightly oiled bowl and cover bowl with plastic wrap.', 'Let dough rise in a draft-free place at warm room temperature until doubled in bulk, 1 1/2 to 2 hours.', 'Line each loaf pan with 2 pieces of parchment paper (1 lengthwise and 1 crosswise).', 'Punch down dough with a lightly oiled rubber spatula, then halve dough.', 'Roll out 1 piece of dough on a well-floured surface with a lightly floured rolling pin into an 18- by 10-inch rectangle and arrange with a long side nearest you.', 'Beat together yolk and cream.', 'Spread 2 1/2 tablespoons softened butter on dough, leaving a 1/2-inch border all around.', 'Brush some of egg wash on long border nearest you.', 'Sprinkle half of chocolate evenly over buttered dough, then sprinkle with half of sugar (2 tablespoons).', 'Starting with long side farthest from you, roll dough into a snug log, pinching firmly along egg-washed seam to seal.', 'Bring ends of log together to form a ring, pinching to seal.', 'Twist entire ring twice to form a double figure 8 and fit into one of lined loaf pans.', 'Make another babka with remaining dough, some of egg wash, and remaining butter and chocolate in same manner.', 'Chill remaining egg wash, covered, to use later.', 'Loosely cover pans with buttered plastic wrap (buttered side down) and let babkas rise in a draft-free place at warm room temperature until dough reaches top of pans, 1 to 2 hours.', '(Alternatively, let dough rise in pans in refrigerator 8 to 12 hours; bring to room temperature, 3 to 4 hours, before baking.)', 'Put oven rack in middle position and preheat oven to 350F.', 'Brush tops of dough with remaining egg wash. Bake until tops are deep golden brown and bottoms sound hollow when tapped (when loaves are removed from pans), about 40 minutes.', 'Transfer loaves to a rack and cool to room temperature.']"
So Cute! Turtle-Shaped Melon Bread,"['300 grams Bread (strong) flour', '5 grams Salt', '6 grams Dry yeast', '50 grams Sugar', '30 grams Shortening', '1 Egg (Medium)', '50 grams Milk', '80 grams Water', '230 grams Cake flour', '3 grams Baking powder', '100 grams Unsalted butter', '1 Egg (Medium)', '80 grams Sugar', '1 tsp Matcha', '1 few drops Melon oil', '10 grams White Chocolate', '30 chips Chocolate chips']","[""Let's make the shell first."", 'Add some softened butter to a bowl with some sugar and cream the two together well.', 'Add 1 beaten egg a little at a time.', 'Combine the flour, matcha and baking powder and sift into the mixture.', 'Add the melon oil and fold in gently with a spatula until the dough forms a ball.', 'It should look like this.', ""Once it's all come together, split the dough into 15 equal parts and shape them into balls."", ""Wrap them in cling film and leave to rest for 1 hour in the refrigerator It's probably easiest to do everything up to this point the day before you intend to bake."", 'Take all of the ingredients listed for the body, from the strong bread flour to water, and add to the bread maker and press start.', ""If it's winter please warm the milk and water up a little."", 'Let the dough knead for 15 minutes and prove for 50 minutes.', 'When proved, split the bread dough into 15 equal parts and roll into balls.', 'Split each ball into 1 body, 1 head and 4 feel and roll each piece into a ball.', 'Leave to rest for 10 minutes.', 'Take the cookie dough for the shell from Step 5 and flatten each ball out with the palms of your hands between 2 sheets of cling film.', 'Wrap each flattened shell over the top of each bread body neatly.', 'Score in some lines with a scraper to create the traditional melon bread lattice pattern and attach the feet and head to the body by using beaten egg whites as a kind of glue.', 'Please make sure that the turtle heads are bigger than the feet.', 'They should look a bit like this photo.', 'Cover loosely with cling film and allow to prove for a second time somewhere warm for 40 minutes.', 'Bake for 13 minutes in an oven preheated to 180C.', 'These turtles tend to burn easily so please keep an eye on them.', 'Once baked, leave to cool on a rack.', 'Make some eyes with some melted white chocolate and chocolate chips.', ""Use the blunt end of a skewer to attach the eyes and once dry you're done.""]"
Tex-Mex Chicken Bake,"['1 lb chicken', 'taco seasoning, packet', 'water', '15 -20 flour tortillas, torn into pieces', '10 12 ounces cream of celery soup', '10 12 ounces cream of mushroom soup', '12 ounces salsa (mild, medium, or hot)', '8 ounces cheddar cheese, shredded', '8 ounces monterey jack cheese, shredded']","['Cook chicken in skillet until cooked through.', 'Cut chicken into bite size pieces or shred.', 'Add taco seasoning packet and water and cook according to packet instructions.', 'In a casserole dish layer bottom with 1/3 of torn tortillas.', 'Then layer chicken, salsa, 3/4 of cheddar cheese, and cream of celery soup.', 'Next, layer more tortillas, chicken, salsa, 3/4 of monterey jack cheese, and cream of mushroom soup.', 'Top with the rest of tortillas, salsa and cheese.', 'Bake uncovered in a 350F oven for 30-35 minutes.', 'Let sit 10 minutes and serve.']"
Scoopies,"['2 bagels, your favorite flavor', '2 scoops chicken salad or 2 scoops tuna salad']","['Scoop the insides of the bagel out - I use a steak knife to sort of slice about 1/4 inch from the edge, then use a spoon and my fingers to pull the bread out.', 'Toast the hollowed out bagel.', 'Fill with your choice of salad.']"
Tara's Sweet and Chunky Chicken Salad,"['1 (10 ounce) can chunk chicken, drained', '2 tablespoons mayonnaise', '1/8 cup chopped dill pickle', '1/8 cup chopped onion', '2 tablespoons sunflower seeds', '1/4 cup dried cranberries']","['Without breaking up large chicken pieces, empty canned chicken into medium bowl.', 'Stir in mayonnaise, pickle, onion, sunflower seeds, and cranberries; mix until well blended and very large chicken chunks are broken up.']"
Marvelous Granola Crunch Munch,"['2 cups rolled oats', '14 cup flax seed', '14 cup wheat germ', '14 cup flax seed meal', '14 cup chopped walnuts', '12 teaspoon cinnamon', '14 cup coconut flakes', '12 teaspoon vanilla extract', '14 cup oil', '14 cup honey', '1 egg white']","['Preheat oven to 350.', 'Mix dry ingredients in a large bowl.', 'Add moist ingredients.', 'Stir well and spread on baking sheet (lined with parchment paper).', 'Bake for 20-30 minutes, stirring every 10 minutes until golden brown.', 'Take out of the oven and let cool for 15 minutes.', 'Eat and enjoy =).']"
Basic Shortcrust Pastry,"['250 g flour', '125 g unsalted butter, chilled and finely chopped', '1 egg, chilled', '1 pinch salt', '1 tablespoon water, chilled']","['Process flour, butter and a pinch of salt in a food processor until the mixture looks like breadcrumbs.', 'Whisk the egg and 1 T chilled water in a bowl until combined.', 'Add to the flour mixture while the food processor is running.', 'Process until the dough forms large clumps before it form s a ball.', 'Turn the dough out onto a work surface eg onto baking paper, and knead gently to bring together.', 'form into a disc for a round tart or a log for a rectangular tart.', 'Wrap in plastic wrap and refrigerate overnight or for at least 2 hours.']"
Yogurt Glaze,"['1 1/2 cups plain nonfat yogurt', '3 tablespoons brown sugar', '1 teaspoon lemon juice']","['In a small bowl, combine yogurt, brown sugar and lemon juice.', 'Stir until smooth and spread on cooled cake.']"
Hokkaido Milky Loaf,"['5 cups bread flour', '12 cup cake flour', '10 g dry active yeast', '14 cup powdered milk', '23 cup sugar', '1 egg', '2 13 cups 2% low-fat milk', '1 12 cups whipping cream (heavy cream)']","['Mix all the ingredients in the bowl of an electric stand-mixer.', 'Remember separate the yeast from salt and sugar to avoid the dehydration.', 'Knead until gluten is fully developed and the dough is elastic, smooth, non-sticky and leaves from sides of mixing bowl.', 'Cover with a damp towel and allow the dough to ferment until double in size, about 60 minutes.', 'Take out the dough and press out the gas produced during the proof.', 'Divide it into 4 portions.', 'Round up and let rest for about 20 minutes.', 'Roll each dough out and roll up and place in a 13x33x12 cm loaf pan.', 'After shaping, let the dough rise up to 2/3 full.', 'Brush with egg wash or milk.', 'Bake in a preheated 170C/340F oven for about 40 minutes.']"
Cheesy Little Potato Loaves,"['2 lbs potatoes', '4 tablespoons butter', '3 tablespoons fresh parmesan cheese', '1 tablespoon fresh parmesan cheese', '2 large eggs', '3 tablespoons white breadcrumbs, stale', '12 teaspoon paprika', 'salt and pepper']","['Pre heat oven to very hot - 425 degrees.', 'Peel the potatoes and cut them into even size pieces and drop them into a pan of boiling, salted water.', 'Cook at a simmer for 15 - 20 minutes or until soft when pierced with a fork.', 'Drain well and rice - or push through a sieve.', 'Add butter, 3 tablespoons parmesan cheese and eggs.', 'Beat until combined and the butter has melted.', 'Season with salt and pepper.', 'Divide the mixture into about 15 equal portions and shape into small, oval loaves.', 'Place on a greased cookie sheet.', '( I line it with foil).', 'Mix the remaining parmesan cheese and breadcrumbs and sprinkle over the loaves.', 'Bake for about 20 minutes (or until puffed and golden).', 'Sprinkle with paprika and serve.']"
Strawberry Colada Smoothie,"['10 ounces canned crushed pineapple in juice', '6 ounces ice', '4 ounces strawberries', '4 ounces low-fat vanilla yogurt', '3 ounces cream of coconut']","['In blender container combine ingredients.', 'Blend until smooth.', 'Serve in a frosted glass.']"
Auntie Elsies Cheese Balls,"['1 cup Flour', '1 jar Kraft Old English Cheese (5 Oz Jar)', '1/2 cups Butter Or Margarine, Room Temperature', '1 dash Tabasco Sauce', '1 can Vienna Sausages (9 Oz Can) Sliced', '1 dash Paprika Or Cayenne Pepper']","['Preheat oven to 350 F.', 'Put the flour, cheese, butter and Tabasco sauce into a medium sized bowl.', 'Mix together with your hands until it is not sticky (you may need to add some more flour).', 'Pinch off a small piece of the dough, flatten it and place a Vienna sausage slice in the middle of the dough.', 'Wrap the dough around the sausage and roll around in your hands to form a ball.', 'I normally get about 25 balls out of the dough.', 'Bake in the oven at 350 F for about 10-15 minutes.', 'Top the cheese balls with a sprinkle of paprika or cayenne pepper when you remove them from the oven (if you like more of a kick).', 'The cheese balls can be frozen before you bake them.', 'They can go straight from the freezer into the oven.', 'Perfect to keep in your freezer for unexpected guests!', 'You can pretty much put anything in the middle of these cheese balls.', 'Another favorite in my family is stuffed olives.', 'Yum!']"
