Name,Ingredients,Instructions
Cauliflower Salad,"['1 medium-size cauliflower, about 1 1/2 pounds', '1/4 cup milk', 'Salt to taste', '2 tablespoons olive oil', '1 tablespoon red-wine vinegar', 'Freshly ground pepper to taste', '1 tablespoon drained capers', '2 tablespoons finely chopped parsley']","['Cut the cauliflower into florets.', 'Place them in a saucepan and add cold water to cover.', 'Add the milk and salt and bring to a boil.', 'Simmer for about 10 minutes or until tender but not mushy.', 'Drain well and let cool.', 'Place the oil and vinegar in a salad bowl, add salt and pepper, and blend well with a whisk.', 'Add cauliflower, capers, parsley, more pepper to taste, toss well and serve.']"
"Chicken, Asparagus, and Broccoli Stir-Fry","['2 tablespoons Asian sesame oil, divided', '2 garlic cloves, chopped', '2 cups 1 1/2-inch pieces asparagus', '2 cups small broccoli florets', '6 tablespoons low-salt chicken broth, divided', '1 1/4 pounds skinless boneless chicken breast halves, thinly sliced crosswise', '4 large green onions, chopped', '3 tablespoons hoisin sauce*', '1 tablespoon oyster sauce']","['Heat 1 tablespoon oil in large nonstick skillet over medium-high heat.', 'Add garlic and stir 30 seconds.', 'Add asparagus, broccoli, and 4 tablespoons broth.', 'Cover and cook until vegetables are crisp-tender, about 3 minutes.', 'Transfer vegetables to bowl.', 'Add remaining 1 tablespoon oil to skillet.', 'Sprinkle chicken with salt and pepper; add chicken and green onions to skillet.', 'Stir-fry until chicken is just cooked through, about 3 minutes.', 'Mix in hoisin sauce, oyster sauce, vegetables, and remaining 2 tablespoons broth.', 'Toss until heated through and sauce coats evenly, about 1 minute.', 'Season to taste with salt and pepper.', 'Transfer to bowl.', '*Available in the Asian foods section of many supermarkets and at Asian markets.']"
Banana and Coconut Shake,"['1 cup crushed ice', '3 frozen ripe bananas', '1/2 pint coconut sorbet', '1/2 cup unsweetened coconut milk', '1/2 cup coconut rum (recommended: Malibu)', '1/2 cup pineapple juice', '1/2 cup milk', 'Pinch kosher salt']","['Add the ice and the frozen bananas to a blender.', 'Add the remaining ingredients and pulse until the mixture is smooth and creamy.', 'Pour into 4 tall glasses and serve.']"
Spiced Red Pears in Wine (Crock Pot),"['8 medium pears or 6 large pears', '2 cups dry red wine', '12 cup sugar', '1 cinnamon stick', '4 cloves', '1 orange']","['Peel and core your pears.', 'Then cut in half lengthwise.', 'Put them in your crock pot.', 'Add the wine (making sure your pears are covered), the sugar, cinnamon stick, and cloves.', 'Zest the orange and put all the zest in your crock pot.', 'Cover and cook on low for 6 to 8 hours or until the pears are tender.', 'Chill really well.']"
Cinnamon Graham Crackers,"['14 cup unsweetened frozen apple juice concentrate', '14 cup vegetable oil', '1 sliced banana, sliced', '1 teaspoon vanilla extract', '1 teaspoon cinnamon', '1 cup graham flour (look in health food stores if you need to)', '1 cup whole wheat flour', '1 teaspoon baking soda', '12 teaspoon salt']","['Preheat oven to 350 degrees.', 'In a blender combine apple juice concentrate, banana, vanilla, cinnamon and blend well.', 'In a large bowl mix together the graham flour, wheat flour, baking soda and salt.', 'Mix well.', 'Mix the wet ingredients into the dry.', 'On a sheet of wax paper roll out dough to around 1/8 to 1/4 inch thick, your preference and cut into desired shape (square, bear, turkey...) and place on a cookie sheet.', 'Bake for 7-9 minutes.']"
Cumin-Parmesan Crisps,"['2 cups coarsely grated Parmesan cheese (about 6 ounces)', '1 teaspoon cumin seeds or fennel seeds, finely crushed or ground in spice grinder', 'Nonstick vegetable oil spray']","['Mix cheese and cumin in medium bowl.', 'Spray medium nonstick skillet with nonstick spray; heat over medium heat.', 'Sprinkle 3 tablespoons cheese mixture in 4-inch round lace-like pattern over bottom of skillet.', 'Cook until cheese is melted, bubbling and golden brown, about 4 minutes.', 'Remove skillet from heat.', 'Using thin metal spatula, carefully and gradually loosen edges of cheese crisp; gently transfer to paper towels to cool.', 'Repeat with remaining cheese mixture, cooking 1 cheese crisp at a time and spraying skillet with nonstick spray before each crisp is cooked.', 'Cool.', '(Can be made 6 hours ahead.', 'Store in airtight container at room temperature.)', 'Serve at room temperature.']"
Mexican Chicken,"['4 boneless skinless chicken breasts', '2 tablespoons oil', '12 medium onion, finely chopped', '1 teaspoon chili powder', '1 teaspoon ground coriander', '1 (14 1/2 ounce) can diced tomatoes', '1 cup frozen corn', '2 tablespoons tomato paste', '1 -2 teaspoon chili powder', '1 12 teaspoons ground coriander', '1 teaspoon cayenne pepper', '12 teaspoon garlic powder', '18 teaspoon paprika', '18 teaspoon red pepper flakes', 'salt and pepper']","['Heat the oil in a large frying pan.', 'Rub chicken with salt and pepper and place in the pan.', 'Sprinkle with paprika and cook over medium heat until lightly browned.', 'Remove from the pan and set aside.', 'Add the onion to the pan and cook for 3-4 minutes until soft, then stir in the chilli powder and coriander and cook for a few seconds.', 'Add the tomatoes with their juice and the tomato puree.', 'Return the chicken to the pan along with the remaining spices (including additional salt and pepper) and simmer gently for 20 minutes until the chicken is tender and thoroughly cooked.', 'Add the corn and cook a further 3-5 minutes.', 'Serve with rice and a mixed pepper salad.']"
Hong Kong Mango Drink,"['1/2 cup small pearl tapioca', '1 mango - peeled, seeded and diced', '14 ice cubes', '1/2 cup coconut milk']","['Fill a pot with water and bring to a rolling boil over high heat.', 'Once the water is boiling, stir in the tapioca pearls, and return to a boil.', 'Cook the tapioca pearls uncovered, stirring occasionally, about 10 minutes.', 'Cover and remove from heat, allowing pearls to rest for 30 minutes.', 'Drain well in a colander set in the sink, then cover and refrigerate.', 'Place mango and ice in a blender and blend until smooth.', 'Divide chilled tapioca pearls in 2 tall glasses, then layer the mango mixture over and top each glass with a 1/4 cup of coconut milk.']"
"Ham, Leek and Potato Pie","['2 tablespoons butter', '1 large onion, finely chopped', '3 leeks, finely sliced', '2 large potatoes, cut into small cubes', '2 tablespoons plain flour', '300 ml chicken stock or 300 ml ham stock', '2 teaspoons coarse grain mustard', '200 g cooked ham, shredded', '375 g puff pastry', '1 eggs, beaten, to glaze or 1 milk, to glaze', '100 ml double cream']","['Melt the butter in a large frying pan, add the onion and leeks first, and then the potatoes after a few minutes, cook until soft.', 'Add the flour and then the stock and stir together well.', 'Turn down the heat and add the creme fraiche, mustard and ham.', 'Season to taste and the add ingredients to a pie dish.', 'Dust a little flour on the surface and roll out the puff pastry, add it to the top of the pie and trim the edges.', 'Use a fork to press down the edges and cut a few slits to allow air to escape.', 'Brush the pastry will egg and cook for 30 minutes until golden (220C/Fan 200C/Gas 7).', 'The pie may be served with any extra vegetables from your box such as spring greens, carrots or savoy cabbage.']"
Ground Beef Stroganoff,"['1 lb ground beef', '2 (10 1/2 ounce) cans cream of mushroom soup', '1 (4 1/2 ounce) can sliced mushrooms', '1 (1 1/4 ounce) packet brown gravy mix', '1 cup water', '12 cup sour cream']","['Brown ground beef, drain.', 'Add cream of mushroom soup, sliced mushrooms, brown gravy mix and water.', 'stir until heated through.', 'Keep adding a little bit of water until you get the consistency you want.', ""(I don't like mine too runny!"", ').', 'Stir in sour cream at the end.', 'Serve over egg noodles.', 'Enjoy!']"
Crispy Roast Duck,"['1 duck, about 1 1/2 lb (1.6kg)', '3 tbsp oyster sauce', '1 tsp Chinese five spice powder', '1 tsp salt', '3 tbsp honey', '2 tbsp Chinese rice wine or dry sherry', '1 tbsp dark soy sauce', 'Meat hook or kitchen string']","['Rinse the duck inside and out with cold running water.', 'Pat dry with paper towels.', 'Mix together the oyster sauce, five-spice powder, and salt and spread it inside the duck.', 'Bring a large kettle of water to a boil.', 'Tie some kitchen twine under the wings so the duck can be hung up.', 'Place the duck in a colander in the sink.', ""Pour some boiling water over the duck'the skin will tighten."", 'Pat the duck with paper towels.', 'Repeat the pouring and drying process five more times.', 'To make the glaze, bring the honey, rice wine, soy sauce, and 2/3 cup water to a boil over high heat.', 'Reduce the heat to medium-low and simmer briskly about 12 minutes, or until sticky.', 'Let cool slightly.', 'Brush the glaze all over the duck.', 'Hang the duck over a roasting pan in a cool place.', 'Train an electric fan on the duck.', 'Let stand for about 4 hours, or until the skin is dry.', 'Preheat the oven to 450F (230C).', 'Place the duck on a rack in a roasting pan, breast side up.', 'Pour 2 cups water into the pan.', 'Roast for 20 minutes.', 'Reduce the oven temperature to 350F (180C) and roast for 1 hour 15 minutes, or until the duck skin is shiny, crisp, and golden brown.', 'Let stand for 10 minutes.', 'Using a large, sharp knife, cut into quarters.', 'Arrange the duck on a serving platter and serve hot.']"
Banana-Cream Cheese Pie,"['1 (8 ounce) package cream cheese, softened', '1 cup sour cream', '1 cup mashed banana', '1 (3 1/2 ounce) box instant vanilla pudding', '1 12 teaspoons vanilla extract', 'prepared graham cracker crust']","['Beat cream cheese until fluffy.', 'Gradually beat in sour cream.', 'Add the remaining ingredients and beat at low speed until well blended.', 'Pour into crust and chill until firm.']"
Parsnip Soup,"['4 Parsnips', '1/2 Onion', '2 tbsp Olive oil', '1 tbsp Butter', '2 tbsp Flour', '250 ml Chicken broth', '400 ml Milk', '100 ml Heavy cream', '1 pinch Salt', '1 Water', '1 pinch White pepper', '8 Peeled sweet chestnuts', '1 dash Paprika powder', '2 Bay leaves']","['Peel the parsnips and cut into 1 cm chunks.', 'Finely chop the onion.', 'Place a deep pot over medium heat and add the olive oil and butter.', 'Add the vegetables from Step 1 and cook over low heat until the onion is translucent.', 'Sprinkle the flour into the pot and lightly stir-fry.', 'Now add the chicken broth, a little at a time, and stir until smooth.', 'Add the heavy cream, milk, and bay leaves to the pot and simmer over low heat to reduce.', 'When the parsnips are soft, remove the pot from the heat.', 'Use a stick blender (or a regular blender) to blend the soup.', '*At this point, the soup will still be very thick.', 'Return the pot to low heat and gradually add water until the soup is the consistency you prefer.', 'Adjust the seasoning with salt and white pepper and then strain the soup.', 'Add 2 sweet chestnuts to each bowl and pour in the soup.', 'Sprinkle with paprika powder.']"
Forty Minute Cassoulet,"['4 cups chopped tomato with the juice (canned is fine)', '1 tablespoon chopped garlic', '4 cups white beans, nearly fully cooked, drained if canned or frozen', '1 cup stock, dry red wine, bean cooking liquid, or water', 'Salt', '1/8 teaspoon cayenne, or to taste', '1 pound Italian sausage, preferably in 1 piece', '1 pound pork tenderloin, cut into 1-inch cubes', '1 boned duck breast']","['Combine the tomato and garlic in a large saucepan over medium heat.', 'Bring to a boil and add the beans; bring to a boil again, stirring occasionally, then reduce the heat so the mixture bubbles regularly but not furiously.', 'Cook for about 20 minutes, adding the liquid when the mixture becomes thick.', 'Add the salt and cayenne when the beans are tender and flavorful.', 'Meanwhile, put the sausage in a skillet and turn the heat to medium-high; brown on both sides, turning only once or twice.', 'Add the sausage to the tomato-bean mixture, along with the pork.', 'Raise the heat a bit if necessary to keep a simmer going.', 'Stir the beans occasionally so the pork chunks cook evenly.', 'Cut a 1/2-inch cross-hatch pattern in the skin side of the duck breast, right down to the fat layer.', 'Put the breast in the same skillet as the sausage, skin side down, and turn the heat to medium-high.', 'Cook until nicely browned, pouring any rendered duck fat and juices into the bean mixture.', 'Turn the duck and brown the meat side, then crisp up the skin side again for a minute or so, once more pouring any juice into the beans.', 'Total cooking time for the breast will be 6 to 8 minutes.', 'To serve, carve the sausage and duck breast into serving pieces and put on each of 4 or 6 plates.', 'Top with beans and pork.', 'An optional additional step (which is not particularly time consuming and certainly not at all difficult) that will give the dish the look of a traditional cassoulet: In step 4, combine the cut-up duck (or the browned duck confit if you were able to substitute it) with the beans and pork in a shallow baking dish.', 'Finish the dish by toasting some bread crumbs, seasoned with salt and pepper, in the fat remaining from browning the duck.', 'Sprinkle these on top of the stew, then run under the broiler to brown just before serving.']"
Simple Spaghetti,"['4 ounces spaghetti', '1 cup tomato sauce', '1 tomatoes, chopped', '12 cup baby bella mushroom, diced', '1 tablespoon capers, drained', '1 dash oregano', '1 dash parsley', '1 dash basil']","['Boil water, then add to pot with heat set to high.', 'Add spaghetti.', 'Add chopped tomato, mushrooms and seasonings to tomato sauce and heat on low in separate pot, covered with a lid.', 'Once water comes to a boil in the pot, cook spaghetti for at least 10 minutes.', 'Occasionally stir sauce.', 'Drain pasta, add sauce, then capers.', 'Add cheese if you want.', 'Enjoy!']"
Aioli,"['6 garlic cloves', '1/3 cup extra-virgin olive oil', '2 cups purchased mayonnaise']","['Finely chop garlic cloves in food processor.', 'Gradually blend in oil.', 'Add mayonnaise.', 'Blend until smooth.', 'Season with salt and pepper.', '(Can be made 1 day ahead.', 'Cover and chill.)']"
Shake & Serve Salad,"['2 cups mixed salad greens', '6 each: baby carrots and cherry tomatoes Target 2 lb For $3.00 thru 02/06', '3 slices deli style honey smoked turkey breast, cut into strips', '1/4 cup Cracker Barrel Shredded Double Cheddar Cheese', ""2 Tbsp. Kraft Rancher's Choice Dressing"", '1/4 cup corn chips']","['Place greens, carrots, tomatoes, turkey and cheese in large resealable plastic bag.', 'Place corn chips and dressing in separate small resealable plastic bags.', 'Include a plastic fork.', 'Just before serving....', 'Tear one corner of the plastic bag with the dressing; squeeze onto salad.', 'Shake lightly to mix ingredients.', 'Top with corn chips.']"
Mock ice cream float,"['1 cup cold root beer, dr pepper, or coke', '3 tbsp of Liquid vanilla coffee creamer', '1 whip cream']","['In a large glass add soda of choice and slowly add coffee creamer.', 'It will foam up.', 'Stir lightly.', 'and top with some whip cream.']"
Creamy Red Potatoes,"['2 lbs small red potatoes, quartered', '1 (8 ounce) package cream cheese, softened', '1 (10 3/4 ounce) can condensed cream of potato soup, undiluted', '1 (1 ounce) envelope ranch dressing mix']","['Place potatoes in a 3-qt.', 'slow cooker.', 'In a small bowl, beat the cream cheese, soup and salad dressing mix until blended.', 'Stir into potatoes.', 'Cover and cook on low for 8 hours or until potatoes are tender.']"
Asparagus (Or Broccoli) and Fontina Cheese Soup,"['2 tablespoons butter', '2 tablespoons extra virgin olive oil', '1 medium yellow onion, chopped', '3 stalks celery, chopped', '1 garlic clove, minced', '2 cups water', '2 teaspoons chicken soup base (Knoor or good, low sodium bouillon)', '4 cups chicken broth (low sodium, I use 1 box of Swanson ORGANIC, much better flavor)', '12 cup flour', '1 teaspoon kosher salt', '1 teaspoon ground black pepper', '2 medium yukon gold potatoes, peeled, chopped', '2 lbs fresh asparagus, trimmed of tough parts, chopped to bite-sized pieces (or broccoli)', '34 cup half-and-half', '1 teaspoon soy sauce', '12 lb Fontina cheese, cubed', '12 cup parmesan cheese, grated']","['Melt butter & oil in heavy cooking pot, over med-high heat.', 'Saute onions and celery until tender (~4 min.).', ""Add garlic and saute ~30 seconds (don't scorch gets bitter)."", 'Add flour, stirring constantly for 1 minute, to cook out raw flour taste.', 'Add water, broth, and Knoor soup base (or substitute bouillon).', 'Stir until smooth.', 'Bring to a gentle boil.', 'Boil for 2 minutes to set the thickening.', 'Add diced potatoes, chopped asparagus (or broccoli), salt, and pepper.', 'Reduce heat to med-LOW and simmer for ~25 minutes.', 'Puree about 3/4 of the soup in a blender in small batches.', '(Hot soup expands when blended, so fill blender only about 2/3 way full!).', 'I place batches in an intermediary large Pyrex bowl to hold until returning to pot.', 'Return blended soup to pot.', 'Stir in half-and-half, soy, and cheeses.', 'Simmer (do NOT BOIL) 5-10 more minutes stirring often, then taste for seasonings (probably needs a bit more pepper, doubtful it needs more salt cheese, soup base, and broth are already somewhat salted).']"
Lobster Soup Recipe,"['28 ounce. frzn lobster tails, partially thawed', '1/3 c. minced onions', '1/3 c. minced celery', '1 tbsp. butter', '1/3 c. green pepper', '6 c. chicken broth', '17 ounce. can tomatoes, minced', '1 tbsp. chopped parsley', '1/4 teaspoon salt', 'Dash of pepper', '1/3 c. sm. pasta shells', '4 c. torn fresh spinach leaves']","['Split lobster tails in half lengthwise.', 'Cut in half crosswise to make 8 portions.', 'Saute/fry onions, green pepper and celery in butter in saucepan till tender.', ""Don't brown."", 'Add in chicken broth, undrained tomatoes, parsley, salt and pepper.', 'Bring to a boil.', 'Add in pasta.', 'Cook till pasta is tender.', 'Reduce heat.', 'Add in lobster and spinach.', 'Cold for 5 min longer or possibly till lobster is tender.', 'Yield: 4 servings.']"
Chicken Kiev,"['8 tbsp butter, softened', '2 garlic cloves, crushed through a press', '2 tbsp chopped parsley', 'Grated zest of 1 lemon', 'Salt and freshly ground black pepper', '4 boneless skinless chicken breasts', '3 tbsp all purpose flour', '1 large egg, beaten', '1 1/2 cups fresh bread crumbs', 'Vegetable oil, for deep-frying']","['Combine the butter, garlic, parsley, and lemon zest in a bowl.', 'Season with salt and pepper.', 'On a piece of plastic wrap, shape into a thick rectangle, then enclose in the plastic wrap.', 'Refrigerate at least 1 hour, until firm.', 'One at a time, pound each breast between two sheets of plastic wrap with a meat pounder to an even thickness.', 'Season the breasts.', 'Cut the butter into 4 equal sticks and place a stick on each chicken breast.', 'Fold in the sides, then roll up the chicken completely around the butter.', 'Roll each chicken packet in flour, then in beaten egg, and finally into the bread crumbs to coat evenly.', 'Take care to keep the chicken closed around the butter.', 'Add enough oil to come halfway up the sides of a large saucepan and heat over high heat to 350F (180C).', 'Add the chicken and cook about 5 minutes, until deep golden brown.', 'Transfer the cooked chicken to paper towels and drain briefly.', 'Serve hot.']"
Chorizo & Artichoke Risotto,"['5 cups chicken stock', '2 ounces unsalted butter', '5 shallots, finely chopped', '3 garlic cloves, finely chopped', '10 ounces arborio rice', '78 cup dry white wine', '3 ounces chorizo sausage, sliced, each slice cut into quarters', '6 ounces marinated artichokes, drained and halved (in olive oil)', '2 ounces parmesan cheese, grated (reserve 1oz for the garnish)', '1 ounce flat leaf parsley, finely chopped']","['Pour the chicken stock into a large pan and keep on the heat at a gentle simmer.', 'Melt half the butter in a large, deep sided, heavy-based frying pan.', 'Add shallots and garlic and cook until soft, but not brown, then tip in the rice and stir for 1 minute until the rice begins to turn translucent.', 'Pour in the wine and stir well, then add two handfuls of hot stock and stir until the rice has absorbed almost all of the liquid.', 'Lower the heat and continue to add the stock, a couple of ladles at a time, only adding more when the rice has absorbed each additional of liquid.', 'Continue until all the stock is used up - the risotto should be creamy and the rice tender.', 'Add more stock if needed.', 'Meanwhile, throw the sliced chorizo into a small frying pan and fry until some fat has come out of the sausage.', 'Reserve a few pieces for the garnish, then add the artichokes to the pan and stir to warm through.', 'Remove risotto from the heat, then add chorizo and artichokes.', 'Stir in remaining butter, 1oz of parmesan and parsley.', 'Season well and transfer to a large serving dish.', 'Garnish with the reserved chorizo and parmesan.']"
Low-Fat Buttermilk Pancakes,"['1 cup all-purpose flour', '1 tablespoon sugar', '1 teaspoon sugar', '1 teaspoon baking powder', '12 teaspoon baking soda', '1 cup low-fat buttermilk', '2 tablespoons fat-free mayonnaise', '3 egg whites', '14 cup skim milk', 'cooking spray', 'maple syrup', 'margarine (optional)']","['Place all ingredients in a food processor work bowl and mix well.', 'Pour pancake batter to form pancakes in hot skillet coated with cooking spray.', '(On our electric stove, we set it to medium heat -- around 5 or 6) Brown lightly on both sides.', 'Serve topped with butter spray or margarine, if desired, and maple syrup.']"
Ratatouille With Polenta,"['16 ounces prepared polenta', '1 small green pepper, seeded and cut into thin strips', '1 small onion, cut into small slices', '1 garlic clove, minced', '1 tablespoon oil', '12 small eggplant, cut into small cubes', '1 small yellow squash, cut into small cubes', '12 small zucchini, cut into small cubes', '1 cup butternut squash, peeled, seeded, cut into small cubes', '1 large tomatoes, cut into small wedges', '1 tablespoon basil, fresh and chopped', '1 pinch salt', '1 pinch pepper', '3 tablespoons fresh parsley, chopped', 'parmesan cheese (optional)']","['Cut polenta into 12 slices.', 'Prepare as desired, I prefer to cook it in a skillet in a small amount of oil.', 'Cover and keep warm.', 'In a 4 quart saucepan, heat oil.', 'Once heated add pepper, onion and garlic.', 'Cook for five minutes over a medium heat, stirring frequently.', 'Add the eggplant, cook for another five minutes, stirring frequently.', 'Stir in both squashes, zucchini, tomato, basil, salt and pepper.', 'Cook, covered, 5-7 minutes, stirring occasionally, until vegetables are tender.', 'Stir in parsley.', 'Put 3 slices of polenta on a plate, spoon vegetables over the polenta and sprinkle with parmesan.', 'Continue for 3 more plates.']"
