Name,Ingredients,Instructions
Peaches & Cream Cake,"['12 Rhodes frozen rolls, thawed and risen', '1 (3 ounce) package cream cheese', '2 tablespoons sugar', '2 teaspoons flour', '1 egg yolk', '12 teaspoon vanilla', '1 (16 ounce) cansliced peaches, drained and thinly sliced', '1 cup sour cream', '3 12 tablespoons sugar', '1 teaspoon vanilla', 'fresh peach slices, if desired']","['Press 6 rolls together and roll into a 10-inch circle.', 'Place in a 9-inch springform pan sprayed with non-stick cooking spray.', 'Beat together cream cheese, 2 tablespoons sugar, flour, egg yolk, and 1/2 teaspoon vanilla.', 'Spread evenly over dough.', 'Arrange peaches evenly over cream cheese mixture.', 'Press remaining 6 rolls together and roll to a 10-inch circle.', 'Place over peaches.', 'Cover with sprayed plastic wrap.', 'Let rise until double.', 'Remove wrap and bake at 350F for 15 minutes.', 'With a sharp knife, make several slits in top layer.', 'Bake an additional 15-20 minutes.', 'Combine topping ingredients.', 'Spread over baked bread and continue baking for 10 minutes.', 'Cook completely and garnish with fresh peaches if desired.']"
Milk and Honey Bath Bombs,"['1 cup baking soda', '12 cup citric acid', '14 cup cornstarch', '14 cup powdered milk', '2 teaspoons shea butter (or mango, avocado, cocoa butter)', '1 tablespoon honey, warm', '1 tablespoon jojoba oil or 1 tablespoon olive oil', '1 teaspoon essential oil']","['To make bath bombs successfully, have ingredients ready to mix.', 'Choose your moulds carefully and have, at least, 2 molds ready for filling.', 'Read the instructions first so you know what you are doing.', 'Carefully measure out the wet ingredients (if you have too much, you will end up with ""slop"", and, if that is the case, just dry the product out and leave it loose (it will still work!', ').', 'To Start: Combine the baking soda, citric acid, cornstarch and powder milk.', 'Melt the shea buter, warm honey and oil in a microwave safe measuring cup or over low heat in a small pot.', 'Add to the baking soda mixture.', 'Combine the mixture and add the essential oils.', 'Mix well.', 'Mixture should hold together when you make a ball.', 'Working quickly, press the mixture FIRMLY into your mold, making sure the edges are clean.', 'Leave the mixture in to the mold for a couple of minutes, then pop out.', 'While one tray is drying, work on the other (I put a small cutting board over top of the mold, flip over, then lift the mold off).', 'Let bombs dry overnight.', 'Once dried, place them in a decorative bag and tie with ribbon.', 'To use: Drop 1 - 2 bombs into your tub and relax.', '~Or~ leave the mixture in the mixing bowl for 24 hours, periodically mixing the ingredients, breaking up the clumps.', 'Once the product has dried out, place in a nice decorative bag with a colourful ribbon.', 'Makes nice gifts.', 'Helpful Hints: I have used large ice cube trays that I use just for bath bombs.', 'When picking a mould you want something that is not too big (you end up wasting product) and soft edges (the bombs end up too fragile with sharp angles).', 'When the bombs are in the molds, and I have pressed firmly down, I will run a sharp knife along the bottom of the mold to get a clean, flat edge.', 'You can put lavender flowers, rose petals, etc in your mixture, but sometimes it ends up clogging your drains, so think carefully about what you are putting in the bombs -- if you put too much dried fowers in the bomb may not come together.', 'Commercial bombs have lots of hidden ingredients it them that are not necessarly good for the skin, like Sodium Laurel Sulphite -- which gives you the ""bubbling action"" You get nice bubbles, but this product (in its raw state) will actually burn the skin.']"
Blueberry Pancakes,"['1 tablespoon fresh lemon juice', '2 cups milk', '2 cups unbleached all-purpose flour (10 ounces)', '2 tablespoons granulated sugar', '2 teaspoons baking powder', '12 teaspoon baking soda', '12 teaspoon table salt', '1 large egg', '3 tablespoons unsalted butter, melted and cooled slightly', '2 teaspoons vegetable oil', '1 cup fresh blueberries (1 cup = 16 T, 1 T per pancake) or 1 cup frozen blueberries, preferably wild, rinsed and dried (1 cup = 16 T, 1 T per pancake)', 'add 1 t freshly grated lemon zest (zest from 1 lemon)', 'add 1/2 c. chopped pecans', 'add 1/2 t. ground cinnamon']","['Whisk lemon juice and milk in medium bowl or large measuring cup; set aside to thicken while preparing other ingredients.', 'Whisk flour, sugar, baking powder, baking soda, and salt in medium bowl to combine.', 'Whisk egg and melted butter into milk until combined.', 'Make well in center of dry ingredients in bowl; pour in milk mixture and whisk very gently until just combined (a few lumps should remain).', 'Do not over mix.', 'Heat 12-inch nonstick skillet over medium heat for 3 to 5 minutes; add 1 teaspoon oil and brush to coat skillet bottom evenly.', 'Pour 1/4 cup batter onto 3 spots on skillet; sprinkle 1 tablespoon blueberries over each pancake.', 'Cook pancakes until large bubbles begin to appear, 1 1/2 to 2 minutes.', 'Using thin, wide spatula, flip pancakes and cook until golden brown on second side, 1 to 1 1/2 minutes longer.', 'Serve immediately, and repeat with remaining batter, using remaining vegetable oil only if necessary.']"
Holiday Asparagus Recipe,"['2 (10 ounce.) Packages frzn, minced asparagus', '1/4 c. lowfat milk', '1 flat can water chestnuts, liquid removed and sliced', '1/4 c. diced pimento', '1/4 teaspoon pepper', '1 can French fried onion rings', '1 (10 ounce.) can cream of mushroom soup', '1 teaspoon Worcestershire sauce', '1/2 c. sliced mushrooms', '4 hard-cooked Large eggs, sliced', '1/2 teaspoon salt']","['Cook asparagus according to package directions; drain.', 'Place in an 8 or possibly 9-inch square baking dish.', 'Combine soup and lowfat milk; add in remaining ingredients except onion rings.', 'Pour over asparagus.', 'Garnish with onion rings.', 'Bake in 350 degree oven about 25 min.', 'Canned asparagus pcs may be used.', 'Yield: 6 servings.']"
Roast Leg of Lamb - Aussie Style.,"['1 leg of lamb (at least 1 kilo and upto 2.5 kilos)', '3 cloves fresh garlic', '4 sprigs fresh rosemary', '1 tablespoon salt', '2 tablespoons vegetable oil', '1 teaspoon freshly cracked black pepper']","['Pre-heat your oven as high as it will go while you prepare the lamb.', 'Rub the oil all over the leg - top and bottom in a good sized baking tray.', 'Cut each garlic clove into 6ths.', 'Use a paring knife, cut small incisions all ove the lamb and carefully push a garlic into each hole.', 'Remove the rosemary from the sprigs and sprinkle all over the lamb.', 'Finally sprinkle the salt on top.', 'Place into your hot oven and turn down to 220oC for 30 minutes.', 'Turn the heat down and bake at 160oC for 4 hours.', 'If you choose to add veggies, do it during hour 2 - that gives them 2 hours to cook.', 'Carefully pour the lamb fat over your veggies to make them crispy and taste amazing.', 'Strain the fat and juices off.', 'Reserve the pan juices (not the fat) to make lamb gravy.', 'Serve roast lamb with roast veggies, gravy, mint sauce and a slice of bread with butter (to mop it all up with).', 'Veggies to add in hour 2: little onions, carrots, potatoes, sweet potato, pumpkin and parsnip.']"
Zesty Dilly Dressing,"['13 cup mayonnaise', '14 cup sour cream', '1 tablespoon milk', '1 tablespoon olive oil', '1 tablespoon red wine vinegar', '1 teaspoon Worcestershire sauce (To make this recipe vegetarian, use a vegetarian Worcestershire.)', '1 teaspoon sugar', '1 teaspoon dill', '14 teaspoon garlic salt', '14 teaspoon garlic powder', '18 teaspoon onion powder', '18 teaspoon black pepper', '2 green onions, finely chopped']",['Mix all ingredients and chill.']
Baked Macaroni and Cheese With a Crumb Topping,"['salt', '1 lb elbow macaroni', '6 tablespoons unsalted butter, plus extra for greasing', '14 cup all-purpose flour', '3 cups milk, heated to simmering', '12 lb extra-sharp cheddar cheese, shredded', '12 lb monterey jack cheese, shredded', 'hot pepper sauce', '34 cup fresh breadcrumb']","['Preheat the oven to 350.', 'Lightly butter a 2 1/2 quart baking dish.', 'Bring a large pot three-fourths full of salted water to a boil.', 'Add the macaroni, stir well, and cook for about 6 minutes.', 'The macaroni will still be quite al dente; it will cook further in the oven.', 'Do not overcook; drain thoroughly.', 'While the pasta is draining, return the pot to the stove, add 4 tablespoons of the butter, and melt over medium heat.', 'Whisk in the flour and reduce the heat to low.', 'Let the flour mixture bubble, whisking occasionally, without browning, for 2 minutes.', 'Gradually whisk in the hot milk, raise the heat to medium, and bring to a boil.', 'Remove from the heat, add the cheeses, and stir until the cheeses are melted.', 'Return the macaroni to the pot and stir well.', 'Season to taste with salt and hot pepper sauce.', 'In a small saucepan, melt the remaining 2 tablespoons butter over medium heat.', 'Spread the macaroni evenly in the prepared baking dish.', 'Sprinkle the top with the bread crumbs.', 'Drizzle the melted butter evenly over the crumbs.', 'Bake until the sauce is bubbling and the top is browned, about 40 minutes.', 'Serve hot, directly from the baking dish.']"
Best Antipasto Recipe,"['2 lb cucumbers or possibly 2 24oz.dill pickles', '3 lb cauliflower', '2 lb green beans or possibly 4 15z. tins', '2 lb red peppers', '5 x 8 ounce tins tuna fish', '5 x 16 ounce jars stuffed olives', '3/4 c. extra virgin olive oil', '2 lb pickling onions or possibly 3 16oz. j', '3 lb mushrooms or possibly 5 10z.tins mus', '2 lb green peppers', '5 x 16 ounce tins ripe olives', '5 x 11 ounce bottle ketchup', '2 x 13 ounce large tins anchovies', '3/4 c. vinegar']","['Boil cauliflower 3 min.', 'Drain and set aside.', 'Peel pickling onions, cut cucumbers in slices and boil green beans till tender.', 'Set all these vegetables aside.', 'In large canning kettle, fry sliced mushrooms in the oil, add in ketchup, cut green beans and red peppers.', 'Simmer 10-15 min.', 'Add in all the vegetables, olives and remaining ingredients (separate anchovies and break up tuna), simmer for another 12 min.']"
Leek or Onion and Potato Soup,"['3 to 4 cups or 1 lb peeled potatoes, sliced or diced', '3 cups or 1 lb thinly sliced leeks including the tender green, or yellow onions', '2 quarts of water', '1 Tb salt', '4 to 6 Tb whipping cream or 2 to 3 Tb softened butter', '2 to 3 Tb minced parsley or chives']","['Either simmer the vegetables, water, and salt together, partially covered, for 40 to 50 minutes until the vegetables are tender; or cook under 15 pounds pressure for 5 minutes, release pressure, and simmer uncovered for 15 minutes.', 'Mash the vegetables in the soup with a fork, or pass the soup through a food mill.', 'Correct seasoning.', 'Set aside uncovered until just before serving, then reheat to the simmer.', 'Off heat and just before serving, stir in the cream or butter by spoonfuls.', 'Pour into a tureen or soup cups and decorate with the herbs.', 'VARIATIONS:', 'Potate au Cresson (Water-cress Soup)', 'This simple version of water-cress soup is very good.', 'Serves 6 to 8 people', 'Ingredients are the same as for the leek and potato soup, omitting cream or butter enrichment until later and adding 1/4 lb or about 1 packed cup of water-cress leaves and tender stems.', 'Follow the preceding master recipe, but before pureeing the soup, stir in the water cress and simmer for 5 minutes.', 'Then puree in a food mill and correct seasoning.', 'Off heat and just before serving, stir in 4 to 6 Tb cream or 2 to 3 Tb butter by spoonfuls.', 'Decorate with the optional water-cress leaves.', 'Vichyssoise (Cold Leek and Potato Soup)', 'This is an American invention based on the leek and potato soup in the preceding master recipe.', 'Serves 6 to 8 people', 'Ingredients are the same as for the leek and potato soup with the addition of 3 cups peeled and sliced potatoes, 3 cups sliced white of leek, and 1 1/2 quarts of white stock chicken stock, or canned chicken broth.', 'Simmer the vegetables in stock or broth instead of water as described in the master recipe.', 'Puree the soup either in the electric blender, or through a food mill and then through a fine sieve.', 'Stir in 1/2 to 1 cup cream.', 'Season to taste, over salting very slightly as salt loses savor in a cold dish.', 'Chill.', 'Serve in chilled soup cups and decorate with minced chives.', 'Other Variations on Leek and Potato Soup:', 'Using the master recipe for leek and potato soup, a cup or two of one or a combination of the following vegetables may be added as indicated.', 'Proportions are not important here, and you can use your imagination to the full.', 'Many of the delicious soups you eat in French homes and little restaurants are made just this way, with a leek-and-potato base to which leftover vegetables or sauces and a few fresh items are added.', 'You can also experiment on your own combinations for cold soups, by stirring a cup or more of heavy cream into the cooked soup, chilling it, then sprinkling on fresh herbs just before serving.', 'You may find you have invented a marvelous concoction, which you can keep as a secret of the house.', 'To be simmered or cooked in the pressure cooker with the potatoes and leeks or onions at the start: Sliced or diced carrots or turnips; peeled, seeded, and chopped tomatoes, or strained canned tomatoes; half-cooked dried beans, peas, or lentils, including their cooking liquid.', 'To be simmered for 10 to 15 minutes with the soup after it has been pureed: Fresh or frozen diced cauliflower, cucumbers, broccoli, Lima beans, peas, string beans, okra, or zucchini; shredded lettuce, spinach, sorrel, or cabbage.', 'To be heated in the soup just before serving: Diced, cooked leftovers of any of the preceding vegetables; tomatoes, peeled, seeded, juiced, and diced.']"
Peach & Pear Honey Goat Cheese Crostini,"['20 slices French Baguette, About 1/2-inch Thick, Sliced On The Diagonal', 'Olive Oil, For Brushing On Bread', '1 whole Pear, Cored And Diced', '1 whole Peach, Pitted And Diced', '1 teaspoon Fresh Lemon Juice', '1/4 cups Balsamic Vinegar', ""4 ounces, weight Honey Goat Cheese (we Used Trader Joe's Brand)"", 'Honey For Drizzling']","['Preheat oven to 400 F. Slice baguette and lightly brush or spray each side with olive oil.', 'Lay them out in one single layer on a parchment-lined baking sheet.', 'Bake at 400 F for 10-15 minutes until they are lightly browned and crispy, turning them over halfway through.', 'Remove them from the oven and allow to cool down for a couple of minutes, to room temperature.', 'Meanwhile, dice the peach and pear then toss them in a bowl with a teaspoon or two of fresh lemon juice, to keep them from browning.', 'In a small skillet over medium heat, add 1/4 cup of balsamic vinegar and heat until its reduced by about half.', 'The texture will be thicker but should still be thin enough to drizzle.', 'Spread a good layer of honey goat cheese onto each crostini.', 'Top with the peach-pear mixture, followed by a light drizzle of honey and balsamic reduction.']"
Shepherds pie,"['3 lb ground beef', '5 lb idaho potatoes', '1 large onion', '1 large bellpepper', '6 garlic cloves', '1 milk', '1 butter', '1 can rotel', '1 can sweet peas', '1 can corn', '2 cup shredded chedder cheese']","['1st peel, clean, and either boil, or bake potatoes in microwave until done..', 'Meanwhile cut onion, garlic, bellpepper, and saute until almost done drain add can of rotel, then add drained can of peas and mix with meat.', 'Layer meat mixture in 9x13 baking dish I season with salt, pepper, garlic, and tons of chilli powder!!!!!', 'And some tony seasoning.', 'Open corn and layer over meat mixture.', 'Meanwhile mash potatoes and add a little butter and milk, and mix unit blended.', 'Add milk as you go to get the potatoes to the creamy texture you prefer.', 'Season also with salt, pepper, parsley, garlic salt, and layer over corn.', 'Spread cheese over top and bake 40 on 350 degrees']"
Mint Vinaigrette,"['34 cup olive oil', '12 cup mint leaf (firmly packed)', '14 cup white wine vinegar', '1 tablespoon Dijon mustard, plus', '1 teaspoon Dijon mustard', '1 tablespoon honey, plus', '1 teaspoon honey', '14 teaspoon kosher salt', 'fresh ground pepper']","['combine olive oil and mint in a blender and blend until pureed, about 15 seconds.', 'add the rest of the ingredients and blend until just incorporated, about 5 seconds.', 'do not over blend or the vinaigrette will be too thick!', 'Dressing will keep up to 1 week.']"
Ace's Favorite Dog Biscuits Recipe,"['11/2 c. whole wheat flour', '11/4 c. grated cheddar cheese', '1/4 lb corn oil margarine', '1 clv garlic -- crushed', '1 pch salt', 'Lowfat milk']","['Grate the cheese and let stand till it reaches room temperature.', 'Cream the cheese with the softened margarine, garlic, salt and flour.', 'Add in sufficient lowfat milk to create into a ball.', 'Refrigeratefor 1/2 hour.', 'Roll onto floured board.', 'Cut into shapes and bake at 375 degrees for 15 min or possibly till slightly brown, and hard.', 'Makes 2 to 3 dozen, depending on size.']"
White Beans Alla Toscana with Extra-Virgin Olive Oil and Saba,"['1 cup dried white beans, soaked 1 to 4 hours', '2 large carrots, peeled and halved', '2 celery ribs, halved', '16 garlic cloves', '1/2 yellow Spanish onion, halved', '2 dried whole arbol chiles', '1/2 cup extra-virgin olive oil', '2 tablespoons kosher salt, plus more to taste', '2 tablespoons balsamic vinegar', '2 tablespoons extra-virgin olive oil', '1/2 teaspoon kosher salt', '1/2 teaspoon freshly ground black pepper', '12 radicchio leaves', '24 Garlic Crostini (page 46)', 'Finishing-quality extra-virgin olive oil', 'Saba, for drizzling (see headnote)', 'Fresh thyme leaves', 'Fresh coarsely ground black pepper']","['To make the white bean puree, drain the soaked beans and put them in a large saucepan with enough water to cover by 1 1/2 inches.', '(Cooking them in just enough water yields richer, creamier beans than if you were to boil them in tons of water.)', 'Wrap the carrots, celery, garlic cloves, onion, and chiles in a doubled piece of cheesecloth and tie it into a closed bundle with kitchen twine.', 'Add the bundle to the pot with the beans, stir in the olive oil and salt, and bring the water to a boil over high heat.', 'Reduce the heat and simmer the beans until they are very tender and creamy, adding more water to the pot as needed, but never covering them by more than an inch to an inch and a half.', '(The time will vary depending on how long you soaked the beans, from 1 hour to as long as 4.)', 'Turn off the heat and set the beans aside to cool slightly in their liquid.', 'Remove and discard the cheesecloth bundle and drain the beans, reserving the cooking liquid.', 'Transfer the beans to the bowl of a food processor fitted with a metal blade or the jar of a blender and puree, adding some of the reserved liquid if necessary, to form a spoonable paste that is smooth with some texture.', '(Alternatively, you can mash the beans using a mortar and pestle or using a wire whisk as you would a potato masher to smash the beans.)', 'Taste for seasoning and add more salt, if desired.', 'Use the beans or transfer to an airtight container and refrigerate for up to three days.', 'Bring the beans to room temperature before serving.', 'To prepare the radicchio, combine the vinegar, oil, salt, and pepper in a large bowl.', 'Add the radicchio leaves and massage the marinade into the leaves.', 'Set aside to marinate the leaves for at least 15 minutes and up to several hours.', 'Preheat a cast-iron pan or a grill pan over high heat.', 'Place the radicchio leaves in the pan and cook for 1 1/2 to 2 minutes, turning occasionally, until they are deep brown and caramelized in places but not crisp.', 'To assemble, lay the Garlic Crostini oiled side up on a work surface.', 'Rip each radicchio leaf in half and drape the half on each crostino, leaving the edges of the bread visible.', 'Spoon 1 heaping tablespoon of the white bean puree on top of the radicchio on each crostino, leaving the radicchio visible around the edges.', 'Create a small crater in each serving of white beans, drizzle the finishing-quality olive oil in the craters and about 1/2 teaspoon of the saba in and around each crater.', 'Sprinkle the thyme and grind the pepper over the crostini, and serve.', 'Vernaccia di San Gimignano (Tuscany)']"
Copycat KIT KAT Bars,"['8 ounces of waverly crackers, divided', '1 cup butter', '12 cup milk', '2 cups graham cracker crumbs', '1 cup packed brown sugar', '23 creamy peanut butter', '12 cup milk chocolate chips', '12 cup butterscotch chips']","['Place about 25 crackers in the bottom of a 9 x 13"" baking dish.', 'In a medium saucepan, melt the butter and add the milk, crumbs and sugar and bring to a boil.', 'Boil for 5 minutes, stirring constantly.', 'Pour half of heated mixture over crackers, quickly and carefully spreading to cover.', 'Place about 25 more crackers on top and spread with remaining heated mixture.', 'Top with remaining crackers.', 'Melt the peanut butter and chips together either in a small saucepan or in the microwave.', 'Spread carefully over crackers.', 'Chill at least 1 hour or until firm.', 'Cut into small squares.']"
"Slim Cat's Grand and Crazy Muffins (Fruity, Super-Moist, Low-Fat","['2 cups all-purpose flour', '2 teaspoons baking soda (or 2 cups self-raising flour)', '12 teaspoon salt', '34 cup white sugar (use less to lower calorie content)', '3 bananas, mashed', '34 cup raisins', '150 g fat-free apricot yogurt', '18 cup skim milk (optional)', '1 egg (use egg white to lower calories)', '1 cup applesauce', 'any fruit, you like, pumpkin, prune, anything, satisfaction guaranteed', '13 cup golden granulated sugar', '14 cup all-purpose flour']","['Preheat oven to 375 degrees F (190 degrees C).', 'Lightly grease muffin cups, or lined with muffin cups.', 'If using nonstick muffin cups, greasing can be omitted.', 'In a large bowl, mix together flour, baking soda, baking powder and salt.', 'In another bowl, mash bananas.', 'Pour in apple sauce and yoghurt, add milk till it fills up to 1 1/3 cup.', 'Mix with bananas.', 'Beat the banana mixture into the flour mixture just until moistened.', 'Spoon batter into prepared muffin cups.', 'To Make Crumb Topping: Mix together 1/2 cup sugar, 1/3 cup flour, and 1 1/2 teaspoons cinnamon.', 'Cut in a drop of apple sauce until mixture resembles coarse breadcrumbs.', 'Sprinkle over muffins before baking.', 'Bake in preheated oven for 30-35 minutes or until a toothpick inserted into center of muffin comes out clean or until golden brown.', '(Makes about 15-20, amount varies due to different sizes, preferably fill cup almost to the top).']"
