Name,Ingredients,Instructions
Cheddar Coarse Black Pepper Muffins,"['2 cups all-purpose flour', '1 tablespoon sugar', '1 tablespoon baking powder', '1 teaspoon fresh coarse ground black pepper', '12 teaspoon salt', '1 14 cups milk', '14 cup vegetable oil', '1 egg', '1 cup shredded sharp cheddar cheese, divided']","['Preheat oven to 400F.', 'Grease or paper line 12 tin muffin cup pan.', 'Combine flour, sugar, baking powder, pepper, and salt in a large bowl.', 'In another bowl, combine milk, oil, and egg until blended.', 'Stir into flour mixture just until moistened.', 'Fold in 3/4 cup of cheese and spoon the mix into muffin tins.', 'Sprinkle cheese over top and bake 15 to 20 minutes until light golden brown.', 'Cool in pan for 5 minutes.', 'Remove and serve warm.']"
Lisas Noodle Kugel,"['8 ounces, weight Wide Egg Noodles', '1 stick Melted Butter', '8 ounces, weight Cream Cheese, At Room Temperature', '1/2 cups Sugar', '1 teaspoon Vanilla', '4 whole Eggs', '2 cups Milk', '1 cup Cornflakes', '1 Tablespoon Sugar', '1 Tablespoon Cinnamon']","['Preheat oven to 350 degrees.', 'Grease a 9x13 glass casserole dish.', 'Cook noodles according to package directions, drain and allow to cool a bit.', 'Mix all ingredients except cornflakes, sugar and cinnamon for topping.', 'Mix using a hand mixer.', 'Pour in the casserole dish and cover and refrigerate overnight.', 'Smash cornflakes, sugar and cinnamon together.', 'Sprinkle over the top of the casserole right before baking.', 'Bake at 350 degree for 45 mins to 1 hour until casserole is set and the bottom is brown and bubbly.']"
Flourless Chocolate Heart Cake,"['1 teaspoon unsalted butter', '3 eggs, separated', '12-34 cup granulated sugar', '1 cup unsweetened cocoa powder', '14-12 cup whole milk', '1 pinch salt', '2 cups heavy cream', '8 ounces bittersweet chocolate']","['Preheat oven to 375.', 'Butter two 8-inch heart shaped pans.', 'Coat the pans with cocoa powder.', 'Separate the eggs into two bowls.', 'Add sugar to the bowl with the yolks and beat well.', 'Sift in the cocoa powder.', 'Beat together.', 'Add enough milk to get it smooth but not runny.', 'Beat egg whites with a pinch of salt until stiff.', 'Take a small quantity and stir into the chocolate mixture.', 'Gently fold in the rest.', 'Pour into the prepared cake pans.', 'Bake 20-30 minutes.', 'Let cool.', 'In a saucepan, boil 1/2 cup and 3 tablespoons of heavy cream.', 'Remove from the stove and add the chocolate.', 'Stir well.', 'Whip in the rest of the cream into soft peaks then fold into the chocolate mixture.', 'Put the mousse between the two stacked flourless chocolate heart cakes and on the top.', 'Keep refrigerated.']"
(No Sugar Added) Garbanzo Flour Pancakes with Apple,"['3/4 cup rolled oats', '1/2 cup chickpea (garbanzo bean) flour', '1/2 cup oat bran', '1 tablespoon ground cinnamon, plus more for dusting', '1 teaspoon baking powder', '1 cup water, or as needed', '1/2 apple, finely chopped', '1 small orange, juiced', '1 teaspoon vanilla extract', '1 tablespoon vegetable oil, or as needed, divided']","['Stir rolled oats, chickpea flour, oat bran, 1 tablespoon cinnamon, and baking powder together in a large bowl.', 'Stream water into the flour mixture while stirring into a batter, avoiding it becoming too watery.', 'Stir apple, orange juice, and vanilla extract into batter.', 'Lightly grease a griddle and heat it until drops of water sprinkled on it evaporate noisily.', 'Ladle batter onto griddle in about 1/2 cup portions, dust with cinnamon, and cook until bubbles begin to form on top, 3 to 5 minutes; flip and continue cooking until bottom side is a golden brown color, 2 to 3 minutes more.']"
Simple Peach Cobbler Recipe,"['2 (16 ounce.) cans sliced peaches and juice', '1 pkg. yellow cake mix', '1/2 c. butter', '1 c. minced nuts']","['Lay peaches and juice in bottom of baking dish.', 'Sprinkle dry cake mix on top of peaches.', 'Dot with butter sprinkle nuts on top.', 'Bake 45 min at 350 degrees or possibly until cobbler is golden brown.', 'Diet tomorrow!']"
Halibut-Mango Ceviche,"['1 1/2 pounds skinless, boneless halibut, cut into 1/2 inch cubes', '1/3 cup fresh lime juice', '1/4 cup fresh lemon juice', '1/4 cup tequila', '3 jalapeno chile peppers, seeded and minced', '1 mango - peeled, seeded and diced', '1 green bell pepper, seeded and finely chopped', '1/2 cup finely chopped Vidalia or other sweet onion', '1/2 cup finely chopped red onion', '1 mango - peeled, seeded and diced', '1/2 bunch chopped fresh cilantro', '1/4 cup chopped fresh parsley', '1 teaspoon salt, or to taste']","['Combine cubed halibut, lime juice, lemon juice, tequila, minced jalapeno peppers, and 1 diced mango in a non-metallic bowl.', 'Cover and refrigerate for 1 1/2 hours.', 'After the ceviche has sat for 1 1/2 hours, add the green pepper, sweet onion, and red onion.', 'Mix well, then recover and refrigerate another 30 minutes.', 'Fold in the remaining diced mango, cilantro, and parsley; season to taste with salt before serving.']"
Paula's Black Olive Spread,"['1 cup mayonnaise', '1 12 cups cheddar cheese (shredded)', '3 green onions (chopped)', '1 (10 ounce) can pitted black olives (drained)', '1 teaspoon curry powder']","['Combine all in a food processor or blender.', 'Spread on french bread slices, english muffin halves, or pre baked pizza crust.', 'bake in preheated 350F oven for 10 mins or until bubbly.']"
Spiced Hot Apple Cider,"['2 teaspoons whole cloves', '2 cardamom pods', '2 cinnamon sticks', '1 orange peel', 'One 64-ounce bottle apple cider', '2 cups orange juice']","['Place the cloves, cardamom pods, cinnamon sticks and orange peel on the cheesecloth.', 'Pull the corners up, and tie with kitchen string.', 'In a large Dutch oven, combine the cider, orange juice and spice bundle.', 'Cook over medium heat, stirring occasionally, 30 to 45 minutes.', 'Remove and discard the spice bundle before serving.']"
Homemade Baked Ziti,"['1 lb ground beef', '1 lb port sausage, ground', '1 large onion, sliced and diced', '1 green pepper, diced', '4 garlic cloves, peeled and pressed', '1 pint mushroom, sliced', '2 (6 ounce) cans tomato paste', '2 (12 ounce) cans tomato sauce', 'oregano', 'basil', 'italian seasoning', '2 bay leaves', 'fresh parmesan cheese, grated', 'black pepper, ground', 'soy sauce', 'chili flakes', '1 (16 ounce) box ziti pasta', '1 (8 ounce) package mozzarella cheese, sliced or 8 ounces grated mozzarella cheese', 'salt', 'canola oil']","['Preheat oven to 350F', 'To make the sauce: First, brown the ground beef and Port.', 'Sausage in separate frying pans over medium heat.', 'Make sure the beef is in a large frying pan, and drain the fat.', 'When the sausage is done, pat it dry with paper towels to remove the grease.', 'When the beef is just about done, grind the pepper over the beef, probably about 1 Tbsp worth.', 'Add about 1/2 to 1 Tbsp soy sauce and mix it in to the beef.', 'You can replace the soy sauce with salt, but it adds a nice zing to the flavor.', 'At this point, I usually cut the onion into chunks and throw it into my Cuisinart with the garlic, and shred them to bits, and toss them in .', 'But sliced into small bits works well also.', 'Add the onion and garlic, and let cook down (covered) until the onion gets a little clear.', 'I add a little oil here sometimes, depending on how much fat was in the meat.', 'Add the tomato paste, and mix it in .', 'I do the paste first because it makes it faster and easier to get the consistency right when the sauce comes in .', 'Add the sauce and mix it well.', 'Add generous amounts of the oregano and Italian Seasoning.', ""Don't go overboard on the basil though."", 'Add the bay leaves.', 'Let it simmer.', 'Mix it, and let it simmer longer.', 'Start the water boiling for the ziti.', 'Add some salt and oil to the water to make it boil quicker, and to help keep the zitis from sticking.', 'Throw the green pepper, sausage, and mushrooms into the sauce.', 'Next stir about 4 or 5 Tbsp Parmesan cheese in to the sauce.', 'When the ziti is done, drain them and dump into a large rectangular Pyrex.', ""I don't remember the exact size, but I think its around 9x18."", 'You may have a touch too many zitis, but they are delicious plain, so eat any extras.', 'Once the Parmesan has melted into the sauce and made it stringy, and the sauce has thickened, stir the sauce into the zitis.', 'Mix it all well.', 'Now, lay the sliced mozzarella over the ziti like shingles on a roof.', 'Sprinkle over some more Parmesan, maybe a tablespoons.', 'Bake at 350F for 45 minutes to 1 hour.']"
Southwestern Cornbread Pudding,"['1 cup yellow cornmeal', '1 cup all-purpose flour', '1/3 cup sugar', '1 teaspoon baking soda', '2 teaspoons baking powder', '1 cup buttermilk', '2 eggs', '4 tablespoons melted unsalted butter or vegetable oil', '1 1/2 cups fresh or frozen corn kernels', '1 long green Anaheim or poblano chile, stemmed, seeded, and diced', '1/2 cup chopped green onions, white and light green parts', '1 cup grated sharp cheddar cheese', '1 cup grated Monterey Jack cheese', '2 cups very coarsely chopped fresh chard leaves and stems or spinach', '1 teaspoon coriander seeds, crushed', '1 teaspoon cumin seeds, crushed', '2 cups buttermilk or milk', '4 eggs', '2 cups canned green enchilada sauce']","['To make the cornbread, preheat the oven to 400F.', 'Combine all the ingredients in a bowl and mix well.', 'Pour the batter into a greased 9 by 9-inch baking pan and bake for about 25 minutes, until the top is golden brown.', 'Remove the cornbread from the oven and allow to cool slightly.', 'When cool enough to handle, cut or break the cornbread into 1 1/2-inch cubes and place in a bowl.', 'Using your hands, mix in the corn kernels, chile, green onions, cheddar, Monterey Jack, chard, coriander, and cumin.', 'Transfer to the slow cooker.', 'In a blender, combine the buttermilk, eggs, and enchilada sauce and mix well.', 'Pour over the ingredients in the cooker.', 'Cover and cook on low for about 3 hours, until the pudding is set.', 'Serve immediately.']"
Cilantro Pesto,"['12 cup toasted pumpkin seeds', '1 ounce by weight fresh parsley (omit the stems as they are bitter and tough)', '3 ounces by weight fresh cilantro (stems may be used, they have lots of flavor & are not tough)', '1 12 teaspoons minced fresh garlic', '3 tablespoons fresh lime juice', '34 cup olive oil', '1 teaspoon salt', '1 teaspoon black pepper']","['To toast the pumpkin seeds preheat oven to 350.', 'Evenly spread the pumpkin seeds on a cookie sheet.', 'Put them in the preheated oven for 15 minutes.', 'Remove from the oven and allow to cool.', 'Wash the fresh herbs in cool water.', 'Shake well to dry.', 'Place all the ingredients in a blender and puree until smooth.']"
Chicharo Pea-queno,"['1 1/2 oz. tequila', '3/4 oz. lime juice', '3/4 oz. English-pea-pod juice (see note)', '1/4 oz. mint simple syrup (see note)', 'Small pinch of gray sea salt (about 5 granules it doesnt take much)', 'Mint leaf for garnish']","['Shake all ingredients in a shaker filled with ice.', 'Strain into a chilled coupe, and garnish with mint leaf (or peas, if you like).']"
Coconut Cake with 7-Minute Frosting,"[""1 coconut, see Cook's Note"", 'Vegetable oil, for cake pan', '14 1/4 ounces cake flour, plus extra for pans, approximately 3 cups', '1 1/2 teaspoons baking powder', '1 teaspoon kosher salt', '1/2 cup fresh coconut milk', '1/2 cup fresh coconut cream', '8 ounces unsalted butter, room temperature', '16 ounces sugar, approximately 2 1/4 cups', '1 teaspoon coconut extract', '4 egg whites', '1/3 cup coconut water', '3 large egg whites', '12 ounces sugar, approximately 1 3/4 cups', '1/3 cup coconut water', '1/2 teaspoon cream of tartar', '1/4 teaspoon kosher salt', '1 teaspoon coconut extract', '1/2 teaspoon vanilla extract', 'Grated coconut from 1 coconut, approximately 8 to 10 ounces']","[""Cook's Note: To open a coconut: Preheat the oven to 375 degrees F. Place the coconut onto a folded towel set down in a large bowl."", 'Find the 3 eyes on 1 end of the coconut and using a nail or screwdriver and hammer or meat mallet, hammer holes into 2 of the eyes.', 'Turn the coconut upside down over a container and drain the water from the coconut.', 'Store the water in an airtight container in the refrigerator for up to a week.', 'Place the coconut onto a 1/2 sheet pan and bake in the oven for 15 minutes.', 'Remove from the oven.', 'The coconut should have cracked in several places.', 'Using an oyster knife or other dull blade, separate the hard shell from the brown husk.', 'Using a serrated vegetable peeler, peel the brown husk from the coconut meat.', 'Rinse the coconut meat under cool water and pat dry.', 'Break the meat into 2 to 3-inch pieces.', 'With the grater disk attached to a food processor, grate the coconut.', 'Preheat the oven to 350 degrees F. Lightly oil 2 (9-inch) cake pans.', 'Line the bottom of each pan with parchment paper.', 'Oil the parchment paper and then flour the pan.', 'Set aside.', 'Place the flour, baking powder and salt into a large mixing bowl and whisk to combine.', 'Combine the coconut milk and coconut cream in small bowl and set aside.', 'Place the butter into the bowl of a stand mixer and using the paddle attachment, cream on medium speed until fluffy, approximately 1 minute.', 'Decrease the speed to low and gradually add the sugar slowly over 1 to 2 minutes.', 'Once all of the sugar has been added, stop the mixer and scrape down the sides.', 'Turn the mixer back on to medium speed and continue creaming until the mixture noticeably lightens in texture and increases slightly in volume, approximately 2 to 3 minutes.', 'Stir in the coconut extract.', 'With the mixer on low speed, add the flour mixture alternately with the milk mixture to the butter and sugar in 3 batches, ending with the milk mixture.', 'Do not over mix.', 'In a separate bowl, whisk the egg whites until they form stiff peaks.', 'Fold the egg whites into the batter, just until combined.', 'Divide the batter evenly between the pans and bang the pans on the counter top several times to remove any air and to distribute the batter evenly in the pan.', 'Place in the oven on the middle rack.', 'Bake for 40 minutes or until the cake is light golden in color and reaches an internal temperature of 200 degrees F.', 'Cool the cake in the pans for 10 minutes then remove and transfer to a cooling rack.', 'Once the cakes have cooled completely cut across the equator of each to form 4 layers.', 'Place the 1/3 cup coconut water into a small spritz bottle and spray evenly onto the cut side of the 4 layers.', 'If you do not have a spritz bottle you may brush the coconut water on with a silicone pastry brush.', 'Allow to sit while preparing the frosting.', 'Bring 1 quart of water to a boil in a 4-quart saucepan over high heat.', 'Decrease the heat to medium to maintain a steady simmer.', 'In the meantime, place the egg whites, sugar, coconut water, cream of tartar and salt into a medium size-mixing bowl.', 'Place the bowl over the simmering water and immediately begin beating with an electric hand mixer set to low speed.', 'Beat for 1 minute and then increase the speed to high and continue to beat for 5 minutes.', 'Remove from the heat and beat in the coconut and vanilla extracts for 1 minute.', 'Allow the frosting to sit for 5 minutes before using.', 'Place approximately 3/4 cup of the frosting on the first layer of cake, sprinkle with 1/2 cup coconut and top with the next layer.', 'Repeat until you reach the top layer.', 'Frost the top and sides of the cake and sprinkle with the remaining coconut.', 'Refrigerate for at least 30 minutes before serving.']"
John Kennedy's White House Fettuccine,"['1 lb fettuccine', '1 teaspoon salt', '2 teaspoons vegetable oil', '6 tablespoons shallots, finely minced', '2 tablespoons butter', '2 cups chicken stock', '1 cup half-and-half', '1 cup sour cream', '1 cup parmesan cheese, fresh grated', '3 tablespoons chives', '1 12 teaspoons salt']","['Cook fettuccine in boiling salted water, to which the oil has been added.', 'Rinse in cold water and set aside.', 'Saute the shallots in the butter for 1-1/2 minutes.', 'Add the chicken stock and cook on high for 3 minutes.', 'Allow to cool slightly, then add the half and half, sour cream, Parmesan, chives and salt.', 'Fold mixture through the pasta, blending well.', 'Serve immediately or, if serving later, turn into a greased pan, such as a ring mold and bake at 400F for 10 minutes just before serving.']"
Chicken with Peanut Butter Sauce,"['3 pounds chicken cut into pieces', '1 x salt and black pepper to taste', '3 tablespoons vegetable oil', '2 each onions sliced', '1 1/4 teaspoons curry powder', '2 tablespoons tomato sauce', '3 cups chicken broth', '1/2 tablespoon parsley leaves chopped', '1/2 tablespoon thyme', '2 each bay leaves', '1 cup peanut butter']","['Season chicken with salt and pepper.', 'Heat oil in frying pan and brown chicken pieces on all sides.', 'Transfer chicken to large pot and keep warm.', 'Add onions to frying pan and saute until translucent.', 'Add curry powder and tomato sauce.', 'Stir until smooth, then add 1 cup broth.', 'Bring to a boil.', 'Add parsley, thyme, and bay leaves.', 'Pour mixture over chicken pieces.', 'Simmer for 1 hour, or until chicken is tender.', 'Combine peanut butter with 2 cups broth over low heat.', 'Season with salt and pepper.', 'When sauce is smooth, pour over chicken.', 'Simmer for 10 to 15 minutes more.', 'Serve with rice.']"
Chocolate Chip Tasty Cookies,"['2 14 cups all-purpose flour', '1 teaspoon baking soda', '1 teaspoon salt', '1 cup butter or 1 cup margarine', '12 cup sugar (I add just a bit more for flavor)', '12 cup light brown sugar', '1 teaspoon vanilla extract', '2 large eggs', '1 (12 ounce) package semi-sweet chocolate chips']","['Preheat oven to 375.', 'Combine flour, baking soda and salt in small bowl.', 'Set aside.', 'Beat or mix butter, white sugar and brown sugar, vanilla until blended.', 'Add eggs, one at a time and mix well.', 'Slowly add the flour mixture and mix until blended', 'Then stir in chocolate chips &#61514;.', 'Spoon Rounded tablespoon of cookie dough on to a ungreased non stick pan.', 'Bake for 9 11 min or until light brown.', 'Remove from oven and place on baking rack to cool.']"
