Name,Ingredients,Instructions
Double Layer Pumpkin Cheesecake,"['2 packages Fat Free Cream Cheese, Softened', '1/2 cups Sugar', '1/2 teaspoons Vanilla', '2 whole Eggs', '1/2 cups Canned Pumpkin', '1/4 teaspoons Ground Cinnamon', '1 dash Ground Nutmeg', '13 cups Graham Cracker Crumbs', '1/2 cups Thawed Cool Whip']","['Mix cream cheese, sugar and vanilla with electric mixer on medium speed until well blended.', 'Add eggs; mix until blended.', 'Do not overbeat after adding eggs.', 'Remove 1 cup batter and stir into it the pumpkin and spices.', 'Spray 9-inch pie plate with cooking spray; sprinkle bottom with graham cracker crumbs.', 'Pour remaining plain batter into crust.', 'Top with the pumpkin/spice batter.', 'Bake at 325 degrees F for 40 minutes or until center is almost set.', 'Cool.', 'Refrigerate 3 hours or overnight.', 'Top each serving with 1 Tablespoon of the whipped topping.']"
Layered Crab Salad With Thousand Island Dressing,"['1 head lettuce, torn in bit sized pieces', '1 cucumber, sliced', '6 -8 radishes, sliced', '2 -3 tomatoes, cut in wedges', '1 cup cauliflower floret', '1 cup broccoli floret', '3 -4 asparagus spears, diced', '12 carrot, sliced', '2 hard-boiled eggs, sliced', '1 onion, sliced in rings', '2 cups crabmeat (about 12 oz)', '1 cup mayonnaise or 1 cup salad dressing', '2 tablespoons chili sauce', '2 teaspoons chives, chopped', '12 teaspoon paprika', '12 cup pickle relish', '2 tablespoons sugar', '12 cup chopped pecans']","['Use a tall glass bowl like a trifle bowl for the total effect of the layers.', 'Start layering first the lettuce then in order of the ingredients ending with the crab.', 'Mix dressing ingredients together except for the pecans.', 'Cover and chill each separately for at least 1 hour.', 'Serve with the dressing drizzled over the whole salad and garnished with sprinkled pecans.']"
Chocolate Pound Cake,"['1 cup (2 sticks) butter, room temperature, plus more for greasing the pan', '3 cups all-purpose flour', '1/2 teaspoon baking powder', '1/2 teaspoon salt', '1/2 cup cocoa', '1/2 cup vegetable shortening', '3 cups sugar', '5 large eggs, room temperature', '1 cup milk', '2 teaspoons vanilla extract', 'Vanilla ice cream, for serving']","['Preheat the oven to 350 degrees F. Grease a 10-inch tube pan with butter.', 'Sift the flour, baking powder, salt and cocoa together.', 'Set aside.', 'With an electric mixer, cream the 1 cup butter, the shortening and the sugar until fluffy.', 'Add the eggs one a time, beating well after each addition.', 'With the motor running, add the flour mixture and the milk alternately, beginning and ending with the flour.', 'Add the vanilla.', 'Pour the batter into the prepared pan and bake for 1 hour.', 'Check for doneness by inserting a toothpick into the cake; it should come out clean.', 'Cool the cake in the pan for 30 minutes before turning it out onto a wire rack to cool completely.', 'Slice the cake and serve topped with a scoop of vanilla ice cream.']"
Baked Eggplant Antipasto,"['2 large eggplant, cut into 1/4-inch rounds', 'salt to taste', '1 (14 ounce) can diced tomatoes, undrained', '1 (8 ounce) can tomato sauce', '1 (8 ounce) jar marinated artichoke hearts, undrained', '1 (8 ounce) jar roasted red peppers, drained and cut into strips', '1/2 cup pine nuts', '6 cloves garlic, minced', '2 tablespoons chopped fresh parsley, or to taste', '2 tablespoons chopped fresh basil, or to taste', '1 tablespoon chopped fresh oregano, or to taste', 'ground black pepper to taste', '1 red onion, thinly sliced', '1/2 cup shredded mozzarella cheese, or to taste', '1/4 cup grated Pecorino-Romano cheese, or to taste']","['Layer eggplant slices in a bowl, sprinkling salt onto each layer.', 'Set aside for 30 minutes.', 'Spread a layer of paper towel on a work surface; drain eggplant slices on paper towels.', 'Preheat oven to 350 degrees F (175 degrees C).', 'Grease a 9x13-inch baking dish.', 'Mix diced tomatoes, tomato sauce, artichoke hearts, and roasted red peppers in a bowl.', 'Heat a skillet over medium-low heat; toast pine nuts, stirring occasionally, in the hot skillet until fragrant and lightly browned, 3 to 5 minutes.', 'Stir toasted pine nuts, garlic, parsley, basil, oregano, and black pepper into tomato mixture using a fork.', 'Spread a layer of eggplant in the bottom of the prepared baking dish; spoon 1/3 the tomato mixture atop eggplant layer.', 'Sprinkle 1/3 the red onion, 1/3 the mozzarella, and 1/3 the Pecorino-Romano cheese over tomato layer.', 'Repeat layering until all ingredients are used.', 'Bake in the preheated oven until cheese is melted and golden brown, about 40 minutes.']"
Quick Rice Sandwich,"['12 cup cooked rice', '12 cup water', '1 -2 slice fat free deli meat, sliced into bite sized pieces or shredded', '14 cup shredded fat free cheese']","['Put rice and water in microwaveable container, cover with paper towel, and cook until steaming.', 'Drain water and add cheese and meat.', 'Do not cover.', 'Place back into microwave for about 30 more seconds (give or take depending on your microwave).', 'Cheese should be somewhat melty.', 'Mix with fork and eat.']"
Lemon Custard Souffle,"['12 cup butter, at room temperature', '1 12 cups sugar', '6 large eggs, separated,whites at room temperature', '23 cup lemon juice', '23 cup all-purpose flour', '3 lemons, zest of, grated', '2 cups milk', '1 cup heavy cream', '12 teaspoon salt']","['Preheat oven to 350F.', 'Lightly butter a 9 x 2 inch round cake pan.', 'Have ready another larger pan and hot water.', 'Cream together butter and sugar.', 'Beat in egg yolks, one at a time, and beat in lemon juice, flour and zest.', 'Add milk and cream.', 'Beat whites in separate bowl with salt until it holds stiff peaks.', 'Stir 1/4 of white mixture into lemon mixture to lighten and then fold in remaining whites.', 'Pour batter into prepared cake pan, set in large pan, and add enough hot water to come halfway up sides.', 'Bake for 50 minutes to 1 hour, or until just set and top is golden.', 'Serve warm.']"
Microwave Semolina Porridge,"['3 big spoonfulls semolina', '1 cup milk, or a little less to fit in your mug', '1 tbsp or to taste sweetened cocoa powder, such as nesquick', '2 tsp or to taste, cinnamon', '2 tsp honey']","['Combine milk and semolina in a mug', 'Microwave on high for 2-4 minutes or until mixture comes to a boil, at 30 seconds intervals.', 'Watch closely', 'Make sure to stir well each time, until your porridge is lump free', ""When porridge's ready, leave to cool on the counter and add your desired toppings."", 'You could also just stir in a packet of vanilla sugar']"
New England Style Bananas Foster,"['13 cup maple syrup', '13 cup dark rum', '3 12 cups diagonally sliced firm ripe bananas', '13 cup chopped walnuts, toasted', '3 cups non-fat vanilla frozen yogurt']","['Combine syrup and rum in a large nonstick skillet; bring to a simmer over', 'medium-low heat.', 'Add banana; cook 3 minutes, stirring occasionally.', 'Add walnuts;.', 'cook 1 minute.', 'Serve immediately over frozen yogurt.']"
Belgian Hazelnut Pudding Pie,"['1 1/4 cups Honey Maid Graham Crumbs', '1/3 cup butter, melted', '1 1/2 cups milk', '1 pkg. (4-serving size) Jell-O Vanilla Instant Pudding', '2 Tbsp. Maxwell House Cafe, Belgian Hazelnut Instant Coffee Beverage Mix', '2 cups Cool Whip Whipped Topping, thawed']","['Combine graham crumbs with butter in 9-inch pie plate.', 'Press against sides and bottom of pie plate.', 'Beat milk with instant pudding until thick.', 'Stir in coffee mix.', 'Fold in whipped topping.', 'Spoon into crust.', 'Chill 30 minutes or until set.', 'Top with additional whipped topping.']"
Aunt Sharon's Stuffed French Toast,"['French bread', '8 ounces cream cheese', 'maple syrup', 'pecans', '2 eggs', '23 cup milk', '14 teaspoon ground cinnamon', '14 teaspoon ground nutmeg (optional)', '1 teaspoon vanilla extract (optional)', 'salt (optional)', '2 tablespoons cornstarch', '1 cup sugar', '1 cup water', '1 cup berries (in season)']","['Stuffing:.', 'In a Mixing bowl bring Cream Cheese to room temperature, then beat it till fluffy.', 'Add Maple Syrup, just enough to add flavor and desired amount of pecans.', 'Slice French Bread about 1 inch thick.', 'Cut a slit through top to form a pocket in bread.', 'Put teaspoon of stuffing in each slice.', 'Beat together egg, milk, salt, desired spices and vanilla.', 'Heat a lightly oiled griddle of skillet over medium-high heat.', 'Dunk each slice of bread in egg mixture, soaking both sides.', 'Place in pan, and cook on both sides until golden.', 'Serve hot!', 'Great with French Toast Sauce.', 'French Toast Sauce.', 'Mix all into pot and bring to a boil.', 'Turn to medium until it thickens.', 'Add berries.']"
The Best Chocolate Chip Cookies Ever Recipe Courtesy George Dura,"['2 12 cups all-purpose flour', '1 teaspoon baking soda', '1 teaspoon salt', '1 cup unsalted butter, room temperature', '1 12 cups brown sugar', '12 cup sugar', '2 large eggs', '1 teaspoon vanilla', '2 cups chocolate chips']","['Preheat the oven to 375 degrees F.', 'Line baking sheets with parchment or silicone baking sheets or spray cookie sheets with nonstick cooking spray.', 'Put the flour, baking soda, and salt into a bowl and stir it with a whisk to combine.', 'Set aside.', 'Using a hand or stand mixer, beat the butter until it is lighter in color.', 'Slowly add in sugars and beat until it is light and fluffy.', 'Add the eggs 1 at a time and beat until they are incorporated.', 'Stir in the vanilla.', 'Add the flour mixture using low speed, then stir in the chocolate chips.', 'Drop by heaping tablespoonfuls about 2 inches apart onto the prepared baking sheets.', 'Bake until the cookies are lightly browned around the edges, about 12 to 15 minutes.', 'Let the cookies cool for a few minutes and then transfer them to wire racks to cool completely.']"
Sweet Potato Chips With Lime Salt,"['1 teaspoon finely grated lime zest', '1 12 teaspoons kosher salt', '2 large sweet potatoes', '8 cups vegetable oil (for deep frying)']","['Stir lime zest together with salt in a small bowl.', 'Peel sweet potatoes.', 'Using a vegetable peeler, shave as many long strips as possible from the potatoes.', 'Heat 2 inches oil in a 3-4 quart wide heavy saucepan over moderately high heat until it registers 375 on thermometer.', 'Fry potato strips in about 6 batches, stirring frequently, until chips are light brown and bubbling stops, about 1 to 1 1/2 minutes.', 'Transfer chips to paper towels to drain and sprinkle with lime salt.', 'Return oil to 375 between batches.']"
Buttery Pull-Apart Dinner Rolls,"['12 cup 35% cream', '12 cup milk', '6 tablespoons butter, cut into pieces', '2 tablespoons melted butter, for glazing', '3 23 cups all-purpose flour', '1 (2 1/4 teaspoon) packet instant yeast', '13 cup sugar', '1 teaspoon salt', '3 large egg yolks, lightly beaten']","['In a small saucepan, over medium heat, combine cream, milk, and 6 tablespoons of butter.', 'Stir constantly until the butter melts and the liquid reads 125F on thermometer, Set aside.', 'In a large bowl, combine flour, yeast sugar and salt.', 'Whisk until well blended.', 'When milk mixture reads 120F pour it over flour mixture, along with egg yolks.', 'Mix with your hands.', 'Turn onto lightly floured surface and knead until no longer sticky, about 10 min.', 'Shape into ball, place in lightly greased bowl.', 'Cover tightly with plastic wrap and let rise until doubled (45-55 min).', 'Lightly grease 9X13 baking dish.', 'Turn dough out onto clean work surface and press lightly to deflate.', 'Divide dough into 16 pieces.', 'Roll each into a ball in small, tight circles with seam at bottom.', 'Put ball in baking dish, seam side down.', 'Repeat for rest.', 'Cover baking dish with plastic wrap and let rise until they are 1 1/2 times original size and have risen 3/4 of the way up the baking dish.', 'Bake until puffed and brown, about 20-25 min at 375F Brush tops with melted butter.']"
Peach Tea Mix Recipe,"['1 c. instant tea mix', '1 box (3 ounce.) peach flavored gelatin', '2 c. sugar']","['Mix ingredients together and store in air tight container.', 'Mix 2 tsp.', 'in 8 ounces warm water.', 'For ice tea, start with warm water and add ice.', 'Stirring this mix into cold water will not work.', 'Yield: 3 1/2 c. tea mix.']"
Pizza Burgers,"['1 lb. ground beef', '1/2 cup DI GIORNO Marinara Sauce', '4 oz. POLLY-O Whole Milk Mozzarella Cheese, cut into 8 slices', '4 seeded Italian bread rolls, split']","['Preheat broiler.', 'Shape meat into 4 patties.', 'Broil patties 3 to 4 inches from heat source about 6 minutes on each side or until cooked through.', 'Microwave marinara sauce in microwavable bowl on HIGH 30 seconds or until heated through.', 'Top each burger with 2 Tbsp.', 'of the sauce and 2 cheese slices.', 'Broil until cheese is melted.', 'Serve in the rolls topped with additional sauce, if desired.']"
My Mom's Fried Chicken Livers With Bacon and Caramelized Onions,"['1 lb fatty smoked bacon', '1 lb chicken liver, rinsed and drained (do not pat dry)', '1 cup all-purpose flour', '2 teaspoons salt', '1 teaspoon black pepper', '1 large yellow onion, peeled and sliced thin', '1 tablespoon olive oil', '1 tablespoon butter (the real stuff)']","['Heat butter and olive oil in a large pan over medium heat.', 'add onions and 1 tsp salt.', 'Cook, stirring occasionally until onions are deep brown and caramelized.', 'While onion is cooking, fry up bacon in a large skillet.', 'Cook all the bacon and drain on a paper towel, leave drippings in the pan.', 'Mix flour, 1 tsp of salt and 1 tsp pepper.', 'Dredge livers in flour, making sure to coat evenly.', 'Cook livers in bacon fat until all sides are brown and crispy.', 'You may have to do this in batches.', 'Serve with bacon and onions.']"
Grands Little Fruit Pies,"['34 cup all-purpose flour', '12 cup firmly packed brown sugar', '12 cup cold butter or 12 cup margarine', '1 teaspoon cinnamon', '12 cup chopped nuts, such as walnuts, almonds, macadamia cashews (optional)', '1 (17 1/3 ounce) canpillsbury grands ready-to-bake refrigerated buttermilk flaky biscuits', '1 (21 ounce) can apple pie filling (or blueberry, cherry, strawberry)', '1 -1 12 cup whipping cream', 'cinnamon sugar, for sprinkling']","['Heat oven to 350F.', 'Combine flour, brown sugar and cinnamon.', 'With pastry blender or fork cut in butter or margarine until mixture coarse crumbs.', 'Separate dough into 8 pieces; split each biscuit in half.', 'With floured fingers, flatten each biscuit to form 4"" round.', 'Press each biscuit in ungresed 2-3/4 x 4 x 1-/4"" muffin cup.', 'Spoon 2 tablespoons pie filling into each biscuit-lined cup.', 'Sprinkle each with 2 tablespoons flour mixture (cups will be full).', 'Bake for 15-22 minutes or until golden brown.', 'Cool 5 minutes.', 'Remove from muffin cups; place on wire rack, cool for 10 minutes.', 'In a small bowl, beat whipping cream until stiff peaks form.', 'Top each serving with dollop of whiiping cream; sprinkle with cinnamon sugar.', 'Store in refrigerator.']"
Italian Brussels Sprouts,"['1 lb fresh Brussels sprout (or frozen)', '1 tablespoon Dijon mustard', '2 teaspoons lemon juice', '2 teaspoons balsamic vinegar', '1 tablespoon extra virgin olive oil', '1 garlic clove, minced', '2 tablespoons shaved parmesan cheese', '1 teaspoon finely chopped basil', 'salt and pepper']","['Trim fresh sprouts, quarter and steam 10 minutes.', 'Or follow package directions.', 'Whisk next 5 ingredients together.', 'Toss sprouts with viniagrette.', 'Top with shaved parmesan and basil.']"
Hearty Tomato Soup Recipe,"['Oil as needed', '1 clove garlic, chopped', '1 onion, minced', '1 stalk celery, minced', '1 carrot, minced']",['In a heavy pot saute/fry till onion is golden brown:']
Scalloped Mixed Vegetables Recipe,"['1 (20 ounce.) pkg. frzn mixed vegetables, cooked 3-4 minutes.', '1 c. minced onions', '1 c. minced celery', '1 c. mayonnaise', '1 c. grated Cheddar cheese', 'Mix together for crust:', '1 c. Ritz crackers, crumbled', '2 tbsp. butter']","['Mix vegetables, mayonnaise and cheese together.', 'Put in large casserole.', 'Top with crumbs.', 'Bake at 350 degrees for 25 min.']"
Copycat Tastefully Simple - Garlic Garlic Dip,"['garlic powder', 'garlic salt', 'granulated garlic', '14 cup mayonnaise', '16 ounces sour cream', 'salt (optional)']","['The orginal recipe called for 3 tablespoons, each, of the dry ingredients.', 'Mix everything together and chill for one hour before serving.']"
Easy Australian Rice Pudding,"['1/3 cup sugar', '3-1/2 cup milk', '1/2 cup water', '1 cup rice', '1 tsp. vanilla essence']","['Place the sugar and milk in a heavy bottomed saucepan (no lid) and on medium heat bring to the boil.', 'When just starting to boil tip in the water and rice.', 'Bring back to the boil and simmer for 30 minutes stirring occasionally or until thickened.', '30 minutes is usually enough.', 'Turn off heat and mix in the vanilla essence.', 'Pour into a dish and let cool.']"
Chantilly Frosting,"['1 cup evaporated milk', '1 cup white sugar', '3 egg yolks, beaten', '12 cup butter', '1 teaspoon vanilla extract', '1 13 cups flaked coconut, and (optional) or 1 13 cups chopped macadamia nuts (optional)']","['Combine milk, sugar, egg yolks, butter and vanilla in the top portion of a double boiler, or in a bowl placed over a saucepan of boiling water.', 'Cook over medium heat until thick, about 12 minutes, stirring constantly to keep the eggs from scrambling and the frosting from clumping.', 'Remove from heat.', 'Add coconut and/or nuts if desired.', 'Cool, stirring occasionally, until thick enough to spread.', 'Makes enough to frost a 9- by-13-inch cake or two 8-inch layers.']"
Aunt Trina's Shrimp Boulettes,"['1 medium onion, cut in chunks', '1 medium Idaho potato, peeled and cut in chunks', '1 pound raw shrimp, peeled and deveined, tails removed', '1/3 cup finely chopped fresh parsley leaves', '3 green onions, chopped', '1 green bell pepper, chopped', '1 egg, beaten', '3 tablespoons all-purpose flour', 'Salt and freshly ground black pepper', '3 tablespoons vegetable shortening']","['Using the grinder attachment on a mixer or in a food processor grind onion and potato together.', 'Add shrimp and pulse all together.', 'In a bowl, combine the shrimp mixture with the chopped parsley, green onion and green pepper.', 'Stir in the egg and flour to make a batter.', 'Fold in shrimp to the mixture and season with salt and pepper.', 'Melt the shortening in a large skillet over medium-high heat.', 'When the shortening is hot, drop the batter by tablespoonfuls into the pan.', 'Saute 2 to 3 minutes per side, until browned and crisp.', 'Drain on paper towels.', 'Serve immediately.']"
Mango Lassi,"['1 cup frozen mango chunks', '1 tablespoon orange juice concentrate', '1 teaspoon vanilla', '2 cups almond milk', '1 dash nutmeg']","['blend all the ingredients except ground nutmeg together until creamy.', 'pour into glasses and top each one with nutmeg.', 'pour leftovers into popsicle molds.']"
Herbed Pork Roast,"['1 cup soy sauce', '2 tablespoons lemon juice', '2 garlic cloves, minced', '2 teaspoons dried tarragon', '2 teaspoons dried basil', '1 teaspoon dried chives', '1 teaspoon ground sage', '1 teaspoon pepper', '1 boneless pork loin roast (3 1/2 to 4 lb.)']","['In a large oven cooking bag or resealable plastic bag, combine the first 8 ingredients.', 'Add roast; seal and turn to coat.', 'Place bag in a shallow roasting pan.', 'Refrigerate overnight, turning bag several times.', 'If using the cooking bag, make several 1/2 inch slits in top of bag.', 'If not, remove roast from plastic bag and place in the roasting pan; pour marinade over roast.', 'Cover the pan (leave uncovered if using cooking bag) and bake at 325 degrees for 2 to 2 1/2 hours or until a thermometer reads 160 degrees.', 'Let stand 15 minutes before slicing.']"
Pan Roasted Chicken Au Jus,"['4 boneless skinless chicken breast halves (about 1 1/4 lb)', '3 tablespoons butter or 3 tablespoons margarine', '12 cup finely chopped shallots or 12 cup onion', '1 garlic clove, finely chopped', '13 cup balsamic vinegar (regular or white)', '1 (14 1/2 ounce) can reduced-sodium fat-free chicken broth', '2 tablespoons finely chopped pitted mediterranean olives', '1 tablespoon finely chopped fresh parsley', '1 (10 ounce) box couscous, prepared according to package directions']","['In 12-inc nonstick skillet, melt 1 tbsp butter over medium-high heat, and cook chicken, turning once, 8 minutes or until chicken is thoroughly cooked.', 'Remove and keep warm.', 'In same skillet, bring shallots, garlic and vinegar to a boil over high heat and cook 2 minutes.', 'Add broth and return to a boil.', 'Reduce heat to medium and cook, stirring occasionally,8 inutes or until liquid is reduced to 1 cup.', 'Remove from heat.', 'Stir in remaining 2 tbsp butter.', 'Meanwhile, in small bowl, combine olives with parsley;set aside.', 'Serve chicken over couscous, then top with sauce and olive mixture.']"
My Dad's Fudge,"['2 cups sugar', '6 tablespoons baking cocoa', '23 cup milk', '1 teaspoon vanilla', '2 tablespoons butter']","['Butter platter.', 'Combine sugar, cocoa, and milk in saucepan.', 'Bring to boil and cook to soft ball.', 'Remove from heat and stir in vanilla and butter.', 'Beat with a wooden spoon until it begins to thicken and lose gloss.', 'Pour onto platter.', 'Cool, cut, and enjoy.']"
