Name,Ingredients,Instructions
Stir-fried Coleslaw,"['3 teaspoons peanut oil', '2 cups thinly-sliced cabbage', '2 cups grated carrots', '2 cups thinly sliced red bell peppers', '2 cups thinly-sliced green bell peppers', '1 minced jalapeno (with seeds)', '1 teaspoon salt', '5 dashes Tabasco sauce', '3 teaspoons soy sauce']","['Heat oil to sizzling.', 'Add all ingredients and saute for 5 minutes stirring often.']"
Seafood stuffed WonTons,"['2 cans crabmeat or 1 lb fresh crabmeat', '1 can baby shrimp', '1 (8 ounce) bagshredded cheese (Mexican Mixture or Montery Mixture)', '2 teaspoons Worcestershire sauce', '2 teaspoons Old Bay Seasoning (use according to taste)', 'mayonnaise (Enough for Tuna Fish consistency)', '1 package wonton', 'vegetable oil (enough to cover wontons when frying, Works great in Fry Daddy or Deep Fryer)']","['Drain crabmeat and remove all shells.', 'Drain shrimp.', 'Add all ingrediates together in large mixing bowl.', 'Lay wontons on clean surface and add a heaping teaspoon of mixture to middle of wonton.', 'Dip fingers in water and wet edges of wonton and press together to seal.', 'Drop wontons in hot oil (350 degrees) and leave in until wonton is brown.', 'Drain on papertowels.', 'Inside will be very hot when they first come out.']"
Banana Frosting,"['2 tablespoons soft butter', '2 cups powdered sugar', '14 teaspoon salt', '1 teaspoon vanilla', '12 medium banana, mashed']","['Beat until smooth and creamy.', 'Add a few drops of milk or powdered sugar if necessary.']"
Blueberry Loaf,"['1 1/2 cups all-purpose flour', '3/4 cup white sugar', '2 teaspoons baking powder', '1/8 teaspoon salt', '1/2 cup milk', '1/4 cup vegetable oil', '1 egg', '1/2 teaspoon vanilla extract', '1 1/2 cups blueberries']","['Preheat oven to 350 degrees F (175 degrees C).', 'Grease a loaf pan.', 'Mix flour, sugar, baking powder, and salt in a large bowl.', 'Stir milk, oil, egg, and vanilla extract into flour mixture until batter is just blended.', 'Gently fold blueberries into batter; pour into prepared loaf pan.', 'Bake in the preheated oven until a toothpick inserted into the center comes out clean, 60 to 70 minutes.']"
Hot Dogs with Salsa Fresca,"['1 tomato, chopped', '1/4 cup chopped green peppers', '1 Tbsp. chopped fresh cilantro', '1 small clove garlic, minced', '1 tsp. finely chopped jalapeno peppers', '1/4 tsp. ground cumin', '5 OSCAR MAYER Wieners', '5 hot dog buns']","['Heat grill to medium heat.', 'Combine first 6 ingredients.', 'Grill wieners 6 to 8 min.', 'or until heated through (160F), turning occasionally.', 'Fill buns with wieners; top with tomato mixture.']"
Mrs. Mackinnon's Christmas Fruitcake,"['2 1/2 cups golden raisins (about 12 ounces)', '2 cups dark raisins (about 9 ounces)', '1 3/4 cups dried currants (about 8 ounces)', '1 3/4 cups chopped glaceed fruits (such as red cherries, pineapple, and apricots)', '3/4 cup chopped candied orange peel', '1/2 cup water', '1/2 cup plus 6 tablespoons dark rum', '2 teaspoons each grated orange and lemon peels', ""1 teaspoon Lyle's Golden Syrup or light molasses"", '3/4 teaspoon baking soda', '1 3/4 cups all purpose flour', '1/3 cup self-rising flour', '1/2 teaspoon salt', '1 cup plus 2 tablespoons (2 1/4 sticks) unsalted butter, room temperature', '1 1/2 cups (packed) dark brown sugar', '5 large eggs']","['Mix first 6 ingredients in large saucepan.', 'Add 1/2 cup rum; bring to simmer over medium heat, stirring often.', 'Remove from heat.', 'Mix in grated orange and lemon peels, syrup, and baking soda.', 'Let stand until fruit mixture absorbs liquid, stirring often, about 1 hour.', 'Preheat oven to 325F.', 'Butter 10-inch-diameter springform pan, then line bottom and sides of pan with parchment; butter parchment.', 'Sift both flours and salt into medium bowl.', 'Beat butter and sugar in large bowl until well blended.', 'Beat in eggs 1 at a time.', 'Add flour mixture; beat until just blended.', 'Stir in fruit mixture.', 'Transfer batter to pan.', 'Cover pan with foil.', 'Bake cake 2 hours.', 'Reduce oven temperature to 275F; continue to bake covered until tester inserted into center comes out clean but slightly moist, about 30 minutes longer.', 'Transfer to rack; remove foil.', 'Pierce top of cake all over with skewer.', 'Drizzle 6 tablespoons rum very gradually over cake.', 'Cool completely in pan.', 'Cut around pan sides to loosen; remove pan sides.', '(Can be made 3 weeks ahead.', 'Wrap in foil; chill.', 'Bring to room temperature before serving.)']"
Norwegian Meatballs With Spiced Cream Sauce,"['4 tablespoons butter', '1 small onion, chopped', '2 slices day-old rye bread, crusts trimmed, torn into pieces (about 1 1/2 cups)', '23 cup beef stock or 23 cup canned beef broth', '1 egg', '14 teaspoon ground allspice', '14 teaspoon white pepper', '12 lb ground beef', '12 lb ground veal', '2 tablespoons all-purpose flour', '1 13 cups beef stock or 1 13 cups canned beef broth', '2 tablespoons whipping cream', 'ground allspice']","['For meatballs:.', 'Melt 2 tablespoons butter in heavy medium skillet over medium heat.', 'Add onion and saute until translucent, about 5 minutes.', 'Cool slightly.', 'Combine bread and stock in large bowl.', 'Mix in onion mixture, egg, allspice and pepper.', 'Add ground beef and veal and blend well.', '(Can be prepared 3 hours ahead.', 'Cover and chill.', ')Shape meat into 1 1/4-inch balls.', 'Melt remaining 2 tablespoons butter in heavy large skillet over medium heat.', 'Add meatballs and saute until cooked through and brown, turning occasionally, about 20 minutes.', 'Using slotted spoon, transfer meatballs to platter and keep warm.', 'Reserve drippings in skillet.', 'For sauce:.', 'Add flour to drippings in skillet and stir over medium heat until brown, about 4 minutes.', 'Gradually whisk in stock and cream.', 'Simmer until sauce is thick and smooth, stirring frequently, about 5 minutes.', 'Season to taste with allspice, salt and pepper.', 'Pour sauce over meatballs and serve.']"
"Stinging Nettle Tagliatelle with Hot Sausage, Kale and Pecorino","['1 recipe Green Pasta', '(Green pasta recipe: substitute steamed nettles for steamed spinach, or add 1/2 cup dried nettles and increase egg by 1.)', '4 extra large eggs', '6 ounces frozen chopped spinach, defrosted and squeezed very dry', '3 -1/2 cups unbleached all-purpose flour, plus extra for dusting work surface', '1/2 teaspoon olive oil']","['Make a mound of the flour in the center of a large wooden cutting board.', 'Make a well in the middle of the flour and add the eggs, oil and spinach.', 'Using a fork, beat together the eggs, oil and spinach and begin to incorporate the flour starting with the inner rim of the well.', 'As you expand the well, keep pushing the flour up to retain the well shape.', 'Do not worry that this initial phase looks messy.', 'The dough will come together when 1/2 of the flour is incorporated.', 'Start kneading the dough with both hands, using the palms of your hands primarily.', 'Once you have a cohesive mass, remove the dough from the board and scrape up any left over crusty bits.', 'Lightly flour the board and continue kneading for 3 more minutes.', 'The dough should be elastic and a little sticky.', 'Continue to knead for another 3 minutes, remembering to dust your board when necessary.', 'Wrap the dough in plastic and allow to rest for 30 minutes at room temperature.']"
Mom's Hamburger Soup,"['2 lbs hamburger', '2 teaspoons salt', '12 teaspoon pepper', '2 tablespoons onion flakes', '2 (16 ounce) cansdiced Italian-style tomatoes, with juice', '2 (46 ounce) cans tomato juice', '2 teaspoons italian seasoning (optional)', '2 (16 ounce) packages frozen mixed vegetables', '1 cup white rice, uncooked (or raw spaghetti broken into 2-inch pieces)', '2 cups hot water']","['Use 8 quart stock pot.', 'Combine first 4 ingredients and cook together until hamburger is loose and no longer pink.', 'Do not overcook.', 'Drain off grease and return meat mixture to the stock pot.', 'Add the diced tomatoes, tomato juice and steak seasoning to the meat mixture; simmer on low heat for 30 minutes.', 'Stir after 15 minutes.', 'Add the frozen mixed vegetables; simmer on low heat for 60 minutes, stirring every 15 minutes.', 'Add the rice and 2 C water; continue to simmer for about 60 minutes stirring frequently.', 'Add additional water if soup is too thick.']"
Gruyere Queso with Tuna and Wheat Berries,"['1 cup wheat berries (2 1/2 cups cooked)', '4 tablespoons unsalted butter', '1/4 cup all-purpose flour', '2 cups whole milk', 'Kosher salt', 'Pepper', '2 cups grated Gruyere cheese (5 ounces)', 'Two 6-ounce cans tuna, drained and flaked', '1/2 cup snipped chives, plus more for garnish', 'Crackers, for serving']","['In a medium saucepan, cook the wheat berries in boiling water until tender, about 1 hour.', 'Drain.', 'Preheat the oven to 375.', 'In a large cast-iron skillet, melt the butter.', 'Whisk in the flour and cook over moderate heat until golden, about 2 minutes.', 'Whisk in the milk and cook until thickened, about 3 minutes; season with salt and pepper.', 'Stir in the wheat berries, cheese, tuna and the 1/2 cup of chives.', 'Bake for 20 minutes, until golden and bubbly.', 'Garnish with more chives and serve with crackers.']"
Apple & Carrot Casserole,"['6 large carrots, peeled and sliced', '4 large apples, peeled and sliced', '5 tablespoons all-purpose flour', '1 tablespoon brown sugar', '12 teaspoon ground nutmeg', '1 tablespoon margarine', '12 cup orange juice', '12 teaspoon salt']","['Preheat oven to 350.', 'Cook carrots in boiling water 5 minutes or until tender; drain.', 'Layer carrots and apples in lge casserole.', 'Mix flour, brown sugar and nutmeg in small bowl; sprinkle over carrots and apples.', 'Dot with margarine and add orange juice and sprinkle with salt.', 'Bake 30 minutes or until apples are tender.']"
Cabbage Rolls,"['1 (10 ounce) can black beans', '1 cup cooked basmati rice', '2 garlic cloves', '1 carrot, diced', '12 green pepper, diced', '1 teaspoon paprika', '14 cup soy sauce', '1 cup chicken stock', '1 cup pasta sauce', '1 head cabbage']","['Saute seven first ingredients in a large skillet.', 'Allow to cool.', 'Boil the whole head of cabbage for 10-15 minutes untill the leaves are soft and pliable.', 'Remove cabbage from the boiling water and rinse under cold water until cool enoug to gently remove leaves one by one until the leaves are uncooked and will tear.', 'Put cabbage head baack into boiling water to repeat the process.', 'o the cabbage will not tear when rolling up the filling you can cut the vein right out or carve in untill it is flush with the res of the leaf.', ""Lay leaf flaat, put some of the filling on it, roll tightly tucking in the sides so they won't unrovel."", 'Place finished rolls into baking dish and add 1 cup chicken broth.', 'Bake at 350 degrees 1 hour.', 'Add pasta sauce and continue cooking for another 30 minutes.']"
For Valentine's Day! Chocolate Chip Muffins,"['100 grams Flour', '80 grams Granulated sugar', '50 grams Butter', '1 Egg', '1 tsp Baking powder', '50 ml Milk', '1 tbsp Cocoa powder', '70 grams Chocolate chips', '1 Sliced almonds']","['Bring the butter to room temperature or put the butter in the microwave for 30 seconds.', 'Add granulated sugar to the butter and combine.', 'Add baking powder, flour, cocoa powder, milk, and beaten egg and combine.', 'Preheat the oven to 180C.', 'Fold in the chocolate chips.', 'Pour the batter into the muffin cups, filling each cup about 70% full.', 'Bake in the oven for 25 minutes.', 'Insert a toothpick near the center, and if it comes out clean, cool the muffins on the rack.', 'Wrap the muffins when the muffins are completely cool.', 'These are the chocolate chip muffins without cocoa powder.', 'I gave these as Christmas gifts to my friends.']"
Barbecue Meatloaf Aussie Style First Prize Recipe,"['1 lb Grnd beef - lean', '1 lb Sausage stuffing', '1 c. Breadcrumbs - fine', '2 x Onions - medium, minced Fine', '1 Tbsp. Curry pwdr', '1/2 c. Water', '1 Tbsp. Parsley - minced', '1 x Egg - beaten', '1 c. Clove - crushed', '1/2 c. Lowfat milk Salt and pepper to taste', '1 x Onion - minced very fine', '1/4 c. Water', '1/2 c. Ketchup', '1/4 c. Dry red wine Or possibly beef stock', '1/4 c. Worcestershire sauce - Lea & Perrins', '2 Tbsp. Vinegar', '1 Tbsp. Instant coffee', '1/4 c. Brown sugar - packed', '1 ounce Margarine', '2 tsp Lemon juice']","['Combine meats, breadcrumbs, onions, salt, pepper, garlic, parsley, curry and egg in large bowl.', 'Mix well.', 'Mix lowfat milk and water and add in to meat mix a little at a time till smooth but hard.', 'Shape into loaf and put into greased baking pan.', 'Bake 30 min at 375F.', 'SAUCE: Saute/fry onions in margarine till golden brown and add in all remaining ingredients.', 'Bring slowly to a boil, lower heat and simmer 10 to 15 min.', '(great with ribs or possibly chicken).', 'After loaf has cooked for 30 min, pour half of the sauce over the meat, return to oven and bake 45 min more, basting often with remaining sauce.', 'Serve loaf warm in thick slices with remaining sauce.', 'Also makes great sandwiches.']"
Veal Scaloppine With Marsala For Two,"['1 12 cups sliced fresh mushrooms', '14 cup sliced green onion', '4 teaspoons butter, divided', '8 ounces veal steak', '14 teaspoon salt', '18 teaspoon pepper', '13 cup dry marsala', '14 cup chicken broth', '1 teaspoon parsley']","['Heat 2t butter in 12in skillet and cook mushrooms and onion until tender (3-4 min).', 'Remove from skillet, set aside.', 'Cut veal into 2 serving pieces and flatten to 1/8 in thickness.', 'Salt and pepper the veal.', 'Add remaining butter to skillet, add veal, cook on med-hi for 1 min per side.', 'Transfer to warm plates.', 'Add marsala and broth to drippings in skillet.', 'Bring to a boil, boil gently for 1 min, scraping up bits in the skillet.', 'Return mushroom mixture, add parsley.', 'Spoon sauce over veal.', 'ENJOY!']"
"Spinach, Tangerines and Dried Cranberries","['1/2 pound fresh spinach', '2 seedless tangerines', '1 tablespoon sherry vinegar or raspberry vinegar', '2 teaspoons olive oil', '1/2 teaspoon Dijon mustard', '3 tablespoons dried cranberries']","['Remove tough stems from spinach; wash and dry.', 'Tear into bite-size pieces.', 'Peel and cut tangerines in half horizontally, and separate sections.', 'Whisk together vinegar, oil and mustard in a serving bowl.', 'Stir in the spinach, tangerines and cranberries.']"
Chocolate-Raspberry Upside-Down Cheesecake,"['4 oz. (1/2 of 8-oz. pkg.) PHILADELPHIA Cream Cheese, softened', '1/4 cup sugar', '1 Tbsp. unsweetened cocoa powder', '1 Tbsp. hot water', '2 cups thawed COOL WHIP Whipped Topping', '1 cup raspberries', '14 OREO Cookies']","['Whisk cream cheese and sugar in medium bowl until blended.', 'Dissolve cocoa powder in hot water.', 'Add to cream cheese mixture; mix well.', 'Stir in COOL WHIP.', 'Line 9-inch pan with foil, with ends of foil extending over sides.', 'Arrange berries upside down on bottom of pan; cover with cream cheese mixture.', 'Top with cookies, gently pressing into cream cheese mixture.', 'Refrigerate 2 hours.', 'Use foil handles to lift dessert from pan before cutting to serve.']"
Creamy Dill Salmon,"['4 skinless salmon fillets (1 lb.)', '1/4 cup KRAFT Mayo Fat Free Mayonnaise Dressing', '1/2 tsp. dill weed', '2 Tbsp. KRAFT Grated Parmesan Cheese', '1 lemon, cut into 4 wedges Safeway 4 ct For $5.00 thru 02/09']","['Heat broiler.', 'Place fish on foil-covered baking sheet sprayed with cooking spray.', 'Broil, 4 inches from heat, 4 min.', 'Meanwhile, mix mayo and dill weed until blended.', 'Remove fish from broiler.', 'Spread with mayo mixture; sprinkle with cheese.', 'Broil 2 to 4 min.', 'or until topping is golden brown and fish flakes easily with fork.', 'Serve with lemon wedges.']"
New Potato & Smoked Haddock Crush,"['500 g new potatoes, scrubbed', '6 garlic cloves, peeled but left whole', '300 g smoked haddock, skinned', '1 pint whole milk', '3 tablespoons olive oil', '3 tablespoons chives, snipped']","['If potatoes are on the big side, cut them in half.', 'Boil the potatoes and whole garlic in salted water for 20 minutes.', 'Drain and transfer to a bowl and crush with a potato masher or a fork.', 'Place the smoked haddock fillet in a skillet and cover with whole milk.', 'Bring to a heavy simmer and cook for 5 minutes or until haddock flakes.', 'Reserve milk.', 'Flake haddock into potato mixture and add 2 Tbsp of the poaching milk and the olive oil.', 'Mix well, but keep the texture.', 'Serve topped with snipped chives.']"
Roasted Sweet Potatoes With Honey-Lime Glaze,"['3 12 lbs sweet potatoes, peeled, cut into 1-inch chunks', '12 teaspoon cayenne', 'salt, to taste', '12 cup honey', '14 cup fresh lime juice', '14 teaspoon ground cinnamon', 'cilantro, for garnish']","['Preheat oven to 425.', 'Toss sweet potatoes with oil, cayenne, and salt in a large bowl until coated.', 'Transfer to a baking sheet and roast until fork tender, 25 minute.', 'Whisk honey, lime juice, and cinnamon together in a small bowl while potatoes roast.', 'Once potatoes are tender, coat with glaze and roast 5 minutes more.', 'Garnish with cilantro.']"
Chocolate Chip Pistachio Cookies,"['3 1/4 cups all-purpose flour', '2 teaspoons baking powder', '1 teaspoon salt', '1 cup butter', '1 cup white sugar', '2 eggs', '2 tablespoons milk', '1 teaspoon vanilla extract', '1/4 cup chopped walnuts', '1 (3 ounce) package instant pistachio pudding mix', '1 cup semisweet chocolate chips', '1/2 cup white chocolate chips', ""1/3 cup confectioners' sugar for decoration""]","['Preheat oven to 375 degrees F (190 degrees C).', 'Lightly grease cookie sheets.', 'Sift together the flour, baking powder and salt, set aside.', 'In a medium bowl, cream together the butter and sugar.', 'Add the eggs, milk and vanilla, stirring after each addition.', 'Add the dry ingredients and mix until a stiff dough forms.', 'Separate 1/4 of the dough form the rest and set aside in a small bowl.', 'Add the nuts to the dough in the small bowl.', 'Add the pudding mix and 3/4 cup of chocolate chips to the large portion of dough; mix until blended.', 'Roll the pudding flavored dough into walnut sized balls, and place them 1 1/2 inches apart on the prepared cookie sheets.', 'Flatten the balls using your hand or the bottom of a glass dipped in sugar.', 'Roll the dough from the small bowl into marble sized balls, place 1 ball on top of each of the flattened cookies.', 'Then, on top of each cookie, place 1 of the white chocolate chips.', 'Bake for 8 to 10 minutes in the preheated oven, or until cookies are set.', 'Remove from the baking sheet to cool on wire racks.', ""When cool, dust with confectioners' sugar if desired.""]"
Skinny Cajun Chicken Penne,"['1 lb chicken tenderloins, diced', '1 tablespoon creole seasoning', '6 ounces whole-grain penne pasta (uncooked)', '1 12 tablespoons butter', '1 teaspoon olive oil', '1 tablespoon flour', '34 cup skim milk', '14 cup sun-dried tomato paste, spread', '2 green onions (dice white and light green parts)', '18 teaspoon black pepper', '2 garlic cloves, minced (or to taste)', '14 teaspoon dried basil', '12 teaspoon dried parsley', '14 cup freshly grated parmesan cheese']","['In a medium bowl, toss diced chicken with 1 tablespoon of Cajun seasoning and stir to completely coat.', 'Set aside.', 'Bring a medium pot of water to boil and cook penne according to directions for al dente pasta.', 'Drain and set aside.', 'In a large skillet (cast iron if you have it), melt 1-1/2 tablespoons of butter and 1 teaspoon of olive oil over medium-high heat.', 'Add chicken to skillet and cook for 4-6 minutes or until cooked through.', 'Remove chicken from pan and cover.', 'Turn heat to low and add 1 tablespoon of flour to the pan (you should sill have some butter/oil left in there) and stir/whisk constantly until the flour/butter forms a pasty roux mixture.', 'Do not let this burn, it will only take a minute.', 'Slowly add 3/4 cup of skim milk while whisking constantly to keep lumps from forming.', 'If lumps do form, just smush them up with a spatula and continue to whisk.', 'Mixture should be smooth.', 'Add 1/4 cup sundried tomato past, 2 diced green onions, 1/8 teaspoon black pepper, 1 clove of minced garlic, 1/2 teaspoon dried parsley, and 1/4 teaspoon of dried basil.', 'Turn heat up to medium/medium-high and whisk together and cook until mixture thickens.', 'Add penne, chicken, and 1/4 cup of parmesan to the skillet, and stir to coat.', 'Serve immediately with a nice green salad.']"
Bubble and Squeak,"['2 cups potatoes, cooked and mashed (lumpy)', '2 cups cabbage, chopped,parboiled', '12 cup onion, finely chopped', '1 teaspoon minced garlic', '3 tablespoons chopped fresh chives', '12 cup diced smoked ham', '2 slices bacon, cooked,crumbled', 'salt', 'black pepper', '1 -2 tablespoon bacon drippings']","['Mix together potatoes, cabbage, onion, garlic, chives, ham, and bacon.', 'Season to taste with salt and pepper.', 'Heat bacon drippings in skillet; add potato mixture and form a patty.', 'Brown over medium heat on one side.', 'Invert onto plate and serve.']"
Deep Dish Chicago Style Pizza,"['2 tablespoons olive oil', '12 lb Italian sausage, casings removed', '34 lb store-bought pizza dough, at room temperature', '1 12 cups mozzarella cheese, grated', '34 cup marinara sauce', '14 small red onion, thinly sliced', '12 cup ricotta cheese', '14 teaspoon fresh ground black pepper']","['Allow the pizza dough to sit on a counter for at least 30 minutes and up to 2 hours, covered with a damp towel.', 'Heat oven to 400 degrees F with a rack in the lowest position.', 'Heat 1 tablespoon of the oil in a medium skillet over medium-high heat.', 'Add the sausage and cook, breaking it up into large pieces with a spoon until golden brown but still pink in the middle (4-6 minutes).', 'Coat a 9-inch cake pan with 1 tablespoon of the oil.', 'Press the dough into the pan, covering the bottom and sides.', 'Top the dough, in this order, with the mozzarella, marinara, onion, and cooked sausage.', 'Bake until the crust is golden brown (30-35 minutes).', 'Top with the ricotta and pepper.', 'Bake until the ricotta is warm (3-4 minutes).', 'Let rest for 5 minutes before serving.']"
Sloppy Jo Sandwiches,"['1 lb ground turkey', '14 small red onion, chopped', '12 teaspoon salt', '18 teaspoon black pepper', '12 cup ketchup', '1 tablespoon yellow mustard', '1 tablespoon brown sugar', '1 tablespoon Worcestershire sauce', '2 teaspoons red wine vinegar', '12 teaspoon chili powder', '6 hamburger buns']","['Brown the turkey, drain.', 'Add: 1/4 chopped onion and saute.', 'add 1/2 t salt and 1/8 t black pepper.', 'Mix together and pour over browned meat --.', '1/2 c ketchup.', '1 T yellow mustard.', '1 T brown sugar.', '1 T Worcestershire sauce.', '2 t red wine vinegar.', '1/2 t chili powder.', 'Simmer for 1 hour stirring occasionally.', 'Serve on buns.', 'Makes 5-6 servings.']"
