Name,Ingredients,Instructions
Slow Cooker Ham And Cheese Supper,"['2 cups ham cooked, ground', '1/2 cup crackers, cheese flavored finely crushed', '1 each eggs', '13 cup barbecue sauce', '4 each potatoes peeled, thinly sliced', '1 each onions thinly sliced', '2 tablespoons butter', '2 tablespoons vegetable oil', '23 cups evaporated milk', '1 cup mozzarella cheese shredded', '1 teaspoon salt', '1/4 teaspoon paprika', '18 teaspoon black pepper']","['Combine ground ham, crushed crackers, egg and barbecue sauce and shape into 6 patties.', 'In a skillet, saute potato and onion slices in butter and oil over medium heat, turning frequently to prevent browning.', 'Drain and place in crockpot.', 'Combine milk, cheese and seasonings and pour over potatoes and onions.', 'Layer ham patties on top.', 'Cover and cook on Low for 3 to 5 hours.', 'Serves 6']"
Yummy Banana Pancakes,"['1 cup all-purpose flour', '1 cup old fashioned oats', '2 teaspoons baking powder', '12 teaspoon baking soda', '1 teaspoon ground cinnamon', '12 cup walnuts, chopped', '14 cup butter, melted, plus more for cooking', '14 cup packed brown sugar', '2 eggs, beaten', '34 cup sour cream', '34 cup milk', '1 teaspoon vanilla extract', '2 medium ripe bananas, mashed', 'butter and pure maple syrup, for serving']","['In a medium mixing bowl stir together flour, oats, baking powder, baking soda, cinnamon, and walnuts, set aside.', 'In a large mixing bowl stir together butter, sugar, eggs, sour cream, milk, vanilla, and bananas.', 'Mix in flour mixture until blended.', 'Heat a griddle over medium heat and grease with non stick cooking spray.', 'Drop batter by 1/3 cups onto prepared griddle.', 'Cook each side until golden brown.', 'Serve pancakes immediatly with butter and maple syrup.']"
Rick's Special Buttercream Frosting,"['2 cups shortening', ""8 cups confectioners' sugar"", '1/2 teaspoon salt', '2 teaspoons vanilla extract', '1 cup heavy whipping cream']","['In a mixing bowl, cream shortening until fluffy.', 'Add sugar, and continue creaming until well blended.', 'Add salt, vanilla, and 6 ounces whipping cream.', 'Blend on low speed until moistened.', 'Add additional 2 ounces whipping cream if necessary.', 'Beat at high speed until frosting is fluffy.']"
Burmese-Style Coconut Spiced Fruit Rice,"['1 teaspoon vegetable oil', '1 cup onions chopped', '1/2 cup water divided', '4 cups rice cooked', '4 tablespoons coconut grated', '3 each bay leaves', '1 teaspoon cinnamon ground', '1/4 teaspoon curry powder', '1/4 teaspoon turmeric ground', '1/4 teaspoon cloves ground', '1 x salt and black pepper to taste']","['Combine oil, onion and 2 tablespoons water in large non-stick skillet.', 'Cook over high heat, stirring occasionally, until water evaporates and onion begins to brown.', 'Add remaining water and all other ingredients, lower heat.', 'Cover and cook until heated through.', 'Remove bay leaves before serving.']"
Spinach and Ricotta-Stuffed Chicken Breasts with Lemony White Wine Sauce,"['1 cup cooked, chopped, and drained fresh spinach', '1/2 cup ricotta', '1/2 cup Gorgonzola', '4 slices cooked bacon, crumbled', 'Kosher salt and freshly ground black pepper', '1 large egg', '1/2 cup dry white wine', '1/2 cup homemade chicken stock', '1 tablespoon Dijon mustard', '1 lemon, juiced', 'Kosher salt and freshly ground black pepper', 'Chopped parsley leaves, for garnish', '2 (8-ounce) boneless, skinless chicken breast halves', 'Kosher salt and freshly ground black pepper', '2 tablespoons vegetable oil']","['Make the Stuffing: In a bowl, combine the spinach, ricotta, Gorgonzola, and bacon and mix well.', 'Season with salt and pepper.', 'Add the egg, mix well, and set aside.', 'Make the Sauce: Combine the wine and stock in a non-reactive saucepan.', 'Bring to a boil and reduce to a sauce-like consistency.', 'Whisk in the mustard, lemon juice, and season with salt and pepper, to taste.', 'Set aside.', 'Make the Chicken: Place each chicken breast between 2 doubled-up sheets of plastic wrap, and pound to an even 1/4-inch thickness with a meat-pounder or rolling pin.', 'Divide the stuffing between the breasts, mounding it along the center of each.', 'Fold the bottom edge of each breast over the stuffing, fold in the sides, and roll forward until completely wrapped, to form a tight rolled package.', 'Secure each flap with a toothpick.', 'Season the chicken all over with salt and pepper, to taste.', 'Heat the oil in a large skillet over medium heat.', 'Add the chicken and cook, turning occasionally, until browned, about 2 minutes per side.', 'Cover the skillet, turn the heat down to low, and cook until just cooked through, about 5 minutes more.', 'Transfer the chicken to a cutting board and let rest for 5 minutes.', 'Meanwhile, pour the sauce into the skillet over high heat and cook, stirring and scraping the bottom with a wooden spoon.', 'Slice the chicken into medallions, divide among plates, and spoon some of the sauce over each.', 'Garnish with parsley and erve immediately.']"
Very Veggie Vegetable Soup,"['2 tablespoons olive oil', '6 shallots, sliced', '1 cup thinly sliced celery', '3 (14 ounce) cans vegetable broth or 3 (14 ounce) cans chicken broth', '1 (28 ounce) can diced tomatoes, in juice', '3 cups water', '1 tablespoon tomato paste', '1 -2 tablespoon chili paste', '2 large carrots, sliced', '2 cups frozen green beans', '1 cup frozen corn', '2 cups shredded cabbage', 'salt and pepper']","['heat oil in large stockpot and saute shallots and celery till soft.', 'add broth,tomatoes,tomato paste,and water.', 'bring to a boil.', 'reduce heat to a simmer and cook,uncovered, for about 20 minutes.', 'add vegetables to the pot and return to a simmer.', 'season with salt and pepper.', 'add chili paste and simmer soup till veggies are tender.']"
Caramel Macadamia Rice Crispie Treats,"['4 cups puffed-rice cereal, such as Rice Krispies', '1 cup salted, roasted macadamia nuts, coarsely chopped', '1 1/3 cup sugar', '1/2 cup heavy cream', '2 tablespoons unsalted butter', '2 teaspoons salt', '1 tablespoon pure vanilla extract', '6 ounces semi-sweet chocolate', '1 tablespoon vegetable oil']","['Butter 17- by 12-inch rimmed baking sheet.', 'Line with parchment paper, leaving 1-inch overhang on each end, and butter paper.', 'In large heatproof steel bowl, toss together cereal and nuts.', 'In heavy large saucepan over moderate heat, stir together sugar and 6 tablespoons water.', 'Cook, stirring occasionally, until sugar dissolves, then raise heat to moderately high and boil without stirring, occasionally brushing down sides of pan with wet pastry brush, until syrup turns deep amber in color, about 8 minutes.', 'Carefully stir in cream (mixture may splatter and briefly harden) then stir in butter.', 'Remove from heat and stir in salt and vanilla.', 'Drizzle caramel over cereal-nut mixture and, using heatproof silicone spatula or wooden spoon, stir until fully incorporated.', 'Spread mixture evenly on prepared baking sheet.', 'Refrigerate until firm and slightly cooled, about 10 minutes, then break into bite-sized pieces.', 'In small metal bowl set over saucepan of barely simmering water, combine chocolate and oil.', 'Heat, whisking occasionally, until melted and smooth, about 5 minutes.', 'Drizzle chocolate mixture over Rice Krispie pieces and let stand until chocolate hardens.', 'Rice Krispies Treats will keep in an airtight container for up to two days.']"
Mediterranean Bruschetta Chicken,"['4 whole Boneless, Skinless Chicken Breasts', '1/2 cups All-purpose Flour', '2 whole Eggs, Lightly Beaten', '1/4 cups Cup Grated Parmesan Cheese', '1/4 cups Dry Bread Crumbs', '1 Tablespoon Fresh Basil, Finely Chopped', '2 cloves Garlic, Minced', '2 whole Tomatoes, Seeded And Chopped', '1 Tablespoon Olive Oil', '1/2 teaspoons Salt', '1/4 teaspoons Black Pepper']","['Place flour and beaten eggs in separate shallow dishes.', 'Dip chicken in flour, then in eggs; place in a greased 13x9 inch baking dish.', 'Combine the Parmesan cheese, bread crumbs and butter; sprinkle over chicken.', 'Cover baking dish loosely with foil.', 'Bake at 375F for 20 minutes.', 'Then uncover and bake for 5 to 10 minutes longer or until the top is golden brown.', 'Combine the remaining ingredients and spoon over chicken.', 'Return to the oven for 3 to 5 minutes or until the tomato mixture is heated through.']"
Chicken Pot Pie (Using Rotisserie Chicken),"['1 (2 count) package Pillsbury ready made pie dough (1 package contains 2 roll-out crusts)', '13 cup margarine or 13 cup butter, if preferred', '13 cup diced onion', '13 cup flour', '1 34-2 cups chicken broth', '12 cup 2% low-fat milk or 12 cup heavy whipping cream', '2 12 cups chicken breasts, shredded (I use rotisserie chicken meat it is more flavorful)', '2 cups frozen mixed vegetables, thawed (I used soup mix veggies)', '1 teaspoon parsley', '1 teaspoon thyme or 1 teaspoon tarragon', '14 teaspoon salt', '14 teaspoon pepper']","['Preheat oven to 425.', 'Thaw veggies, bring crusts to room temperature.', 'Melt butter in large saucepan on medium heat.', 'Add onion and saute until translucent, about 2 minutes.', 'Add flour and stir to incorporate, this is your roux.', 'Gradually stir in broth and milk.', 'Bring to a simmer.', 'Cook until thick and bubbly.', 'Add veggies, herbs and chicken.', 'Stir to incorporate.', 'Add salt and pepper to taste.', 'Place one pie crust in bottom of pie plate.', 'Pour in contents from saucepan.', 'Top with second pie crust, sealing around edges and flute.', 'Cut several slits in top of crust to vent.', 'Bake 20 minutes, then cover crust edge with foil to prevent burning.', 'Continue to cook for 20 more minutes until crust is golden brown.', 'Let stand 5 minutes before serving.']"
Pork Brisket Braised in Milk,"['3 -4 lbs boneless pork brisket, skin on', 'salt', 'ground black pepper', '1 tablespoon chopped fresh sage or 1 teaspoon dried sage', '1 tablespoon chopped fresh thyme or 1 teaspoon dried thyme', '2 tablespoons olive oil or 2 tablespoons rendered lard', '1 tablespoon minced garlic (about 6 cloves)', '1 quart whole milk', '2 bay leaves', '12 lemon, juice of', '1 lemon, zest of']","['Rub the pork with salt, pepper, sage and thyme on both sides.', ""Roll tightly and secure with butcher's twine."", 'Cover loosely with plastic and refrigerate overnight.', 'Remove roast from refrigerator and preheat oven to 325F for 20 minutes.', 'Heat a Dutch oven over medium heat.', 'Add oil or lard.', 'When fat is shimmering but not smoking, add pork roast.', 'Brown on all sides, about 3 minutes per side.', 'When turning to the last side, add garlic and allow to saute alongside the roast.', 'Remove meat to a plate.', 'Remove all but 1 tbsp of fat from pot; leave the garlic in the pot.', 'Add milk and deglaze, scraping the browned bits (fond) from the bottom of the pot.', 'Add bay leaves, lemon juice and lemon zest, and bring to a boil.', 'Return the roast to the pot, skin side up, cover, and transfer to oven for 1 hour.', 'Remove cover and roast another 30 minutes, until internal temperature is at least 160F The skin should be golden-brown and crisp.', 'Remove pot from oven.', 'Transfer roast to a baking sheet.', 'Turn on broiler and place roast under broiler 30-60 seconds to further crisp the skin.', 'Meanwhile, place pot over medium heat and simmer 5-7 minutes, until light-brown curds form.', 'Remove and discard bay leaves.', 'Slice the roast 1/2"" thick, spoon sauce over and serve.', 'Leftovers make good sandwiches.']"
Rei's Favorite Cookies (dog Treats),"['2 (4 ounce) jars baby food (I used carrots, chicken & peas)', '2 eggs', '12 teaspoon salt', '400 g whole wheat flour (approx 3 cups)']","['Beat baby food, eggs and salt together in a large bowl.', 'Stir in flour until dough comes together (you might need slightly more/less flour).', 'Roll dough into balls (about 1/2 inch) and place on parchment-lined baking sheet.', 'Flatten each balls with spoon/fork; bake for 25-35mins at 350F (depends on how hard and crunchy you want the cookies to be; Rei likes extra crunchy so I baked at 350F for 40mins).', 'Remove and cool thoroughly on wire racks; store in airtight container (I store cookies in the fridge to prevent mold).']"
Cider Cup,"['1 quart sweet cider', '4 ounces sweet sherry', '4 ounces brandy', 'Apple slices', '1 pint chilled club soda']","['Pour the cider, sherry and brandy into a large pitcher.', 'Add chunks of ice or 12 to 16 ice cubes and the apple slices.', 'Add club soda and stir gently.', 'Serve in 4-ounce punch glasses or wine glasses.']"
