Name,Ingredients,Instructions
Veggie Burgers,"['1 tablespoon canola oil, divided', '14 cup minced onion', '14 cup minced green bell pepper', '14 cup minced carrot', '14 cup minced celery', '23 cup drained white kidney beans (Cannellini)', '1 egg, lightly beaten', '13 cup seasoned dry bread crumb']","['in 8-inch nonstick skillet heat 1 tsp.', 'of the oil.', 'Add onion, pepper, carrot and celery; cook over medium heat, stirring occasionally until vegetables are soft and moisture has evaporated, about 1 minute.', 'Set aside to cool slightly Using a fork, in medium mixing bowl mash beans; stir in egg.', 'Add bread crumbs and vegetable mixture; mix until thoroughly combined.', 'Shape mixture into 4 equal patties.', 'Set patties on plate; cover and refrigerate until chilled, at least 20 minutes.', 'In same skillet heat 1 tsp.', 'of the remaining oil.', 'Add 2 patties; cook over medium heat, turning once, until browned on both sides and heated through.', 'Remove patties to plate; keep warm.', 'Repeat with remaining teaspoon of oil and 2 patties.']"
Basic Cold Cream,"['18 teaspoon borax', '14 cup distilled water', '12 cup olive oil (extra virgin is best) or 12 cup light cooking oil (such as canola or sunflower)', '2 tablespoons grated beeswax', '1 teaspoon rose water (optional)']","['Dissolve the borax into the water in a measuring cup and set aside.', 'Mix together the oil and beewax in the top of a water bath.', 'Heat the oil-beeswax mixture over medium heat until beeswax is melted, stirring occasionally (8-10 minutes).', 'When the wax is melted bring the water-borax mixture almost to a boil, either in a separate pan or in the microwave.', 'Remove the oil-beeswax mix from the water bath and slowly add in the water-borax, stirring briskly.', '(Alternately, both mixtures can be put in a blender and whipped).', 'If using rose water, stir in as the mixture cools.', 'Store in a clean container with a lid.', 'Product should store indefinitely.', 'Mixture should be white and fluffy after beating, but still remain a little runny until completely cooled.', 'To use: massage a small amount into your skin and tissue off or rinse off with warm water.']"
Green Ranch Hand Eggs,"['1 tablespoon extra virgin olive oil, plus more for drizzling', '12 red onion, finely chopped', '1 (15 ounce) can black beans', '1 12 teaspoons ground dried chipotle powder or 1 12 teaspoons cumin', ""2 teaspoons hot sauce (recommended ( Tabasco or Frank's Red Hot)"", '4 large eggs or 4 large extra large eggs', 'salt and pepper', '1 (16 ounce) jar tomatillo salsa, any brand (salsa verde or green salsa)', '1 12 cups shredded sharp cheddar cheese, available in 10 ounce sacks on dairy aisles', '4 flour tortillas, small (6 to 8-inch)']","['Directions.', 'Heat a skillet.', 'Add extra-virgin olive oil and the onion.', 'Cook until slightly softened.', 'Add the black beans, chipotle and hot sauce.', 'Cook until well heated through.', 'Turn heat down to low and keep warm.', 'Heat a large nonstick skillet or griddle over medium low heat.', 'When hot, drizzle pan with extra-virgin olive oil and add eggs.', 'Cook eggs gently, 2 at a time, with 2 couple inches between each egg, to desired doneness, over easy to over hard.', 'Season the eggs with salt and pepper on 1 or both sides.', 'Take the lid off of the salsa.', 'Place container in the microwave and warm through, 45 seconds on high.', 'Spoon salsa over the eggs once you turn them.', 'Place a large handful of shredded Cheddar on top of each salsa covered egg.', 'Cover the pan loosely with a tin foil tent to melt cheese.', 'If you have a gas top stove, heat and blister the tortillas individually, holding them with tongs, over the open flame of a burner, 15 to 20 seconds on each side.', 'Otherwise, warm tortillas according to package directions for the microwave oven.', 'To assemble, place a tortilla on a plate.', 'Top with a generous serving-spoonful of warm black beans, top the beans with a fried egg, salsa and cheese.', 'Finish off this killer, 24-hour belly-pleaser with a sprinkle of cilantro or parsley and chopped scallions, chives or red onion, sour cream or yogurt.']"
Vanilla Smoked Salmon,"['3 tablespoons equagold pure organic vanilla raw sugar', '3 tablespoons equagold pure vanilla grapeseed oil', 'salmon fillet']","['Make a paste using 3 tbsp of Equagold Pure Organic Vanilla Raw Sugar & 3 tbsp of Equagold Pure Vanilla Grapeseed Oil.', 'Rub the above Paste over Salmon fillets.', 'Leave to marinate for 30 minutes then either smoke, (or simply roast in the oven at 200C) for 15 minutes or until almost cooked.', 'Leave to rest for 5 minutes and serve.', 'This is great served with a fresh salad, with Vanilla & Saffron Mayonnaise.']"
Pineapple Freeze,"['16 ounces pineapple, crushed, undrained']","['Place unopened can of pineapple in freezer until hard.', 'Then, place under hot running water for 30 seconds and remove from can.', 'Place in blender half at a time and blend to slush consistency.']"
Cheese sauce,"['8 oz extra sharp cheddar or mix with pepper jack', '12 oz evaporated milk', '1 tbsp corn starch', '2 tsp hot sauce', '2 jalapenos']","['Note: This cheese sauce is gooey and tangy.', 'For a spicier version, substitute half the cheddar cheese with Pepper Jack and add 2-3 minced pickled jalapenos, or to taste.']"
Bleu Cheese Crusted Filet Mignon,"['2 tablespoons bleu cheese crumbles (recommended: Treasure Cove)', '1/4 cup plain bread crumbs', '2 teaspoons fines herbs (recommended: Spice Islands)', '1/2 teaspoon olive oil, plus 1 tablespoon', '4 (6-ounce) filet mignon steaks', 'Salt and freshly ground black pepper, for seasoning, plus 1/2 teaspoon black pepper', '1/2 cup cognac', '1 cup organic beef stock (recommended: Swanson)', '1 teaspoon crushed garlic (recommended: Christopher)', '1/4 cup frozen chopped onion (recommended: Ore-Ida)']","['Preheat oven to 400 degrees F. Line a baking sheet with foil; set aside.', 'In a small mixing bowl, combine bleu cheese, bread crumbs, herbs, and 1/2 teaspoon of olive oil; set aside.', 'Add 1 tablespoon olive oil to a large saute pan and heat over medium-high heat.', 'Season steaks with salt and pepper and to add pan, but do not crowd.', 'Sear 1 to 2 minutes per side just to brown.', 'Remove pan from heat and transfer steaks onto prepared baking sheet.', 'Top each steak with 1/4 of blue cheese mixture.', 'Finish cooking steaks in preheated oven for 4 minutes for medium-rare, 6 minutes for medium, and 8 minutes for well done.', 'Return pan to stove and deglaze with cognac by scraping bits from bottom of pan.', 'Add remaining ingredients and bring to a boil over high heat.', 'Reduce liquid by half.', 'Serve steaks hot with sauce.']"
Orange-Glazed Flank Steaks,"['2/3 cup dry red wine', '1/2 cup fresh orange juice', '1/3 cup fresh lime juice', '1/2 cup honey', '1/4 cup cider vinegar', '1/4 cup soy sauce, preferably Kikkoman', '2 tablespoons mild olive oil', '1 1/2 teaspoons minced garlic', '1 teaspoon finely grated orange zest', '1 teaspoon Tabasco sauce', '1/2 teaspoon ground cumin', '1/2 teaspoon dried thyme, crumbled', '1/4 teaspoon freshly ground black pepper', '2 beef flank steaks (2 pounds each), marinated in marinade overnight']","['To make the marinade, combine all the ingredients in a shallow 14-inch glass baking dish and stir until the honey is dissolved.', 'Add the flank steaks and turn to coat with the marinade.', 'Cover and refrigerate overnight.', 'Bring the steaks to room temperature.', 'Prepare coals for grilling or preheat the broiler.', 'Drain the steaks, reserving the marinade.', 'Place the marinade in a large skillet and bring to a boil over high heat.', 'Continue boiling until the liquid is syrupy and mahogany-colored, about 10 minutes.', 'Remove from the heat and let cool.', '(There should be about 1 cup of glaze.)', 'Brush the glaze on both sides of the steaks.', 'Grill or broil the steaks 4 inches from the heat until nicely glazed, about 5 minutes.', 'Turn and grill or broil 5 minutes longer for medium-rare steaks.', 'Let the meat rest for 5 minutes before carving.', 'Transfer the steaks to a cutting board.', 'If you broiled the steaks, reserve any pan drippings.', 'Holding a sharp knife at a 45-degree angle, cut the steaks across the grain into thin slices.', 'Transfer the meat to a warmed platter, top with the pan drippings, and serve immediately.']"
italian sausage frittata,"['1 lb italian sausage', '1/4 cup green bell peppers or poblano peppers diced', '6 eggs', '1/2 cup shredded cheddar cheese', '1 salt and pepper to taste']","['preheat oven to 400F fahrenheit', 'cook italian sausage in an oven safe skillet ( cast iron works well) over medium high heat breaking sausage into fine crumbles as it browns', 'pour off grease, mix in diced peppers, and cook 2 to 3 minutes more.', 'turn off heat.', 'whisk 6 eggs in a large bowl, stir in 1/4 cup cheese and season with salt and pepper', 'pour egg and cheese mixture into skillet with sausage and peppers.', 'bake frittata at 400F for 15 to 20 minutes or until eggs are firm, toss on the remaining cheese in the last 5 minutes']"
Yahni Me Koukia (Meat Stew with Broad Beans),"['2 pounds beef', '2 tablespoons vegetable oil', '1 large onions chopped', '2 each garlic cloves', '1/2 cup celery chopped', '1 cup tomatoes chopped, peeled', '1/4 cup tomato paste', '1/4 cup red wine dry', '3 each cloves', '1/4 cup parsley leaves chopped', '1/2 teaspoon sugar', '2 cups beans']","['Trim meat and cut into 3 cm (1 1/4 inch) cubes.', 'Heat half the oil or butter in a heavy pan and brown meat quickly on each side, adding a single layer of meat to pan at a time.', 'Remove to a plate when browned.', 'Reduce heat, add remaining oil and onion and fry onion gently until transparent.', 'Add garlic, celery and carrot and fry for a few minutes longer.', 'Add tomato paste, wine, water, cloves, bay leaf and most of parsley.', 'Return meat to pan and add salt and pepper to taste and the sugar.', 'Cover and simmer gently for 45 minutes for lamb, 1 1/4 hours for beef.', 'Wash broad beans well, top and tail, pulling off strings at the same time.', 'Cut into 8 cm (3-inch) lengths.', 'Add to yahni, cover pan and simmer for further 30 to 45 minutes or until meat is tender.', 'Put yahni in a serving dish and sprinkle with remaining parsley.', 'Serve hot with a tossed salad and crusty bread.']"
Sausage Noodle Delight,"['1 lb egg noodles', '12 lb mushroom, sliced', '2 cups broccoli florets', '1 cup zucchini, sliced', '14 cup onion, chopped', '12 cup green pepper, chopped', '1 garlic clove, minced', '1 teaspoon oregano', '3 tablespoons butter', '1 lb smoked sausage, 1/4-inch slices', '8 -10 cherry tomatoes, halved', '12 cup parmesan cheese']","['Cook noodles according to package directions.', 'Drain and set aside.', 'In a large skillet, sautee vegetables and oregano in butter for 4-5 minutes.', 'Add sausage, cover and cook over medium heat for 2 minutes.', 'Stir in tomatoes and half Parmesan cheese.', 'Add noodles and toss.', 'Sprinkle with remaining cheese.']"
Barleyed Oxtail And Watercress Soup Recipe,"['1 Tbsp. sesame oil', '2 lb meaty oxtails', '1 x onion minced', '3 x garlic cloves chopped', '1 x bay leaf', '1/4 tsp thyme Salt to taste Freshly-grnd black pepper to taste', '8 c. water', '1/2 c. barley', '1 x carrot cut paper thin rounds', '1 c. watercress minced']","['In a Dutch oven, saute/fry the bones, onion, and garlic on high heat in the sesame oil, till the onions are very brown.', 'Add in the water, bring to a boil, then reduce heat and simmer for 2 hrs.', 'When the meat is very tender, remove the bones from the broth.', 'Shred the meat, chop the marrow, then return both to the pot, discarding the bones.', 'Add in the barley, return to a boil, then reduce heat and simmer for about 30 min, till it is very tender.', 'When ready to serve, toss in the sliced carrots and minced watercress and cook on medium heat for 4 to 6 min.', 'The watercress should turn dark, but not olive colored.', 'Comments: Thick and substantial - one bowl will fill you up for a whole day.', 'Serve warm to 4 people.']"
Simply Delicious New York-Style Cheesecake with Strawberry Sauce,"['1 cup graham cracker crumbs', '2 1/2 tablespoons unsalted butter, at room temperature', '1 1/2 tablespoons sugar, plus 1 1/2 cups', '2 1/2 pounds cream cheese, softened', '1 lemon, zested', '1 orange, zested', '1/2 teaspoon vanilla extract', '3 tablespoons all-purpose flour', '5 eggs', '2 egg yolks', '1/2 cup sour cream', '1 vanilla bean, seeds scraped from inside of pod and reserved', '1 teaspoon bourbon', 'Strawberry Sauce, recipe follows', '2 pints fresh strawberries', '1/2 cup sugar', '1 cup water', '1 teaspoon finely grated lemon zest', '2 tablespoons kirsch or brandy']","['Preheat oven to 375 degrees F.', 'Butter the bottom of a 9-inch springform pan.', 'In a mixing bowl, combine graham cracker crumbs, butter, and 1 1/2 tablespoons sugar and mix well.', 'Press onto bottom of springform pan and bake until golden, about 8 minutes.', 'Set aside to cool.', 'When completely cooled, butter the sides of the pan.', 'Lower oven temperature to 350 degrees F.', 'In a large mixing bowl with an electric mixer, combine cream cheese, 1 1/2 cups sugar, zests, and vanilla and beat until light and creamy.', 'Add the flour, then the eggs and yolks 1 at a time, mixing well after each addition.', 'Add the sour cream, vanilla bean seeds, and bourbon and mix until smooth.', 'Pour mixture into prepared pan.', 'Wrap the pan in foil and place in a roasting pan.', 'Fill the roasting pan with enough hot water to come half way up the sides of the pan.', 'Bake for 1 1/2 hours.', 'Transfer cake to a cooling rack and let cool completely.', 'Refrigerate cake overnight before serving.', 'Cut into wedges and top with strawberry sauce.', 'Combine berries, sugar, water and zest and cook until berries are soft and the liquid is thick, about 10 minutes.', 'Stir in the kirsch or brandy and cook for 1 minute.', 'Remove from the heat and let cool.', 'Spoon on top of the cheesecake and serve.']"
Crockpot Mushrooms,"['1 pound mushrooms such as button or cremini', '1/2 cup butter', '1 teaspoon garlic powder', '3/4 cup chicken broth or stock, fat-free', '1 x black pepper to taste, to taste']","['Stem mushrooms and wipe clean with a damp cloth, towel or dry paper towel.', 'Add mushrooms to the crockpot.', 'Add remaining ingredients on top of the mushrooms (no need to stir, mix or engage in any other such silly work).', 'Cook on LOW setting for 4 to 5 hours.']"
Classic Quiche,"['1 ready-made pie crust', '6 slices bacon', '3 large eggs', '1 cup half-and-half', '18 teaspoon nutmeg', '1 12 cups grated swiss cheese']","['Heat oven to 425 degrees.', 'Unfold pie crust and place into 9 inch pie pan.', 'Press firmly into pie pan and bake for 8 minutes.', 'set aside.', 'Prepare filling--------------.', 'In a large skillet, cook bacon 5-6 minutes until crisp and drain on paper towel.', 'In a small bowl, beat eggs, add half and half and nutmeg and blend well.', 'Crumble bacon over baked pie crust and sprinkle cheese over crumbled bacon.', 'Carefully pour egg mixture into pie pan.', 'Bake quiche at 425 for 15 minutes.', 'Reduce heat to 350 degrees and bake 15-20 minutes longer until golden brown or until knife inserted in center comes out clean.']"
Red WineDijon Vinaigrette,"['1/4 cup dry red wine', '1/4 cup red wine vinegar', '1 tablespoon Dijon mustard', '1/4 cup grapeseed or canola oil', 'Salt', 'Pepper']","['In a small saucepan, bring the red wine to a simmer.', 'Cook over moderate heat until reduced to 2 tablespoons, about 8 minutes.', 'Transfer to a small bowl to cool.', 'Whisk in the vinegar and mustard.', 'While whisking constantly, slowly drizzle in the oil until emulsified.', 'Season with salt and pepper.']"
Savoury Sweet Potato Sticks,"['3 medium sweet potatoes (1 1/2 lb)', '3 cups Rice Krispies (crushed to 1 1/2 cups)', '14 teaspoon garlic powder', '14 teaspoon onion powder', '14 teaspoon salt', '18 teaspoon cayenne pepper', '12 cup all-purpose flour', '4 egg whites', '4 tablespoons water']","['Wash sweet potatoes (or peel if desired).', 'Cut lengthwise into 2-inch slices.', 'Cut slices into 1/2 inch sticks.', 'In large plate or shallow pan, mix together crushed cereal and seasonings.', 'Place flour on a second plate.', 'In medium bowl, beat egg whites and water.', 'Coat potates with flour, shaking off excess.', 'Next dip in egg mixture, then coat with cereal mixture.', 'Place in a single layer on foil-lined baking sheet coated with cooking spray.', 'Bake at 400F about 25 minutes or until lightly browned and tender when tested with a sharp knife.', 'Serve hot with salsa or roasted garlic mayonnaise if desired,.']"
Shrimp Primavarea,"[""1 (10 3/4 ounce) can Campbell's cream of shrimp soup"", '34 cup milk', '2 tablespoons minced garlic', '0.333 (6 1/8 ounce) packageyour favorite pasta, cooked and drained cooked and drained', '1 (10 ounce) package frozen mixed vegetables', '12 ounces cooked medium shrimp or 1 (12 ounce) can shrimp', '12 ounces cooked sliced mushrooms', '12 cup grated parmesan cheese', '2 tablespoons dried onion flakes', '1 teaspoon Old Bay Seasoning', '2 teaspoons paprika', '2 bay leaves', '14 teaspoon thyme', '1 tablespoon tarragon']","['Stir the soup, milk and garlic in a 3-quart saucepan until the mixture is smooth.', 'Stir in the pasta, vegetables, spices, and cook over medium heat until the mixture is hot and bubbling, stirring occasionally.', 'Add shrimp and mushrooms continue to cook until shrimp and mushrooms are warm.', 'If overcooked shrimp and mushrooms become trough.', 'Sprinkle with the cheese.']"
