Name,Ingredients,Instructions
Homemade Peanut Butter,"[""15 ounces shelled and skinned ab's roasted peanuts, Recipe below"", '1 teaspoon kosher salt', '1 12 teaspoons honey', '1 12 tablespoons peanut oil']","['Place the peanuts, salt and honey into the bowl of a food processor.', 'Process for 1 minute.', 'Scrape down the sides of the bowl.', 'Place the lid back on and continue to process while slowly drizzling in the oil and process until the mixture is smooth, 1 1/2 to 2 minutes.', 'Place the peanut butter in an airtight container and store in the refrigerator for up to 2 months.', 'Roasted Peanuts:.', '* 2 pounds in-shell raw peanuts*.', '* 2 tablespoons peanut oil.', '* 1 to 2 tablespoons kosher salt.', '*Cooks note: If eating peanuts roasted right out of the shell, use Virginia or Valencia peanuts.', 'If utilizing roasted peanuts to make peanut butter, use Spanish peanuts as they have a higher oil content.', 'Preheat the oven to 350 degrees F.', 'Rinse the peanuts under cool water to remove excess dirt.', 'Pat dry and place in a large bowl and toss with the peanut oil and salt until well coated.', 'Place on 2 half sheet pans, making sure to spread them out into a single layer.', 'Roast in the oven for 30 to 35 minutes, rotating the pans halfway through cooking.', 'Once you remove the peanuts from the oven, let them cool slightly before eating.', 'They will continue to ""cook"" and become crunchy as they cool.', 'If using peanuts to make peanut butter, remove shells and discard.', 'Remove the skin by rubbing the peanuts together in your hands held over a salad spinner, allowing the peanuts and skins to fall into the bowl.', 'Once the skin has been loosened from all of the peanuts close the salad spinner and spin until all of the skin has been separated from the peanuts.', 'Yield: Approximately 2 pounds roasted peanuts in shell.']"
Alfajores Argentinean Style,"['1 2/3 cups unbleached all-purpose flour', '2 1/2 cups cornstarch', '1/2 teaspoon baking soda', '2 teaspoons baking powder', '1 cup unsalted butter, softened', '3/4 cup white sugar', '3 egg yolks', '1 teaspoon vanilla rum', '1/2 teaspoon vanilla extract', '1/2 teaspoon lemon extract', '2 teaspoons lemon zest', '1 (11.5 ounce) jar dulce de leche', '1/2 cup unsweetened shredded coconut']","['Preheat oven to 350 degrees F (175 degrees C).', 'Line baking sheets with parchment paper.', 'Whisk together the flour, cornstarch, baking soda, and baking powder; set aside.', 'Beat the butter and sugar with an electric mixer in a large bowl until light and fluffy.', 'Add the egg yolks one at a time, allowing each yolk to blend into the butter mixture before adding the next.', 'Beat in the vanilla rum, vanilla extract, lemon extract, and lemon zest with the last egg.', 'Gently fold in the flour mixture with a spoon, making a crumbly dough.', 'When the dough becomes cohesive enough, press it together into a ball with your hands.', 'Wrap with plastic wrap and chill for 30 minutes to 1 hour.', 'Roll out the dough, using as little flour as possible, about 1/4 inch thick.', 'The dough will have an unusual consistency.', 'Cut with a small round cookie cutter.', 'Continue pressing the dough together, rolling it out, and cutting until you have used it all.', 'Place cookies 1/2 inch apart on the prepared cookie sheets.', 'Bake in the preheated oven until set but not browned, 7 to 10 minutes.', 'Remove the cookies immediately to cool on a wire rack.', 'Spread the underside of a cooled cookie with a teaspoon of dulce de leche, then sandwich together with another cookie until the caramel oozes out the sides.', 'Roll the sides in the shredded coconut.']"
Eggchiladas,"['8 slices bacon', '12 cup green onion, chopped', '12 cup green pepper, chopped', '12 eggs', '12 cup water', '12 flour tortillas', '1 (10 1/2 ounce) can cream of mushroom soup', '1 cup nonfat sour cream', '12 cup nonfat milk']","['Fry bacon until crisp.', 'Saute vegetables in a little butter.', 'Beat eggs & water.', 'Cook eggs in 2 T. butter until firm.', 'Add vegetables and bacon (crumbled).', 'Put 1/3 cup egg mixture into each tortilla and then role up.', 'Place each, side by side, into a 9"" x 13"" baking dish.', 'Repeat until all ingredients are used.', 'Bake at 350 degrees for 30 minutes.', 'Option: Cheese may be added to eggs, sauce or sprinkled over the top.']"
Ultimate Power Bar,"['3 12 cups oats', '34 cup raisins (optional)', '23 cup sunflower seeds', '12 cup toasted sesame seeds', '12 cup wheat germ', '12 cup oat bran', '3 tablespoons flax seeds', '1 tablespoon cinnamon', '1 teaspoon salt', '1 cup organic coconut', '1 cup organic chopped almonds', '1 12 cups organic creamy peanut butter', '1 cup honey', '5 tablespoons organic butter, melted', '1 -2 cup chocolate chips, 2 for sure (Sunspire)']","['In a large bowl, combine first eleven ingredients.', 'Stir in peanut butter, honey and melted butter.', 'Press mixture firmly into foil-lined 9x13 inch pan.', 'Bake in preheated 350 F oven for 15 minutes.', 'Remove from oven; sprinkle chocolate chips over bars.', 'Return to oven until chocolate is softened (about 2 minutes).', 'Spread chocolate evenly over bars.', 'Cool slightly.', 'Refrigerate until firm (about 2 hours)', 'Cut into bars; wrap individually; store in refrigerator.']"
Apple-Blueberry Buckle,"['3 large Granny Smith apples, peeled and sliced', '3/4 cup white sugar', '2 tablespoons ground cinnamon', '1 teaspoon ground nutmeg', '2 tablespoons lemon juice', '1/4 cup butter, softened', '3/4 cup white sugar', '1 egg', '2 cups all-purpose flour', '2 teaspoons baking powder', '1/4 teaspoon salt', '1/2 cup milk', '2 cups fresh blueberries', '2/3 cup white sugar', '1/2 cup all-purpose flour', '1 teaspoon ground cinnamon', '1/3 cup cold butter']","['Place apples in a large bowl and toss with 3/4 cup sugar, 2 tablespoons cinnamon, nutmeg, and lemon juice.', 'Cover the bowl and place in refrigerator.', 'Preheat oven to 375 degrees F (190 degrees C).', 'Grease a 9x13-inch baking dish.', 'Beat softened butter and 3/4 cup white sugar together in a large bowl until creamy; beat in egg.', 'Mix 2 cups flour, baking powder, and salt together in a small bowl.', 'Stir flour mixture into butter mixture, alternating with milk, until fully incorporated.', 'Fold in blueberries.', 'Arrange apples in a single layer in the bottom of the prepared baking dish.', 'Pour blueberry batter over apples.', 'Mix 2/3 cup sugar, 1/2 cup flour, and 1 teaspoon cinnamon together in a bowl; cut in cold butter until mixture is crumbly.', 'Sprinkle crumb topping over batter.', 'Bake in the preheated oven until a toothpick inserted in the center of the buckle comes out clean, 40 to 45 minutes.', 'Cool on a wire rack.']"
Easy Scrumptious Dessert Recipe,"['1 box butter cake mix', '1 can Eagle Brand lowfat milk', 'Cold Whip', '1 pkg. frzn coconut']","['Mix and bake cake mix as directed on box (bake in 13""x9"" pan).', 'Remove from oven and punch holes in cake.', 'Pour can of lowfat milk over top.', 'Spread with Cold Whip.', 'Sprinkle with frzn coconut.']"
Parfait,"['3/4 Banana smashed', '1/4 cup Non fat yogurt', '1 Splenda', '1/4 cup Diced strawberries', '1/4 cup Blueberries', '1/4 cup Honey oat granola']","['Add ingredients in the order shown above.', 'Mix and enjoy']"
Spicy Tri-Color Vegetarian Stuffed Bell Peppers,"['1 tablespoon olive oil', '2 teaspoons cumin', '2 small purple onions, diced', '2 garlic cloves, minced', '1 (300 g) packagefrozen vegetarian ground beef (one bag of Quorn mince or one box of Boca meatless ground burger will do the trick)', '12 ounces frozen whole kernel corn', '1 teaspoon coriander', '2 teaspoons cayenne pepper (you can adjust this to your preference)', '2 teaspoons salt', '34 cup water', '1 12 cups white rice, prepared', '1 cup shredded mild cheddar cheese, divided', '3 bell peppers, cut in half lengthwise, seeds removed (1 each red, yellow and green bell pepper)', '12 cup water']","['Preheat oven to 400F Heat olive oil in large skillet and then add cumin, garlic and onion; saute until tender.', 'Mix ground burger, corn, spices and 3/4 cup water in; cook on medium heat 5 minutes or until heated through, stirring frequently.', 'If mixture seems dry and sticks to skillet, you can add more water, up to 1/2 cup.', 'Remove from heat.', 'Add prepared rice and 1/2 cup of the cheese and mix thoroughly.', 'Spoon mixture evenly into pepper halves and place in 13x9-inch pan.', 'Pour 1/2 cup water into pan (this will ensure that the peppers are tenderly cooked).', 'Cover with foil and bake for 30 minutes.', 'Uncover.', 'Sprinkle with remaining 1/2 cup cheese.', 'Bake an additional 5 minutes or until cheese is evenly melted.']"
Amaretto Cheesecake - Amaretto Peach Cheesecake,"['3 tbsp (45 ml). margarine', '1/3 cup (80 ml) sugar', '1 egg', '3/4 cup (175 ml) flour', '3 8 oz (224 grm). packages cream cheese, softened', '3/4 cup (175 ml) sugar', '3 tbsp (45 ml). flour', '3 eggs', '1 16 oz (448 grm). can peach halves, drained, pureed', '1/4 cup (60 ml) almond flavored liqueur', 'toasted sliced almonds, optional', 'canned peach slices, optional']","['Combine margarine and sugar until light and fluffy.', 'Blend in egg.', 'Add flour; mix well', 'Spread dough in bottom of 9 inch springform pan.', 'Bake at 450 degrees (225 C.) for 10 minutes', 'Combine cream cheese, sugar and flour, mixing at medium speed on electric mixer until well blended.', 'Add eggs, one at a time, mixing well after each addition.', 'Add peaches and liqueur; mix well.', 'Pour over crust.', 'Bake at 450 degrees (225 C.) for 10 minutes.', 'Reduce oven temperature to 250 degrees; continue baking 65 minutes.', 'Loosen cake from rim of pan; cool before removing rim of pan.', 'Chill.', 'Garnish with additinal peach slices and sliced almonds, toasted, if desired.']"
Easy Marinara,"['4 medium onions', '4 cloves garlic', '1 (28 ounce) candiced plum tomatoes', '1 (28 ounce) can crushed tomatoes', '1 tablespoon oregano', '1 tablespoon basil', '1 teaspoon salt', '1 teaspoon pepper', '2 tablespoons olive oil']","['Dice onions and crush garlic.', 'Heat oil in pot on med high.', 'Add crushed garlic.', '30 seconds later add onions.', 'Cook onions until translucent (about 5 min).', 'Add tomatoes and spices.', 'Reduce heat and simmer about 45 minute.']"
Szechuan Beef,"['1 lb beef tenderloin', '3 tablespoons hoisin sauce', '2 tablespoons yellow bean sauce (optional)', '2 tablespoons dry sherry', '1 tablespoon brandy', '2 tablespoons peanut oil', '2 red chilies, deseeded and sliced', '8 scallions, trimmed and copped', '2 garlic cloves, peeled and chopped', '1 piece gingerroot, peeled and cut into matchsticks (about 1 inch)', '1 carrot, peeled, sliced lengthwise and cut into short lengths', '2 green bell peppers, deseeded and cut into 1 inch pieces', '8 ounces water chestnuts, drained and sliced', '1 sprig cilantro', '1 lb cooked noodles or 1 lb steamed rice, with', 'freshly ground szechuan peppercorns']","['Trim the beef and cut into 1/4 inch strips.', 'Place in a Ziploc bag or shallow dish.', 'Mix together the hoisin sauce, yellow bean sauce, sherry and brandy together until well blended.', 'Pour over beef, turning to evenly coat.', 'Cover and marinade for at least 30 minutes.', 'Heat a wok or large skillet, add the chilies, scallions, garlic and ginger and stir-fry for 2 minutes or until softened.', 'Transfer to a plate and keep warm.', 'Add the carrot and bell peppers to the wok and stir-fry for 4 minutes or until slightly softened.', 'Transfer to plate and keep warm.', 'Drain the beef, reserving the marinade, add to the wok and stir-fry for for 3-5 minutes or until browned.', 'Return the chili mixture and vegetable mixture and the marinade to the wok.', 'Add the water chestnuts and stir-fry for 2 minutes or until heated through.', 'Garnish with cilantro.', 'Serve immediately with rice or noodles.']"
Mulled Wine II,"['1 quart claret or Burgundy', 'Peel of 1 orange', 'Peel of 1 lemon', 'Cinnamon stick about 3 inches long', '1 nutmeg, crushed but not grated', '6 whole cloves', '1 tablespoon sugar', 'Garnish: orange slices stuck with cloves']","['In a saucepan, combine the claret (or Burgundy), orange and lemon peels, cinnamon stick, nutmeg, cloves, and sugar.', 'Simmer the mixture over low heat for 5 to 8 minutes.', 'Strain it and serve hot in heat-proof glasses or mugs rinsed beforehand with boiling water.', 'Garnish each with an orange slice stuck with a clove, if desired.']"
Spaghetti Squash Pie,"['1 whole (4 Lb. Size) Spaghetti Squash', '1 Tablespoon Olive Oil Plus A Bit More For Greasing Dish', '1/2 whole Medium Yellow Onion, Chopped Small', '1 whole Medium Zucchini', '1- 1/2 ounce, weight Parmesan (for Grating)', '1/2 pounds Fontina Or Mozzarella Cheese', '3 cups Very Chunky Marinara Sauce (meat, Vegetable, Or Mushroom)', '1 cup Ricotta Cheese', '2 whole Large Eggs', '1 teaspoon Kosher Salt', '1/2 teaspoons Ground Black Pepper']","['No need to prep any of the ingredients in advanceyoull do it while the squash cooks.', 'Preheat oven to 375 F. Cut squash crosswise into four equally thick rounds and place them on a rimmed baking sheet.', 'Sprinkle with salt (no oil) and bake for an hour, flipping them halfway through.', 'While the squash cooks: 1.', 'In a skillet, heat the olive oil over medium heat until shimmering.', 'Add onions and cook for 7 to 10 minutes, until browned.', 'Set aside in a dish to cool.', '2.', 'Thinly slice zucchini into rounds that are just under 1/4 thick.', 'Lay them on a clean kitchen towel or two layers of paper towels to absorb excess moisture.', '3.', 'Finely grate the Parmesan.', '4.', 'Shred the Fontina or mozzarella.', '5.', 'Optional: Let the marinara sauce drain in a fine mesh strainer, stirring a few times, to remove excess water.', 'This will create a firmer pie.', 'When done, remove the pan of squash from the oven.', 'Cool squash rounds on a cutting board and lightly oil the baking tray (with olive oil spray, if you have some).', 'Turn oven up to 475 F. Lay the zucchini slices on the tray and cook them in the bottom third of the oven for 13 minutes, turning slices (carefully, they may stick slightly) halfway through.', 'Remove slices to a dish to cool.', 'Reduce oven temp to 375 F.', 'Use a fork to shred the squash into spaghetti noodles by gently running the fork around the inside circumference of the rounds.', 'Place noodles in a colander in the sink, cover with a clean towel, and press down to squeeze out excess moisture.', 'Refold the towel a few times, fluffing the squash each time with tongs.', 'Place spaghetti squash flesh in a medium bowl.', 'Add ricotta, cooked onions, eggs, half the grated Parmesan, the salt (or more, depending on the saltiness of the sauce) and half of the black pepper.', 'Stir until well incorporated.', 'Spread 2 teaspoons of olive oil in the bottom of a 9 inch, pie plate (glass if you have it).', 'Spread squash mixture evenly in pan.', 'Lay zucchini slices over the squash mixture in a single layer, then spread an even layer of sauce over the zucchini (you should be right around the top of the glass pie plate by now).', 'Sprinkle with all the shredded cheese, then the remaining black pepper, and finally the remaining half of the Parmesan.', 'Place pie plate on the baking sheet (so it doesnt create smoke when it bubbles over a bit) and bake in the top third of a 375 F oven for 30 minutes, until bubbly.', 'Increase heat to 425 F and bake for another 10 minutes to brown the cheese, if you like.', 'Remove from oven.', 'Allow pie to set for at least 10 minutes before serving.', 'Eating it fresh out of the oven, it wont be super firm in structure, but after chilling and eating as leftovers, it should have a much firmer consistency.']"
Tuscan Meatloaf With Mushroom Sauce,"['milk', '1 slice white bread, crumbled', '1 tablespoon yellow onion, finely chopped', '1 teaspoon salt, I prefer Kosher', '12 teaspoon black pepper, freshly ground', '2 tablespoons prosciutto or 2 tablespoons unsmoked ham or 2 tablespoons bacon, chopped', '13 cup parmesan cheese, freshly grated, Kraft pre-grated works', '14 teaspoon garlic, minced', '1 egg, lightly beaten', '12 cup breadcrumbs, unflavored (plain)', '12-1 cup mushroom, chopped (not sliced)', '4 tablespoons tomato paste', '2 tablespoons canola oil', '1 tablespoon butter', '13 cup dry white wine, plus 1T', '1 lb ground beef, No less than 90/10', '2 tablespoons milk, not printing at top']","['In a bowl, break up the 1 lb of beef with a fork.', 'In a small bowl, combine the 2 T milk and bread, and mash until creamy.', 'Add the milk and bread to the meat.', 'Add the onion, salt, pepper, prosciutto, cheese, and garlic.', 'Mix thoroughly by hand.', 'Mix in the lightly beaten egg.', 'Shape meat into a firm, round ball; then roll this into a salami-like loaf about two and a half inches thick.', 'Tap with your palm to drive out any air bubbles.', 'Roll the loaf in the bread crumbs until evenly coated.', 'Chop the mushrooms roughly and set aside.', 'Whisk 1 T dry white wine in the tomato paste and set aside.', 'Heat the butter and canola oil in a Dutch oven or heavy casserole pan just big enough for the meat.', 'Brown the meat on all sides in the pan over medium heat after the butter foam subsides.', 'Add the wine.', 'Increase heat to medium high.', 'Boil wine briskly until reduced one half, turning meat carefully once or twice.', 'Turn heat to medium low and add chopped mushrooms.', 'Add the tomato paste to the meat and mushrooms.', 'Cover and cook at a simmer for 30 minutes, turning the meat once or twice.', 'Carefully remove meat to a cutting board.', 'Allow it to cool slightly and settle.', 'Cut into slanted slices about 3/8 of an inch thick.', 'If the sauce seems thin, concentrate it by boiling rapidly for a few minutes.', 'Pour a little sauce on a warm serving platter, arrange the meat slices, then cover the remainder of the mushroom sauce.', 'YUM.']"
Vanilla Yogurt Pancakes With Strawberry Syrup,"['1 12 cups flour', '3 tablespoons sugar', '1 teaspoon baking powder', '12 teaspoon baking soda', '12 teaspoon salt', '3 eggs', '6 ounces non-fat vanilla yogurt', '34 cup water', '3 tablespoons butter or 3 tablespoons margarine, melted', '1 34 cups sliced fresh strawberries', '1 cup strawberry syrup, warmed']","['Spray griddle with cooking spray and heat over medium heat or to 375.', 'In a large bowl, mix flour, sugar, baking powder, baking soda, and salt; set aside.', 'In another bowl, beat eggs, yogurt, and water with wire whisk; beat in butter.', 'Pour egg mixture all at once into flour mixture; stir just until moistened.', 'For each pancake, pour by 1/4 cupfuls onto hot griddle.', 'Cook pancakes 1-2 minutes or until bubbly on top.', 'Turn and cook other sides for an additional 1-2 minutes.', 'Top each serving with 1/4 cup sliced strawberries and syrup.']"
Prosciutto Pizza With Roasted Asparagus And Fresh Peas,"['1/2 bunch asparagus (8 to 10 spears), trimmed', '2 tablespoons extra-virgin olive oil', 'Sea salt and freshly ground pepper', '4 tablespoons unsalted butter, at room temperature', '2 cups fresh or frozen peas', '1/2 cup chicken stock', '1 cup Parmesan cheese, freshly grated', '1 ball pizza dough, thawed if frozen', 'cornmeal, for dusting', '4 to 6 slices prosciutto, torn into bite-size pieces']","['Preheat the oven to 400F.', 'Spread the asparagus out on a baking sheet.', 'Drizzle with the olive oil, sprinkle with salt and pepper, and toss to coat.', 'Roast until bright green and tender, 5 to 7 minutes.', 'Remove from the oven, set aside, and increase the oven temperature to 550F.', 'If you are using a pizza stone, place it in the oven at this time to preheat.', 'Meanwhile, in a medium saucepan, melt 1 tablespoon of the butter over medium-high heat.', 'Add the peas and swirl to coat them in the butter, then add the chicken stock.', 'Bring the stock to a simmer and cook just until the peas turn bright green, 1 or 2 minutes.', 'Remove the pan from the heat.', 'Use a slotted spoon to transfer half the peas to a bowl and set aside.', 'Put the remaining peas and their cooking liquid in a food processor or blender (I use a mini food processor here) and puree.', 'Add the remaining 3 tablespoons butter and 1/2 cup of the Parmesan cheese and continue to process until smooth.', 'Season with salt and pepper.', 'Shape the pizza crust: Working with the dough in your hands (not flat on a work surface), gently begin to stretch the dough into a circular shape, pressing your fist into the center of the dough and pulling at the edges with your other hand.', 'With both hands, stretch the dough, being careful not to tear it.', 'Working in a circular motion, pull the thicker edges of the dough outward, letting gravity help you.', 'Continue to stretch the dough until its relatively even in thickness (the edges will be thicker thats okay) and you have the size you want.', 'If you are using a pizza stone and a peel, dust the peel generously with cornmeal and lay the crust on the peel to slide it onto the pizza stone.', 'If you are using a large baking sheet, brush the sheet with extra-virgin olive oil and sprinkle it with the cornmeal before placing the dough on the sheet.', 'Using the back of a spoon, gently smear the crust with the pea sauce, leaving a border about 1 inch wide all around.', 'Cut the asparagus into 1-inch pieces and scatter them over the crust along with the reserved whole peas and the prosciutto.', 'Finally, sprinkle the remaining 1/2 cup Parmesan over everything.', 'Transfer the pizza to the oven and bake until the crust is nicely browned and the cheese has melted, about 6 to 10 minutes.', 'Some extra peas, a few torn slices of prosciutto and extra Parmesan, and you have my version of pizza e bisi.']"
Crock Pot Pork Stroganoff,"['4 whole Boneless Pork Chops', '1/2 teaspoons Cajun Seasoning', '1 can (10 Oz. Can) Cream Of Mushroom Soup', '1/2 cups Sour Cream', '8 ounces, weight Whole Wheat Pasta']","['Season pork chops with Cajun seasoning.', 'Add to crock pot.', 'Top with cream of mushroom soup.', 'Cook for 4 6 hours on high or 6 7 hours on low.', '30 minutes before serving, add sour cream to the crock pot.', 'Cook pasta according to package directions.', 'Remove pork chops and cut into bite size pieces.', 'Add pasta and pork chops to the crock pot and stir.', 'Serve immediately.']"
Veal Scaloppine With Bell Peppers Recipe,"['8 slices veal (24 ounce.)', '1/2 c. flour', 'Salt and pepper', '2 tbsp. extra virgin olive oil', '3 tbsp. butter', '1/2 green pepper, thinly sliced', '1/2 red pepper, thinly sliced', '2 garlic cloves, chopped', '8 lg. mushrooms, sliced', '2 tomatoes, peeled and minced (4 canned tomatoes)', '4 ounce. white wine', '2 tbsp. parsley', '1 med. onion, minced']","['Lb.', 'veal slices into thin scaloppine.', 'Season flour with salt and pepper and coat veal.', 'Heat oil and butter in large skillet and saute/fry veal 1 minute each side.', 'Add in peppers, garlic, onions, mushrooms and cook for 4 min.', 'Add in tomatoes, wine and simmer for 6 min.', 'Stir in parsley and place everything on serving platter.']"
Pumpkin seeds,"['1 cup fresh pumpkin seeds', '3 tbsp brown butter', '1/4 tsp nutmeg', '1/2 tsp allspice', '1/2 tsp ground cloves', '1 tsp cinnamon', 'tsp onion powder', '1 tbsp garlic powder']","['Preheat oven at 300.', ""First clean the big chucks of pumpkin off you seeds in a strainer, don't worry about every string they add flavor when cooked."", 'Melt the butter on low heat and keep there until slightly browned, it will add a nutty overtone to the seeds', 'Put seeds in a bowl and pour in the browned butter, add the cinnamon, nutmeg, cloves, allspice, onion powder, garlic powder, salt and pepper.', 'Mix thoroughly.', 'Spread on a sheet pan and place in oven for 45 minutes, every once in a while stir seeds to get a even browning.', 'Once the seeds have a nice golden color on them they are good to eat.', 'Enjoy']"
