Name,Ingredients,Instructions
Herbed Eggplant Dip,"['1 medium onion, chopped', '1/3 cup olive oil', 'a 1-pound eggplant, cut into 1/4-inch dice', '1 teaspoon salt', '2 plum tomatoes, seeded and diced', '3 tablespoons fresh lemon juice', '1/4 cup fresh basil leaves, washed well, spun dry, and minced', '2 tablespoons minced fresh parsley leaves', 'Accompaniment: garlic flavored Melba toasts or assorted crudites']","['In a large heavy skillet cook onion in oil over moderate heat, stirring, until softened.', 'Add eggplant and salt and cook, stirring, until eggplant begins to brown, about 10 minutes.', 'Cover skillet and cook eggplant, stirring occasionally, 5 minutes, or until tender.', 'Remove skillet from heat and cool eggplant.', 'Stir in remaining ingredients and salt and pepper to taste.', 'Serve eggplant dip with toasts or crudites.']"
Apple Dumpling Sauce,"['3 tablespoons sugar', '1 teaspoon butter', '2 ounces water', '1 pinch cinnamon']","['Bring ingredients to a boil.', 'Pour over already prepared dumpling (frozen).', 'Bake at 425 for 20 minutes, then 350 for 30 minutes.', 'I often add a bit of cream to the final product.']"
Spaghetti Squash & Cucumber,"['3 cups cooked spaghetti squash, strands', '2 cups cucumbers, peeled, chopped & seeded', '2 cups seeded diced tomatoes', '12 cup diced red pepper', '14 cup thinly-sliced red onion', '3 tablespoons rice vinegar', '2 teaspoons extra virgin olive oil', '18 teaspoon black pepper', '34 cup feta cheese']","['Bake the spaghetti squash at 400 degrees for about an hour, then use a fork to scrape out ""noodles;"" let them cool for a bit before mixing them with the rest of the ingredients.', 'Mix all of the ingredients except for the feta cheese.', 'Refrigerate until ready to serve, and sprinkle the feta cheese right before serving.']"
Pesto Genovese,"['2 to 3 cups fresh basil', '1/2 cup olive oil', '3 tbsp. pine nuts', '2 cloves garlic', '1/4 tsp. salt', '1/2 cup Parmesan cheese, grated', 'Cherry tomatoes for garnish']","['Place all ingredients except oil in a food processor or blender.', 'Process to a puree.', 'With machine running, gradually add oil until absorbed.', 'Toss with 1 pound fresh, hot pasta (vermicelli, linguini, and so forth).', 'Serve hot.', 'Garnish with cherry tomatoes.']"
The Caffeinated Banana Smoothie,"['1 very ripe banana', '12 cup strong coffee', '12 cup milk', '1 tablespoon peanut butter', '1 tablespoon agave syrup', '1 cup ice']",['Put all in a blender and blend until smooth.']
Homemade Smoky Veggie Bacon Salt,"['13 cup smoked salt (your choice, recommended- fine Saltworks Salish Alderwood Smoked Salt-see recipe description)', '14 cup veggie bacon bits (of your choice, if homemade, make sure they are very dry!)', '6 pieces sun-dried tomatoes, chopped (dry, NOT in oil)', '3 tablespoons brown sugar', '3 tablespoons granulated organic sugar', '2 tablespoons hot smoked paprika (pimenton)', '1 tablespoon sweet smoked paprika (pimenton)', '12 tablespoon granulated garlic', '12 teaspoon fresh ground black pepper (OR use smoked black pepper, freshly-ground)', '12 teaspoon mustard powder', '12 teaspoon onion powder']","['NOTE: If you want the salt to be a little more coarse, mix all of the ingredients EXCEPT the salt in the blender or VitaMix first.', ""When they are powdery, add the salt and whiz until it's the texture you want."", 'Mix everything in the DRY VitaMix (or use a good blender) and blended on high, stopping now and then to stir everything up (because it tends to clump together), and then blend again.', ""When you can't feel any tomato bits anymore, stop."", 'IScrape the mixture into a dry bowl and mix it with a spoon to fluff it up.', 'Scoop it into a dry 1-pint canning jar with a tight lid.', 'You can put some in a shaker-jar for table use.']"
Homemade Steamed Vegetable Buns,"['250 grams bread flour', '6 grams sugar', '5 grams yeast, active dry', '1 teaspoon olive oil', '130 milliliters water', '1/2 teaspoon salt to taste', '2 drops food coloring yellow', '1 tablespoon olive oil', '2 drops food coloring green', '2 tablespoons red onion chopped', '1 teaspoon garlic chopped', '75 grams carrots (cut into small slices)', '50 grams leeks (cut into small slices)', '100 grams mashed potatoes prepared or left over', '1/2 teaspoon salt to taste', '1/4 teaspoon black pepper', '6 stick cinnamon (1 inch sized sticks), for decorating']","['For the buns: Sift the flour.', 'In a mixing bowl combine the flour, sugar, yeast and salt.', 'Mix well about 1 minute.', 'Pour in olive oil and water.', 'Mix well.', 'Now clean your dry working surface and knead by hand about 10 minutes.', 'Cover the dough and let rise in a warm place for about 30 minutes.', 'Now, take 2 drops of yellow food color(use your fingers) and mix into the dough.', 'Then take 2 drops of green food color (use your finger) and mix into the dough.', 'Make 6 round apple sized balls of dough and allow them to rise for 10 minutes .', 'Now take each ball and roll out with a rolling pin until you get a disk (3-inch diameter and 1/4 inch thick).', 'In a pan heat 1/2 tablespoon olive oil over medium high heat.', 'Add garlic and mix it around until its softened.', 'Next add onion, carrots, leeks and mashed potatoes.', 'Mix until onion is softened and everything is heated through.', 'Add pepper and salt.', 'Mix well.', 'Now place a tablespoon full of filling mixture in the middle of each dough disk and then wrap the dough around it and cover it from all sides with the dough.', 'Then, pinch them to close.', 'Place pinched side down on top of oiled parchment paper or baking paper.', 'Then stick a cinnamon stick into the top of buns.', 'Ive done this in the photo above.', 'Place buns in a steamer and steam over a pan of boiling water for about 10 minutes.', 'When the apple buns are cooked, remove from the steamer and place on a dish.', 'Serve warm.', 'Enjoy.', 'See my web sites www.', 'stellarecipe.', 'webs.', 'com www.', 'recipesrilanka.', 'blogspot.', 'com']"
Lobster Broth,"['Lobster bodies', 'Fresh tarragon', 'Water', 'Chopped tomatoes', 'Heavy cream']","['Clean the cavities, remove the gills and cut the lobster bodies into quarters.', 'Sear the lobster bodies in hot oil until they begin to color.', 'Cover with cold water, bring to a simmer and skim off the impurities.', 'Add tomatoes and continue to simmer for 45 minutes.', 'Strain through a chinoise or fine sieve.', 'Simmer the strained stock until it is very flavorful.', 'Let chill.', 'Reheat while vigorously whipping to a frothy consistency where air suspends the broth ""A la Cappuccino"".']"
Honey Mango Sauce,"['pepper', '14 teaspoon ground allspice', '14 teaspoon ground cloves', '14 teaspoon salt', '12 teaspoon grated ginger', '1 teaspoon grated lemon peel', '2 tablespoons minced onions', '14 cup lemon juice', '2 cups mangoes, peeled and chopped', '12 cup honey']","['Combine all ingredients in a saucepan.', 'Bring to a boil over medium heat.', 'Reduce heat and simmer until mangos are completely cooked, about 15 minutes.', 'Puree mixture then return to saucepan and simmer 5 minutes.']"
Chicken Puttanesca with Fettuccine,"['8 ounces uncooked refrigerated fresh fettuccine', '2 teaspoons olive oil', '4 (6-ounce) skinless, boneless chicken breast halves', '2 cups tomato-basil pasta sauce (such as Muir Glen Organic)', '1/4 cup pitted and coarsely chopped kalamata olives', '2 teaspoons capers', '1/4 teaspoon crushed red pepper', '1/4 cup (1 ounce) shaved fresh Parmesan cheese', 'Chopped fresh basil or basil sprigs (optional)']","['1.', 'Cook pasta according to package directions, omitting salt and fat.', 'Drain and keep warm.2.', 'Heat oil in a large nonstick skillet over medium-high heat.', 'Cut chicken into 1-inch pieces.', 'Add chicken to pan.', 'Cook chicken 5 minutes or until lightly browned, stirring occasionally.', 'Stir in pasta sauce, olives, capers, and pepper; bring to a simmer.', 'Cook 5 minutes or until chicken is done, stirring frequently.', 'Arrange 1 cup pasta on each of 4 plates; top with 1 1/2 cups chicken mixture.', 'Sprinkle each serving with 1 tablespoon cheese.', 'Garnish with basil, if desired.']"
Spicy Shepherd's Pie,"['1 (6 5/8 ounce) package instant mashed potatoes', '1 lb ground beef', '1 medium onion, chopped', '1 (14 1/2 ounce) can diced tomatoes, drained (using Rotel will make it spicier, and in my opinion, better)', '1 (11 ounce) can mexicorn', '1 (2 1/4 ounce) can sliced ripe olives, drained', '1 (1 1/4 ounce) envelope taco seasoning', '1 12 teaspoons chili powder', '12 teaspoon salt', '18 teaspoon garlic powder', '1 cup shredded cheddar cheese, divided']","['Preheat the oven to 350 degrees.', 'Prepare the mashed potatoes according to the package.', 'In a large skillet, cook the beef and onion over medium heat until meat is no longer pink.', 'Drain.', 'Add tomatoes, corn, olives, taco seasoning, chili powder, salt, and garlic powder.', 'Bring to a boil.', 'Cook and stir for 1-2 minutes.', 'Transfer to a greased 2 1/2 quart baking dish.', 'Top with 3/4 cup cheese.', 'Spread mashed potatoes over the top and sprinkle with the remaining cheese.', 'Bake, uncovered, for 12-15 minutes or until cheese is melted.']"
Coffin Sandwiches,"['whole wheat bread slices', 'OSCAR MAYER or LOUIS RICH Sliced Meats', 'KRAFT Singles', 'MIRACLE WHIP Dressing or KRAFT Real Mayo Mayonnaise', 'lettuce']","['Cut bread slices into coffin shapes.', 'Layer with sliced meat, Singles, salad dressing and lettuce.', 'Spear each sandwich with plastic toothpick to hold it together.']"
Quick Stir-Fried Clams with Green Onions,"['2 tsp. oil', '4 cloves garlic, thinly sliced', '1 lb. (450 g) steamer clams, cleaned', '4 green onions, cut into 1-inch lengths', '1 Tbsp. Chinese Shao Hsing rice cooking wine', '1/4 cup Kraft Catalina Dressing']","['Heat oil in wok on medium-high heat.', 'Add garlic; cook 10 sec.', 'or until fragrant.', 'Add clams and onions; stir-fry 1 min.', 'Stir in wine; cover.', 'Cook 1 min.', 'Remove from heat; stir in dressing.']"
Zucchini Lasagna (No Pasta!),"['4 medium zucchini, trimmed or 4 medium summer squash', '12 teaspoon dried Italian herb seasoning', '34 teaspoon salt', '34 teaspoon pepper', '2 tablespoons olive oil', '1 14 lbs lean ground turkey', '2 cups pasta sauce with mushrooms', '16 ounces low fat cottage cheese', '1 cup fresh basil leaf', '2 large egg yolks', '14 cup parmesan cheese, grated', '12 cup seasoned bread crumbs', '2 cups mozzarella cheese, shredded']","['Heat oven to 425 degrees.', 'Coat 2 baking sheets with nonstick cooking spray.', 'Cut each zucchini lengthwise in half, then cut each half lengthwise into 1/4 inch thick strips.', 'Spread on pans in a single layer.', 'Season with Italian seasoning and 1/4 teaspoons each salt and pepper.', 'Bake 25 minutes, turning once halfway through.', 'Meanwhile, in a large skillet, heat oil over medium-high heat.', 'Add turkey, cook, stirring to break up clumps, until no longer pink.', 'Stir in pasta sauce and 1/4 teaspoons each salt and pepper.', 'Cook 2 minutes, remove from heat.', 'Remove zucchini from oven and reduce heat to 375 degrees.', 'In a blender combine cottage cheese, remaining salt and pepper, basil, egg yolks and 2 TBS parmesan.', 'Pulse until all ingredients are blended and smooth.', 'Sprinkle 2 TBS bread crumbs in bottom of a 13x9x2 inch baking dish.', 'Top with half the zucchini, covering bottom of dish.', 'Spread cottage cheese mixture over zucchini.', 'Sprinkle with 3 TBS bread crumbs.', 'Top with remaining zucchini.', 'Sprinkle with 3 TBS bread crumbs.', 'Top with turkey mixture.', 'Spread mozzarella over turkey.', 'Sprinkle with remaining parmesan.', 'Bake at 375 degrees until cheese is browned and sides are bubbling, about 35 minutes.', 'Let stand 10-15 minutes before serving.']"
Deep Dish Mexi Pizza Recipe,"['1 pound grnd beef', '1 minced onion', '1 (15 ounce.) can kidney beans', '1 (15 ounce.) can tomato sauce', '2 teaspoon chili pwdr', '1/2 teaspoon grnd cumin', '1 1/2 c. sifted flour', '1/2 c. cornmeal', '1 tbsp. baking soda', '1/3 c. oil', '2/3.c cool lowfat milk', '1 1/2 c. shredded cheddar or possibly Monterey Jack']","['In large saucepan cook meat and onion; drain fat.', 'Stir in beans, sauce, chili pwdr and cumin; simmer for 10 min.', 'Combine cornmeal, baking pwdr, add in lowfat milk and oil and stir and form a ball.', 'Pat proportionately into oiled 9""x13"" pan forming an edge about 3/4"" high.', 'Spread meat on mix.', 'Sprinkle with cheese.', 'Bake at 425 degrees for 20 min.', 'Cut in rectangles.']"
World's Best Chicken Marinade,"['12 cup olive oil', '3 tablespoons hot sauce (I use Louisiana Hot Sauce or Tabasco)', '1 tablespoon garlic salt (I use McCormick brand, California Style)', '1 teaspoon fresh ground pepper']",['Combine ingredients with chicken and marinade for at least 1 hour.']
Mediterranean Bean Salad,"['3 cups fresh spinach, chopped or torn into pieces', '1 tomatoes, medium,chopped', '12 onion, small,chopped', '12 bell pepper, chopped', '1 clove garlic, minced', '12 cup canned low-sodium kidney beans, drained,rinsed', '14 cup canned low sodium chickpeas, drained,rinsed', '12 cup frozen corn', '1 12 teaspoons olive oil', '1 12 teaspoons balsamic vinegar', '14 teaspoon black pepper', '1 12 ounces shredded low-fat cheddar cheese or 1 12 ounces shredded nonfat cheddar cheese']","['Microwave frozen corn for 2-3 minutes on high, covered.', 'Stir and let sit for one minute, then drain.', 'Combine all salad ingredients in a bowl.', 'Whisk olive oil, vinegar and pepper in a small bowl.', 'Pour dressing over salad ingredient and toss well.', 'Garnish with cheese before serving.']"
Mascarpone-Filled Watermelon,"['1 medium seedless watermelon, cut into 1-inch cubes', '1 cup heavy cream, chilled', '1 cup (8 ounces) mascarpone cheese, chilled', '1/8 teaspoon ground cinnamon', '1/4 teaspoon vanilla extract', '1 teaspoon agave syrup', 'Zest of 1 lime', '1 lime, halved', '1/3 cup mini chocolate chips']","['With a 1/2-teaspoon measuring spoon, scoop out the center of each watermelon cube.', 'Set the cubes scooped-side-down on a paper-towel-lined baking sheet.', 'Set aside.', 'In a medium bowl, combine the cream, mascarpone, cinnamon, vanilla, agave, lime zest and the juice of one of the lime halves.', 'Beat until nice and thick using a hand mixer.', 'Set aside.', 'Squeeze the remaining lime half over the watermelon.', 'Flip the watermelon cubes over and fill each with 1 teaspoon of the mascarpone filling.', 'Top with chocolate chips and serve.']"
